Text_Type,Book,Chapter,Window,GLL,LLG,L,GGL,GLG,GGG,G,LGG,LGL,LLL,LG,LL,GG,GL
SN,AH-AS,-,35667,7,16,2,15,23,18,23,13,33,0,0,0,0,0
SN,AH-AS,-,35668,7,15,2,14,25,18,23,12,34,0,0,0,0,0
SN,AH-AS,-,35669,7,15,2,12,27,19,23,11,34,0,0,0,0,0
SN,AH-AS,-,35670,7,15,2,13,25,19,22,11,35,0,0,0,0,0
SN,AH-AS,-,35671,8,14,2,14,25,18,22,11,35,0,0,0,0,0
SN,AH-AS,-,35672,8,12,2,16,25,17,22,11,36,0,0,0,0,0
SN,AH-AS,-,35673,9,11,2,16,24,17,22,12,36,0,0,0,0,0
SN,AH-AS,-,35674,9,9,2,16,24,17,22,14,36,0,0,0,0,0
SN,AH-AS,-,35675,9,10,2,16,24,15,22,15,36,0,0,0,0,0
SN,AH-AS,-,35676,8,9,2,16,26,15,22,16,35,0,0,0,0,0
SN,AH-AS,-,35677,8,9,1,16,24,16,23,16,36,0,0,0,0,0
SN,AH-AS,-,35678,9,8,1,15,25,16,23,16,36,0,0,0,0,0
SN,AH-AS,-,35679,9,8,1,16,24,16,23,15,37,0,0,0,0,0
SN,AH-AS,-,35680,9,8,1,14,26,16,23,15,37,0,0,0,0,0
SN,AH-AS,-,35681,9,8,1,15,26,16,23,16,35,0,0,0,0,0
SN,AH-AS,-,35682,9,9,0,15,24,17,24,16,35,0,0,0,0,0
SN,AH-AS,-,35683,9,8,0,15,25,17,24,16,35,0,0,0,0,0
SN,AH-AS,-,35684,8,8,0,16,26,17,24,15,35,0,0,0,0,0
SN,AH-AS,-,35685,8,9,0,16,26,16,24,16,34,0,0,0,0,0
SN,AH-AS,-,35686,7,8,0,15,27,18,24,16,34,0,0,0,0,0
SN,AH-AS,-,35687,6,7,1,17,27,16,23,17,35,0,0,0,0,0
SN,AH-AS,-,35688,6,7,1,18,27,16,23,17,34,0,0,0,0,0
SN,AH-AS,-,35689,6,8,1,17,26,16,23,18,34,0,0,0,0,0
SN,AH-AS,-,35690,7,7,1,17,26,16,23,17,35,0,0,0,0,0
SN,AH-AS,-,35691,7,7,1,17,26,15,23,18,35,0,0,0,0,0
SN,AH-AS,-,35692,7,7,1,17,25,16,23,18,35,0,0,0,0,0
SN,AH-AS,-,35693,8,7,1,17,25,16,23,18,34,0,0,0,0,0
SN,AH-AS,-,35694,9,7,1,17,23,15,23,20,34,0,0,0,0,0
SN,AH-AS,-,35695,9,8,1,17,23,14,24,21,33,0,0,0,0,0
SN,AH-AS,-,35696,8,8,1,15,24,16,24,21,33,0,0,0,0,0
SN,AH-AS,-,35697,8,8,1,15,25,16,24,21,32,0,0,0,0,0
SN,AH-AS,-,35698,7,9,1,16,25,16,24,20,32,0,0,0,0,0
SN,AH-AS,-,35699,6,9,1,16,26,16,24,19,33,0,0,0,0,0
SN,AH-AS,-,35700,7,8,1,16,25,15,24,20,34,0,0,0,0,0
SN,AH-AS,-,35701,7,9,1,17,23,15,24,20,34,0,0,0,0,0
SN,AH-AS,-,35702,8,10,1,18,23,14,24,19,33,0,0,0,0,0
SN,AH-AS,-,35703,6,10,1,20,23,14,24,19,33,0,0,0,0,0
SN,AH-AS,-,35704,7,10,1,19,22,13,24,22,32,0,0,0,0,0
SN,AH-AS,-,35705,8,10,1,19,21,14,24,22,31,0,0,0,0,0
SN,AH-AS,-,35706,8,11,1,18,21,15,24,21,31,0,0,0,0,0
SN,AH-AS,-,35707,7,12,1,19,21,15,24,20,31,0,0,0,0,0
SN,AH-AS,-,35708,7,13,1,19,18,16,24,21,31,0,0,0,0,0
SN,AH-AS,-,35709,8,13,1,19,18,15,24,21,31,0,0,0,0,0
SN,AH-AS,-,35710,8,12,1,20,17,16,24,20,32,0,0,0,0,0
SN,AH-AS,-,35711,8,13,1,20,16,15,24,20,33,0,0,0,0,0
SN,AH-AS,-,35712,8,14,0,20,18,15,24,19,31,0,0,0,0,0
SN,AH-AS,-,35713,8,14,0,20,18,15,24,19,31,0,0,0,0,0
SN,AH-AS,-,35714,8,13,0,21,18,15,24,18,32,0,0,0,0,0
SN,AH-AS,-,35715,7,14,0,22,18,14,24,19,31,0,0,0,0,0
SN,AH-AS,-,35716,7,14,0,22,18,15,24,18,31,0,0,0,0,0
SN,AH-AS,-,35717,7,14,0,22,18,15,24,17,32,0,0,0,0,0
SN,AH-AS,-,35718,6,14,0,23,17,16,24,17,32,0,0,0,0,0
SN,AH-AS,-,35719,5,15,0,23,18,17,23,16,31,0,1,0,0,0
SN,AH-AS,-,35720,6,14,0,22,19,18,23,15,31,0,1,0,0,0
SN,AH-AS,-,35721,6,15,0,23,17,17,23,16,31,0,1,0,0,0
SN,AH-AS,-,35722,7,15,1,21,18,17,22,16,31,0,1,0,0,0
SN,AH-AS,-,35723,7,14,1,20,20,17,22,16,31,0,1,0,0,0
SN,AH-AS,-,35724,7,14,1,20,20,18,22,16,30,0,1,0,0,0
SN,AH-AS,-,35725,6,15,1,21,21,19,22,14,29,0,1,0,0,0
SN,AH-AS,-,35726,6,14,1,20,21,19,22,14,31,0,1,0,0,0
SN,AH-AS,-,35727,6,13,1,20,21,20,22,14,31,0,1,0,0,0
SN,AH-AS,-,35728,7,13,1,18,20,20,22,16,31,0,1,0,0,0
SN,AH-AS,-,35729,6,14,1,18,22,20,22,14,31,0,1,0,0,0
SN,AH-AS,-,35730,5,13,1,18,23,20,22,14,32,0,1,0,0,0
SN,AH-AS,-,35731,5,12,1,19,24,19,22,14,32,0,1,0,0,0
SN,AH-AS,-,35732,5,10,1,18,26,19,22,15,32,0,1,0,0,0
SN,AH-AS,-,35733,6,10,1,18,27,18,22,14,32,0,1,0,0,0
SN,AH-AS,-,35734,6,10,1,18,27,19,22,14,31,0,1,0,0,0
SN,AH-AS,-,35735,6,10,1,17,27,20,22,14,31,0,1,0,0,0
SN,AH-AS,-,35736,6,10,1,17,28,20,22,14,30,0,1,0,0,0
SN,AH-AS,-,35737,7,9,1,16,27,21,23,14,31,0,1,0,0,0
SN,AH-AS,-,35738,7,8,1,15,29,21,23,14,31,0,1,0,0,0
SN,AH-AS,-,35739,8,9,1,14,29,20,23,14,31,0,1,0,0,0
SN,AH-AS,-,35740,8,8,1,14,29,21,23,13,32,0,1,0,0,0
SN,AH-AS,-,35741,8,8,1,13,30,21,23,13,32,0,1,0,0,0
SN,AH-AS,-,35742,9,7,1,15,32,20,23,13,31,0,1,0,0,0
SN,AH-AS,-,35743,10,7,1,15,34,18,23,13,32,0,1,0,0,0
SN,AH-AS,-,35744,10,6,1,17,35,17,23,12,34,0,0,0,0,0
SN,AH-AS,-,35745,10,6,1,19,36,17,23,11,34,0,0,0,0,0
SN,AH-AS,-,35746,11,5,1,19,36,16,23,10,36,0,0,0,0,0
SN,AH-AS,-,35747,10,5,0,19,35,18,24,9,37,0,0,0,0,0
SN,AH-AS,-,35748,10,5,0,21,33,17,24,9,38,0,0,0,0,0
SN,AH-AS,-,35749,10,5,0,20,34,17,24,9,38,0,0,0,0,0
SN,AH-AS,-,35750,10,4,0,20,33,16,24,11,39,0,0,0,0,0
SN,AH-AS,-,35751,10,4,0,21,33,18,24,10,37,0,0,0,0,0
SN,AH-AS,-,35752,9,4,0,20,34,18,24,10,38,0,0,0,0,0
SN,AH-AS,-,35753,8,5,0,22,35,18,24,7,38,0,0,0,0,0
SN,AH-AS,-,35754,8,5,0,22,35,19,24,6,38,0,0,0,0,0
SN,AH-AS,-,35755,8,5,0,22,36,19,24,6,37,0,0,0,0,0
SN,AH-AS,-,35756,8,5,0,23,34,19,24,6,38,0,0,0,0,0
SN,AH-AS,-,35757,9,6,0,23,33,19,24,5,38,0,0,0,0,0
SN,AH-AS,-,35758,8,5,0,23,33,21,24,5,38,0,0,0,0,0
SN,AH-AS,-,35759,7,5,0,22,34,22,24,5,38,0,0,0,0,0
SN,AH-AS,-,35760,8,5,0,21,35,21,24,6,37,0,0,0,0,0
SN,AH-AS,-,35761,9,5,0,21,35,20,24,6,37,0,0,0,0,0
SN,AH-AS,-,35762,9,5,0,20,34,21,24,6,38,0,0,0,0,0
SN,AH-AS,-,35763,10,5,0,20,32,20,24,7,39,0,0,0,0,0
SN,AH-AS,-,35764,9,4,1,22,32,20,23,8,38,0,0,0,0,0
SN,AH-AS,-,35765,9,4,1,22,32,20,23,9,37,0,0,0,0,0
SN,AH-AS,-,35766,9,5,1,23,30,21,23,8,37,0,0,0,0,0
SN,AH-AS,-,35767,9,6,1,20,29,22,23,8,37,0,0,0,0,0
SN,AH-AS,-,35768,8,7,1,19,28,23,23,8,36,0,0,0,0,0
SN,AH-AS,-,35769,9,7,1,17,28,24,24,8,34,0,0,0,0,0
SN,AH-AS,-,35770,9,8,1,15,27,24,24,8,34,0,0,0,0,0
SN,AH-AS,-,35771,8,8,1,16,29,24,24,8,32,0,0,0,0,0
SN,AH-AS,-,35772,8,8,1,16,31,22,24,8,32,0,0,0,0,0
SN,AH-AS,-,35773,8,8,1,16,32,22,24,8,31,0,0,0,0,0
SN,AH-AS,-,35774,9,8,1,17,32,21,24,7,31,0,0,0,0,0
SN,AH-AS,-,35775,9,9,1,16,33,23,24,5,30,0,0,0,0,0
SN,AH-AS,-,35776,9,9,1,16,33,21,24,6,31,0,0,0,0,0
SN,AH-AS,-,35777,9,9,1,16,33,22,24,6,30,0,0,0,0,0
SN,AH-AS,-,35778,9,9,1,14,32,24,24,7,30,0,0,0,0,0
SN,AH-AS,-,35779,9,8,1,15,30,25,24,8,30,0,0,0,0,0
SN,AH-AS,-,35780,10,8,1,15,28,24,24,10,30,0,0,0,0,0
SN,AH-AS,-,35781,11,8,1,13,28,25,24,11,29,0,0,0,0,0
SN,AH-AS,-,35782,10,8,1,14,27,25,24,11,30,0,0,0,0,0
SN,AH-AS,-,35783,11,8,1,16,26,23,24,11,30,0,0,0,0,0
SN,AH-AS,-,35784,12,8,1,16,24,22,24,11,32,0,0,0,0,0
SN,AH-AS,-,35785,11,10,1,16,23,22,24,11,32,0,0,0,0,0
SN,AH-AS,-,35786,10,9,1,16,22,23,24,13,32,0,0,0,0,0
SN,AH-AS,-,35787,9,10,1,16,22,22,24,13,33,0,0,0,0,0
SN,AH-AS,-,35788,9,11,1,16,21,24,24,12,32,0,0,0,0,0
SN,AH-AS,-,35789,9,11,0,16,21,25,25,11,32,0,0,0,0,0
SN,AH-AS,-,35790,9,11,0,15,20,26,24,10,32,0,0,0,0,0
SN,AH-AS,-,35791,9,10,0,14,20,26,23,10,32,0,0,0,0,0
SN,AH-AS,-,35792,10,9,0,14,19,28,22,11,31,0,0,0,1,0
SN,AH-AS,-,35793,10,9,0,15,19,27,21,11,30,0,1,0,1,0
SN,AH-AS,-,35794,10,9,0,15,19,27,21,11,30,0,1,0,1,0
SN,AH-AS,-,35795,9,8,0,15,20,28,21,11,30,0,1,0,1,0
SN,AH-AS,-,35796,10,8,0,15,18,29,21,11,30,0,1,0,1,0
SN,AH-AS,-,35797,10,8,0,15,18,29,21,12,29,0,1,0,1,0
SN,AH-AS,-,35798,10,9,0,12,19,29,21,12,30,0,1,0,1,0
SN,AH-AS,-,35799,9,9,0,12,17,29,21,14,31,0,1,0,1,0
SN,AH-AS,-,35800,9,8,0,13,17,29,21,14,31,0,1,0,1,0
SN,AH-AS,-,35801,10,8,0,12,17,29,21,14,31,0,1,0,1,0
SN,AH-AS,-,35802,10,8,0,13,15,27,21,15,33,0,1,0,1,0
SN,AH-AS,-,35803,10,7,0,13,17,27,21,14,33,0,1,0,1,0
SN,AH-AS,-,35804,11,7,0,12,19,25,21,13,34,0,1,0,1,0
SN,AH-AS,-,35805,10,7,0,12,20,26,21,12,34,0,1,0,1,0
SN,AH-AS,-,35806,9,8,0,13,21,25,21,11,34,0,1,0,1,0
SN,AH-AS,-,35807,9,8,0,13,21,25,21,12,33,0,1,0,1,0
SN,AH-AS,-,35808,8,8,0,13,21,26,21,12,33,0,1,0,1,0
SN,AH-AS,-,35809,8,9,0,13,22,25,21,12,32,0,1,0,1,0
SN,AH-AS,-,35810,8,7,0,15,22,26,21,11,32,0,1,0,1,0
SN,AH-AS,-,35811,8,7,0,15,21,28,21,9,33,0,1,0,1,0
SN,AH-AS,-,35812,9,6,0,15,22,27,21,11,31,0,1,0,1,0
SN,AH-AS,-,35813,9,5,0,15,22,26,21,12,32,0,1,0,1,0
SN,AH-AS,-,35814,9,5,0,14,22,25,21,14,32,0,1,0,1,0
SN,AH-AS,-,35815,9,5,0,14,24,24,22,15,32,0,1,0,1,0
SN,AH-AS,-,35816,9,5,0,16,24,24,23,15,32,0,1,0,1,0
SN,AH-AS,-,35817,7,5,0,16,25,23,24,14,34,0,1,0,0,0
SN,AH-AS,-,35818,8,5,0,15,24,24,25,14,35,0,0,0,0,0
SN,AH-AS,-,35819,7,5,0,17,22,23,25,15,36,0,0,0,0,0
SN,AH-AS,-,35820,7,5,0,17,22,23,25,15,36,0,0,0,0,0
SN,AH-AS,-,35821,6,5,0,16,23,24,25,15,36,0,0,0,0,0
SN,AH-AS,-,35822,6,5,0,17,21,25,25,14,37,0,0,0,0,0
SN,AH-AS,-,35823,6,4,0,18,20,27,25,14,36,0,0,0,0,0
SN,AH-AS,-,35824,7,4,0,17,22,28,25,12,35,0,0,0,0,0
SN,AH-AS,-,35825,7,4,0,16,22,27,25,14,35,0,0,0,0,0
SN,AH-AS,-,35826,6,5,0,18,22,27,25,13,34,0,0,0,0,0
SN,AH-AS,-,35827,6,5,0,18,23,28,25,13,32,0,0,0,0,0
SN,AH-AS,-,35828,6,5,0,18,23,27,25,13,33,0,0,0,0,0
SN,AH-AS,-,35829,6,5,0,19,21,28,25,14,32,0,0,0,0,0
SN,AH-AS,-,35830,6,6,0,19,20,28,25,13,33,0,0,0,0,0
SN,AH-AS,-,35831,6,5,0,19,20,29,25,13,33,0,0,0,0,0
SN,AH-AS,-,35832,6,4,0,18,22,30,25,12,33,0,0,0,0,0
SN,AH-AS,-,35833,6,4,0,17,23,31,25,11,33,0,0,0,0,0
SN,AH-AS,-,35834,5,3,0,17,23,34,25,11,32,0,0,0,0,0
SN,AH-AS,-,35835,5,4,0,16,23,33,25,12,32,0,0,0,0,0
SN,AH-AS,-,35836,5,5,1,17,23,30,24,13,32,0,0,0,0,0
SN,AH-AS,-,35837,4,6,1,18,22,31,24,12,32,0,0,0,0,0
SN,AH-AS,-,35838,3,7,1,19,23,30,24,12,31,0,0,0,0,0
SN,AH-AS,-,35839,4,9,1,18,23,30,24,10,31,0,0,0,0,0
SN,AH-AS,-,35840,4,9,1,19,22,31,24,9,31,0,0,0,0,0
SN,AH-AS,-,35841,4,10,1,18,22,30,24,10,31,0,0,0,0,0
SN,AH-AS,-,35842,6,10,1,18,21,28,24,10,31,1,0,0,0,0
SN,AH-AS,-,35843,5,9,1,21,21,27,24,10,31,1,0,0,0,0
SN,AH-AS,-,35844,5,9,1,19,22,30,24,9,30,1,0,0,0,0
SN,AH-AS,-,35845,5,10,1,19,20,29,24,11,30,1,0,0,0,0
SN,AH-AS,-,35846,5,10,1,19,20,28,24,11,31,1,0,0,0,0
SN,AH-AS,-,35847,5,12,1,18,19,28,24,12,30,1,0,0,0,0
SN,AH-AS,-,35848,5,12,1,19,20,26,24,12,30,1,0,0,0,0
SN,AH-AS,-,35849,5,13,1,19,20,25,24,12,30,1,0,0,0,0
SN,AH-AS,-,35850,5,13,2,19,21,26,23,10,30,1,0,0,0,0
SN,AH-AS,-,35851,5,12,3,16,22,28,22,10,31,1,0,0,0,0
SN,AH-AS,-,35852,5,13,3,15,22,28,22,10,31,1,0,0,0,0
SN,AH-AS,-,35853,5,13,3,15,22,28,22,10,31,1,0,0,0,0
SN,AH-AS,-,35854,4,13,3,15,23,29,22,9,31,1,0,0,0,0
SN,AH-AS,-,35855,4,13,3,15,23,29,22,10,30,1,0,0,0,0
SN,AH-AS,-,35856,5,13,3,15,23,28,22,10,30,1,0,0,0,0
SN,AH-AS,-,35857,5,14,3,15,21,27,22,12,30,1,0,0,0,0
SN,AH-AS,-,35858,6,14,3,14,21,27,22,12,30,1,0,0,0,0
SN,AH-AS,-,35859,7,14,3,14,20,25,22,14,30,1,0,0,0,0
SN,AH-AS,-,35860,7,13,3,13,23,24,22,13,31,1,0,0,0,0
SN,AH-AS,-,35861,7,12,2,12,24,26,23,13,30,1,0,0,0,0
SN,AH-AS,-,35862,7,11,2,11,25,26,23,12,32,1,0,0,0,0
SN,AH-AS,-,35863,8,10,2,11,26,26,23,11,32,1,0,0,0,0
SN,AH-AS,-,35864,7,8,2,11,27,27,23,12,32,1,0,0,0,0
SN,AH-AS,-,35865,7,8,3,10,27,27,22,12,33,1,0,0,0,0
SN,AH-AS,-,35866,7,8,3,10,28,27,22,11,33,1,0,0,0,0
SN,AH-AS,-,35867,7,8,4,10,30,27,21,11,32,0,0,0,0,0
SN,AH-AS,-,35868,7,8,4,7,30,29,21,11,33,0,0,0,0,0
SN,AH-AS,-,35869,7,8,4,7,31,27,21,11,34,0,0,0,0,0
SN,AH-AS,-,35870,8,7,4,7,31,27,21,11,34,0,0,0,0,0
SN,AH-AS,-,35871,8,7,4,6,33,27,21,11,33,0,0,0,0,0
SN,AH-AS,-,35872,8,5,4,7,35,26,21,10,34,0,0,0,0,0
SN,AH-AS,-,35873,8,5,4,6,34,28,21,10,34,0,0,0,0,0
SN,AH-AS,-,35874,7,4,4,6,34,29,21,11,34,0,0,0,0,0
SN,AH-AS,-,35875,7,4,3,8,33,28,22,11,34,0,0,0,0,0
SN,AH-AS,-,35876,7,5,2,9,32,27,23,12,33,0,0,0,0,0
SN,AH-AS,-,35877,7,5,2,10,32,27,23,11,33,0,0,0,0,0
SN,AH-AS,-,35878,7,6,2,10,32,27,22,11,32,0,1,0,0,0
SN,AH-AS,-,35879,7,6,2,9,32,28,22,11,32,0,1,0,0,0
SN,AH-AS,-,35880,7,5,2,9,32,29,22,10,33,0,1,0,0,0
SN,AH-AS,-,35881,6,5,2,9,33,29,22,10,33,0,1,0,0,0
SN,AH-AS,-,35882,7,4,2,9,35,28,22,9,33,0,1,0,0,0
SN,AH-AS,-,35883,6,4,2,9,35,29,22,9,33,0,1,0,0,0
SN,AH-AS,-,35884,5,5,2,9,36,30,22,7,33,0,1,0,0,0
SN,AH-AS,-,35885,5,5,2,10,35,30,22,8,32,0,1,0,0,0
SN,AH-AS,-,35886,5,5,2,11,35,29,22,8,32,0,1,0,0,0
SN,AH-AS,-,35887,5,6,2,11,36,28,22,8,31,0,1,0,0,0
SN,AH-AS,-,35888,4,7,3,10,34,30,21,9,31,0,1,0,0,0
SN,AH-AS,-,35889,4,7,3,11,34,30,21,8,31,0,1,0,0,0
SN,AH-AS,-,35890,4,7,2,11,33,28,21,8,29,0,1,1,0,0
SN,AH-AS,-,35891,4,7,2,11,33,27,21,9,29,0,1,1,0,0
SN,AH-AS,-,35892,2,8,1,13,32,27,22,9,29,0,1,1,0,0
SN,AH-AS,-,35893,2,8,1,14,33,26,22,9,28,0,1,1,0,0
SN,AH-AS,-,35894,2,8,1,14,33,26,22,10,27,0,1,1,0,0
SN,AH-AS,-,35895,1,9,1,14,34,25,22,9,28,0,1,1,0,0
SN,AH-AS,-,35896,1,10,1,15,31,25,22,9,29,0,1,1,0,0
SN,AH-AS,-,35897,1,11,1,14,29,26,22,9,30,0,1,1,0,0
SN,AH-AS,-,35898,2,11,2,13,28,26,21,9,31,0,1,1,0,0
SN,AH-AS,-,35899,3,13,2,14,26,25,21,8,31,0,1,1,0,0
SN,AH-AS,-,35900,3,14,2,12,25,26,21,8,32,0,1,1,0,0
SN,AH-AS,-,35901,3,14,2,11,25,26,21,7,34,0,1,1,0,0
SN,AH-AS,-,35902,3,13,2,10,24,28,21,7,35,0,1,1,0,0
SN,AH-AS,-,35903,3,13,2,10,23,28,22,7,36,0,0,1,0,0
SN,AH-AS,-,35904,4,13,2,11,23,25,22,8,36,0,0,1,0,0
SN,AH-AS,-,35905,4,13,2,13,24,23,22,8,35,0,0,1,0,0
SN,AH-AS,-,35906,4,14,3,13,22,22,21,9,36,0,0,1,0,0
SN,AH-AS,-,35907,3,15,3,14,21,22,21,9,36,0,0,1,0,0
SN,AH-AS,-,35908,3,15,3,15,22,19,21,9,37,0,0,1,0,0
SN,AH-AS,-,35909,3,14,3,16,22,18,21,9,38,0,0,1,0,0
SN,AH-AS,-,35910,3,15,3,16,21,18,21,9,38,0,0,1,0,0
SN,AH-AS,-,35911,4,16,3,16,21,17,21,8,38,0,0,1,0,0
SN,AH-AS,-,35912,5,15,3,16,21,17,21,8,38,0,0,1,0,0
SN,AH-AS,-,35913,6,14,2,16,22,15,22,9,38,0,0,1,0,0
SN,AH-AS,-,35914,6,14,2,17,20,16,22,9,38,0,0,1,0,0
SN,AH-AS,-,35915,6,14,2,18,22,16,23,10,39,0,0,0,0,0
SN,AH-AS,-,35916,6,14,3,17,23,16,22,9,40,0,0,0,0,0
SN,AH-AS,-,35917,6,13,3,15,23,17,22,10,41,0,0,0,0,0
SN,AH-AS,-,35918,7,13,3,14,21,16,22,10,44,0,0,0,0,0
SN,AH-AS,-,35919,7,14,3,15,19,15,22,10,45,0,0,0,0,0
SN,AH-AS,-,35920,7,14,3,15,18,17,22,10,44,0,0,0,0,0
SN,AH-AS,-,35921,8,13,3,14,18,18,22,10,44,0,0,0,0,0
SN,AH-AS,-,35922,8,14,3,14,19,17,22,11,42,0,0,0,0,0
SN,AH-AS,-,35923,8,14,2,14,21,16,23,11,41,0,0,0,0,0
SN,AH-AS,-,35924,7,13,2,13,22,18,23,11,41,0,0,0,0,0
SN,AH-AS,-,35925,7,12,2,14,23,18,23,11,40,0,0,0,0,0
SN,AH-AS,-,35926,9,12,2,14,24,17,23,11,38,0,0,0,0,0
SN,AH-AS,-,35927,10,12,2,14,27,14,23,11,37,0,0,0,0,0
SN,AH-AS,-,35928,10,11,2,16,26,14,23,12,36,0,0,0,0,0
SN,AH-AS,-,35929,10,11,2,15,25,16,23,12,36,0,0,0,0,0
SN,AH-AS,-,35930,10,11,2,15,23,16,23,13,37,0,0,0,0,0
SN,AH-AS,-,35931,10,10,1,14,23,19,24,12,37,0,0,0,0,0
SN,AH-AS,-,35932,10,10,1,15,22,19,24,12,37,0,0,0,0,0
SN,AH-AS,-,35933,10,11,1,15,21,20,24,12,36,0,0,0,0,0
SN,AH-AS,-,35934,10,11,2,14,22,19,23,14,35,0,0,0,0,0
SN,AH-AS,-,35935,10,11,2,14,22,19,23,14,35,0,0,0,0,0
SN,AH-AS,-,35936,10,12,2,13,21,19,23,15,35,0,0,0,0,0
SN,AH-AS,-,35937,10,12,2,13,19,20,23,16,35,0,0,0,0,0
SN,AH-AS,-,35938,9,12,2,13,20,20,23,14,37,0,0,0,0,0
SN,AH-AS,-,35939,9,13,3,11,22,18,22,14,38,0,0,0,0,0
SN,AH-AS,-,35940,9,13,3,12,20,18,22,14,39,0,0,0,0,0
SN,AH-AS,-,35941,9,13,3,14,18,18,22,15,38,0,0,0,0,0
SN,AH-AS,-,35942,9,14,3,14,18,17,22,16,37,0,0,0,0,0
SN,AH-AS,-,35943,9,15,3,14,19,18,22,16,34,0,0,0,0,0
SN,AH-AS,-,35944,9,15,3,13,20,19,22,16,33,0,0,0,0,0
SN,AH-AS,-,35945,10,15,3,13,22,17,22,15,33,0,0,0,0,0
SN,AH-AS,-,35946,9,15,3,15,22,15,22,16,33,0,0,0,0,0
SN,AH-AS,-,35947,9,13,3,16,23,16,22,15,33,0,0,0,0,0
SN,AH-AS,-,35948,9,13,3,17,21,16,22,16,33,0,0,0,0,0
SN,AH-AS,-,35949,9,12,3,17,21,17,22,16,33,0,0,0,0,0
SN,AH-AS,-,35950,10,12,3,16,21,16,22,16,34,0,0,0,0,0
SN,AH-AS,-,35951,8,12,3,17,20,17,22,16,35,0,0,0,0,0
SN,AH-AS,-,35952,7,12,3,17,18,19,22,16,36,0,0,0,0,0
SN,AH-AS,-,35953,8,13,3,15,20,18,22,15,36,0,0,0,0,0
SN,AH-AS,-,35954,7,13,3,17,21,17,22,14,36,0,0,0,0,0
SN,AH-AS,-,35955,7,13,3,16,22,18,22,13,36,0,0,0,0,0
SN,AH-AS,-,35956,7,13,3,16,25,15,22,14,35,0,0,0,0,0
SN,AH-AS,-,35957,8,12,3,15,26,15,22,13,36,0,0,0,0,0
SN,AH-AS,-,35958,8,12,3,14,27,14,22,13,37,0,0,0,0,0
SN,AH-AS,-,35959,8,13,2,15,25,16,23,11,37,0,0,0,0,0
SN,AH-AS,-,35960,9,13,2,15,24,17,23,10,37,0,0,0,0,0
SN,AH-AS,-,35961,9,11,2,15,26,18,23,9,37,0,0,0,0,0
SN,AH-AS,-,35962,9,12,2,15,27,17,23,9,36,0,0,0,0,0
SN,AH-AS,-,35963,10,13,2,15,25,17,23,11,34,0,0,0,0,0
SN,AH-AS,-,35964,10,12,1,17,23,17,24,12,34,0,0,0,0,0
SN,AH-AS,-,35965,11,12,1,16,24,17,24,11,34,0,0,0,0,0
SN,AH-AS,-,35966,12,11,0,14,24,18,25,12,34,0,0,0,0,0
SN,AH-AS,-,35967,13,12,0,14,24,19,25,10,34,1,0,0,0,0
SN,AH-AS,-,35968,13,13,1,14,24,19,24,10,34,2,0,0,0,0
SN,AH-AS,-,35969,13,13,1,15,23,19,24,10,34,2,0,0,0,0
SN,AH-AS,-,35970,12,12,1,15,22,20,24,11,35,2,0,0,0,0
SN,AH-AS,-,35971,12,12,1,14,23,20,24,11,35,2,0,0,0,0
SN,AH-AS,-,35972,12,12,1,15,22,20,24,11,35,2,0,0,0,0
SN,AH-AS,-,35973,11,14,1,14,22,20,24,10,36,2,0,0,0,0
SN,AH-AS,-,35974,11,14,1,15,24,18,23,10,35,2,0,0,0,0
SN,AH-AS,-,35975,10,15,1,16,24,18,23,10,34,2,0,0,0,0
SN,AH-AS,-,35976,10,15,1,16,24,17,23,11,34,2,0,0,0,0
SN,AH-AS,-,35977,11,15,1,18,25,16,23,11,33,2,0,0,0,0
SN,AH-AS,-,35978,12,14,1,20,25,16,23,11,33,2,0,0,0,0
SN,AH-AS,-,35979,12,14,1,18,24,17,22,11,33,2,0,0,0,0
SN,AH-AS,-,35980,12,14,1,17,23,18,22,11,31,3,0,0,0,0
SN,AH-AS,-,35981,12,14,1,18,20,20,21,12,30,3,0,0,1,0
SN,AH-AS,-,35982,11,15,1,18,21,20,20,12,28,3,1,0,1,0
SN,AH-AS,-,35983,12,14,1,19,20,21,20,12,27,3,1,0,1,0
SN,AH-AS,-,35984,12,13,1,19,22,20,20,12,27,3,1,0,1,0
SN,AH-AS,-,35985,11,12,1,19,24,19,20,13,27,3,1,0,1,0
SN,AH-AS,-,35986,10,12,2,20,24,19,19,13,27,3,1,0,1,0
SN,AH-AS,-,35987,9,11,2,21,25,20,19,12,27,3,1,0,1,0
SN,AH-AS,-,35988,8,11,2,21,26,22,19,10,27,3,1,0,1,0
SN,AH-AS,-,35989,8,11,2,19,27,24,19,10,26,3,1,0,1,0
SN,AH-AS,-,35990,7,12,2,18,27,26,19,10,25,3,1,0,1,0
SN,AH-AS,-,35991,6,12,2,18,29,26,19,8,26,3,1,0,1,0
SN,AH-AS,-,35992,6,11,2,18,29,26,19,8,26,2,1,0,1,0
SN,AH-AS,-,35993,5,11,1,18,28,27,20,8,26,1,1,0,1,0
SN,AH-AS,-,35994,5,10,1,18,30,27,20,7,26,1,1,0,1,0
SN,AH-AS,-,35995,6,10,1,18,30,27,20,7,25,1,1,0,1,0
SN,AH-AS,-,35996,6,10,1,18,31,28,20,6,24,1,1,0,1,0
SN,AH-AS,-,35997,6,12,1,16,30,29,20,6,24,1,1,0,1,0
