Text_Type,Book,Chapter,Window,GLL,GGG,G,LLG,LGL,GLG,GGL,LGG,L,LLL,LG,LL,GG,GL
SN,AH_CS,-,6073,7,29,23,6,30,22,22,13,1,1,1,0,0,0
SN,AH_CS,-,6074,6,31,23,6,28,23,21,14,1,1,1,0,0,0
SN,AH_CS,-,6075,6,29,23,6,28,24,22,14,1,1,1,0,0,0
SN,AH_CS,-,6076,6,30,23,6,29,24,21,13,1,1,1,0,0,0
SN,AH_CS,-,6077,6,29,23,6,29,27,19,13,1,1,1,0,0,0
SN,AH_CS,-,6078,7,28,23,6,29,30,17,12,1,1,1,0,0,0
SN,AH_CS,-,6079,6,26,24,6,30,31,15,10,1,1,0,0,0,0
SN,AH_CS,-,6080,5,27,24,7,30,30,15,10,1,1,0,0,0,0
SN,AH_CS,-,6081,5,27,24,6,30,30,16,10,1,1,0,0,0,0
SN,AH_CS,-,6082,5,28,24,5,30,30,17,9,1,1,0,0,0,0
SN,AH_CS,-,6083,4,29,23,5,31,30,17,8,2,1,0,0,0,0
SN,AH_CS,-,6084,4,28,23,5,30,31,17,9,2,1,0,0,0,0
SN,AH_CS,-,6085,4,27,23,7,30,31,16,9,2,1,0,0,0,0
SN,AH_CS,-,6086,4,26,23,7,30,30,17,10,2,1,0,0,0,0
SN,AH_CS,-,6087,3,29,23,7,30,29,18,9,2,0,0,0,0,0
SN,AH_CS,-,6088,4,29,22,7,28,31,18,11,2,0,0,0,0,0
SN,AH_CS,-,6089,2,29,22,8,28,31,18,12,2,0,0,0,0,0
SN,AH_CS,-,6090,2,28,22,8,29,32,17,12,2,0,0,0,0,0
SN,AH_CS,-,6091,2,28,22,7,28,33,19,11,2,0,0,0,0,0
SN,AH_CS,-,6092,2,27,21,8,28,36,17,12,2,1,0,0,0,0
SN,AH_CS,-,6093,3,27,21,8,29,35,16,12,2,1,0,0,0,0
SN,AH_CS,-,6094,3,27,21,7,28,36,15,14,2,1,0,0,0,0
SN,AH_CS,-,6095,3,28,22,8,28,35,15,13,1,1,0,0,0,0
SN,AH_CS,-,6096,3,29,22,9,28,33,15,13,1,1,0,0,0,0
SN,AH_CS,-,6097,3,28,21,8,27,31,15,13,1,1,0,0,1,0
SN,AH_CS,-,6098,4,29,21,9,26,31,14,12,1,1,0,0,1,0
SN,AH_CS,-,6099,5,27,21,9,26,32,14,12,1,1,0,0,1,0
SN,AH_CS,-,6100,5,28,21,9,26,31,13,13,1,1,0,0,1,0
SN,AH_CS,-,6101,5,26,21,8,26,32,14,14,1,1,0,0,1,0
SN,AH_CS,-,6102,5,26,20,8,26,32,15,16,1,1,0,0,1,0
SN,AH_CS,-,6103,4,28,20,8,26,30,15,17,1,1,0,0,1,0
SN,AH_CS,-,6104,4,30,19,8,24,32,15,18,1,1,0,0,1,0
SN,AH_CS,-,6105,4,31,19,7,25,31,15,18,1,1,0,0,1,0
SN,AH_CS,-,6106,4,32,19,7,25,31,14,18,1,1,0,0,1,0
SN,AH_CS,-,6107,5,32,19,7,26,31,11,19,1,1,0,0,1,0
SN,AH_CS,-,6108,5,32,20,7,25,32,10,20,0,1,0,0,1,0
SN,AH_CS,-,6109,5,31,20,7,25,32,12,19,0,1,0,0,1,0
SN,AH_CS,-,6110,6,31,19,5,23,34,13,22,0,1,0,0,1,0
SN,AH_CS,-,6111,6,34,19,5,23,32,13,21,0,1,0,0,1,0
SN,AH_CS,-,6112,6,32,19,5,23,35,12,21,0,1,0,0,1,0
SN,AH_CS,-,6113,7,30,20,6,24,32,13,19,0,1,0,0,1,0
SN,AH_CS,-,6114,7,31,19,5,23,33,14,21,0,1,0,0,1,0
SN,AH_CS,-,6115,7,31,19,5,22,33,15,21,0,1,0,0,1,0
SN,AH_CS,-,6116,7,31,19,5,23,32,15,21,0,1,0,0,1,0
SN,AH_CS,-,6117,8,31,19,4,23,31,15,20,1,0,0,0,1,0
SN,AH_CS,-,6118,8,30,18,6,22,32,16,23,1,0,1,0,1,0
SN,AH_CS,-,6119,8,32,18,6,22,32,16,21,1,0,1,0,1,0
SN,AH_CS,-,6120,8,32,18,6,22,32,16,21,1,0,1,0,1,0
SN,AH_CS,-,6121,8,32,18,6,22,32,16,21,1,0,1,0,1,0
SN,AH_CS,-,6122,8,33,19,6,23,34,17,21,1,0,1,0,0,0
SN,AH_CS,-,6123,7,34,18,6,23,34,17,21,2,0,1,0,0,0
SN,AH_CS,-,6124,6,34,18,7,23,33,18,21,2,0,1,0,0,0
SN,AH_CS,-,6125,6,36,17,7,23,32,18,20,3,0,1,0,0,0
SN,AH_CS,-,6126,7,35,16,7,22,34,19,21,3,0,1,0,0,0
SN,AH_CS,-,6127,7,35,17,9,22,32,19,18,3,0,1,0,0,0
SN,AH_CS,-,6128,7,33,16,11,23,33,20,19,3,1,2,0,0,0
SN,AH_CS,-,6129,7,32,17,11,23,30,20,20,3,1,2,0,0,0
SN,AH_CS,-,6130,7,30,16,11,22,30,22,21,4,1,2,0,0,0
SN,AH_CS,-,6131,7,29,16,11,23,31,21,21,4,1,2,0,0,0
SN,AH_CS,-,6132,7,32,15,11,21,34,22,21,4,1,3,0,0,0
SN,AH_CS,-,6133,7,33,15,13,21,32,22,20,4,1,3,0,0,0
SN,AH_CS,-,6134,7,33,15,13,23,32,20,20,4,1,3,0,0,0
SN,AH_CS,-,6135,6,34,15,13,24,31,19,18,5,1,3,0,0,0
SN,AH_CS,-,6136,7,34,14,13,25,34,18,19,5,1,4,0,0,0
SN,AH_CS,-,6137,8,34,14,14,26,31,18,19,5,1,4,0,0,0
SN,AH_CS,-,6138,6,35,14,14,26,31,19,19,5,1,4,0,0,0
SN,AH_CS,-,6139,6,36,15,14,27,30,18,16,5,1,4,0,0,0
SN,AH_CS,-,6140,6,36,15,14,27,30,18,16,5,1,4,0,0,0
SN,AH_CS,-,6141,6,37,15,14,27,30,17,16,5,1,4,0,0,0
SN,AH_CS,-,6142,5,36,16,15,27,29,18,17,4,1,4,0,0,0
SN,AH_CS,-,6143,6,36,17,13,28,29,17,13,4,1,3,0,0,0
SN,AH_CS,-,6144,6,34,17,13,29,28,19,13,4,1,3,0,0,0
SN,AH_CS,-,6145,6,33,17,12,29,29,21,12,4,1,3,0,0,0
SN,AH_CS,-,6146,6,32,17,11,29,32,20,12,4,1,3,0,0,0
SN,AH_CS,-,6147,6,32,16,11,29,31,19,14,5,1,3,0,0,0
SN,AH_CS,-,6148,6,31,17,10,29,33,19,14,4,1,3,0,0,0
SN,AH_CS,-,6149,6,33,17,9,29,33,18,14,4,1,3,0,0,0
SN,AH_CS,-,6150,6,31,17,11,29,32,19,14,4,1,3,0,0,0
SN,AH_CS,-,6151,5,32,18,11,30,31,18,12,4,1,3,0,0,0
SN,AH_CS,-,6152,5,34,18,10,30,30,18,12,4,1,3,0,0,0
SN,AH_CS,-,6153,5,37,19,8,29,29,17,10,4,0,2,0,0,0
SN,AH_CS,-,6154,5,38,19,8,30,28,17,9,4,0,2,0,0,0
SN,AH_CS,-,6155,5,37,20,8,30,28,17,10,3,0,2,0,0,0
SN,AH_CS,-,6156,5,37,20,8,29,28,17,11,3,0,2,0,0,0
SN,AH_CS,-,6157,4,34,21,8,30,27,16,11,3,0,1,0,0,0
SN,AH_CS,-,6158,5,32,21,6,30,28,16,13,3,0,1,0,0,0
SN,AH_CS,-,6159,5,31,21,6,28,27,18,15,3,0,1,0,0,0
SN,AH_CS,-,6160,5,31,22,6,29,27,18,14,2,0,1,0,0,0
SN,AH_CS,-,6161,4,31,23,6,28,25,18,13,2,0,0,0,0,0
SN,AH_CS,-,6162,3,31,23,6,27,25,19,14,2,0,0,0,0,0
SN,AH_CS,-,6163,3,31,23,5,27,26,18,15,2,0,0,0,0,0
SN,AH_CS,-,6164,4,29,23,5,28,25,18,16,2,0,0,0,0,0
SN,AH_CS,-,6165,4,29,23,5,28,25,18,16,2,0,0,0,0,0
SN,AH_CS,-,6166,4,27,22,5,28,25,19,17,3,0,0,0,0,0
SN,AH_CS,-,6167,4,29,22,4,28,25,18,17,3,0,0,0,0,0
SN,AH_CS,-,6168,2,29,22,5,29,24,19,17,3,0,0,0,0,0
SN,AH_CS,-,6169,2,29,21,5,27,25,19,18,4,0,0,0,0,0
SN,AH_CS,-,6170,2,28,20,5,26,28,18,21,4,0,0,0,0,0
SN,AH_CS,-,6171,2,28,20,6,26,25,20,21,4,0,0,0,0,0
SN,AH_CS,-,6172,2,29,20,6,25,26,20,22,3,1,0,0,0,0
SN,AH_CS,-,6173,3,29,19,6,25,25,19,23,4,1,0,0,0,0
SN,AH_CS,-,6174,3,27,19,6,26,26,19,23,4,1,0,0,0,0
SN,AH_CS,-,6175,3,28,20,4,26,26,19,24,3,1,0,0,0,0
SN,AH_CS,-,6176,3,28,20,4,28,24,19,24,3,1,0,0,0,0
SN,AH_CS,-,6177,3,28,20,3,28,25,19,24,3,1,0,0,0,0
SN,AH_CS,-,6178,4,27,19,4,30,24,22,24,3,1,1,0,0,0
SN,AH_CS,-,6179,4,26,19,4,30,26,21,24,3,1,1,0,0,0
SN,AH_CS,-,6180,4,28,19,4,30,27,19,23,3,1,1,0,0,0
SN,AH_CS,-,6181,4,28,19,5,30,26,20,22,3,1,1,0,0,0
SN,AH_CS,-,6182,4,28,19,6,31,24,20,22,3,1,1,0,0,0
SN,AH_CS,-,6183,4,29,19,6,31,24,20,21,3,1,1,0,0,0
SN,AH_CS,-,6184,4,32,18,7,31,26,20,20,3,1,2,0,0,0
SN,AH_CS,-,6185,4,32,18,8,30,26,20,20,3,1,2,0,0,0
SN,AH_CS,-,6186,5,30,18,8,30,25,20,22,3,1,2,0,0,0
SN,AH_CS,-,6187,5,30,18,7,30,26,20,22,3,1,2,0,0,0
SN,AH_CS,-,6188,6,29,18,9,31,25,19,21,3,1,2,0,0,0
SN,AH_CS,-,6189,5,28,18,10,30,26,19,22,3,1,2,0,0,0
SN,AH_CS,-,6190,5,29,17,12,30,27,19,23,3,1,3,0,0,0
SN,AH_CS,-,6191,5,31,18,13,30,26,17,23,2,1,3,0,0,0
SN,AH_CS,-,6192,5,29,18,13,30,27,18,23,2,1,3,0,0,0
SN,AH_CS,-,6193,5,29,18,12,29,29,17,24,2,1,3,0,0,0
SN,AH_CS,-,6194,5,29,19,13,30,28,16,24,1,1,3,0,0,0
SN,AH_CS,-,6195,6,30,20,14,32,24,15,21,1,1,3,0,0,0
SN,AH_CS,-,6196,7,31,20,15,34,24,16,23,1,1,3,0,0,0
SN,AH_CS,-,6197,8,30,21,15,35,24,16,20,1,0,3,0,0,0
SN,AH_CS,-,6198,7,30,22,16,35,24,16,20,0,0,3,0,0,0
SN,AH_CS,-,6199,7,31,22,16,34,24,16,20,0,0,3,0,0,0
SN,AH_CS,-,6200,7,33,21,17,34,26,16,20,0,0,4,0,0,0
SN,AH_CS,-,6201,7,33,21,17,33,27,16,20,0,0,4,0,0,0
SN,AH_CS,-,6202,7,32,20,19,32,28,16,22,0,0,4,0,0,0
SN,AH_CS,-,6203,6,31,21,18,30,30,13,23,0,0,3,0,0,0
SN,AH_CS,-,6204,8,33,20,18,29,30,13,23,0,0,3,0,0,0
SN,AH_CS,-,6205,8,32,20,20,30,29,13,22,0,0,3,0,0,0
SN,AH_CS,-,6206,9,31,20,19,31,28,14,22,0,0,3,0,0,0
SN,AH_CS,-,6207,9,31,19,18,31,30,14,21,1,0,3,0,0,0
SN,AH_CS,-,6208,8,31,18,18,31,33,15,21,1,0,3,0,0,0
SN,AH_CS,-,6209,9,28,19,17,31,32,13,21,1,1,2,0,0,0
SN,AH_CS,-,6210,9,29,18,18,32,32,14,22,1,1,3,0,0,0
SN,AH_CS,-,6211,8,28,18,18,34,32,16,20,1,1,3,0,0,0
SN,AH_CS,-,6212,8,29,18,18,35,31,15,20,1,1,3,0,0,0
SN,AH_CS,-,6213,7,32,18,16,33,32,16,20,1,1,3,0,0,0
SN,AH_CS,-,6214,8,32,18,15,33,33,16,19,1,1,3,0,0,0
SN,AH_CS,-,6215,8,32,19,13,33,31,16,18,1,1,2,0,0,0
SN,AH_CS,-,6216,8,31,18,12,33,33,16,18,2,1,2,0,0,0
SN,AH_CS,-,6217,8,34,18,12,33,32,15,17,2,1,2,0,0,0
SN,AH_CS,-,6218,9,33,18,12,33,31,16,17,2,1,2,0,0,0
SN,AH_CS,-,6219,10,33,18,12,33,31,16,16,2,1,2,0,0,0
SN,AH_CS,-,6220,9,32,17,12,32,32,16,18,2,1,2,0,1,0
SN,AH_CS,-,6221,8,31,16,12,30,33,14,18,2,1,2,0,1,0
SN,AH_CS,-,6222,7,31,16,12,31,32,15,18,2,1,2,0,1,0
SN,AH_CS,-,6223,7,32,16,11,31,33,15,17,2,1,2,0,1,0
SN,AH_CS,-,6224,7,31,16,12,32,32,16,16,2,1,2,0,1,0
SN,AH_CS,-,6225,7,28,17,12,33,31,15,15,2,1,1,0,1,0
SN,AH_CS,-,6226,7,27,17,12,33,30,16,16,2,1,1,0,1,0
SN,AH_CS,-,6227,7,28,17,11,34,31,16,14,2,1,1,0,1,0
SN,AH_CS,-,6228,9,28,17,11,35,29,16,13,2,1,1,0,1,0
SN,AH_CS,-,6229,7,28,18,11,36,28,16,12,2,1,1,0,1,0
SN,AH_CS,-,6230,7,27,18,9,36,29,17,13,2,1,1,0,1,0
SN,AH_CS,-,6231,6,29,17,9,34,31,16,16,2,1,1,0,1,0
SN,AH_CS,-,6232,6,30,18,9,34,30,16,16,1,1,1,0,1,0
SN,AH_CS,-,6233,6,33,18,9,34,28,17,16,1,1,2,0,1,0
SN,AH_CS,-,6234,5,36,18,10,34,27,17,15,1,0,2,0,1,0
SN,AH_CS,-,6235,5,37,18,9,32,28,16,15,1,0,1,0,1,0
SN,AH_CS,-,6236,5,39,18,9,30,29,15,15,1,0,1,0,1,0
SN,AH_CS,-,6237,5,40,18,9,29,30,15,14,1,0,1,0,1,0
SN,AH_CS,-,6238,5,38,18,10,30,30,15,14,1,0,1,0,1,0
SN,AH_CS,-,6239,6,39,17,10,30,32,15,13,1,0,1,0,1,0
SN,AH_CS,-,6240,7,37,17,10,30,33,15,13,1,0,1,0,1,0
SN,AH_CS,-,6241,7,36,18,10,30,34,16,12,0,0,1,0,1,0
SN,AH_CS,-,6242,7,34,18,11,31,33,17,12,0,0,1,0,1,0
SN,AH_CS,-,6243,6,36,18,11,31,33,16,12,0,0,1,0,1,0
SN,AH_CS,-,6244,5,36,18,11,31,33,17,12,0,0,1,0,1,0
SN,AH_CS,-,6245,5,37,18,10,30,35,18,12,0,1,1,0,0,0
SN,AH_CS,-,6246,5,37,19,9,30,35,18,10,0,1,1,0,0,0
SN,AH_CS,-,6247,6,36,18,9,28,36,19,13,0,1,1,0,0,0
SN,AH_CS,-,6248,6,35,18,10,29,35,19,13,0,1,1,0,0,0
SN,AH_CS,-,6249,7,36,17,9,29,35,18,13,1,1,1,0,0,0
SN,AH_CS,-,6250,7,36,17,9,27,35,20,13,1,1,1,0,0,0
SN,AH_CS,-,6251,7,37,16,10,26,37,20,13,1,1,1,0,0,0
SN,AH_CS,-,6252,7,35,17,11,27,35,19,13,1,1,1,0,0,0
SN,AH_CS,-,6253,5,36,17,11,26,36,20,13,1,1,1,0,0,0
SN,AH_CS,-,6254,5,35,17,12,26,35,21,13,1,1,1,0,0,0
SN,AH_CS,-,6255,5,36,16,13,24,36,21,15,1,1,1,0,0,0
SN,AH_CS,-,6256,5,34,17,13,27,34,21,13,1,1,1,0,0,0
SN,AH_CS,-,6257,6,32,17,13,27,35,21,13,1,1,1,0,0,0
SN,AH_CS,-,6258,6,30,18,13,27,35,19,12,1,1,0,0,0,0
SN,AH_CS,-,6259,6,28,18,12,27,35,20,14,1,1,0,0,0,0
SN,AH_CS,-,6260,6,25,19,11,28,34,20,15,1,1,0,0,0,0
SN,AH_CS,-,6261,6,25,18,12,27,35,20,17,1,1,0,0,0,0
SN,AH_CS,-,6262,6,23,18,12,27,35,21,18,1,1,0,0,0,0
SN,AH_CS,-,6263,6,24,17,12,26,36,21,19,1,2,0,0,0,0
SN,AH_CS,-,6264,4,26,18,13,26,32,21,19,1,2,0,0,0,0
SN,AH_CS,-,6265,3,26,17,13,25,34,21,22,1,2,0,0,0,0
SN,AH_CS,-,6266,3,28,16,13,25,32,20,23,2,2,0,0,0,0
SN,AH_CS,-,6267,4,28,15,13,24,35,19,24,2,2,0,0,0,0
SN,AH_CS,-,6268,4,27,15,15,24,34,19,24,2,2,0,0,0,0
SN,AH_CS,-,6269,4,26,15,15,25,34,18,25,2,2,0,0,0,0
SN,AH_CS,-,6270,4,26,16,15,26,32,18,24,2,1,0,0,0,0
SN,AH_CS,-,6271,4,26,16,14,26,32,19,24,2,1,0,0,0,0
SN,AH_CS,-,6272,3,27,17,14,26,32,18,22,2,1,0,0,0,0
SN,AH_CS,-,6273,4,26,17,14,26,31,18,23,2,1,0,0,0,0
SN,AH_CS,-,6274,3,25,18,14,27,30,20,23,1,1,0,0,0,0
SN,AH_CS,-,6275,6,24,18,16,28,31,20,24,1,2,0,0,0,0
SN,AH_CS,-,6276,6,24,19,15,27,30,20,24,1,2,0,0,0,0
SN,AH_CS,-,6277,7,25,19,13,25,30,22,24,1,2,0,0,0,0
SN,AH_CS,-,6278,7,25,19,13,26,30,21,24,1,2,0,0,0,0
SN,AH_CS,-,6279,8,24,18,12,25,32,21,27,1,2,0,0,0,0
SN,AH_CS,-,6280,8,26,19,11,26,31,20,24,1,2,0,0,0,0
SN,AH_CS,-,6281,8,29,19,11,24,32,19,23,1,2,0,0,0,0
SN,AH_CS,-,6282,7,31,19,11,23,31,20,23,1,2,0,0,0,0
SN,AH_CS,-,6283,7,32,19,11,23,30,20,23,1,2,0,0,0,0
SN,AH_CS,-,6284,8,32,19,11,23,30,20,22,1,2,0,0,0,0
SN,AH_CS,-,6285,8,34,19,11,23,29,21,20,1,2,0,0,0,0
SN,AH_CS,-,6286,8,33,19,10,24,28,21,19,2,2,0,0,0,0
SN,AH_CS,-,6287,8,33,19,11,24,28,20,19,2,2,0,0,0,0
SN,AH_CS,-,6288,8,33,20,10,25,26,21,18,2,1,0,0,0,0
SN,AH_CS,-,6289,8,32,20,9,25,26,23,18,2,1,0,0,0,0
SN,AH_CS,-,6290,8,33,21,9,26,23,23,16,2,1,0,0,0,0
SN,AH_CS,-,6291,8,32,22,10,27,23,23,15,1,1,0,0,0,0
SN,AH_CS,-,6292,7,32,23,9,27,21,25,14,1,1,0,0,0,0
SN,AH_CS,-,6293,7,33,23,7,27,23,25,13,1,1,0,0,0,0
SN,AH_CS,-,6294,7,34,23,7,26,23,24,14,1,1,0,0,0,0
SN,AH_CS,-,6295,7,34,23,7,26,24,24,13,1,1,0,0,0,0
SN,AH_CS,-,6296,8,34,23,7,28,23,22,13,1,1,0,0,0,0
SN,AH_CS,-,6297,8,34,23,7,29,22,21,14,1,1,0,0,0,0
SN,AH_CS,-,6298,8,35,23,6,28,23,21,14,1,1,0,0,0,0
SN,AH_CS,-,6299,9,37,22,6,25,24,21,16,1,1,0,0,0,0
SN,AH_CS,-,6300,6,39,21,3,25,23,19,16,2,0,0,0,0,0
SN,AH_CS,-,6301,7,39,21,4,26,23,17,15,2,0,0,0,0,0
SN,AH_CS,-,6302,6,40,21,4,28,22,15,16,2,0,0,0,0,0
SN,AH_CS,-,6303,7,40,21,5,27,21,15,16,2,0,0,0,0,0
SN,AH_CS,-,6304,6,41,22,5,28,21,14,13,2,0,0,0,0,0
SN,AH_CS,-,6305,6,39,22,5,28,20,16,14,2,0,0,0,0,0
SN,AH_CS,-,6306,6,37,22,6,28,20,17,14,2,0,0,0,0,0
SN,AH_CS,-,6307,6,37,22,6,29,20,16,14,2,0,0,0,0,0
SN,AH_CS,-,6308,6,36,22,6,29,20,16,15,2,0,0,0,0,0
SN,AH_CS,-,6309,6,36,21,9,28,20,18,16,2,0,1,0,0,0
SN,AH_CS,-,6310,6,35,21,9,28,20,19,16,2,0,1,0,0,0
SN,AH_CS,-,6311,8,34,22,10,28,20,18,15,1,0,1,0,0,0
SN,AH_CS,-,6312,8,36,22,9,28,19,18,15,1,0,1,0,0,0
SN,AH_CS,-,6313,9,35,21,10,28,20,18,16,1,0,1,0,0,0
SN,AH_CS,-,6314,9,35,21,11,28,20,17,16,1,0,1,0,0,0
SN,AH_CS,-,6315,9,35,20,12,27,21,18,17,1,0,1,0,0,0
SN,AH_CS,-,6316,9,36,20,11,26,21,19,17,1,0,1,0,0,0
SN,AH_CS,-,6317,9,37,20,11,26,21,17,18,1,0,1,0,0,0
SN,AH_CS,-,6318,9,36,20,11,26,21,17,19,1,0,1,0,0,0
SN,AH_CS,-,6319,9,37,20,10,26,22,18,17,1,0,1,0,0,0
SN,AH_CS,-,6320,10,38,20,11,26,20,17,17,1,0,1,0,0,0
SN,AH_CS,-,6321,11,38,19,12,23,21,17,20,1,0,1,0,0,0
SN,AH_CS,-,6322,11,38,19,13,23,21,18,18,1,0,1,0,0,0
SN,AH_CS,-,6323,10,37,19,13,23,20,20,19,1,0,1,0,0,0
SN,AH_CS,-,6324,9,35,19,13,23,19,18,17,1,0,1,0,1,0
SN,AH_CS,-,6325,10,34,19,13,22,21,21,16,0,0,2,0,1,0
SN,AH_CS,-,6326,9,34,19,14,23,20,21,16,0,0,2,0,1,0
SN,AH_CS,-,6327,10,32,18,14,21,24,21,17,0,1,2,0,1,0
SN,AH_CS,-,6328,11,30,18,14,21,25,21,17,0,1,2,0,1,0
SN,AH_CS,-,6329,11,30,18,14,21,25,21,17,0,1,2,0,1,0
SN,AH_CS,-,6330,11,31,18,14,21,27,19,16,0,1,2,0,1,0
SN,AH_CS,-,6331,11,31,17,14,20,29,19,18,0,1,2,0,1,0
SN,AH_CS,-,6332,11,31,16,14,19,30,19,18,1,1,2,0,1,0
SN,AH_CS,-,6333,11,30,15,14,19,32,20,19,1,1,2,0,1,0
SN,AH_CS,-,6334,10,30,16,11,22,32,18,17,1,1,1,0,1,0
SN,AH_CS,-,6335,10,29,15,11,22,34,16,18,2,1,1,0,1,0
SN,AH_CS,-,6336,8,29,15,11,23,34,17,18,2,1,1,0,1,0
SN,AH_CS,-,6337,9,28,14,11,23,35,17,17,3,1,1,0,1,0
SN,AH_CS,-,6338,9,29,14,10,23,35,15,16,4,1,1,0,1,0
SN,AH_CS,-,6339,9,29,13,10,23,35,15,16,5,1,1,0,1,0
SN,AH_CS,-,6340,9,31,14,9,24,33,13,15,5,1,1,0,1,0
SN,AH_CS,-,6341,9,31,14,9,24,33,13,15,5,1,1,0,1,0
SN,AH_CS,-,6342,9,31,14,9,24,33,14,14,5,1,1,0,1,0
SN,AH_CS,-,6343,9,32,14,10,24,31,15,13,5,1,1,0,1,0
SN,AH_CS,-,6344,9,32,13,12,24,30,14,13,6,1,1,0,1,0
SN,AH_CS,-,6345,8,32,13,12,24,30,15,13,6,1,1,0,1,0
SN,AH_CS,-,6346,6,33,14,11,26,29,16,10,6,1,1,0,1,0
SN,AH_CS,-,6347,6,33,13,11,25,30,16,12,6,2,1,0,1,0
SN,AH_CS,-,6348,6,34,13,11,25,31,15,11,6,2,1,0,1,0
SN,AH_CS,-,6349,6,36,14,12,26,31,15,12,6,2,1,0,0,0
SN,AH_CS,-,6350,6,36,15,12,28,28,12,13,6,2,0,0,0,0
SN,AH_CS,-,6351,7,37,15,10,27,29,12,13,6,2,0,0,0,0
SN,AH_CS,-,6352,6,37,16,10,28,28,13,11,6,1,0,0,0,0
SN,AH_CS,-,6353,4,40,16,9,28,27,14,11,6,1,0,0,0,0
SN,AH_CS,-,6354,4,41,16,9,28,25,15,11,6,1,0,0,0,0
SN,AH_CS,-,6355,5,40,16,9,27,23,15,13,6,2,0,0,0,0
SN,AH_CS,-,6356,5,40,17,8,28,22,14,12,6,2,0,0,0,0
SN,AH_CS,-,6357,5,39,18,8,28,22,15,12,5,2,0,0,0,0
SN,AH_CS,-,6358,5,39,18,8,29,20,15,10,6,2,0,0,0,0
SN,AH_CS,-,6359,6,38,17,8,26,23,14,14,6,2,0,0,0,0
SN,AH_CS,-,6360,6,39,18,8,26,21,14,15,5,2,0,0,0,0
SN,AH_CS,-,6361,6,41,17,7,24,24,14,16,5,2,0,0,0,0
SN,AH_CS,-,6362,5,40,18,7,24,25,15,16,4,2,0,0,0,0
SN,AH_CS,-,6363,5,40,18,7,24,26,16,17,3,2,0,0,0,0
SN,AH_CS,-,6364,5,40,19,7,24,27,15,17,2,2,0,0,0,0
SN,AH_CS,-,6365,5,38,19,8,24,27,15,18,2,2,0,0,0,0
SN,AH_CS,-,6366,6,36,19,10,24,26,15,18,2,2,0,0,0,0
SN,AH_CS,-,6367,7,34,18,10,24,28,15,20,2,2,0,0,0,0
SN,AH_CS,-,6368,7,34,18,10,24,28,15,20,2,2,0,0,0,0
SN,AH_CS,-,6369,8,33,19,9,24,28,16,20,1,2,0,0,0,0
SN,AH_CS,-,6370,9,32,19,8,25,29,15,20,1,2,0,0,0,0
SN,AH_CS,-,6371,9,30,18,9,24,31,17,21,1,2,0,0,0,0
SN,AH_CS,-,6372,9,29,19,8,25,31,17,20,1,1,0,0,0,0
SN,AH_CS,-,6373,9,29,18,8,24,34,17,21,1,1,0,0,0,0
SN,AH_CS,-,6374,9,27,18,8,24,35,17,22,1,1,0,0,0,0
SN,AH_CS,-,6375,9,26,18,9,24,35,17,22,1,1,0,0,0,0
SN,AH_CS,-,6376,8,25,18,9,24,36,18,22,1,1,0,0,0,0
SN,AH_CS,-,6377,8,26,18,9,24,35,17,23,1,1,0,0,0,0
SN,AH_CS,-,6378,8,23,18,9,24,38,16,24,1,1,0,0,0,0
SN,AH_CS,-,6379,8,21,17,9,25,41,16,25,1,1,0,0,0,0
SN,AH_CS,-,6380,7,21,17,9,26,43,17,23,1,0,0,0,0,0
SN,AH_CS,-,6381,7,22,17,9,26,42,18,22,1,0,0,0,0,0
SN,AH_CS,-,6382,7,22,17,9,26,42,17,23,1,0,0,0,0,0
SN,AH_CS,-,6383,7,21,17,10,26,43,16,23,1,0,0,0,0,0
SN,AH_CS,-,6384,6,24,18,10,27,41,16,19,1,0,0,0,0,0
SN,AH_CS,-,6385,6,24,18,11,27,40,17,18,1,0,0,0,0,0
SN,AH_CS,-,6386,6,25,19,11,28,37,16,17,1,0,0,0,0,0
SN,AH_CS,-,6387,6,24,18,12,28,38,16,18,1,1,0,0,0,0
SN,AH_CS,-,6388,6,22,19,13,28,38,15,17,1,1,0,0,0,0
SN,AH_CS,-,6389,6,20,19,12,29,40,15,17,1,1,0,0,0,0
SN,AH_CS,-,6390,6,20,19,11,29,41,17,15,1,1,0,0,0,0
SN,AH_CS,-,6391,5,21,18,9,30,41,17,16,2,1,0,0,0,0
SN,AH_CS,-,6392,4,21,19,10,30,38,19,14,2,1,0,0,0,0
SN,AH_CS,-,6393,5,19,19,9,30,40,19,14,2,1,0,0,0,0
SN,AH_CS,-,6394,4,20,19,8,30,41,18,15,2,1,0,0,0,0
SN,AH_CS,-,6395,3,20,18,8,29,43,20,16,2,1,0,0,0,0
SN,AH_CS,-,6396,3,22,18,7,29,42,17,16,3,1,0,0,0,0
SN,AH_CS,-,6397,3,23,18,7,29,41,18,15,3,1,0,0,0,0
SN,AH_CS,-,6398,4,22,19,7,31,37,18,14,3,1,0,0,0,0
SN,AH_CS,-,6399,4,22,19,6,31,38,20,12,3,1,0,0,0,0
SN,AH_CS,-,6400,3,22,19,5,30,39,23,11,3,1,0,0,0,0
SN,AH_CS,-,6401,5,24,19,6,30,41,23,12,3,1,0,0,0,0
SN,AH_CS,-,6402,5,26,19,6,30,39,24,11,3,1,0,0,0,0
SN,AH_CS,-,6403,7,28,18,6,29,38,24,12,3,1,0,0,0,0
