Text_Type,Book,Chapter,Window,GLL,GGL,LG,GGG,LGL,LLL,GLG,L,G,LGG,LLG,LL,GG,GL
SN,AS-CS,-,29443,6,12,0,19,31,1,38,3,22,15,4,0,0,0
SN,AS-CS,-,29444,6,11,1,21,30,2,37,3,21,14,6,0,0,0
SN,AS-CS,-,29445,7,11,1,21,29,2,36,3,20,15,7,0,0,0
SN,AS-CS,-,29446,7,12,1,20,28,2,37,3,19,15,7,0,1,0
SN,AS-CS,-,29447,8,11,1,20,27,2,38,2,20,16,6,0,1,0
SN,AS-CS,-,29448,8,11,1,21,26,2,38,2,19,16,7,0,1,0
SN,AS-CS,-,29449,8,12,2,19,25,2,39,2,18,17,7,0,1,0
SN,AS-CS,-,29450,9,11,2,20,23,3,40,2,18,17,7,0,1,0
SN,AS-CS,-,29451,8,11,2,22,22,4,40,2,17,16,7,0,1,1
SN,AS-CS,-,29452,9,11,2,21,21,4,39,3,16,17,9,0,1,1
SN,AS-CS,-,29453,10,11,2,22,20,4,37,3,16,17,10,0,1,1
SN,AS-CS,-,29454,9,12,2,22,20,4,36,3,15,17,12,0,1,2
SN,AS-CS,-,29455,10,14,2,22,19,5,34,3,14,17,12,0,1,2
SN,AS-CS,-,29456,10,15,2,24,18,6,32,3,13,16,13,0,1,2
SN,AS-CS,-,29457,11,14,2,23,17,6,32,3,13,17,15,0,1,2
SN,AS-CS,-,29458,11,16,2,24,16,6,31,2,13,16,15,0,2,2
SN,AS-CS,-,29459,11,15,2,27,15,6,31,2,12,15,14,0,3,2
SN,AS-CS,-,29460,11,13,2,29,15,6,31,2,12,15,15,0,3,2
SN,AS-CS,-,29461,12,12,2,29,15,6,30,2,11,15,16,1,3,2
SN,AS-CS,-,29462,11,14,2,29,15,6,30,2,10,14,17,1,3,2
SN,AS-CS,-,29463,11,14,2,29,14,6,29,3,9,15,18,1,3,2
SN,AS-CS,-,29464,10,15,2,29,13,7,30,3,9,16,17,1,3,2
SN,AS-CS,-,29465,10,16,2,30,15,8,27,3,8,15,17,1,3,2
SN,AS-CS,-,29466,11,16,2,28,15,8,28,3,8,15,18,1,3,2
SN,AS-CS,-,29467,11,15,2,30,15,7,25,4,7,15,20,1,3,2
SN,AS-CS,-,29468,11,16,2,30,15,7,24,4,7,14,22,1,3,2
SN,AS-CS,-,29469,12,17,1,28,15,7,24,4,7,16,21,1,3,2
SN,AS-CS,-,29470,11,18,1,27,16,7,26,4,7,15,20,1,4,2
SN,AS-CS,-,29471,11,17,1,26,16,8,27,4,8,16,20,1,3,2
SN,AS-CS,-,29472,10,17,1,26,17,8,27,4,7,14,22,1,4,2
SN,AS-CS,-,29473,12,16,1,25,17,8,26,4,7,14,23,1,4,3
SN,AS-CS,-,29474,13,17,0,26,16,8,25,4,8,13,23,1,4,3
SN,AS-CS,-,29475,12,18,0,26,17,7,23,4,8,13,25,1,4,3
SN,AS-CS,-,29476,12,18,0,24,18,7,22,5,8,15,26,1,4,2
SN,AS-CS,-,29477,12,19,0,23,20,7,21,4,8,14,27,1,4,2
SN,AS-CS,-,29478,12,19,0,23,21,7,21,4,7,13,28,1,4,2
SN,AS-CS,-,29479,16,19,1,23,19,7,20,4,7,13,27,1,4,1
SN,AS-CS,-,29480,15,17,1,23,19,7,20,4,7,14,28,1,5,1
SN,AS-CS,-,29481,15,18,1,22,20,6,19,4,7,16,27,1,5,1
SN,AS-CS,-,29482,14,19,1,21,20,6,20,4,7,17,25,1,5,1
SN,AS-CS,-,29483,14,18,1,22,22,6,18,4,7,17,26,1,4,1
SN,AS-CS,-,29484,16,19,1,19,22,6,18,4,7,18,26,1,4,1
SN,AS-CS,-,29485,16,20,1,19,21,6,19,4,6,18,25,1,4,1
SN,AS-CS,-,29486,15,21,1,17,20,7,22,4,6,18,24,0,5,1
SN,AS-CS,-,29487,15,20,1,16,19,10,22,4,7,19,24,0,5,1
SN,AS-CS,-,29488,16,21,1,15,20,10,23,3,7,17,23,0,6,1
SN,AS-CS,-,29489,16,22,1,16,21,9,20,3,6,18,23,0,6,1
SN,AS-CS,-,29490,16,21,1,17,18,9,20,3,6,18,25,0,7,1
SN,AS-CS,-,29491,17,22,1,17,18,9,19,3,5,17,25,0,8,1
SN,AS-CS,-,29492,17,24,1,17,18,9,20,2,5,16,23,0,8,1
SN,AS-CS,-,29493,18,22,1,19,19,10,19,1,6,16,21,0,8,1
SN,AS-CS,-,29494,17,22,1,19,20,9,21,1,7,15,20,0,8,1
SN,AS-CS,-,29495,17,22,1,19,18,10,20,1,7,16,21,0,8,1
SN,AS-CS,-,29496,17,22,1,19,18,9,18,2,6,18,21,0,8,1
SN,AS-CS,-,29497,17,23,1,20,18,9,17,2,6,19,20,0,7,1
SN,AS-CS,-,29498,15,24,1,19,18,10,17,2,7,20,20,0,7,0
SN,AS-CS,-,29499,16,23,1,19,19,10,16,2,7,21,20,0,7,0
SN,AS-CS,-,29500,17,24,1,20,18,10,16,2,6,20,18,0,7,0
SN,AS-CS,-,29501,16,27,1,20,18,9,17,1,6,19,17,0,7,0
SN,AS-CS,-,29502,18,26,1,21,17,9,17,1,6,20,14,0,7,0
SN,AS-CS,-,29503,18,27,1,21,17,9,17,1,6,21,12,0,7,0
SN,AS-CS,-,29504,14,28,0,23,17,9,18,1,6,21,11,0,7,0
SN,AS-CS,-,29505,14,30,0,22,17,8,18,1,7,22,11,0,6,0
SN,AS-CS,-,29506,15,28,0,23,16,8,18,1,8,21,12,0,6,0
SN,AS-CS,-,29507,16,28,0,23,16,9,18,1,7,19,14,0,6,0
SN,AS-CS,-,29508,16,28,0,21,14,9,20,1,8,21,13,0,6,0
SN,AS-CS,-,29509,15,28,0,21,17,9,19,1,9,21,14,0,5,0
SN,AS-CS,-,29510,15,29,0,19,17,9,20,1,10,21,14,0,5,0
SN,AS-CS,-,29511,15,30,0,19,18,9,18,1,10,22,15,0,4,0
SN,AS-CS,-,29512,15,32,0,19,19,7,17,1,9,21,15,0,4,0
SN,AS-CS,-,29513,14,33,0,20,18,7,16,1,9,22,16,0,3,0
SN,AS-CS,-,29514,16,32,0,19,17,7,17,1,9,21,16,0,4,0
SN,AS-CS,-,29515,17,32,0,18,18,7,18,1,9,21,15,0,4,0
SN,AS-CS,-,29516,17,31,0,18,18,7,17,1,10,22,16,0,3,0
SN,AS-CS,-,29517,19,30,0,16,18,8,17,1,11,23,16,0,3,0
SN,AS-CS,-,29518,19,30,0,14,18,9,18,1,10,22,17,0,3,1
SN,AS-CS,-,29519,22,31,0,14,16,9,17,1,9,21,17,0,3,2
SN,AS-CS,-,29520,22,30,0,16,16,8,16,1,10,21,17,0,2,2
SN,AS-CS,-,29521,24,31,0,16,17,9,15,0,10,19,17,0,2,2
SN,AS-CS,-,29522,27,32,0,14,17,9,15,0,10,18,16,0,2,2
SN,AS-CS,-,29523,28,31,0,15,17,8,16,0,10,18,15,0,2,2
SN,AS-CS,-,29524,26,30,1,16,18,8,16,0,9,17,16,0,2,2
SN,AS-CS,-,29525,25,28,1,17,20,8,16,0,9,17,17,0,2,2
SN,AS-CS,-,29526,26,25,1,18,19,8,16,0,9,16,20,0,2,2
SN,AS-CS,-,29527,23,25,1,17,19,9,16,0,10,16,20,0,2,2
SN,AS-CS,-,29528,22,26,1,15,19,9,17,0,10,17,20,0,2,2
SN,AS-CS,-,29529,22,26,1,15,19,9,16,0,10,18,20,0,2,2
SN,AS-CS,-,29530,22,25,1,17,19,9,17,0,9,16,19,0,2,3
SN,AS-CS,-,29531,21,26,1,16,20,10,17,0,8,16,19,0,2,3
SN,AS-CS,-,29532,22,26,1,17,21,9,16,0,9,16,17,0,2,3
SN,AS-CS,-,29533,22,26,2,17,22,9,16,0,8,15,17,0,2,3
SN,AS-CS,-,29534,22,25,2,19,20,9,17,0,7,15,16,0,2,3
SN,AS-CS,-,29535,22,26,2,20,19,9,16,0,6,15,15,0,2,3
SN,AS-CS,-,29536,22,24,2,21,18,9,16,1,6,16,15,0,2,3
SN,AS-CS,-,29537,22,23,2,22,18,9,17,1,6,16,14,0,2,3
SN,AS-CS,-,29538,23,22,2,22,19,9,16,2,6,16,14,0,2,3
SN,AS-CS,-,29539,23,21,2,23,19,10,16,2,6,15,14,0,1,4
SN,AS-CS,-,29540,22,23,2,24,19,9,15,2,7,15,13,0,0,4
SN,AS-CS,-,29541,20,25,2,25,19,9,15,2,7,14,12,0,0,4
SN,AS-CS,-,29542,18,26,2,26,20,8,15,2,6,14,12,0,0,4
SN,AS-CS,-,29543,17,28,2,28,19,6,15,2,6,14,11,0,0,3
SN,AS-CS,-,29544,16,27,2,30,20,6,14,2,6,14,11,0,0,2
SN,AS-CS,-,29545,17,27,2,29,20,7,15,2,5,13,11,0,0,3
SN,AS-CS,-,29546,16,27,2,29,20,6,16,2,6,13,11,0,0,3
SN,AS-CS,-,29547,14,25,2,30,20,7,17,2,6,13,11,0,0,4
SN,AS-CS,-,29548,15,26,2,30,20,7,17,2,6,12,10,0,0,4
SN,AS-CS,-,29549,15,27,1,30,19,7,17,2,6,13,9,0,0,4
SN,AS-CS,-,29550,15,28,1,27,17,8,20,2,7,14,8,0,0,4
SN,AS-CS,-,29551,14,29,1,26,17,9,21,2,7,15,5,0,1,4
SN,AS-CS,-,29552,15,29,1,29,17,8,21,2,6,14,6,0,1,4
SN,AS-CS,-,29553,15,28,1,29,16,8,22,2,7,14,6,0,1,4
SN,AS-CS,-,29554,18,27,1,27,16,8,23,2,7,13,7,0,2,4
SN,AS-CS,-,29555,19,27,1,25,16,8,22,2,7,15,8,0,2,3
SN,AS-CS,-,29556,19,27,1,27,16,8,22,2,7,14,7,0,2,3
SN,AS-CS,-,29557,17,27,1,29,16,8,21,2,6,14,7,0,2,3
SN,AS-CS,-,29558,18,28,0,29,16,8,19,2,6,14,7,0,3,3
SN,AS-CS,-,29559,17,28,0,27,15,11,20,2,6,13,8,0,4,3
SN,AS-CS,-,29560,17,26,0,26,15,11,19,2,7,14,9,0,4,3
SN,AS-CS,-,29561,17,28,0,26,15,10,19,1,7,13,8,0,5,3
SN,AS-CS,-,29562,21,27,0,25,15,9,18,1,8,13,8,0,5,3
SN,AS-CS,-,29563,21,27,0,24,16,10,18,0,9,13,8,0,5,3
SN,AS-CS,-,29564,19,27,0,25,16,9,17,0,10,14,10,0,5,2
SN,AS-CS,-,29565,21,25,0,25,17,9,17,0,10,14,10,0,5,2
SN,AS-CS,-,29566,21,23,0,25,16,9,17,0,10,15,12,0,5,2
SN,AS-CS,-,29567,21,23,0,25,16,9,17,0,10,15,12,0,5,2
SN,AS-CS,-,29568,22,22,0,23,17,10,16,0,11,16,13,0,5,2
SN,AS-CS,-,29569,20,22,0,23,17,10,16,0,11,17,14,0,5,2
SN,AS-CS,-,29570,19,22,0,23,18,9,17,0,11,17,13,0,5,2
SN,AS-CS,-,29571,19,22,0,24,18,9,16,0,10,17,13,0,5,2
SN,AS-CS,-,29572,18,23,0,23,17,8,17,1,10,19,13,0,5,1
SN,AS-CS,-,29573,17,23,0,24,16,8,17,1,9,19,14,0,5,1
SN,AS-CS,-,29574,18,24,0,23,16,9,17,1,9,18,14,0,5,1
SN,AS-CS,-,29575,18,23,0,26,18,8,14,1,8,17,15,0,5,1
SN,AS-CS,-,29576,18,22,0,28,18,7,12,2,8,17,17,0,4,1
SN,AS-CS,-,29577,19,23,0,25,17,8,12,2,9,18,17,0,4,1
SN,AS-CS,-,29578,19,24,0,26,17,8,12,2,8,16,18,0,4,1
SN,AS-CS,-,29579,17,24,0,26,17,8,12,2,8,17,18,0,4,1
SN,AS-CS,-,29580,16,24,0,28,16,8,13,2,8,15,18,0,5,1
SN,AS-CS,-,29581,18,26,0,25,15,8,13,2,9,15,18,0,5,1
SN,AS-CS,-,29582,20,26,0,22,14,9,14,2,9,16,18,0,6,1
SN,AS-CS,-,29583,19,25,0,23,13,10,15,2,9,15,20,0,5,1
SN,AS-CS,-,29584,21,26,0,23,13,7,15,3,9,16,19,0,4,1
SN,AS-CS,-,29585,21,26,0,23,13,7,17,3,8,15,20,0,5,1
SN,AS-CS,-,29586,23,25,0,22,13,8,18,3,8,14,20,0,5,1
SN,AS-CS,-,29587,20,25,0,22,12,8,19,3,7,15,21,0,5,2
SN,AS-CS,-,29588,19,25,0,22,11,7,21,3,7,14,21,0,5,2
SN,AS-CS,-,29589,20,25,0,21,12,7,22,3,7,13,20,0,5,2
SN,AS-CS,-,29590,18,27,0,19,12,7,22,4,6,13,21,0,5,2
SN,AS-CS,-,29591,18,27,0,18,14,7,23,4,6,13,19,0,5,2
SN,AS-CS,-,29592,20,25,0,17,15,7,23,5,6,12,19,0,5,2
SN,AS-CS,-,29593,19,25,0,19,15,6,24,5,6,11,18,0,5,2
SN,AS-CS,-,29594,19,24,0,17,16,6,26,5,7,11,17,0,5,2
SN,AS-CS,-,29595,18,27,0,16,17,6,24,5,8,11,17,0,5,1
SN,AS-CS,-,29596,17,25,0,15,19,6,26,5,9,10,17,0,5,1
SN,AS-CS,-,29597,17,25,0,16,20,7,25,4,9,9,17,0,5,1
SN,AS-CS,-,29598,16,25,0,15,20,8,25,4,9,9,16,0,5,1
SN,AS-CS,-,29599,15,23,0,15,21,8,25,4,9,10,18,0,5,1
SN,AS-CS,-,29600,15,23,0,13,19,9,26,4,9,11,19,0,5,1
SN,AS-CS,-,29601,16,23,0,12,19,11,28,3,9,10,17,0,5,2
SN,AS-CS,-,29602,14,23,0,12,19,11,29,3,8,11,16,0,6,2
SN,AS-CS,-,29603,14,22,0,12,19,12,27,3,8,12,16,0,7,2
SN,AS-CS,-,29604,13,22,0,12,20,12,28,3,8,11,16,0,7,2
SN,AS-CS,-,29605,13,22,0,10,20,13,29,3,8,11,17,0,7,2
SN,AS-CS,-,29606,13,21,0,10,21,13,29,3,8,11,17,0,7,2
SN,AS-CS,-,29607,12,22,0,10,22,13,28,3,8,10,19,0,6,2
SN,AS-CS,-,29608,12,23,0,9,22,13,28,3,8,11,17,0,6,3
SN,AS-CS,-,29609,12,23,0,9,24,14,26,2,9,10,18,0,6,3
SN,AS-CS,-,29610,14,23,0,9,25,14,25,2,9,11,16,0,5,3
SN,AS-CS,-,29611,12,23,0,9,25,15,25,2,9,12,16,0,5,3
SN,AS-CS,-,29612,15,22,1,9,26,15,24,2,9,11,16,0,5,2
SN,AS-CS,-,29613,15,21,1,11,26,15,23,2,8,12,16,0,5,2
SN,AS-CS,-,29614,14,22,1,12,25,15,24,2,7,12,15,0,6,2
SN,AS-CS,-,29615,15,20,1,15,25,15,24,1,7,12,14,0,6,2
SN,AS-CS,-,29616,15,21,2,16,24,15,23,1,6,12,14,0,6,2
SN,AS-CS,-,29617,13,21,2,19,22,16,23,0,6,12,14,0,7,2
SN,AS-CS,-,29618,13,21,2,18,21,17,22,0,5,13,15,0,8,2
SN,AS-CS,-,29619,13,21,2,18,19,17,21,0,4,13,15,0,8,2
SN,AS-CS,-,29620,13,18,2,21,19,17,21,0,3,13,16,0,8,2
SN,AS-CS,-,29621,13,19,2,22,16,18,20,0,2,13,17,0,9,2
SN,AS-CS,-,29622,13,19,2,23,15,17,20,0,2,12,19,0,9,2
SN,AS-CS,-,29623,13,19,2,23,16,16,19,1,2,14,19,0,9,2
SN,AS-CS,-,29624,15,20,2,22,14,16,21,1,2,13,17,0,10,2
SN,AS-CS,-,29625,15,22,2,21,14,16,22,1,2,12,15,0,11,2
SN,AS-CS,-,29626,14,23,2,22,15,15,20,1,2,13,15,0,11,1
SN,AS-CS,-,29627,14,22,2,23,15,14,20,1,3,13,16,0,10,1
SN,AS-CS,-,29628,16,21,2,23,15,13,20,1,3,12,18,0,9,2
SN,AS-CS,-,29629,16,21,2,23,15,14,18,1,4,13,19,0,8,2
SN,AS-CS,-,29630,16,21,2,25,15,14,17,1,4,13,18,0,7,2
SN,AS-CS,-,29631,14,20,2,26,14,13,18,2,3,14,19,0,7,2
SN,AS-CS,-,29632,13,18,2,29,13,12,19,2,4,15,17,0,7,2
SN,AS-CS,-,29633,14,17,2,30,13,11,18,2,4,14,20,0,7,1
SN,AS-CS,-,29634,14,18,2,30,11,10,18,2,3,15,20,0,7,2
SN,AS-CS,-,29635,12,18,2,31,11,10,18,2,4,14,22,0,7,2
SN,AS-CS,-,29636,13,17,2,32,11,8,17,3,4,14,24,0,6,2
SN,AS-CS,-,29637,10,18,1,32,10,8,18,3,4,15,25,0,6,2
SN,AS-CS,-,29638,10,20,1,32,9,9,18,3,4,14,24,0,6,2
SN,AS-CS,-,29639,11,19,1,31,10,9,17,3,4,14,25,0,6,2
SN,AS-CS,-,29640,10,20,1,29,9,9,18,3,5,14,27,0,6,2
SN,AS-CS,-,29641,11,20,0,31,8,9,18,3,5,13,26,0,6,2
SN,AS-CS,-,29642,12,22,0,28,9,8,19,3,5,13,26,0,5,3
SN,AS-CS,-,29643,13,23,0,27,10,7,20,3,6,13,25,0,4,3
SN,AS-CS,-,29644,13,25,0,28,11,7,20,3,6,12,26,0,4,3
SN,AS-CS,-,29645,13,25,0,28,9,7,21,3,6,12,25,0,5,3
SN,AS-CS,-,29646,13,26,0,28,9,6,21,3,6,13,24,0,5,3
SN,AS-CS,-,29647,15,26,0,27,9,7,20,3,6,14,22,0,5,3
SN,AS-CS,-,29648,15,27,0,26,9,8,21,2,6,12,22,0,5,4
SN,AS-CS,-,29649,15,27,0,27,11,7,19,2,6,12,22,0,4,4
SN,AS-CS,-,29650,16,25,0,28,11,7,19,2,6,12,23,0,3,4
SN,AS-CS,-,29651,17,25,0,26,12,6,20,2,6,12,23,0,3,4
SN,AS-CS,-,29652,18,27,0,25,12,6,19,3,5,12,23,0,3,4
SN,AS-CS,-,29653,19,28,0,24,13,6,19,3,5,13,20,0,3,3
SN,AS-CS,-,29654,21,28,0,26,13,5,19,3,4,12,18,0,3,3
SN,AS-CS,-,29655,21,29,0,24,13,5,19,3,4,13,17,0,3,4
SN,AS-CS,-,29656,21,28,0,23,13,6,18,2,4,13,17,0,4,4
SN,AS-CS,-,29657,21,28,0,20,13,6,17,2,4,13,18,0,4,4
SN,AS-CS,-,29658,20,27,0,20,13,6,18,2,5,14,18,0,4,4
SN,AS-CS,-,29659,18,25,0,21,14,6,19,3,5,14,18,0,4,3
SN,AS-CS,-,29660,18,24,0,21,15,6,20,3,5,14,16,0,4,3
SN,AS-CS,-,29661,17,25,0,21,16,6,20,2,6,14,14,0,4,3
SN,AS-CS,-,29662,16,24,0,22,17,6,20,2,7,14,13,0,4,3
SN,AS-CS,-,29663,17,22,0,21,18,5,19,2,8,15,14,0,4,3
SN,AS-CS,-,29664,16,22,0,22,19,5,19,2,9,15,13,0,3,3
SN,AS-CS,-,29665,16,22,0,22,19,5,18,2,9,16,12,0,3,3
SN,AS-CS,-,29666,15,22,0,21,21,5,18,2,10,16,12,0,3,3
SN,AS-CS,-,29667,14,22,0,21,21,5,18,2,11,16,12,0,3,2
SN,AS-CS,-,29668,13,20,0,22,22,5,19,2,11,15,12,0,3,2
SN,AS-CS,-,29669,13,18,0,22,23,5,18,2,12,16,12,0,3,2
SN,AS-CS,-,29670,13,19,0,21,24,5,18,2,13,16,12,0,2,2
SN,AS-CS,-,29671,13,18,0,21,25,5,19,2,14,15,12,0,1,2
SN,AS-CS,-,29672,11,17,0,21,26,4,21,2,15,15,12,0,1,2
SN,AS-CS,-,29673,11,17,0,21,26,3,21,2,16,16,12,0,1,1
SN,AS-CS,-,29674,9,16,0,22,25,3,22,2,17,17,12,0,1,1
SN,AS-CS,-,29675,8,17,0,23,26,2,20,2,18,18,11,0,1,1
SN,AS-CS,-,29676,7,18,0,25,25,2,19,2,19,17,11,0,1,1
SN,AS-CS,-,29677,6,17,0,26,26,2,21,1,20,15,10,0,1,1
SN,AS-CS,-,29678,3,16,0,28,26,2,22,1,21,15,10,0,1,1
SN,AS-CS,-,29679,2,16,1,28,25,2,23,1,21,15,10,0,1,1
SN,AS-CS,-,29680,2,14,1,30,26,1,24,1,22,14,10,0,1,0
SN,AS-CS,-,29681,2,14,1,31,27,0,26,1,23,14,9,0,0,0
SN,AS-CS,-,29682,2,14,1,33,28,0,27,1,23,13,9,0,0,0
SN,AS-CS,-,29683,2,14,1,32,30,0,28,1,23,12,7,0,0,0
SN,AS-CS,-,29684,2,15,1,32,30,0,29,0,24,11,6,0,0,0
SN,AS-CS,-,29685,2,15,1,32,29,0,30,0,24,11,6,0,0,0
SN,AS-CS,-,29686,2,14,1,34,29,0,30,0,24,10,6,0,0,0
SN,AS-CS,-,29687,2,15,1,35,29,0,29,0,24,9,6,0,0,0
SN,AS-CS,-,29688,1,16,1,37,29,0,29,0,24,8,5,0,0,0
SN,AS-CS,-,29689,2,16,1,36,28,0,28,0,24,9,6,0,0,0
SN,AS-CS,-,29690,3,16,1,35,28,0,29,0,24,9,5,0,0,0
SN,AS-CS,-,29691,3,15,1,36,27,0,30,0,24,9,5,0,0,0
SN,AS-CS,-,29692,3,15,1,36,28,0,28,0,24,10,5,0,0,0
SN,AS-CS,-,29693,3,16,1,37,27,0,27,0,24,10,5,0,0,0
SN,AS-CS,-,29694,3,17,1,36,26,0,29,0,24,10,4,0,0,0
SN,AS-CS,-,29695,3,17,1,36,26,0,29,1,23,10,4,0,0,0
SN,AS-CS,-,29696,3,16,1,36,26,0,29,1,23,11,4,0,0,0
SN,AS-CS,-,29697,3,18,1,35,26,0,28,2,22,11,4,0,0,0
SN,AS-CS,-,29698,4,17,1,36,26,0,27,2,22,10,5,0,0,0
SN,AS-CS,-,29699,4,18,1,37,26,0,26,2,22,9,5,0,0,0
SN,AS-CS,-,29700,4,18,1,36,26,0,26,2,22,9,6,0,0,0
SN,AS-CS,-,29701,5,17,1,36,26,0,26,2,22,9,6,0,0,0
SN,AS-CS,-,29702,5,17,1,36,26,0,26,2,22,9,6,0,0,0
SN,AS-CS,-,29703,5,18,1,36,26,0,26,2,22,8,6,0,0,0
SN,AS-CS,-,29704,4,18,0,35,27,0,26,2,23,9,6,0,0,0
SN,AS-CS,-,29705,4,18,0,34,27,0,26,2,23,10,6,0,0,0
SN,AS-CS,-,29706,4,18,0,34,27,0,26,2,23,10,6,0,0,0
SN,AS-CS,-,29707,4,19,0,33,27,0,26,2,23,11,5,0,0,0
SN,AS-CS,-,29708,4,19,0,36,27,0,24,2,23,11,4,0,0,0
SN,AS-CS,-,29709,4,19,0,37,27,0,22,2,23,11,5,0,0,0
SN,AS-CS,-,29710,4,21,0,36,27,0,21,2,23,11,5,0,0,0
SN,AS-CS,-,29711,5,21,0,34,27,0,20,3,22,12,6,0,0,0
SN,AS-CS,-,29712,5,20,0,33,27,0,22,4,21,12,6,0,0,0
SN,AS-CS,-,29713,6,19,0,31,28,0,23,4,21,12,6,0,0,0
SN,AS-CS,-,29714,5,20,0,31,28,0,24,4,21,12,5,0,0,0
SN,AS-CS,-,29715,4,21,0,31,28,0,23,5,20,12,6,0,0,0
SN,AS-CS,-,29716,4,21,0,29,28,0,24,5,20,13,6,0,0,0
SN,AS-CS,-,29717,4,19,0,31,27,0,26,5,20,12,6,0,0,0
SN,AS-CS,-,29718,4,19,0,30,27,0,27,5,20,12,6,0,0,0
SN,AS-CS,-,29719,4,19,0,31,27,0,26,5,20,12,6,0,0,0
SN,AS-CS,-,29720,4,19,0,30,28,0,25,4,21,12,7,0,0,0
SN,AS-CS,-,29721,4,20,0,30,29,0,24,4,21,11,7,0,0,0
SN,AS-CS,-,29722,6,19,0,30,29,0,24,3,22,10,7,0,0,0
SN,AS-CS,-,29723,6,18,0,31,29,0,25,3,22,10,6,0,0,0
SN,AS-CS,-,29724,6,17,0,31,29,0,25,3,22,10,7,0,0,0
SN,AS-CS,-,29725,8,16,0,30,30,1,25,3,22,9,6,0,0,0
SN,AS-CS,-,29726,7,15,0,30,30,1,26,3,22,10,6,0,0,0
SN,AS-CS,-,29727,7,15,0,30,30,1,26,3,22,10,6,0,0,0
SN,AS-CS,-,29728,8,14,0,28,31,1,27,3,22,10,6,0,0,0
SN,AS-CS,-,29729,8,13,0,28,31,1,27,4,21,10,7,0,0,0
SN,AS-CS,-,29730,8,14,0,28,31,1,25,5,20,10,8,0,0,0
SN,AS-CS,-,29731,9,14,0,29,31,1,23,5,20,9,9,0,0,0
SN,AS-CS,-,29732,9,13,0,30,31,1,23,6,19,9,9,0,0,0
SN,AS-CS,-,29733,9,13,0,27,30,1,26,7,18,10,9,0,0,0
SN,AS-CS,-,29734,9,13,0,26,30,1,28,7,18,10,8,0,0,0
SN,AS-CS,-,29735,9,11,0,27,31,1,27,7,18,10,9,0,0,0
SN,AS-CS,-,29736,9,11,0,27,31,1,28,6,19,9,9,0,0,0
SN,AS-CS,-,29737,9,12,0,28,31,1,27,5,20,9,8,0,0,0
SN,AS-CS,-,29738,8,13,0,28,30,1,28,6,19,9,8,0,0,0
SN,AS-CS,-,29739,8,13,0,28,30,1,28,7,18,9,8,0,0,0
SN,AS-CS,-,29740,8,11,0,29,30,1,30,6,19,8,8,0,0,0
SN,AS-CS,-,29741,8,12,0,28,31,1,30,6,19,7,8,0,0,0
SN,AS-CS,-,29742,8,13,0,28,31,1,29,6,19,7,8,0,0,0
SN,AS-CS,-,29743,8,12,0,28,31,1,29,6,19,8,8,0,0,0
SN,AS-CS,-,29744,8,12,0,29,31,1,29,6,19,7,8,0,0,0
SN,AS-CS,-,29745,8,12,0,29,30,1,29,6,19,8,8,0,0,0
SN,AS-CS,-,29746,8,12,0,29,29,1,29,6,19,8,9,0,0,0
SN,AS-CS,-,29747,6,11,0,31,30,1,28,6,19,8,10,0,0,0
SN,AS-CS,-,29748,5,12,0,31,30,1,28,6,19,8,10,0,0,0
SN,AS-CS,-,29749,5,12,0,30,31,1,29,6,19,8,9,0,0,0
SN,AS-CS,-,29750,3,13,0,31,30,0,30,6,19,9,9,0,0,0
SN,AS-CS,-,29751,4,13,0,29,30,0,31,6,19,9,9,0,0,0
SN,AS-CS,-,29752,4,13,0,28,31,0,30,7,18,9,10,0,0,0
SN,AS-CS,-,29753,3,13,0,30,31,0,29,7,18,9,10,0,0,0
SN,AS-CS,-,29754,4,14,0,29,31,0,30,7,18,8,9,0,0,0
SN,AS-CS,-,29755,4,13,0,30,31,0,32,6,19,7,8,0,0,0
SN,AS-CS,-,29756,3,14,0,28,31,0,34,6,19,8,7,0,0,0
SN,AS-CS,-,29757,3,16,0,27,31,0,34,5,20,7,7,0,0,0
SN,AS-CS,-,29758,4,17,0,27,31,0,33,4,21,6,7,0,0,0
SN,AS-CS,-,29759,4,17,0,28,32,0,31,4,21,6,7,0,0,0
SN,AS-CS,-,29760,4,18,0,28,31,0,31,4,21,7,6,0,0,0
SN,AS-CS,-,29761,4,18,0,28,31,0,32,4,21,7,5,0,0,0
SN,AS-CS,-,29762,4,17,0,28,31,0,33,4,21,7,5,0,0,0
SN,AS-CS,-,29763,4,17,0,28,32,0,32,3,22,7,5,0,0,0
SN,AS-CS,-,29764,4,17,0,28,32,0,31,3,22,7,6,0,0,0
SN,AS-CS,-,29765,4,18,0,27,33,0,29,3,22,8,6,0,0,0
SN,AS-CS,-,29766,4,19,0,27,32,0,29,3,22,8,6,0,0,0
SN,AS-CS,-,29767,5,19,0,26,32,0,28,4,21,8,7,0,0,0
SN,AS-CS,-,29768,6,20,0,25,32,0,28,4,21,7,7,0,0,0
SN,AS-CS,-,29769,6,19,0,25,32,0,28,4,21,8,7,0,0,0
SN,AS-CS,-,29770,6,18,0,26,33,0,29,4,21,7,6,0,0,0
SN,AS-CS,-,29771,7,17,0,25,33,0,30,5,20,8,5,0,0,0
SN,AS-CS,-,29772,7,17,0,25,32,0,31,5,20,8,5,0,0,0
SN,AS-CS,-,29773,7,16,0,24,32,0,30,5,20,9,7,0,0,0
