Text_Type,Book,Chapter,Window,GL,GGG,GGL,LLG,LLL,LGG,GG,LG,G,GLG,GLL,L,LL,LGL
SN,AS,shareera,1124,1,55,36,33,16,64,14,15,22,70,33,2,2,42
SN,AS,shareera,1125,1,56,34,33,16,64,14,14,23,71,35,2,2,42
SN,AS,shareera,1126,0,57,35,34,16,65,14,14,23,71,34,2,2,43
SN,AS,shareera,1127,0,57,36,34,16,65,13,14,24,74,36,2,2,42
SN,AS,shareera,1128,0,57,37,35,16,66,13,14,24,77,37,3,2,42
SN,AS,shareera,1129,0,57,37,35,14,63,13,13,24,75,36,3,2,41
SN,AS,shareera,1130,0,54,39,35,14,65,13,13,25,76,36,3,2,41
SN,AS,shareera,1131,0,54,39,34,13,64,12,13,25,76,37,3,2,41
SN,AS,shareera,1132,1,55,40,33,13,65,12,12,25,75,37,3,2,41
SN,AS,shareera,1133,1,57,40,33,13,66,12,12,25,74,36,3,2,42
SN,AS,shareera,1134,2,57,40,33,15,66,12,12,25,74,35,3,2,42
SN,AS,shareera,1135,2,57,40,33,15,65,12,12,25,75,36,3,2,43
SN,AS,shareera,1136,2,58,42,33,15,63,12,12,26,75,36,3,2,43
SN,AS,shareera,1137,2,58,40,34,14,62,12,12,26,74,36,3,2,43
SN,AS,shareera,1138,2,59,41,33,14,64,13,12,26,73,36,3,2,43
SN,AS,shareera,1139,2,57,41,33,14,64,13,12,25,73,36,3,2,42
SN,AS,shareera,1140,2,57,43,33,14,64,12,12,25,72,37,3,2,44
SN,AS,shareera,1141,2,63,46,34,15,65,12,12,25,71,38,2,2,47
SN,AS,shareera,1142,2,63,46,35,16,68,12,12,24,70,38,3,2,49
SN,AS,shareera,1143,2,62,46,34,18,70,12,12,23,69,37,4,2,50
SN,AS,shareera,1144,2,62,50,34,20,70,12,12,22,68,39,4,2,52
SN,AS,shareera,1145,2,66,50,35,21,72,12,11,23,72,39,4,2,55
SN,AS,shareera,1146,2,71,51,37,23,77,12,11,22,72,41,4,2,55
SN,AS,shareera,1147,2,72,51,38,23,77,11,11,22,71,42,4,2,56
SN,AS,shareera,1148,2,74,52,38,23,76,11,10,22,70,42,4,2,56
SN,AS,shareera,1149,2,75,53,39,23,76,11,10,21,72,42,5,2,56
SN,AS,shareera,1150,2,78,55,38,26,79,11,10,20,74,42,5,2,58
SN,AS,shareera,1151,2,80,55,38,26,77,11,9,20,74,41,5,3,58
SN,AS,shareera,1152,2,80,55,39,27,77,11,9,19,74,41,6,3,59
SN,AS,shareera,1153,2,81,56,40,28,76,10,9,19,71,42,6,3,59
SN,AS,shareera,1154,2,81,55,39,28,76,10,9,20,71,43,6,3,59
SN,AS,shareera,1155,2,82,54,38,28,77,10,9,21,71,42,6,3,60
SN,AS,shareera,1156,2,81,54,38,28,77,10,9,22,70,42,6,2,59
SN,AS,shareera,1157,2,82,55,37,28,78,10,9,22,70,44,6,1,60
SN,AS,shareera,1158,2,82,54,38,28,78,10,8,22,72,44,6,2,60
SN,AS,shareera,1159,3,81,54,37,28,76,10,8,21,68,43,6,2,58
SN,AS,shareera,1160,3,83,55,38,28,77,11,7,21,70,42,6,2,61
SN,AS,shareera,1161,3,82,55,36,27,78,11,6,21,71,42,6,2,61
SN,AS,shareera,1162,3,83,57,36,26,76,11,6,20,72,42,6,2,61
SN,AS,shareera,1163,3,81,57,32,26,76,11,6,21,70,41,6,2,61
SN,AS,shareera,1164,3,80,57,33,26,76,11,5,21,67,41,6,2,60
SN,AS,shareera,1165,3,80,57,33,25,77,11,4,21,67,42,6,2,59
SN,AS,shareera,1166,3,82,58,34,26,77,11,4,20,68,41,7,2,59
SN,AS,shareera,1167,3,83,57,33,25,76,11,4,19,68,40,7,2,59
SN,AS,shareera,1168,3,82,55,33,25,74,11,4,19,69,40,7,2,59
SN,AS,shareera,1169,3,82,53,34,26,73,11,4,19,71,40,7,2,58
SN,AS,shareera,1170,3,80,53,35,26,74,11,4,19,73,40,8,2,56
SN,AS,shareera,1171,4,79,54,34,26,73,10,4,19,74,39,8,2,54
SN,AS,shareera,1172,4,83,58,34,26,73,10,3,19,76,39,8,2,53
SN,AS,shareera,1173,4,84,59,33,26,72,10,3,18,74,39,9,2,54
SN,AS,shareera,1174,4,84,60,33,26,70,10,3,17,74,38,9,2,52
SN,AS,shareera,1175,4,84,62,33,25,69,10,2,17,73,37,9,2,51
SN,AS,shareera,1176,4,84,61,34,25,71,9,2,18,73,37,9,2,51
SN,AS,shareera,1177,4,81,62,33,25,73,9,2,18,73,37,9,2,51
SN,AS,shareera,1178,5,81,62,33,25,72,9,2,17,73,37,9,2,51
SN,AS,shareera,1179,5,84,61,33,25,72,8,2,17,73,36,10,2,51
SN,AS,shareera,1180,5,84,61,33,25,72,7,2,18,74,37,10,2,52
SN,AS,shareera,1181,5,86,62,33,25,72,7,2,19,71,36,9,2,52
SN,AS,shareera,1182,5,87,63,32,24,68,7,2,19,71,36,10,2,53
SN,AS,shareera,1183,5,88,63,32,24,66,7,2,20,71,37,10,2,54
SN,AS,shareera,1184,5,89,64,33,24,67,7,2,20,71,37,10,2,53
SN,AS,shareera,1185,5,90,63,34,24,67,7,2,20,72,36,10,2,53
SN,AS,shareera,1186,5,91,65,35,24,66,6,2,21,72,36,10,2,54
SN,AS,shareera,1187,5,90,66,33,23,66,6,1,22,71,36,10,2,56
SN,AS,shareera,1188,5,89,66,35,23,65,6,1,23,72,37,10,2,57
SN,AS,shareera,1189,5,88,66,36,23,63,6,1,23,70,38,11,2,59
SN,AS,shareera,1190,5,88,66,37,23,61,5,1,23,70,39,12,2,59
SN,AS,shareera,1191,5,90,67,38,23,60,5,1,23,70,38,12,2,60
SN,AS,shareera,1192,5,91,69,37,23,60,4,1,24,70,38,12,2,60
SN,AS,shareera,1193,5,92,69,37,23,59,4,1,23,70,38,12,2,61
SN,AS,shareera,1194,5,94,69,37,24,60,4,1,24,70,37,12,2,61
SN,AS,shareera,1195,5,92,70,38,23,60,4,2,24,71,37,12,2,61
SN,AS,shareera,1196,5,91,72,39,23,59,3,2,24,72,36,12,2,61
SN,AS,shareera,1197,5,95,77,41,24,64,3,2,24,75,37,12,2,66
SN,AS,shareera,1198,5,96,80,42,25,64,3,1,25,78,38,12,2,67
SN,AS,shareera,1199,5,96,79,44,25,62,3,1,25,79,38,12,2,66
SN,AS,shareera,1200,5,95,79,45,25,62,3,2,24,80,37,12,2,67
SN,AS,shareera,1201,5,94,81,45,27,61,3,2,24,80,37,12,2,66
SN,AS,shareera,1202,5,94,79,45,27,61,3,2,23,78,37,12,2,66
SN,AS,shareera,1203,5,93,78,45,27,59,3,2,23,75,37,12,2,66
SN,AS,shareera,1204,5,93,76,45,27,59,3,2,24,76,37,12,2,65
SN,AS,shareera,1205,6,92,77,45,27,57,3,2,23,75,37,12,2,64
SN,AS,shareera,1206,6,93,80,46,27,58,3,2,23,75,37,12,2,64
SN,AS,shareera,1207,5,92,79,46,27,57,4,2,23,76,37,12,2,64
SN,AS,shareera,1208,5,92,79,46,27,57,4,2,22,75,38,12,2,63
SN,AS,shareera,1209,4,91,79,46,25,59,4,2,22,75,38,12,2,64
SN,AS,shareera,1210,4,90,81,48,25,60,5,2,21,74,38,12,2,63
SN,AS,shareera,1211,5,89,80,49,25,62,5,2,20,73,40,12,2,63
SN,AS,shareera,1212,6,88,80,49,25,62,4,2,20,74,40,12,2,63
SN,AS,shareera,1213,6,89,81,50,26,60,3,2,20,75,41,12,3,63
SN,AS,shareera,1214,6,90,81,51,26,62,3,2,20,78,45,12,3,64
SN,AS,shareera,1215,6,98,81,55,30,64,3,2,20,86,48,12,4,71
SN,AS,shareera,1216,6,92,77,54,30,63,3,2,20,84,47,12,4,68
SN,AS,shareera,1217,6,92,77,55,30,60,3,2,21,82,48,11,4,67
SN,AS,shareera,1218,6,92,77,57,29,57,3,2,22,83,49,10,4,67
SN,AS,shareera,1219,6,92,73,59,28,57,3,2,23,83,48,10,4,66
SN,AS,shareera,1220,6,89,72,60,27,55,3,2,22,80,48,11,4,64
SN,AS,shareera,1221,6,88,76,62,32,54,3,2,22,85,50,11,5,65
SN,AS,shareera,1222,6,87,76,61,33,54,3,2,22,85,49,11,5,64
SN,AS,shareera,1223,6,85,75,60,35,53,3,2,22,86,53,11,5,64
SN,AS,shareera,1224,6,84,74,59,37,53,3,2,22,85,57,10,5,63
SN,AS,shareera,1225,6,83,74,59,33,49,3,2,23,83,57,10,5,61
SN,AS,shareera,1226,6,84,75,59,33,49,3,2,23,84,57,11,4,61
SN,AS,shareera,1227,6,91,84,66,36,55,3,2,23,90,60,11,4,69
SN,AS,shareera,1228,6,89,82,65,36,55,3,2,23,89,59,11,4,68
SN,AS,shareera,1229,6,93,81,65,36,59,3,2,22,88,58,11,4,67
SN,AS,shareera,1230,6,96,80,65,36,62,3,2,21,88,58,11,4,66
SN,AS,shareera,1231,6,96,81,65,36,62,3,2,21,90,59,11,4,68
SN,AS,shareera,1232,6,94,82,65,36,61,3,2,21,92,58,12,4,68
SN,AS,shareera,1233,6,92,81,63,37,62,3,2,22,91,60,12,3,68
SN,AS,shareera,1234,5,92,80,64,38,63,3,2,22,91,61,12,3,69
SN,AS,shareera,1235,5,91,79,64,37,62,2,2,23,89,58,12,3,66
SN,AS,shareera,1236,5,92,79,62,37,61,2,3,23,88,59,12,3,67
SN,AS,shareera,1237,5,92,78,63,37,62,3,3,23,87,61,12,3,68
SN,AS,shareera,1238,5,93,79,65,37,61,3,4,22,87,61,12,3,70
SN,AS,shareera,1239,5,93,78,66,37,61,3,4,22,87,60,13,3,70
SN,AS,shareera,1240,5,91,79,69,37,60,3,4,22,88,58,13,3,70
SN,AS,shareera,1241,5,89,80,68,36,60,3,4,23,86,59,12,3,69
SN,AS,shareera,1242,5,90,81,69,37,60,3,4,24,85,59,12,3,72
SN,AS,shareera,1243,5,92,82,69,38,62,3,4,24,84,60,12,3,72
SN,AS,shareera,1244,5,93,86,70,38,61,3,4,24,82,62,12,4,71
SN,AS,shareera,1245,5,93,86,70,38,60,3,4,25,80,62,11,4,73
SN,AS,shareera,1246,4,93,86,70,38,59,4,4,25,78,63,11,4,73
SN,AS,shareera,1247,4,90,83,69,40,59,4,4,25,79,65,12,4,74
SN,AS,shareera,1248,4,89,84,69,40,59,4,4,26,80,66,11,4,73
SN,AS,shareera,1249,5,92,84,72,40,60,4,4,26,82,66,11,4,74
SN,AS,shareera,1250,5,92,83,72,40,61,4,4,26,82,66,11,4,75
SN,AS,shareera,1251,5,94,83,71,40,59,4,4,25,82,66,11,4,75
SN,AS,shareera,1252,5,95,81,71,40,57,5,4,25,82,66,11,4,74
SN,AS,shareera,1253,4,95,81,71,40,58,5,4,26,82,66,11,4,73
SN,AS,shareera,1254,4,94,81,71,40,58,5,4,27,82,68,10,4,72
SN,AS,shareera,1255,5,94,81,71,40,59,5,4,26,82,67,10,4,71
SN,AS,shareera,1256,5,95,81,72,40,58,5,4,25,83,67,11,4,72
SN,AS,shareera,1257,6,94,81,73,40,58,5,4,25,82,70,10,4,71
SN,AS,shareera,1258,6,95,80,73,40,58,5,4,24,81,69,10,4,70
SN,AS,shareera,1259,6,95,80,72,41,58,5,4,23,83,69,11,4,69
SN,AS,shareera,1260,6,97,81,73,45,62,5,4,22,82,70,11,4,70
SN,AS,shareera,1261,6,97,83,73,48,63,5,4,21,85,73,11,4,70
SN,AS,shareera,1262,6,102,87,74,48,63,5,4,20,86,74,11,4,70
SN,AS,shareera,1263,6,102,88,72,48,64,5,4,19,85,73,11,4,69
SN,AS,shareera,1264,6,105,87,71,48,64,5,4,20,86,72,10,4,68
SN,AS,shareera,1265,6,106,87,71,48,63,5,4,20,86,72,10,4,68
SN,AS,shareera,1266,6,106,86,71,48,63,5,4,19,87,72,10,4,68
SN,AS,shareera,1267,6,105,86,72,48,63,6,4,18,87,73,10,4,69
SN,AS,shareera,1268,6,105,88,72,49,63,6,4,19,87,75,10,4,71
SN,AS,shareera,1269,6,102,88,72,49,62,6,4,18,87,75,10,4,71
SN,AS,shareera,1270,6,104,87,71,49,62,6,3,19,86,76,10,4,72
SN,AS,shareera,1271,6,104,86,70,49,62,6,3,20,87,75,10,4,72
SN,AS,shareera,1272,6,100,81,68,49,56,6,3,19,84,75,11,4,67
SN,AS,shareera,1273,6,98,79,68,48,56,6,3,18,81,75,11,4,67
SN,AS,shareera,1274,6,98,80,65,48,57,6,3,19,79,76,11,4,68
SN,AS,shareera,1275,6,98,80,64,49,57,6,2,19,78,76,11,4,69
SN,AS,shareera,1276,6,96,78,64,47,59,6,2,19,78,78,11,4,70
SN,AS,shareera,1277,6,96,79,64,47,59,6,2,19,79,76,12,4,71
SN,AS,shareera,1278,6,96,79,63,47,59,6,2,19,80,75,11,4,71
SN,AS,shareera,1279,6,101,82,65,48,59,6,2,18,82,75,12,4,73
SN,AS,shareera,1280,5,104,82,65,49,60,6,2,18,84,76,12,4,75
SN,AS,shareera,1281,5,102,79,64,50,59,6,2,18,84,75,12,4,75
SN,AS,shareera,1282,5,104,80,64,53,61,5,2,18,85,78,12,4,76
SN,AS,shareera,1283,5,102,81,64,53,62,6,2,18,85,78,12,4,76
SN,AS,shareera,1284,6,109,87,68,55,65,6,2,18,91,79,12,4,78
SN,AS,shareera,1285,6,109,86,66,55,64,6,2,18,90,79,12,4,78
SN,AS,shareera,1286,5,110,85,66,55,62,6,2,18,89,77,12,4,78
SN,AS,shareera,1287,4,113,87,66,55,67,7,2,18,89,77,12,4,80
SN,AS,shareera,1288,5,113,85,67,56,67,7,2,18,91,78,12,3,84
SN,AS,shareera,1289,5,113,86,66,56,66,7,2,18,87,74,12,3,83
SN,AS,shareera,1290,5,106,84,63,51,65,7,2,18,78,69,12,2,74
SN,AS,shareera,1291,6,108,85,63,50,65,7,2,18,78,69,12,2,74
SN,AS,shareera,1292,6,107,85,62,49,66,7,2,17,77,68,13,2,73
SN,AS,shareera,1293,6,106,85,60,49,66,8,2,16,77,67,13,2,73
SN,AS,shareera,1294,7,105,85,58,48,67,8,2,15,76,66,13,2,72
SN,AS,shareera,1295,7,104,86,56,47,68,8,2,15,76,66,12,2,71
SN,AS,shareera,1296,7,101,82,52,40,66,8,2,15,69,63,12,1,69
SN,AS,shareera,1297,7,101,83,52,39,66,8,3,15,69,63,12,1,70
SN,AS,shareera,1298,7,101,83,52,38,66,8,4,15,68,59,12,1,70
SN,AS,shareera,1299,7,103,83,53,36,67,8,4,15,67,54,12,1,70
SN,AS,shareera,1300,7,100,82,53,36,67,8,4,15,66,54,12,1,70
SN,AS,shareera,1301,7,98,81,53,36,67,9,4,15,64,54,11,1,70
SN,AS,shareera,1302,7,91,72,45,32,61,9,5,15,58,51,10,1,61
SN,AS,shareera,1303,7,91,72,46,31,61,10,5,15,59,51,10,1,61
SN,AS,shareera,1304,7,87,75,47,31,58,10,6,15,59,51,10,1,61
SN,AS,shareera,1305,7,83,75,48,31,54,10,6,15,60,51,10,1,61
SN,AS,shareera,1306,8,83,74,48,31,54,10,6,14,59,50,10,1,59
SN,AS,shareera,1307,8,83,72,48,31,54,10,6,15,57,49,9,1,58
SN,AS,shareera,1308,8,83,72,48,30,53,10,6,15,57,48,9,1,58
SN,AS,shareera,1309,8,83,72,47,29,52,11,6,15,57,48,9,1,58
SN,AS,shareera,1310,8,82,71,45,29,52,11,6,15,57,48,9,1,58
SN,AS,shareera,1311,8,81,74,45,29,52,11,5,15,58,47,9,1,57
SN,AS,shareera,1312,8,80,73,44,29,52,10,6,15,60,45,9,1,56
SN,AS,shareera,1313,8,80,71,42,29,52,11,5,15,60,45,9,1,55
SN,AS,shareera,1314,8,81,70,41,30,53,11,5,16,60,44,8,1,55
SN,AS,shareera,1315,8,81,71,38,31,53,11,6,16,60,44,8,1,54
SN,AS,shareera,1316,8,80,70,38,31,52,11,6,15,60,43,8,1,54
SN,AS,shareera,1317,8,79,69,40,30,52,11,6,15,61,44,8,1,51
SN,AS,shareera,1318,8,79,68,41,29,51,11,6,15,61,44,8,1,51
SN,AS,shareera,1319,8,77,65,40,28,51,11,6,15,62,42,8,0,52
SN,AS,shareera,1320,8,78,64,39,28,51,11,6,15,64,42,8,0,50
SN,AS,shareera,1321,8,79,64,40,28,52,10,6,15,64,41,8,0,51
SN,AS,shareera,1322,8,80,63,41,26,51,10,6,15,61,40,7,1,50
SN,AS,shareera,1323,8,80,62,41,26,50,10,6,15,61,40,7,1,51
SN,AS,shareera,1324,7,77,61,40,26,50,10,7,15,59,40,7,1,50
SN,AS,shareera,1325,7,77,60,40,27,49,11,7,15,59,43,7,1,50
SN,AS,shareera,1326,8,76,60,41,27,50,11,7,15,60,43,7,1,51
SN,AS,shareera,1327,8,77,61,42,31,51,11,7,15,62,47,7,1,54
SN,AS,shareera,1328,8,77,62,42,31,50,11,7,15,63,49,7,1,54
SN,AS,shareera,1329,8,76,63,42,31,50,11,7,15,63,48,7,1,55
SN,AS,shareera,1330,7,76,63,42,31,52,11,7,16,63,49,7,1,56
SN,AS,shareera,1331,7,74,62,41,33,52,11,7,17,62,49,6,1,55
SN,AS,shareera,1332,6,73,62,40,33,52,12,7,17,62,46,6,1,57
SN,AS,shareera,1333,6,71,63,40,33,52,12,7,17,64,46,6,1,57
SN,AS,shareera,1334,6,70,62,40,32,52,12,7,17,64,46,5,1,58
SN,AS,shareera,1335,6,67,61,39,28,51,12,7,17,65,46,5,1,56
SN,AS,shareera,1336,6,67,57,38,25,50,12,7,17,64,43,5,1,56
SN,AS,shareera,1337,6,62,52,37,29,49,13,7,17,64,42,5,1,58
SN,AS,shareera,1338,6,63,51,39,29,49,13,7,17,65,42,5,1,58
SN,AS,shareera,1339,6,62,51,39,29,51,13,7,16,64,42,5,1,58
SN,AS,shareera,1340,6,61,51,38,30,51,14,7,16,63,41,4,1,58
SN,AS,shareera,1341,6,60,52,37,30,51,14,7,17,62,41,4,1,57
SN,AS,shareera,1342,6,60,50,37,30,51,13,8,17,62,40,4,1,56
SN,AS,shareera,1343,6,60,48,37,29,51,13,8,16,63,38,4,1,54
SN,AS,shareera,1344,6,60,48,37,28,51,13,8,17,65,38,4,1,54
SN,AS,shareera,1345,6,58,48,37,28,52,13,8,16,65,37,5,1,54
SN,AS,shareera,1346,6,58,48,37,28,52,13,8,15,63,37,6,1,54
SN,AS,shareera,1347,6,60,48,37,27,52,13,8,15,63,35,6,1,54
SN,AS,shareera,1348,6,60,48,36,27,52,13,8,15,64,34,6,1,54
SN,AS,shareera,1349,6,61,47,36,27,52,13,8,14,64,33,7,1,53
SN,AS,shareera,1350,6,63,47,37,26,53,13,8,14,63,32,8,1,51
SN,AS,shareera,1351,7,65,46,37,26,51,13,8,14,63,30,8,1,50
SN,AS,shareera,1352,7,65,46,37,26,53,13,8,14,62,30,7,1,49
SN,AS,shareera,1353,7,65,46,38,26,54,13,8,14,63,30,7,1,49
SN,AS,shareera,1354,7,61,44,36,25,55,13,9,14,64,31,6,1,48
SN,AS,shareera,1355,7,59,41,35,24,55,13,9,14,64,31,6,1,47
SN,AS,shareera,1356,7,59,42,36,24,56,13,9,14,65,31,7,1,47
SN,AS,shareera,1357,7,57,40,38,22,54,13,9,14,63,28,7,1,46
SN,AS,shareera,1358,8,57,39,40,24,54,12,9,14,66,27,7,1,46
SN,AS,shareera,1359,7,51,33,37,22,49,12,9,15,61,27,7,1,44
SN,AS,shareera,1360,7,53,32,37,22,50,11,9,16,62,26,7,1,45
SN,AS,shareera,1361,7,52,34,38,22,50,11,9,17,62,26,7,1,46
SN,AS,shareera,1362,7,50,32,37,22,45,10,9,18,64,26,7,1,45
SN,AS,shareera,1363,6,49,32,36,20,46,10,9,19,60,25,7,1,42
SN,AS,shareera,1364,6,48,31,36,20,46,10,9,20,63,25,7,1,43
SN,AS,shareera,1365,6,48,31,36,20,45,10,9,21,64,25,7,1,45
SN,AS,shareera,1366,5,47,30,36,20,45,10,9,22,66,25,7,1,47
SN,AS,shareera,1367,5,47,30,35,21,45,10,9,23,66,25,6,1,47
SN,AS,shareera,1368,5,49,30,35,21,47,10,9,23,65,25,6,1,46
SN,AS,shareera,1369,4,49,31,36,21,46,10,10,23,67,25,6,1,46
SN,AS,shareera,1370,4,52,34,37,24,50,10,10,23,70,25,7,1,48
SN,AS,shareera,1371,4,51,33,37,24,50,10,10,24,71,24,7,1,48
SN,AS,shareera,1372,4,55,33,38,25,50,10,9,25,72,24,7,1,47
SN,AS,shareera,1373,4,56,34,38,24,50,10,8,26,71,24,7,1,48
SN,AS,shareera,1374,4,55,36,38,24,49,10,8,26,71,25,7,1,49
SN,AS,shareera,1375,4,55,37,39,25,50,10,8,25,71,26,7,1,50
SN,AS,shareera,1376,4,60,36,42,26,52,9,8,25,74,30,8,1,54
SN,AS,shareera,1377,5,60,37,42,26,53,9,7,25,73,29,8,1,54
SN,AS,shareera,1378,5,62,37,41,27,53,8,7,25,75,29,9,1,55
SN,AS,shareera,1379,5,64,35,40,28,53,9,6,25,76,29,9,1,56
SN,AS,shareera,1380,5,65,36,39,30,53,9,7,25,77,30,9,1,56
SN,AS,shareera,1381,4,65,36,40,30,54,10,7,25,77,30,9,1,57
SN,AS,shareera,1382,4,67,36,40,30,55,10,7,24,77,30,10,1,59
SN,AS,shareera,1383,4,69,38,40,30,55,10,8,23,76,30,10,1,59
SN,AS,shareera,1384,4,69,39,40,30,55,9,8,24,76,29,10,1,59
SN,AS,shareera,1385,4,71,41,40,30,54,9,8,23,76,29,10,1,61
SN,AS,shareera,1386,4,72,38,40,30,55,9,9,23,76,29,10,1,61
SN,AS,shareera,1387,4,72,38,40,30,54,9,8,24,74,30,10,1,61
SN,AS,shareera,1388,4,71,38,40,30,54,9,8,24,73,30,10,1,61
SN,AS,shareera,1389,4,72,38,39,29,55,9,8,23,74,30,10,1,61
SN,AS,shareera,1390,4,73,37,39,28,56,9,7,23,72,33,10,1,63
SN,AS,shareera,1391,4,73,37,40,28,55,9,7,24,76,33,10,1,64
SN,AS,shareera,1392,4,77,39,37,28,55,9,8,23,79,33,10,1,63
SN,AS,shareera,1393,4,77,39,36,28,57,10,8,23,80,34,10,1,63
SN,AS,shareera,1394,4,81,43,38,29,63,10,8,23,82,38,10,1,66
SN,AS,shareera,1395,4,80,44,41,29,65,10,8,22,82,39,10,1,67
SN,AS,shareera,1396,4,82,45,41,29,65,10,8,23,82,39,10,1,66
SN,AS,shareera,1397,4,82,47,41,29,67,10,8,23,84,38,11,0,65
SN,AS,shareera,1398,4,87,47,40,29,68,10,8,23,85,37,11,0,65
SN,AS,shareera,1399,4,89,49,39,30,66,10,7,23,86,37,11,0,65
SN,AS,shareera,1400,4,88,51,39,29,67,10,7,23,87,35,11,0,64
SN,AS,shareera,1401,3,87,51,39,29,66,10,7,24,87,35,11,0,64
SN,AS,shareera,1402,3,85,50,38,25,66,9,7,25,86,31,11,0,61
SN,AS,shareera,1403,3,86,49,38,25,69,9,7,25,86,30,11,0,62
SN,AS,shareera,1404,3,85,49,40,25,70,9,7,25,86,30,11,0,62
SN,AS,shareera,1405,3,87,49,41,25,69,9,7,24,86,29,11,0,61
SN,AS,shareera,1406,3,87,50,41,23,69,9,7,23,86,29,11,1,60
SN,AS,shareera,1407,3,88,49,44,24,69,8,7,23,86,29,11,1,58
SN,AS,shareera,1408,3,91,50,44,24,69,8,7,23,85,29,11,1,58
SN,AS,shareera,1409,3,91,52,45,24,68,9,7,23,84,29,11,1,57
SN,AS,shareera,1410,3,94,53,44,25,65,9,7,23,83,28,11,1,58
SN,AS,shareera,1411,3,95,55,44,27,65,9,7,23,82,30,12,1,58
SN,AS,shareera,1412,3,99,56,44,23,64,8,7,24,82,31,12,1,56
SN,AS,shareera,1413,3,101,57,43,24,65,8,7,25,83,34,12,1,59
SN,AS,shareera,1414,3,101,58,44,24,65,8,8,25,83,35,12,1,58
SN,AS,shareera,1415,3,102,58,44,23,65,7,8,25,84,36,12,1,57
SN,AS,shareera,1416,4,101,57,44,24,65,7,8,24,84,36,12,1,57
SN,AS,shareera,1417,4,103,58,43,24,64,7,7,25,85,36,12,1,57
SN,AS,shareera,1418,4,103,59,43,24,65,7,7,25,85,36,13,1,57
SN,AS,shareera,1419,4,104,60,43,24,65,7,7,25,85,36,13,1,58
SN,AS,shareera,1420,4,105,60,45,24,64,7,7,26,85,36,12,1,58
SN,AS,shareera,1421,4,104,59,46,24,65,7,7,27,87,36,11,1,58
SN,AS,shareera,1422,4,102,61,46,24,66,7,7,28,87,37,10,1,59
SN,AS,shareera,1423,4,103,61,47,24,66,7,7,29,87,37,10,1,59
SN,AS,shareera,1424,4,105,61,47,24,65,7,7,30,88,37,9,1,60
SN,AS,shareera,1425,4,105,62,46,24,64,7,7,31,89,37,8,1,61
SN,AS,shareera,1426,3,105,63,45,24,64,7,7,31,90,37,9,1,62
SN,AS,shareera,1427,3,107,62,45,24,62,7,7,32,91,37,9,1,63
SN,AS,shareera,1428,3,107,63,44,24,62,7,7,32,91,37,10,1,64
SN,AS,shareera,1429,3,106,62,44,24,63,7,6,33,88,37,10,1,63
SN,AS,shareera,1430,3,107,63,44,24,62,7,6,34,86,37,10,1,63
SN,AS,shareera,1431,3,109,64,43,23,61,7,6,34,85,37,10,1,64
SN,AS,shareera,1432,3,111,64,41,22,63,7,6,34,85,37,11,1,64
SN,AS,shareera,1433,2,112,65,39,20,61,7,6,35,83,37,11,1,66
SN,AS,shareera,1434,2,111,65,39,20,61,7,6,35,84,37,11,1,66
SN,AS,shareera,1435,2,110,66,39,20,60,7,6,35,83,38,11,1,67
SN,AS,shareera,1436,2,111,64,37,20,60,7,6,35,85,38,11,1,68
SN,AS,shareera,1437,2,112,64,37,20,60,7,6,35,83,39,11,1,68
SN,AS,shareera,1438,2,112,64,37,20,59,7,6,35,84,38,11,1,69
SN,AS,shareera,1439,2,113,65,37,20,59,7,6,35,81,39,11,1,69
SN,AS,shareera,1440,2,114,66,36,20,59,7,6,35,81,39,11,1,68
SN,AS,shareera,1441,2,115,66,37,20,59,7,6,35,80,39,11,1,67
SN,AS,shareera,1442,2,116,66,37,19,59,7,6,35,81,39,11,1,69
SN,AS,shareera,1443,2,114,66,37,19,58,6,6,36,81,39,11,1,69
SN,AS,shareera,1444,2,117,65,37,19,59,6,5,36,80,39,11,1,69
SN,AS,shareera,1445,2,114,62,37,16,54,6,6,36,78,38,10,1,67
SN,AS,shareera,1446,2,114,62,38,16,53,6,6,36,78,39,10,1,68
SN,AS,shareera,1447,2,111,61,38,15,54,6,6,36,78,39,10,1,69
SN,AS,shareera,1448,2,111,62,38,15,54,6,6,36,79,39,10,1,69
SN,AS,shareera,1449,2,111,60,37,15,54,6,6,37,79,39,10,1,71
SN,AS,shareera,1450,2,113,58,36,14,53,6,7,37,81,38,10,1,70
SN,AS,shareera,1451,2,108,58,34,13,51,6,7,37,79,35,10,1,67
SN,AS,shareera,1452,1,110,57,34,13,51,6,7,38,80,35,10,1,68
SN,AS,shareera,1453,1,108,58,35,12,51,6,7,39,78,35,9,1,69
SN,AS,shareera,1454,1,106,57,35,11,50,5,7,40,80,36,9,1,69
SN,AS,shareera,1455,1,105,57,35,9,51,5,6,41,79,35,9,1,71
SN,AS,shareera,1456,1,104,59,34,9,50,4,6,42,78,36,9,1,72
SN,AS,shareera,1457,1,103,59,35,9,50,4,6,43,78,36,8,1,71
SN,AS,shareera,1458,1,101,57,35,9,51,4,5,43,81,35,9,1,72
SN,AS,shareera,1459,1,102,57,36,9,51,4,5,43,82,35,9,1,72
SN,AS,shareera,1460,1,102,56,36,9,51,4,5,44,82,35,9,1,71
SN,AS,shareera,1461,1,102,57,37,9,50,4,4,45,82,35,9,1,72
SN,AS,shareera,1462,1,102,58,36,9,50,4,4,45,84,35,9,1,73
