Text_Type,Book,Chapter,Window,GG,LGL,LG,GLG,G,LGG,LLG,L,GGL,GLL,LLL,GGG,GL,LL
SN,AS,uttara,2651,8,85,9,115,35,81,50,5,76,31,19,74,4,0
SN,AS,uttara,2652,8,85,9,113,34,80,47,6,73,31,19,74,4,0
SN,AS,uttara,2653,8,83,9,113,34,80,46,6,72,33,19,75,3,0
SN,AS,uttara,2654,8,85,9,113,35,79,44,6,71,33,19,73,3,0
SN,AS,uttara,2655,8,86,9,113,35,77,44,6,71,33,17,73,3,0
SN,AS,uttara,2656,7,86,9,113,36,79,45,6,70,34,17,72,3,0
SN,AS,uttara,2657,7,87,9,112,37,78,46,6,70,33,17,73,3,0
SN,AS,uttara,2658,6,88,9,110,38,78,47,6,71,33,16,71,3,0
SN,AS,uttara,2659,6,90,8,110,39,77,46,6,71,33,16,71,3,0
SN,AS,uttara,2660,6,91,7,109,39,77,45,7,72,34,15,71,3,0
SN,AS,uttara,2661,6,91,7,109,39,74,46,7,72,35,14,69,3,0
SN,AS,uttara,2662,6,91,7,108,39,71,44,7,74,35,14,68,3,0
SN,AS,uttara,2663,6,92,7,108,39,70,45,7,71,35,13,68,3,0
SN,AS,uttara,2664,6,90,7,106,38,69,45,8,71,35,13,67,3,0
SN,AS,uttara,2665,6,91,7,106,38,68,45,8,71,36,13,67,3,0
SN,AS,uttara,2666,6,92,6,107,39,68,45,8,72,36,13,67,3,0
SN,AS,uttara,2667,6,92,6,108,40,68,45,8,73,36,13,69,2,0
SN,AS,uttara,2668,5,91,6,105,41,67,43,8,69,37,12,70,2,0
SN,AS,uttara,2669,4,91,6,96,42,64,42,8,69,35,11,66,2,0
SN,AS,uttara,2670,4,91,5,95,43,60,41,8,70,34,10,65,2,0
SN,AS,uttara,2671,4,92,5,93,44,60,40,8,70,35,10,66,2,0
SN,AS,uttara,2672,3,92,5,91,45,58,40,8,71,34,10,65,2,0
SN,AS,uttara,2673,3,91,5,88,46,58,40,7,70,32,9,66,2,0
SN,AS,uttara,2674,3,92,5,88,46,56,39,7,71,31,9,66,2,0
SN,AS,uttara,2675,3,93,4,88,47,58,38,7,71,31,9,65,2,0
SN,AS,uttara,2676,3,94,4,87,48,57,39,7,71,31,9,68,1,0
SN,AS,uttara,2677,3,92,4,83,49,56,35,7,66,30,9,66,1,0
SN,AS,uttara,2678,3,94,4,83,50,56,36,7,65,30,8,66,1,0
SN,AS,uttara,2679,3,93,4,83,49,56,38,8,66,30,8,64,1,0
SN,AS,uttara,2680,3,94,4,82,50,55,38,8,67,30,8,64,1,0
SN,AS,uttara,2681,2,93,4,81,51,56,39,8,67,29,8,66,1,0
SN,AS,uttara,2682,2,95,3,81,52,56,39,8,66,29,7,68,1,0
SN,AS,uttara,2683,2,95,3,80,53,56,40,8,65,29,7,67,1,0
SN,AS,uttara,2684,2,92,3,80,53,55,39,8,66,29,6,68,1,0
SN,AS,uttara,2685,2,91,3,77,54,55,38,8,63,29,4,68,1,0
SN,AS,uttara,2686,2,92,3,76,54,52,39,8,62,29,4,70,1,0
SN,AS,uttara,2687,2,92,2,71,55,49,40,8,59,27,3,71,1,0
SN,AS,uttara,2688,2,91,1,66,56,44,40,8,57,26,3,69,1,0
SN,AS,uttara,2689,2,89,1,65,56,42,40,8,57,25,3,70,1,0
SN,AS,uttara,2690,2,89,1,66,56,42,37,8,57,25,3,72,1,0
SN,AS,uttara,2691,1,89,1,67,57,42,38,8,56,25,3,72,1,0
SN,AS,uttara,2692,1,88,1,66,58,42,37,8,57,25,3,72,1,0
SN,AS,uttara,2693,1,85,1,64,58,39,36,8,55,23,2,70,1,0
SN,AS,uttara,2694,1,86,1,63,59,38,35,8,55,22,2,71,1,0
SN,AS,uttara,2695,1,87,1,61,60,38,35,8,56,21,2,73,1,0
SN,AS,uttara,2696,1,87,1,61,61,38,36,8,55,21,1,74,1,0
SN,AS,uttara,2697,1,87,1,62,61,38,36,8,55,21,0,75,0,0
SN,AS,uttara,2698,2,86,1,62,60,37,36,8,52,21,0,76,0,0
SN,AS,uttara,2699,2,85,1,61,60,36,36,8,53,23,0,80,0,0
SN,AS,uttara,2700,2,84,2,62,59,36,37,8,52,23,0,79,0,0
SN,AS,uttara,2701,2,82,2,67,58,38,36,8,54,24,0,80,0,0
SN,AS,uttara,2702,2,82,2,68,58,39,35,8,55,25,1,82,0,0
SN,AS,uttara,2703,2,81,2,67,58,39,34,8,58,24,1,83,0,0
SN,AS,uttara,2704,2,80,2,68,58,39,33,8,59,26,1,84,0,0
SN,AS,uttara,2705,2,83,2,70,57,39,32,8,63,27,2,82,0,0
SN,AS,uttara,2706,2,84,2,72,56,39,33,8,63,28,3,81,0,0
SN,AS,uttara,2707,2,85,2,74,55,41,32,8,65,29,3,80,0,0
SN,AS,uttara,2708,2,86,3,73,54,41,34,8,67,30,3,81,0,0
SN,AS,uttara,2709,2,86,4,72,54,41,36,7,68,31,3,82,0,0
SN,AS,uttara,2710,2,84,4,71,53,42,37,7,68,32,5,84,0,0
SN,AS,uttara,2711,2,84,4,71,52,46,37,7,68,34,6,84,0,0
SN,AS,uttara,2712,2,84,4,73,51,46,38,7,66,36,7,87,0,0
SN,AS,uttara,2713,2,84,4,73,51,47,42,6,67,35,7,87,0,0
SN,AS,uttara,2714,2,83,4,74,51,47,41,6,68,37,9,87,0,0
SN,AS,uttara,2715,2,83,5,75,51,51,43,5,66,36,10,89,0,0
SN,AS,uttara,2716,2,83,5,75,51,54,42,5,66,37,13,89,0,0
SN,AS,uttara,2717,1,84,5,77,51,57,42,5,69,40,16,94,0,0
SN,AS,uttara,2718,1,85,5,78,51,57,42,5,70,41,16,92,0,0
SN,AS,uttara,2719,1,85,5,78,51,60,41,5,70,41,18,94,0,0
SN,AS,uttara,2720,1,84,6,81,50,58,40,5,74,41,18,96,0,0
SN,AS,uttara,2721,1,84,6,81,49,57,40,5,74,40,18,97,1,0
SN,AS,uttara,2722,1,84,6,83,48,58,39,5,74,41,18,97,1,0
SN,AS,uttara,2723,1,83,6,85,47,58,40,5,73,42,19,98,1,0
SN,AS,uttara,2724,1,82,6,87,46,59,40,5,73,41,19,98,1,0
SN,AS,uttara,2725,1,81,7,88,45,60,39,5,72,41,19,96,1,0
SN,AS,uttara,2726,1,81,7,88,44,60,40,5,73,41,19,95,1,0
SN,AS,uttara,2727,1,80,7,87,45,60,40,4,73,39,19,95,1,0
SN,AS,uttara,2728,2,80,7,85,45,60,40,4,73,38,20,96,1,0
SN,AS,uttara,2729,2,80,7,87,45,62,42,4,74,39,20,97,1,0
SN,AS,uttara,2730,2,81,8,89,44,67,42,4,76,41,23,100,1,0
SN,AS,uttara,2731,2,81,9,90,43,65,41,4,76,40,23,100,1,0
SN,AS,uttara,2732,2,81,10,89,42,66,41,4,75,42,23,100,1,0
SN,AS,uttara,2733,2,80,10,90,41,66,40,5,72,42,23,100,1,0
SN,AS,uttara,2734,2,78,10,89,40,68,40,6,73,42,23,99,1,0
SN,AS,uttara,2735,3,79,10,89,40,67,40,5,72,41,24,99,1,0
SN,AS,uttara,2736,3,78,10,89,40,70,40,5,72,40,25,100,1,0
SN,AS,uttara,2737,3,77,10,90,39,69,40,5,70,40,25,101,1,0
SN,AS,uttara,2738,3,79,10,91,38,69,39,5,71,41,26,101,1,0
SN,AS,uttara,2739,3,80,10,91,39,68,39,4,72,43,26,103,1,0
SN,AS,uttara,2740,3,82,10,91,39,71,39,4,75,45,27,102,1,0
SN,AS,uttara,2741,3,82,10,91,38,71,39,4,74,45,27,102,2,0
SN,AS,uttara,2742,3,81,10,90,37,71,39,4,73,45,27,100,2,1
SN,AS,uttara,2743,3,79,11,91,36,72,40,4,73,44,28,100,2,1
SN,AS,uttara,2744,3,79,11,93,35,72,38,4,75,45,28,100,2,1
SN,AS,uttara,2745,3,78,11,92,35,74,38,4,75,45,28,98,2,1
SN,AS,uttara,2746,3,78,11,92,34,74,38,4,75,45,28,97,3,1
SN,AS,uttara,2747,3,78,11,94,33,74,39,4,76,45,29,97,3,1
SN,AS,uttara,2748,3,79,12,93,32,76,42,4,78,45,30,98,3,1
SN,AS,uttara,2749,3,79,12,91,32,76,46,3,78,45,32,100,3,1
SN,AS,uttara,2750,3,80,12,93,31,74,49,3,76,45,32,103,3,1
SN,AS,uttara,2751,3,79,12,94,30,77,49,3,76,46,32,101,3,1
SN,AS,uttara,2752,3,80,12,94,29,78,49,4,76,48,32,101,3,1
SN,AS,uttara,2753,3,79,12,100,28,79,48,4,75,48,33,101,4,1
SN,AS,uttara,2754,3,78,12,101,29,79,47,3,76,49,34,102,4,1
SN,AS,uttara,2755,4,81,12,101,28,78,46,3,75,49,34,103,4,1
SN,AS,uttara,2756,4,80,12,105,27,77,45,3,75,49,34,102,4,1
SN,AS,uttara,2757,4,79,12,105,26,78,46,3,76,49,35,102,5,1
SN,AS,uttara,2758,4,81,13,106,25,77,45,3,75,49,35,104,5,1
SN,AS,uttara,2759,4,81,13,108,24,78,47,3,74,49,36,105,5,1
SN,AS,uttara,2760,4,80,13,110,23,80,46,3,74,51,36,106,5,1
SN,AS,uttara,2761,4,79,13,111,23,80,47,3,74,52,37,104,5,1
SN,AS,uttara,2762,4,80,13,115,23,79,46,3,77,51,37,104,5,1
SN,AS,uttara,2763,4,81,13,117,23,77,47,3,79,53,38,106,5,1
SN,AS,uttara,2764,4,80,13,120,23,78,47,3,82,54,38,107,5,1
SN,AS,uttara,2765,4,82,13,120,22,80,48,3,83,55,39,106,5,2
SN,AS,uttara,2766,4,83,13,120,21,83,48,3,84,55,39,106,5,2
SN,AS,uttara,2767,4,84,13,123,20,85,48,4,88,57,39,106,5,2
SN,AS,uttara,2768,4,83,14,125,19,87,47,4,88,57,39,107,5,2
SN,AS,uttara,2769,4,84,14,125,18,87,50,4,89,57,41,109,5,2
SN,AS,uttara,2770,4,86,14,129,17,92,50,4,90,57,43,108,6,2
SN,AS,uttara,2771,4,89,14,129,16,95,54,5,95,58,45,113,6,2
SN,AS,uttara,2772,4,89,15,128,16,99,55,5,95,58,46,113,6,2
SN,AS,uttara,2773,3,89,15,130,16,99,56,5,95,59,47,113,6,2
SN,AS,uttara,2774,3,92,15,132,15,100,57,5,95,57,47,113,7,2
SN,AS,uttara,2775,3,92,15,134,15,102,57,5,95,57,48,114,7,2
SN,AS,uttara,2776,3,91,15,129,16,100,58,5,94,57,48,112,7,2
SN,AS,uttara,2777,3,90,15,128,15,100,59,5,93,55,47,111,7,2
SN,AS,uttara,2778,3,90,15,129,14,100,60,5,90,55,47,110,7,2
SN,AS,uttara,2779,3,89,16,127,13,100,60,5,89,53,47,110,7,2
SN,AS,uttara,2780,3,86,16,125,14,99,62,5,85,52,46,111,7,2
SN,AS,uttara,2781,3,85,16,123,14,99,61,6,85,51,45,112,7,2
SN,AS,uttara,2782,3,84,16,120,14,97,61,6,84,50,45,112,7,2
SN,AS,uttara,2783,3,82,16,120,14,97,60,6,81,49,45,111,7,2
SN,AS,uttara,2784,3,82,15,119,15,98,59,6,80,47,45,110,7,2
SN,AS,uttara,2785,3,82,15,119,15,97,57,6,82,46,43,108,7,2
SN,AS,uttara,2786,3,81,15,120,16,92,60,6,82,44,42,108,7,2
SN,AS,uttara,2787,3,82,15,116,16,93,60,6,82,43,41,106,7,2
SN,AS,uttara,2788,3,83,15,116,17,93,57,6,79,43,41,106,7,2
SN,AS,uttara,2789,3,82,15,118,18,92,57,6,78,41,39,106,7,2
SN,AS,uttara,2790,3,81,14,118,18,89,56,6,79,41,39,104,7,2
SN,AS,uttara,2791,3,82,14,119,18,90,57,6,83,41,37,105,7,2
SN,AS,uttara,2792,3,81,15,118,18,89,56,6,81,38,34,101,7,2
SN,AS,uttara,2793,3,81,15,118,18,91,60,6,84,42,35,105,7,2
SN,AS,uttara,2794,3,81,15,117,18,88,62,6,85,44,33,107,7,2
SN,AS,uttara,2795,3,82,14,117,18,88,63,6,81,44,33,105,7,2
SN,AS,uttara,2796,3,83,15,116,18,88,64,6,81,44,33,103,6,2
SN,AS,uttara,2797,3,85,15,117,18,89,64,6,82,43,35,104,6,2
SN,AS,uttara,2798,3,85,15,116,19,90,64,6,82,43,36,103,6,2
SN,AS,uttara,2799,3,84,15,115,19,91,64,6,82,43,37,103,6,2
SN,AS,uttara,2800,4,89,14,114,19,90,66,6,82,43,38,106,6,2
SN,AS,uttara,2801,4,89,14,113,19,93,65,6,80,44,38,105,6,2
SN,AS,uttara,2802,4,89,14,113,19,93,65,6,81,44,38,106,6,2
SN,AS,uttara,2803,3,91,14,115,20,97,71,6,88,45,37,107,6,2
SN,AS,uttara,2804,4,92,14,114,19,94,69,6,87,45,37,105,6,2
SN,AS,uttara,2805,4,91,13,115,19,92,70,6,86,43,35,105,6,2
SN,AS,uttara,2806,4,90,13,116,19,92,70,6,87,43,35,106,6,2
SN,AS,uttara,2807,4,90,12,119,20,94,70,6,88,41,35,107,6,2
SN,AS,uttara,2808,4,90,12,118,21,95,71,5,89,41,36,108,6,2
SN,AS,uttara,2809,4,92,12,120,21,95,76,4,89,43,36,109,6,2
SN,AS,uttara,2810,3,90,12,119,21,96,76,4,89,43,35,110,6,2
SN,AS,uttara,2811,3,92,12,118,20,94,75,4,92,45,34,112,6,2
SN,AS,uttara,2812,3,93,12,118,20,93,76,4,92,45,35,111,6,2
SN,AS,uttara,2813,4,91,12,117,20,94,78,4,91,45,34,112,6,2
SN,AS,uttara,2814,4,90,12,119,20,94,78,4,93,43,34,109,6,2
SN,AS,uttara,2815,4,87,12,119,20,91,79,4,91,40,33,111,6,2
SN,AS,uttara,2816,4,87,12,117,21,91,79,4,91,40,33,114,5,2
SN,AS,uttara,2817,4,89,12,119,22,91,79,4,91,40,34,115,5,1
SN,AS,uttara,2818,4,89,11,119,23,89,79,4,92,40,33,114,5,1
SN,AS,uttara,2819,5,88,11,117,23,89,79,4,90,40,33,114,5,1
SN,AS,uttara,2820,5,88,11,120,22,87,81,4,90,41,34,115,5,1
SN,AS,uttara,2821,5,88,11,120,23,87,82,4,90,41,35,115,4,1
SN,AS,uttara,2822,5,87,11,118,23,87,81,4,89,41,35,116,4,1
SN,AS,uttara,2823,5,86,10,117,23,85,79,4,86,41,35,117,4,1
SN,AS,uttara,2824,5,86,10,119,23,85,75,4,86,43,35,117,5,1
SN,AS,uttara,2825,5,84,10,118,23,85,72,4,86,43,35,114,5,1
SN,AS,uttara,2826,5,84,10,117,23,83,72,4,86,43,36,114,5,1
SN,AS,uttara,2827,5,84,10,115,24,81,74,3,87,41,36,113,5,1
SN,AS,uttara,2828,6,84,10,108,24,80,74,3,89,41,35,113,4,1
SN,AS,uttara,2829,7,84,10,107,23,80,74,3,87,41,34,111,4,1
SN,AS,uttara,2830,6,80,11,107,23,80,76,3,87,41,34,111,4,1
SN,AS,uttara,2831,6,80,11,104,23,81,76,3,87,41,36,111,4,1
SN,AS,uttara,2832,7,79,11,104,23,80,75,3,86,41,35,110,3,1
SN,AS,uttara,2833,7,77,10,102,24,81,75,3,87,41,35,108,3,1
SN,AS,uttara,2834,7,76,10,99,24,80,73,3,87,41,34,107,3,1
SN,AS,uttara,2835,7,77,10,98,24,77,73,3,87,39,34,106,3,1
SN,AS,uttara,2836,7,77,10,99,24,77,72,3,86,38,33,106,3,1
SN,AS,uttara,2837,7,75,10,95,23,78,73,3,83,38,33,106,3,1
SN,AS,uttara,2838,7,73,10,95,22,79,73,3,81,35,32,105,3,1
SN,AS,uttara,2839,7,73,10,92,21,79,74,3,77,34,33,101,3,1
SN,AS,uttara,2840,7,70,10,92,21,77,73,3,75,35,33,102,3,0
SN,AS,uttara,2841,7,68,10,91,21,75,72,3,76,35,33,102,3,1
SN,AS,uttara,2842,7,66,10,88,21,72,71,2,72,34,33,102,3,1
SN,AS,uttara,2843,7,66,9,85,22,70,71,2,72,35,33,99,3,1
SN,AS,uttara,2844,7,64,9,84,23,71,68,2,70,35,31,99,3,1
SN,AS,uttara,2845,7,62,9,80,24,65,68,2,68,35,29,99,2,1
SN,AS,uttara,2846,7,60,9,79,24,61,63,1,63,34,27,93,2,1
SN,AS,uttara,2847,7,61,8,79,25,57,62,1,64,36,27,92,2,1
SN,AS,uttara,2848,7,61,8,78,26,60,62,1,64,35,26,95,2,1
SN,AS,uttara,2849,7,58,8,78,26,62,61,1,63,35,26,92,1,1
SN,AS,uttara,2850,7,58,7,76,26,61,62,1,62,36,25,91,1,1
SN,AS,uttara,2851,7,60,7,77,26,64,63,1,61,35,25,92,1,1
SN,AS,uttara,2852,7,61,7,81,26,65,65,1,65,37,26,90,1,1
SN,AS,uttara,2853,7,63,8,86,26,71,65,1,74,42,30,95,1,1
SN,AS,uttara,2854,7,62,7,89,27,71,65,1,74,42,30,95,1,1
SN,AS,uttara,2855,7,62,7,89,27,73,63,1,75,42,31,95,1,1
SN,AS,uttara,2856,7,61,7,89,27,72,64,0,75,43,31,93,1,1
SN,AS,uttara,2857,7,62,8,89,27,72,65,0,75,45,31,93,1,1
SN,AS,uttara,2858,8,64,7,89,27,72,64,0,76,45,31,95,1,1
SN,AS,uttara,2859,8,64,8,91,26,75,63,0,78,46,33,96,1,1
SN,AS,uttara,2860,8,66,8,90,26,75,63,0,76,46,34,98,1,1
SN,AS,uttara,2861,8,65,8,89,25,76,61,0,75,47,34,97,2,1
SN,AS,uttara,2862,8,63,8,92,25,75,60,0,74,45,35,96,2,1
SN,AS,uttara,2863,8,63,8,93,24,74,59,0,75,45,35,96,2,1
SN,AS,uttara,2864,8,64,8,91,23,76,60,0,78,46,35,96,2,1
SN,AS,uttara,2865,8,63,8,88,23,75,59,0,77,46,35,96,3,1
SN,AS,uttara,2866,8,63,8,89,24,72,58,0,73,45,34,95,3,1
SN,AS,uttara,2867,8,66,7,89,24,69,58,1,72,45,34,95,3,1
SN,AS,uttara,2868,8,66,7,88,24,67,54,1,68,40,33,91,3,1
SN,AS,uttara,2869,8,67,6,87,25,68,53,1,66,39,33,88,3,1
SN,AS,uttara,2870,8,67,6,87,26,68,52,1,66,39,33,88,3,1
SN,AS,uttara,2871,8,66,5,88,27,68,51,1,67,39,33,90,3,1
SN,AS,uttara,2872,8,64,5,86,28,66,51,1,65,39,31,90,3,1
SN,AS,uttara,2873,8,64,5,85,28,66,51,1,64,39,29,90,3,1
SN,AS,uttara,2874,8,65,5,84,29,65,52,1,65,39,28,89,3,1
SN,AS,uttara,2875,7,61,5,84,30,65,52,1,66,39,27,87,3,1
SN,AS,uttara,2876,7,61,5,85,31,63,52,1,67,38,27,88,3,1
SN,AS,uttara,2877,7,63,5,86,31,64,52,1,66,38,27,87,3,1
SN,AS,uttara,2878,7,62,5,86,31,60,46,1,59,36,27,86,3,1
SN,AS,uttara,2879,6,60,5,87,32,60,46,1,59,35,27,87,3,1
SN,AS,uttara,2880,7,60,5,85,32,58,44,1,57,36,27,83,3,1
SN,AS,uttara,2881,8,61,4,84,32,58,46,1,57,37,27,82,3,1
SN,AS,uttara,2882,8,61,4,82,32,56,45,1,57,37,27,81,3,1
SN,AS,uttara,2883,8,62,4,83,32,55,45,1,56,37,26,82,3,1
SN,AS,uttara,2884,8,61,4,82,33,53,40,1,56,35,26,82,3,1
SN,AS,uttara,2885,8,62,4,83,34,52,40,1,57,35,26,83,3,1
SN,AS,uttara,2886,8,61,4,84,35,51,40,1,54,33,26,82,3,1
SN,AS,uttara,2887,8,62,4,83,36,52,39,1,54,34,25,83,3,1
SN,AS,uttara,2888,7,63,4,82,37,51,37,1,53,33,25,84,3,1
SN,AS,uttara,2889,7,63,4,80,37,51,37,1,50,33,25,86,3,1
SN,AS,uttara,2890,7,64,4,81,37,51,36,1,49,35,25,83,3,1
SN,AS,uttara,2891,7,64,4,83,37,50,36,1,50,35,25,81,3,1
SN,AS,uttara,2892,7,64,4,81,37,50,37,1,51,35,24,81,3,1
SN,AS,uttara,2893,7,65,4,81,37,50,36,1,50,36,24,83,3,1
SN,AS,uttara,2894,6,66,4,82,38,49,36,1,49,35,24,86,3,1
SN,AS,uttara,2895,6,67,4,80,39,49,34,1,49,34,23,87,3,1
SN,AS,uttara,2896,6,68,4,80,39,49,33,1,49,33,22,88,3,1
SN,AS,uttara,2897,6,69,4,80,40,49,33,1,48,33,21,88,3,1
SN,AS,uttara,2898,6,68,4,80,41,50,32,1,48,33,20,86,3,1
SN,AS,uttara,2899,7,68,4,78,41,49,32,1,47,31,18,85,2,1
SN,AS,uttara,2900,7,68,4,77,42,51,32,1,47,31,18,89,2,1
SN,AS,uttara,2901,7,68,5,79,42,50,32,1,48,30,17,88,2,1
SN,AS,uttara,2902,7,67,5,79,42,52,30,1,47,31,17,89,2,1
SN,AS,uttara,2903,6,67,5,81,43,52,30,1,45,31,17,91,2,1
SN,AS,uttara,2904,5,68,5,81,44,54,29,1,46,31,17,91,2,1
SN,AS,uttara,2905,5,69,4,81,45,54,27,1,46,31,17,93,2,1
SN,AS,uttara,2906,5,70,4,81,46,54,28,1,46,31,15,93,2,1
SN,AS,uttara,2907,4,71,4,82,47,55,28,1,47,31,15,92,2,1
SN,AS,uttara,2908,4,72,4,84,47,54,28,1,47,31,15,92,2,1
SN,AS,uttara,2909,4,73,4,86,48,54,29,1,47,31,15,91,2,1
SN,AS,uttara,2910,4,74,4,86,49,54,30,1,48,30,15,90,2,1
SN,AS,uttara,2911,4,75,4,85,49,55,29,1,49,30,15,91,2,1
SN,AS,uttara,2912,4,77,4,86,50,54,28,1,50,30,15,91,2,1
SN,AS,uttara,2913,4,78,4,85,51,55,27,1,51,30,15,89,2,1
SN,AS,uttara,2914,4,80,4,85,52,54,27,1,51,30,14,91,2,1
SN,AS,uttara,2915,4,81,4,86,53,54,27,1,52,28,13,90,2,1
SN,AS,uttara,2916,4,82,4,87,54,53,27,1,50,28,13,91,2,0
SN,AS,uttara,2917,4,83,4,89,55,53,28,1,49,27,13,91,2,0
SN,AS,uttara,2918,4,84,4,91,55,53,28,1,49,26,13,93,2,0
SN,AS,uttara,2919,4,85,4,92,55,53,28,1,49,26,13,91,2,0
SN,AS,uttara,2920,4,85,4,93,55,54,28,1,51,26,13,90,2,0
SN,AS,uttara,2921,4,84,4,96,56,54,28,1,51,26,13,91,2,0
SN,AS,uttara,2922,4,85,4,96,56,55,28,1,52,24,12,91,2,0
SN,AS,uttara,2923,4,87,4,98,56,52,27,1,52,24,12,87,2,0
SN,AS,uttara,2924,4,87,4,96,57,50,27,1,54,24,12,86,2,0
SN,AS,uttara,2925,4,88,4,94,58,50,25,1,56,24,12,86,2,0
SN,AS,uttara,2926,4,88,4,96,58,47,23,1,56,24,12,85,2,0
SN,AS,uttara,2927,4,87,4,93,59,45,20,1,53,23,11,86,2,0
SN,AS,uttara,2928,4,87,3,89,60,39,19,1,44,18,7,81,2,0
SN,AS,uttara,2929,4,89,3,87,59,39,20,2,44,18,7,81,2,0
SN,AS,uttara,2930,4,90,3,88,59,37,20,2,43,18,6,82,2,0
SN,AS,uttara,2931,4,92,3,87,60,38,20,2,44,17,6,82,2,0
SN,AS,uttara,2932,4,91,2,89,61,37,19,2,44,16,6,82,2,0
SN,AS,uttara,2933,3,90,2,90,62,36,19,2,44,16,6,81,2,0
SN,AS,uttara,2934,3,90,1,89,63,33,19,2,41,15,4,82,2,0
SN,AS,uttara,2935,3,89,1,89,64,34,20,2,42,15,3,81,2,0
SN,AS,uttara,2936,3,90,1,90,64,34,19,3,42,14,3,83,1,0
SN,AS,uttara,2937,3,91,1,88,65,35,19,3,42,14,2,85,1,0
SN,AS,uttara,2938,3,90,1,86,66,35,19,3,42,14,2,86,1,0
SN,AS,uttara,2939,3,90,1,86,67,33,18,3,41,13,2,84,1,0
SN,AS,uttara,2940,3,92,1,86,68,33,18,3,41,13,1,87,0,0
SN,AS,uttara,2941,3,93,1,85,68,32,18,3,42,13,1,87,0,0
SN,AS,uttara,2942,3,92,1,85,69,32,18,2,42,13,1,88,0,0
SN,AS,uttara,2943,3,92,1,85,69,31,18,2,42,13,1,89,0,0
SN,AS,uttara,2944,3,92,1,86,69,30,17,2,43,12,1,90,0,0
SN,AS,uttara,2945,3,92,1,84,68,31,17,3,43,13,1,90,0,0
SN,AS,uttara,2946,3,93,1,85,68,31,17,3,42,13,1,89,0,0
SN,AS,uttara,2947,3,93,1,84,67,32,17,3,43,13,1,88,0,0
SN,AS,uttara,2948,3,93,1,83,67,31,18,3,43,12,1,90,0,0
SN,AS,uttara,2949,3,93,1,84,67,30,17,3,45,12,1,89,0,0
SN,AS,uttara,2950,3,93,1,85,67,30,15,3,44,12,1,91,0,0
SN,AS,uttara,2951,3,94,1,84,67,30,15,3,44,13,1,90,0,0
SN,AS,uttara,2952,3,93,1,82,67,31,15,3,45,14,1,90,0,0
SN,AS,uttara,2953,3,94,1,80,67,32,15,3,47,14,1,88,0,0
SN,AS,uttara,2954,3,94,1,78,67,33,16,3,47,14,1,88,0,0
SN,AS,uttara,2955,2,94,1,77,68,33,16,3,47,13,0,90,0,0
SN,AS,uttara,2956,2,94,1,76,68,33,14,3,46,12,0,91,0,0
SN,AS,uttara,2957,3,93,1,75,67,32,14,3,45,12,1,91,0,0
SN,AS,uttara,2958,3,92,1,74,67,33,13,3,45,13,1,93,0,0
SN,AS,uttara,2959,3,91,2,75,66,33,14,3,45,13,1,91,0,0
SN,AS,uttara,2960,3,91,2,77,65,33,14,3,46,14,3,92,1,0
SN,AS,uttara,2961,3,91,2,79,64,33,15,4,47,15,3,90,1,0
SN,AS,uttara,2962,3,89,2,81,64,33,17,4,52,15,3,90,1,0
SN,AS,uttara,2963,3,88,2,81,63,34,19,4,52,15,3,89,1,0
SN,AS,uttara,2964,3,88,2,81,63,34,20,4,52,16,3,87,1,0
SN,AS,uttara,2965,3,87,2,80,62,35,20,4,52,15,3,87,1,0
SN,AS,uttara,2966,3,86,2,79,61,38,20,4,52,16,3,88,1,0
SN,AS,uttara,2967,3,86,2,82,61,39,20,4,53,17,3,89,1,0
SN,AS,uttara,2968,4,87,2,85,60,41,24,4,55,16,5,91,1,0
SN,AS,uttara,2969,4,88,2,87,59,42,26,4,57,18,5,89,1,0
SN,AS,uttara,2970,4,87,2,88,58,42,26,4,56,19,5,87,1,0
SN,AS,uttara,2971,4,86,2,88,58,42,26,4,60,19,6,87,1,0
SN,AS,uttara,2972,4,87,2,87,58,42,26,4,60,20,6,85,1,0
SN,AS,uttara,2973,4,87,2,88,58,41,26,4,60,20,6,85,1,0
SN,AS,uttara,2974,3,87,2,89,58,43,28,4,61,21,7,86,2,0
SN,AS,uttara,2975,3,89,2,90,58,42,29,4,63,21,7,83,2,0
SN,AS,uttara,2976,3,94,1,92,58,47,30,4,69,26,8,87,2,0
SN,AS,uttara,2977,4,93,1,92,57,45,30,4,70,25,8,87,2,0
SN,AS,uttara,2978,4,93,1,92,57,45,31,4,72,25,9,85,2,0
SN,AS,uttara,2979,4,93,1,93,56,44,31,4,73,24,10,90,3,0
SN,AS,uttara,2980,4,95,2,92,55,44,32,4,76,25,10,87,3,0
SN,AS,uttara,2981,4,97,2,92,54,44,31,4,78,25,15,86,3,0
SN,AS,uttara,2982,4,100,2,92,54,46,31,4,77,27,15,87,3,0
SN,AS,uttara,2983,4,99,3,92,53,48,32,4,76,27,15,88,3,0
SN,AS,uttara,2984,4,97,3,93,52,48,33,4,78,28,15,88,3,0
SN,AS,uttara,2985,4,95,3,92,51,49,34,4,78,28,16,88,3,0
SN,AS,uttara,2986,4,96,3,96,50,53,34,4,77,29,16,87,3,0
SN,AS,uttara,2987,4,97,3,96,49,55,35,4,76,29,17,87,3,0
SN,AS,uttara,2988,4,96,3,96,48,53,35,4,75,31,18,87,3,0
SN,AS,uttara,2989,4,94,3,97,47,54,34,4,76,31,19,86,3,0
