Text_Type,Book,Chapter,Window,GG,GLG,GLL,LLL,LLG,GGG,GL,GGL,G,LGG,LG,LGL,L,LL
SN,CS,chikitsa,621,3,55,13,2,27,60,0,42,40,27,1,61,5,0
SN,CS,chikitsa,622,3,55,13,2,27,60,0,41,40,29,1,60,5,0
SN,CS,chikitsa,623,3,54,13,2,27,61,0,41,41,29,1,60,4,0
SN,CS,chikitsa,624,3,54,13,2,27,61,0,42,41,28,1,60,4,0
SN,CS,chikitsa,625,3,54,14,2,29,60,0,42,41,27,1,59,4,0
SN,CS,chikitsa,626,3,57,12,2,29,60,0,43,42,26,1,58,3,0
SN,CS,chikitsa,627,3,55,12,2,28,59,0,42,42,27,1,59,3,0
SN,CS,chikitsa,628,3,54,12,2,27,60,0,43,42,27,1,59,3,0
SN,CS,chikitsa,629,3,55,11,2,27,61,0,44,42,27,1,57,3,0
SN,CS,chikitsa,630,3,54,11,2,27,60,0,45,42,28,1,57,3,0
SN,CS,chikitsa,631,3,53,11,2,27,60,0,46,42,28,1,57,3,0
SN,CS,chikitsa,632,3,52,12,2,28,61,0,48,42,28,1,56,3,0
SN,CS,chikitsa,633,3,52,12,2,26,59,0,48,42,29,1,57,3,0
SN,CS,chikitsa,634,3,53,12,2,26,58,0,49,42,30,1,58,3,0
SN,CS,chikitsa,635,3,53,11,2,27,58,0,49,41,30,1,58,4,0
SN,CS,chikitsa,636,3,53,12,2,28,58,0,48,41,29,1,58,4,0
SN,CS,chikitsa,637,3,52,11,2,28,58,0,50,41,28,1,59,4,0
SN,CS,chikitsa,638,3,51,11,2,29,59,0,49,41,28,1,59,4,0
SN,CS,chikitsa,639,3,49,11,2,28,62,0,48,41,27,1,59,4,0
SN,CS,chikitsa,640,3,50,10,3,29,62,0,48,40,28,1,59,4,0
SN,CS,chikitsa,641,3,52,10,3,29,61,0,47,40,28,1,59,4,0
SN,CS,chikitsa,642,3,51,10,4,31,61,0,47,39,29,2,59,4,0
SN,CS,chikitsa,643,3,52,10,4,31,59,0,47,39,30,2,59,4,0
SN,CS,chikitsa,644,3,53,10,5,31,61,0,44,39,32,2,59,4,0
SN,CS,chikitsa,645,3,53,10,5,31,61,0,43,39,31,2,58,4,0
SN,CS,chikitsa,646,3,52,10,5,30,63,0,42,39,31,2,59,4,0
SN,CS,chikitsa,647,3,51,11,5,29,62,0,41,39,29,2,60,4,0
SN,CS,chikitsa,648,3,52,11,5,29,61,0,41,40,29,2,60,3,0
SN,CS,chikitsa,649,3,52,11,5,28,61,0,42,40,29,2,60,3,0
SN,CS,chikitsa,650,3,51,11,5,28,63,0,41,40,29,2,60,3,0
SN,CS,chikitsa,651,2,52,11,5,27,63,0,40,41,26,2,58,3,0
SN,CS,chikitsa,652,2,52,10,5,27,64,0,37,42,26,2,59,2,0
SN,CS,chikitsa,653,2,50,11,5,28,63,0,35,42,27,2,59,2,0
SN,CS,chikitsa,654,2,49,10,5,28,64,0,33,42,28,2,59,2,0
SN,CS,chikitsa,655,2,50,10,5,27,61,0,34,43,28,1,60,2,0
SN,CS,chikitsa,656,2,49,10,5,27,60,0,35,43,28,1,61,2,0
SN,CS,chikitsa,657,1,50,9,5,25,55,0,34,43,26,1,61,3,0
SN,CS,chikitsa,658,1,50,10,4,24,53,0,34,44,26,1,62,3,0
SN,CS,chikitsa,659,0,52,9,4,23,54,0,34,45,26,1,63,3,0
SN,CS,chikitsa,660,0,52,9,4,23,52,0,35,45,26,1,64,3,0
SN,CS,chikitsa,661,0,51,9,4,24,52,0,36,45,26,1,63,3,0
SN,CS,chikitsa,662,0,52,10,4,23,52,0,37,45,25,1,64,3,0
SN,CS,chikitsa,663,0,53,11,4,23,50,0,39,44,25,1,64,4,0
SN,CS,chikitsa,664,0,54,12,4,22,51,0,39,43,25,1,64,5,0
SN,CS,chikitsa,665,0,54,13,4,22,50,0,40,43,25,1,65,5,0
SN,CS,chikitsa,666,0,52,13,4,23,53,0,40,42,25,1,64,5,1
SN,CS,chikitsa,667,0,52,12,4,23,53,0,41,42,25,1,64,5,1
SN,CS,chikitsa,668,0,51,12,4,24,53,0,41,42,28,1,63,5,1
SN,CS,chikitsa,669,1,49,13,4,25,52,0,41,41,28,1,62,5,1
SN,CS,chikitsa,670,1,49,13,4,25,50,0,40,41,30,1,63,5,1
SN,CS,chikitsa,671,1,49,14,4,25,48,0,41,41,30,1,63,5,1
SN,CS,chikitsa,672,1,48,14,4,27,48,0,42,41,28,1,63,5,1
SN,CS,chikitsa,673,1,47,14,4,27,46,0,43,41,30,1,63,5,1
SN,CS,chikitsa,674,1,48,15,4,27,45,0,41,41,31,1,63,5,1
SN,CS,chikitsa,675,1,50,14,4,25,45,0,40,42,32,1,64,4,1
SN,CS,chikitsa,676,1,47,15,4,26,45,0,40,42,32,1,65,4,1
SN,CS,chikitsa,677,1,49,16,4,26,45,0,39,42,31,1,64,4,1
SN,CS,chikitsa,678,1,50,16,4,27,44,0,37,42,31,1,65,4,1
SN,CS,chikitsa,679,1,49,16,4,27,45,0,38,42,30,1,65,4,1
SN,CS,chikitsa,680,1,48,16,4,27,46,0,38,42,30,1,65,4,1
SN,CS,chikitsa,681,1,47,17,4,27,45,0,37,42,31,1,66,4,1
SN,CS,chikitsa,682,1,46,16,4,27,46,0,36,42,30,1,66,4,1
SN,CS,chikitsa,683,1,47,16,4,27,45,0,37,42,30,1,65,4,1
SN,CS,chikitsa,684,1,47,16,4,28,44,0,36,42,28,1,65,4,1
SN,CS,chikitsa,685,1,48,16,4,27,44,0,35,43,28,1,66,3,1
SN,CS,chikitsa,686,1,49,16,4,26,43,0,36,43,28,1,66,3,1
SN,CS,chikitsa,687,1,49,16,4,27,44,0,35,43,28,1,65,3,1
SN,CS,chikitsa,688,1,50,16,4,26,44,0,35,43,28,1,65,3,1
SN,CS,chikitsa,689,1,50,17,4,25,41,0,35,43,29,1,67,3,1
SN,CS,chikitsa,690,1,49,17,3,25,40,0,36,43,29,2,66,3,1
SN,CS,chikitsa,691,1,48,18,3,25,39,0,36,43,30,2,66,3,1
SN,CS,chikitsa,692,1,48,18,2,23,41,0,35,44,29,1,66,3,1
SN,CS,chikitsa,693,1,46,18,2,25,42,0,36,44,27,1,66,3,1
SN,CS,chikitsa,694,1,45,18,1,27,41,0,38,44,26,1,66,3,1
SN,CS,chikitsa,695,1,45,19,1,26,40,0,36,44,27,1,68,3,1
SN,CS,chikitsa,696,1,47,19,1,26,38,0,36,44,27,1,68,3,1
SN,CS,chikitsa,697,1,47,19,1,25,38,0,36,44,28,1,68,3,1
SN,CS,chikitsa,698,1,46,20,1,26,38,0,38,44,29,1,67,3,1
SN,CS,chikitsa,699,1,46,20,1,27,38,0,38,44,28,1,67,3,1
SN,CS,chikitsa,700,1,47,20,1,28,37,0,37,44,27,1,68,3,1
SN,CS,chikitsa,701,1,46,20,1,29,38,0,37,44,26,1,68,3,1
SN,CS,chikitsa,702,1,46,20,2,31,38,0,38,43,27,2,67,3,1
SN,CS,chikitsa,703,1,47,19,2,30,39,0,39,43,26,2,67,3,1
SN,CS,chikitsa,704,1,47,20,2,31,39,0,38,43,25,2,67,3,1
SN,CS,chikitsa,705,1,46,20,2,32,39,0,36,43,27,2,67,3,1
SN,CS,chikitsa,706,1,48,20,2,33,39,0,34,43,27,2,66,3,1
SN,CS,chikitsa,707,1,48,21,1,33,40,0,33,44,27,2,66,2,1
SN,CS,chikitsa,708,1,47,20,1,34,41,0,33,44,26,2,67,2,1
SN,CS,chikitsa,709,1,47,20,1,34,41,0,34,44,25,2,67,2,1
SN,CS,chikitsa,710,1,47,20,1,35,42,0,35,43,27,3,65,2,1
SN,CS,chikitsa,711,1,49,20,1,34,41,0,34,42,27,3,66,3,1
SN,CS,chikitsa,712,1,47,19,1,35,40,0,36,42,27,3,65,3,1
SN,CS,chikitsa,713,1,45,19,1,35,41,0,34,43,27,3,66,2,1
SN,CS,chikitsa,714,1,44,18,1,36,42,0,33,43,30,3,66,1,1
SN,CS,chikitsa,715,1,43,17,1,36,43,0,33,42,30,3,65,2,1
SN,CS,chikitsa,716,1,43,17,1,35,41,0,35,42,30,3,65,3,0
SN,CS,chikitsa,717,1,43,17,1,34,42,0,34,42,30,3,66,3,0
SN,CS,chikitsa,718,1,43,16,1,34,44,0,34,42,26,3,67,3,0
SN,CS,chikitsa,719,0,45,15,1,33,45,0,35,42,25,3,68,4,0
SN,CS,chikitsa,720,0,46,16,1,33,46,0,34,42,24,3,67,4,0
SN,CS,chikitsa,721,0,46,16,1,33,46,0,34,42,24,3,67,4,0
SN,CS,chikitsa,722,0,48,16,1,31,45,0,35,42,24,3,67,4,0
SN,CS,chikitsa,723,0,49,17,1,32,46,0,34,42,22,3,66,4,0
SN,CS,chikitsa,724,0,50,17,2,33,46,0,34,41,22,3,66,4,0
SN,CS,chikitsa,725,0,48,19,2,33,46,0,35,41,22,3,65,4,0
SN,CS,chikitsa,726,0,50,18,2,32,47,0,35,40,22,3,64,5,0
SN,CS,chikitsa,727,0,50,17,2,31,49,0,35,40,22,3,64,5,0
SN,CS,chikitsa,728,0,49,17,3,31,49,0,36,39,22,4,63,5,0
SN,CS,chikitsa,729,0,49,18,3,31,47,0,36,38,22,4,64,6,0
SN,CS,chikitsa,730,0,50,18,4,34,45,0,35,37,22,5,64,6,0
SN,CS,chikitsa,731,0,52,17,4,34,46,0,34,37,21,5,64,6,0
SN,CS,chikitsa,732,0,53,17,4,33,47,0,33,37,21,5,64,6,0
SN,CS,chikitsa,733,0,53,17,4,33,47,0,32,37,22,5,64,6,0
SN,CS,chikitsa,734,0,53,17,4,31,49,0,32,37,22,5,64,6,0
SN,CS,chikitsa,735,0,51,17,4,31,49,0,34,37,23,5,63,6,0
SN,CS,chikitsa,736,0,51,17,4,32,51,0,34,36,23,5,62,6,1
SN,CS,chikitsa,737,0,52,17,4,32,51,0,33,36,23,5,62,6,1
SN,CS,chikitsa,738,0,51,17,4,32,51,0,33,36,23,5,63,6,1
SN,CS,chikitsa,739,0,53,16,4,32,52,0,33,36,23,5,61,6,1
SN,CS,chikitsa,740,0,53,16,4,31,53,0,34,37,22,4,61,6,1
SN,CS,chikitsa,741,0,52,16,4,31,54,0,34,36,22,4,61,7,1
SN,CS,chikitsa,742,0,52,17,4,32,51,0,34,35,23,5,61,7,1
SN,CS,chikitsa,743,0,54,18,4,30,51,0,33,35,23,5,61,7,1
SN,CS,chikitsa,744,0,55,18,4,27,52,0,32,34,22,5,61,8,1
SN,CS,chikitsa,745,0,56,17,4,27,55,0,32,33,21,5,59,9,1
SN,CS,chikitsa,746,0,56,17,4,28,54,0,32,33,22,5,58,9,1
SN,CS,chikitsa,747,0,56,18,4,29,53,0,32,33,21,5,58,9,1
SN,CS,chikitsa,748,0,56,17,4,27,55,0,30,33,21,5,58,9,1
SN,CS,chikitsa,749,0,57,18,4,27,54,0,29,33,21,5,58,9,1
SN,CS,chikitsa,750,0,57,18,4,27,54,0,29,33,22,5,57,9,1
SN,CS,chikitsa,751,0,57,19,4,25,53,0,29,33,24,5,57,9,1
SN,CS,chikitsa,752,0,56,19,3,23,54,0,28,34,23,4,58,9,1
SN,CS,chikitsa,753,0,55,18,3,24,54,0,28,34,24,4,58,9,1
SN,CS,chikitsa,754,0,55,18,3,23,54,0,29,34,24,4,58,9,1
SN,CS,chikitsa,755,0,56,18,3,23,55,0,29,34,22,4,58,9,1
SN,CS,chikitsa,756,0,56,18,3,23,56,0,28,34,22,4,58,9,1
SN,CS,chikitsa,757,0,55,17,3,23,58,0,28,34,22,4,58,9,1
SN,CS,chikitsa,758,0,55,17,3,23,58,0,29,34,22,4,57,9,1
SN,CS,chikitsa,759,0,53,17,3,24,58,0,29,33,23,4,57,10,1
SN,CS,chikitsa,760,0,54,17,3,22,59,0,27,33,21,3,58,11,1
SN,CS,chikitsa,761,0,51,17,3,23,60,0,28,33,21,3,58,11,1
SN,CS,chikitsa,762,0,51,17,3,22,63,0,26,33,21,3,58,11,1
SN,CS,chikitsa,763,0,53,16,3,23,62,0,26,33,21,3,57,11,1
SN,CS,chikitsa,764,0,52,17,3,24,60,0,26,34,18,3,57,11,1
SN,CS,chikitsa,765,0,51,17,3,25,58,0,27,35,18,3,58,10,1
SN,CS,chikitsa,766,0,52,17,3,25,58,0,26,36,18,3,58,9,1
SN,CS,chikitsa,767,0,52,18,3,26,56,0,26,36,19,3,57,9,1
SN,CS,chikitsa,768,0,52,18,3,26,56,0,28,35,19,4,56,9,1
SN,CS,chikitsa,769,0,51,18,3,26,58,0,27,35,19,4,56,9,1
SN,CS,chikitsa,770,0,50,17,3,26,57,0,29,35,19,4,57,9,1
SN,CS,chikitsa,771,0,50,16,3,26,57,0,30,35,19,4,57,9,1
SN,CS,chikitsa,772,0,49,16,4,26,58,0,28,35,20,4,56,9,1
SN,CS,chikitsa,773,1,48,16,4,26,57,0,28,34,21,4,55,9,1
SN,CS,chikitsa,774,1,46,15,3,26,58,0,28,35,21,4,55,9,1
SN,CS,chikitsa,775,1,48,13,3,26,58,0,27,35,22,4,55,9,1
SN,CS,chikitsa,776,1,46,13,3,27,58,0,27,36,23,4,55,8,1
SN,CS,chikitsa,777,1,44,14,3,27,58,0,27,36,23,4,56,8,1
SN,CS,chikitsa,778,1,44,14,2,27,58,0,28,37,23,3,56,8,1
SN,CS,chikitsa,779,1,45,13,2,28,59,0,27,37,23,3,55,8,1
SN,CS,chikitsa,780,1,45,13,1,26,59,0,28,38,23,2,55,8,1
SN,CS,chikitsa,781,1,44,14,1,27,59,0,28,38,23,2,54,8,1
SN,CS,chikitsa,782,1,46,14,1,27,56,0,28,38,24,2,54,8,1
SN,CS,chikitsa,783,1,46,14,1,27,56,0,29,38,22,2,55,8,1
SN,CS,chikitsa,784,1,46,14,1,27,56,0,29,38,22,2,55,8,1
SN,CS,chikitsa,785,1,47,15,1,27,55,0,27,38,23,2,55,8,1
SN,CS,chikitsa,786,1,45,15,1,27,53,0,28,39,23,2,56,8,0
SN,CS,chikitsa,787,1,43,15,1,26,53,0,29,38,24,2,57,9,0
SN,CS,chikitsa,788,1,42,16,1,26,51,0,30,38,24,2,58,9,0
SN,CS,chikitsa,789,1,40,17,1,26,52,0,30,37,23,2,59,10,0
SN,CS,chikitsa,790,1,39,17,1,26,53,0,28,36,24,2,60,11,0
SN,CS,chikitsa,791,1,39,16,1,26,53,0,29,37,23,2,61,10,0
SN,CS,chikitsa,792,1,38,15,1,26,55,0,30,38,22,1,61,10,0
SN,CS,chikitsa,793,1,37,15,1,27,54,0,31,38,22,1,61,10,0
SN,CS,chikitsa,794,1,37,15,1,27,54,0,30,39,22,1,62,9,0
SN,CS,chikitsa,795,1,37,15,1,27,53,0,30,40,23,1,62,8,0
SN,CS,chikitsa,796,2,35,15,1,27,54,0,30,39,22,1,61,8,0
SN,CS,chikitsa,797,2,35,13,1,27,54,0,30,38,23,2,59,8,0
SN,CS,chikitsa,798,2,35,13,1,27,53,0,30,38,24,2,59,8,0
SN,CS,chikitsa,799,2,35,12,1,27,52,0,31,38,25,2,59,8,0
SN,CS,chikitsa,800,2,34,12,1,26,52,0,33,38,24,2,60,8,0
SN,CS,chikitsa,801,2,35,11,1,26,53,0,33,38,23,2,60,8,0
SN,CS,chikitsa,802,2,34,11,1,26,54,0,34,38,23,2,59,8,0
SN,CS,chikitsa,803,2,35,11,1,25,54,0,34,38,23,2,59,8,0
SN,CS,chikitsa,804,2,35,10,1,25,54,0,34,37,24,2,59,9,0
SN,CS,chikitsa,805,2,35,10,1,25,52,0,34,37,24,2,61,9,0
SN,CS,chikitsa,806,2,35,10,1,24,52,0,35,37,24,2,61,9,0
SN,CS,chikitsa,807,2,36,10,1,23,51,0,35,37,25,2,61,9,0
