Text_Type,Book,Chapter,Window,LG,GGL,LGL,GLG,LGG,GL,GG,LLG,GLL,GGG,G,L,LLL,LL
SN,CS,chikitsa,450,0,15,33,21,6,0,0,12,5,33,22,3,0,0
SN,CS,chikitsa,451,0,16,33,22,5,0,0,12,5,32,23,2,0,0
SN,CS,chikitsa,452,0,15,33,24,5,0,0,11,5,32,23,2,0,0
SN,CS,chikitsa,453,0,14,34,25,5,0,0,10,5,32,23,2,0,0
SN,CS,chikitsa,454,0,14,34,27,4,0,0,10,4,32,23,2,0,0
SN,CS,chikitsa,455,0,14,34,27,5,0,0,10,4,31,22,3,0,0
SN,CS,chikitsa,456,0,16,34,26,6,0,0,10,3,30,22,3,0,0
SN,CS,chikitsa,457,0,15,34,27,6,0,0,10,3,30,22,3,0,0
SN,CS,chikitsa,458,0,15,33,26,8,0,0,10,4,29,23,2,0,0
SN,CS,chikitsa,459,0,16,33,28,9,0,0,9,4,26,23,2,0,0
SN,CS,chikitsa,460,1,17,32,27,9,0,0,9,5,27,22,2,0,0
SN,CS,chikitsa,461,1,17,32,26,10,0,0,9,6,26,22,2,0,0
SN,CS,chikitsa,462,1,18,32,26,11,0,0,8,6,25,22,2,0,0
SN,CS,chikitsa,463,1,16,31,26,11,0,0,9,6,27,22,2,0,0
SN,CS,chikitsa,464,1,17,30,24,13,0,0,10,6,28,22,2,0,0
SN,CS,chikitsa,465,1,16,28,24,14,0,1,11,7,26,21,2,0,0
SN,CS,chikitsa,466,1,18,28,24,15,0,1,10,7,24,21,2,0,0
SN,CS,chikitsa,467,1,17,27,24,16,0,1,10,8,24,20,3,0,0
SN,CS,chikitsa,468,1,17,27,22,16,0,1,11,8,25,20,3,0,0
SN,CS,chikitsa,469,1,18,26,20,16,0,1,12,8,26,20,3,0,0
SN,CS,chikitsa,470,1,19,26,19,15,0,1,12,8,27,20,3,0,0
SN,CS,chikitsa,471,1,18,25,20,15,0,1,11,8,29,20,3,0,0
SN,CS,chikitsa,472,1,17,25,20,16,0,1,11,8,29,20,3,0,0
SN,CS,chikitsa,473,1,17,25,20,16,0,1,11,9,28,20,3,0,0
SN,CS,chikitsa,474,1,16,24,21,16,0,1,11,9,29,20,3,0,0
SN,CS,chikitsa,475,1,16,23,21,17,0,1,11,8,30,21,2,0,0
SN,CS,chikitsa,476,1,15,23,20,19,0,1,11,7,31,21,2,0,0
SN,CS,chikitsa,477,1,15,23,20,19,0,1,11,7,31,21,2,0,0
SN,CS,chikitsa,478,1,15,22,21,20,0,1,11,7,30,21,2,0,0
SN,CS,chikitsa,479,1,15,22,19,20,0,1,12,7,31,21,2,0,0
SN,CS,chikitsa,480,1,15,22,18,20,0,1,13,8,30,22,1,0,0
SN,CS,chikitsa,481,1,13,22,18,19,0,1,14,9,31,22,1,0,0
SN,CS,chikitsa,482,1,13,23,17,18,0,1,14,9,32,22,1,0,0
SN,CS,chikitsa,483,1,13,24,17,16,0,1,13,8,35,22,1,0,0
SN,CS,chikitsa,484,1,13,24,15,16,0,1,13,8,37,22,1,0,0
SN,CS,chikitsa,485,0,12,26,15,17,0,1,12,8,35,23,1,0,0
SN,CS,chikitsa,486,0,13,26,16,16,0,1,11,7,36,23,1,0,0
SN,CS,chikitsa,487,0,12,26,15,16,0,1,11,8,37,23,1,0,0
SN,CS,chikitsa,488,0,12,26,17,16,0,1,10,8,36,23,1,0,0
SN,CS,chikitsa,489,0,11,27,18,15,0,1,10,7,35,23,1,0,0
SN,CS,chikitsa,490,0,11,28,18,15,0,0,9,7,37,23,2,0,0
SN,CS,chikitsa,491,0,9,28,19,14,0,0,9,7,39,23,2,0,0
SN,CS,chikitsa,492,0,11,29,18,13,0,0,9,6,39,24,1,0,0
SN,CS,chikitsa,493,0,11,29,19,13,0,0,8,6,39,24,1,0,0
SN,CS,chikitsa,494,0,10,30,21,13,0,0,7,6,38,24,1,0,0
SN,CS,chikitsa,495,0,8,31,20,14,0,0,7,7,38,24,1,0,0
SN,CS,chikitsa,496,0,8,31,20,14,0,0,7,8,37,24,1,0,0
SN,CS,chikitsa,497,0,9,31,21,13,0,0,8,8,35,24,1,0,0
SN,CS,chikitsa,498,0,9,31,22,13,0,0,8,7,35,24,1,0,0
SN,CS,chikitsa,499,0,9,31,23,12,0,0,8,7,35,24,1,0,0
SN,CS,chikitsa,500,0,9,32,22,11,0,0,9,8,34,24,1,0,0
SN,CS,chikitsa,501,0,10,32,22,9,0,0,10,8,34,24,1,0,0
SN,CS,chikitsa,502,0,9,32,21,9,0,0,10,8,36,24,1,0,0
SN,CS,chikitsa,503,0,9,32,19,10,0,0,11,9,35,24,1,0,0
SN,CS,chikitsa,504,0,10,32,20,10,0,0,10,9,34,24,1,0,0
SN,CS,chikitsa,505,0,10,32,21,10,0,0,9,8,35,24,1,0,0
SN,CS,chikitsa,506,0,12,32,22,9,0,0,8,7,35,24,1,0,0
SN,CS,chikitsa,507,0,14,31,22,9,0,0,7,7,35,23,2,0,0
SN,CS,chikitsa,508,0,15,30,22,9,0,0,9,7,33,23,2,0,0
SN,CS,chikitsa,509,0,17,30,22,8,0,0,10,7,31,23,2,0,0
SN,CS,chikitsa,510,0,17,29,24,7,0,0,11,6,31,23,2,0,0
SN,CS,chikitsa,511,0,15,30,24,7,0,0,11,7,31,23,2,0,0
SN,CS,chikitsa,512,0,16,30,25,6,0,0,11,6,31,23,2,0,0
SN,CS,chikitsa,513,0,16,30,23,7,0,0,12,6,31,23,2,0,0
SN,CS,chikitsa,514,0,17,30,22,6,0,0,12,6,32,23,2,0,0
SN,CS,chikitsa,515,0,18,31,23,5,0,0,12,5,31,24,1,0,0
SN,CS,chikitsa,516,0,18,31,23,6,0,0,11,6,30,24,1,0,0
SN,CS,chikitsa,517,0,17,30,25,6,0,0,11,7,29,24,1,0,0
SN,CS,chikitsa,518,0,17,30,24,7,0,0,12,8,27,24,1,0,0
SN,CS,chikitsa,519,0,17,29,24,7,0,0,12,8,28,24,1,0,0
SN,CS,chikitsa,520,0,17,28,25,6,0,0,13,8,28,24,1,0,0
SN,CS,chikitsa,521,0,17,28,25,6,0,0,13,7,29,24,1,0,0
SN,CS,chikitsa,522,0,17,29,23,6,0,0,12,8,30,23,2,0,0
SN,CS,chikitsa,523,0,18,29,22,7,0,0,12,8,29,23,2,0,0
SN,CS,chikitsa,524,0,18,29,20,7,0,0,14,8,29,23,2,0,0
SN,CS,chikitsa,525,0,18,28,20,8,0,0,15,7,29,23,2,0,0
SN,CS,chikitsa,526,0,17,29,21,8,0,0,14,7,29,23,2,0,0
SN,CS,chikitsa,527,0,18,29,20,9,0,0,15,7,27,23,2,0,0
SN,CS,chikitsa,528,0,19,29,21,9,0,0,15,6,29,22,2,0,0
SN,CS,chikitsa,529,0,17,29,21,9,0,0,16,6,30,22,2,0,0
SN,CS,chikitsa,530,0,17,28,23,8,0,0,17,7,28,21,2,0,0
SN,CS,chikitsa,531,0,15,28,23,9,0,0,17,8,28,21,2,0,0
SN,CS,chikitsa,532,0,13,29,24,10,0,0,16,8,28,21,2,0,0
SN,CS,chikitsa,533,0,12,29,25,10,0,0,14,8,30,21,2,0,0
SN,CS,chikitsa,534,0,9,29,27,10,0,0,13,9,31,21,2,0,0
SN,CS,chikitsa,535,0,10,29,27,10,0,0,12,9,31,21,2,0,0
SN,CS,chikitsa,536,0,11,28,26,11,0,0,13,9,30,21,2,0,0
SN,CS,chikitsa,537,0,10,28,26,13,0,0,13,9,29,21,2,0,0
SN,CS,chikitsa,538,0,10,29,28,12,0,0,13,11,28,21,2,0,0
SN,CS,chikitsa,539,0,10,29,30,12,0,0,12,11,27,21,2,0,0
SN,CS,chikitsa,540,0,11,29,29,13,0,0,12,11,26,21,2,0,0
SN,CS,chikitsa,541,0,12,29,29,13,0,0,12,10,26,21,2,0,0
SN,CS,chikitsa,542,0,11,30,28,13,0,0,13,9,27,21,2,0,0
SN,CS,chikitsa,543,0,11,30,28,13,0,0,13,8,28,21,2,0,0
SN,CS,chikitsa,544,0,12,30,26,13,0,0,15,8,27,21,2,0,0
SN,CS,chikitsa,545,0,13,31,25,13,0,0,15,8,26,21,2,0,0
SN,CS,chikitsa,546,0,15,32,24,14,0,0,16,9,25,20,2,0,0
SN,CS,chikitsa,547,0,16,31,26,14,0,0,16,8,24,20,2,0,0
SN,CS,chikitsa,548,0,16,32,24,13,0,0,17,8,25,20,2,0,0
SN,CS,chikitsa,549,0,16,33,27,13,0,0,15,8,23,20,2,0,0
SN,CS,chikitsa,550,0,16,34,27,14,0,0,16,9,22,20,2,0,0
SN,CS,chikitsa,551,0,17,33,26,15,0,0,16,10,21,19,3,0,0
SN,CS,chikitsa,552,0,17,33,26,14,0,0,17,10,21,19,3,0,0
SN,CS,chikitsa,553,0,17,33,26,12,0,0,17,10,20,20,3,0,0
SN,CS,chikitsa,554,1,17,32,25,12,0,0,17,11,22,19,3,1,0
SN,CS,chikitsa,555,1,17,34,23,13,0,0,16,10,23,19,4,1,0
SN,CS,chikitsa,556,1,18,34,24,13,0,0,17,9,23,19,4,1,0
SN,CS,chikitsa,557,1,18,34,24,12,0,0,18,9,23,20,3,1,0
SN,CS,chikitsa,558,1,20,35,24,13,0,0,19,10,20,19,3,1,0
SN,CS,chikitsa,559,1,20,35,22,13,0,0,20,9,22,18,4,1,0
SN,CS,chikitsa,560,1,23,35,20,16,0,0,21,9,21,18,4,1,0
SN,CS,chikitsa,561,1,22,35,21,16,0,0,21,8,22,18,4,1,0
SN,CS,chikitsa,562,1,24,35,22,14,0,0,22,11,23,18,4,1,0
SN,CS,chikitsa,563,1,25,35,22,14,0,0,21,10,23,17,5,1,0
SN,CS,chikitsa,564,1,27,35,22,14,0,0,21,11,22,17,5,1,0
SN,CS,chikitsa,565,1,27,34,24,13,0,0,21,12,23,17,5,1,0
SN,CS,chikitsa,566,2,26,33,24,12,0,0,21,12,26,16,5,2,0
SN,CS,chikitsa,567,2,28,32,23,12,0,0,21,12,26,16,5,2,0
SN,CS,chikitsa,568,2,28,32,23,11,0,0,22,12,26,16,5,2,0
SN,CS,chikitsa,569,2,28,32,23,11,0,0,21,12,27,16,5,2,0
SN,CS,chikitsa,570,2,28,31,24,11,0,1,21,11,29,15,5,2,0
SN,CS,chikitsa,571,2,26,29,23,11,0,2,21,11,28,15,5,2,0
SN,CS,chikitsa,572,2,24,29,22,11,0,2,21,12,30,16,4,2,0
SN,CS,chikitsa,573,2,23,29,24,12,0,2,20,12,29,16,4,2,0
SN,CS,chikitsa,574,2,23,28,22,13,0,2,20,13,30,15,5,2,0
SN,CS,chikitsa,575,2,23,28,23,11,0,2,17,12,32,14,6,2,0
SN,CS,chikitsa,576,2,22,28,24,11,0,2,17,11,33,14,6,2,0
SN,CS,chikitsa,577,2,24,28,24,11,0,2,16,11,32,13,7,2,0
SN,CS,chikitsa,578,2,23,28,24,12,0,2,15,11,33,12,8,2,0
SN,CS,chikitsa,579,1,23,29,25,13,0,2,14,10,31,13,8,1,0
SN,CS,chikitsa,580,1,23,28,25,13,0,2,14,10,32,13,8,1,0
SN,CS,chikitsa,581,1,22,28,25,13,0,2,13,10,32,13,8,1,0
SN,CS,chikitsa,582,1,22,26,27,13,0,2,12,10,32,12,8,2,0
SN,CS,chikitsa,583,2,20,24,27,12,0,2,12,10,33,12,8,3,0
SN,CS,chikitsa,584,2,20,25,29,12,0,2,11,10,31,13,7,3,0
SN,CS,chikitsa,585,2,19,25,29,10,0,2,10,10,31,13,7,3,0
SN,CS,chikitsa,586,3,20,24,30,9,0,2,11,11,32,12,7,4,0
SN,CS,chikitsa,587,3,18,24,29,9,0,2,11,9,31,12,7,4,0
SN,CS,chikitsa,588,3,18,23,28,9,0,2,11,9,31,12,7,4,0
SN,CS,chikitsa,589,3,15,23,29,9,0,2,11,8,32,11,8,4,0
SN,CS,chikitsa,590,3,13,23,27,9,0,2,12,7,34,11,8,4,0
SN,CS,chikitsa,591,2,13,24,26,10,0,2,12,8,32,12,8,3,0
SN,CS,chikitsa,592,2,12,24,26,10,0,2,11,8,34,12,8,3,0
SN,CS,chikitsa,593,2,11,24,29,11,0,2,9,8,33,12,8,3,0
SN,CS,chikitsa,594,2,10,25,30,13,0,2,9,9,33,11,8,3,0
SN,CS,chikitsa,595,2,10,26,30,13,0,1,8,9,32,12,8,3,0
SN,CS,chikitsa,596,2,10,27,32,12,0,0,7,8,34,13,8,3,0
SN,CS,chikitsa,597,2,11,28,32,12,0,0,7,7,33,13,8,3,0
SN,CS,chikitsa,598,2,11,28,32,11,0,0,7,7,34,12,9,3,0
SN,CS,chikitsa,599,2,12,28,32,11,0,0,7,6,34,13,8,3,0
SN,CS,chikitsa,600,2,13,28,31,12,0,0,7,6,33,13,8,3,0
SN,CS,chikitsa,601,2,13,29,29,12,0,0,7,8,32,13,8,3,0
SN,CS,chikitsa,602,2,12,29,31,12,0,0,8,8,33,14,7,3,0
SN,CS,chikitsa,603,2,13,29,31,11,0,0,9,8,32,15,6,3,0
SN,CS,chikitsa,604,2,13,31,30,11,0,0,9,9,30,15,6,3,0
SN,CS,chikitsa,605,2,13,31,31,10,0,0,9,9,30,16,5,3,0
SN,CS,chikitsa,606,2,14,31,31,9,0,0,9,9,30,16,5,3,0
SN,CS,chikitsa,607,2,14,33,30,10,0,0,9,9,29,17,5,2,0
SN,CS,chikitsa,608,1,14,34,30,10,0,0,10,8,31,18,5,1,0
SN,CS,chikitsa,609,1,14,33,28,11,0,0,11,8,32,18,5,1,0
SN,CS,chikitsa,610,1,12,33,29,10,0,0,11,9,33,18,5,1,0
SN,CS,chikitsa,611,0,12,34,28,11,0,0,9,8,32,19,5,0,0
SN,CS,chikitsa,612,0,12,34,29,12,0,0,8,8,31,19,5,0,0
SN,CS,chikitsa,613,0,12,34,30,12,0,0,8,7,31,20,4,0,0
SN,CS,chikitsa,614,0,13,34,29,13,0,0,10,7,30,21,3,0,0
SN,CS,chikitsa,615,0,13,35,30,13,0,0,9,8,28,21,3,0,0
SN,CS,chikitsa,616,0,14,35,31,12,0,0,9,7,28,21,3,0,0
SN,CS,chikitsa,617,0,14,35,33,12,0,0,9,7,26,21,3,0,0
SN,CS,chikitsa,618,0,14,35,31,12,0,0,9,7,28,21,3,0,0
SN,CS,chikitsa,619,0,17,34,30,10,0,0,9,6,26,22,3,0,0
SN,CS,chikitsa,620,0,19,34,29,11,0,0,10,6,26,22,3,0,0
SN,CS,chikitsa,621,0,20,34,28,11,0,0,11,6,25,22,3,0,0
SN,CS,chikitsa,622,0,20,33,28,13,0,0,13,6,26,22,3,0,0
SN,CS,chikitsa,623,0,20,33,27,13,0,0,14,6,26,22,3,0,0
SN,CS,chikitsa,624,0,19,33,26,13,0,0,15,6,27,22,3,0,0
SN,CS,chikitsa,625,0,20,32,27,13,0,0,15,6,26,23,2,0,0
SN,CS,chikitsa,626,0,22,33,27,16,0,1,17,4,26,23,1,0,0
SN,CS,chikitsa,627,0,23,33,27,16,0,1,15,5,25,22,2,0,0
SN,CS,chikitsa,628,0,24,33,28,16,0,1,14,6,25,22,2,0,0
SN,CS,chikitsa,629,0,27,31,30,15,0,1,14,6,25,22,2,0,0
SN,CS,chikitsa,630,1,28,30,28,15,0,1,15,6,27,21,2,0,0
SN,CS,chikitsa,631,1,29,30,27,15,0,1,15,6,27,21,2,0,0
SN,CS,chikitsa,632,1,31,29,25,16,0,2,18,7,32,20,2,1,0
SN,CS,chikitsa,633,1,31,28,25,17,0,2,17,7,32,19,2,2,0
SN,CS,chikitsa,634,1,31,27,25,17,0,3,17,8,30,18,2,2,0
SN,CS,chikitsa,635,1,30,27,25,17,0,3,18,7,31,18,2,2,0
SN,CS,chikitsa,636,1,29,28,26,16,0,3,18,7,31,18,2,2,0
SN,CS,chikitsa,637,1,29,28,25,16,0,3,19,6,32,18,2,2,0
SN,CS,chikitsa,638,1,28,28,24,16,0,3,19,6,34,18,2,2,0
SN,CS,chikitsa,639,1,29,28,23,15,0,3,18,6,34,18,2,2,0
SN,CS,chikitsa,640,1,29,27,24,15,0,3,18,5,35,18,2,2,0
SN,CS,chikitsa,641,1,28,28,26,15,0,3,18,5,33,18,2,2,0
SN,CS,chikitsa,642,1,27,28,25,15,0,3,19,6,33,18,2,2,0
SN,CS,chikitsa,643,1,27,28,25,15,0,3,19,7,32,18,2,2,0
SN,CS,chikitsa,644,1,24,28,27,16,0,3,18,7,33,18,2,2,0
SN,CS,chikitsa,645,1,23,27,27,15,0,3,17,7,34,18,2,2,0
SN,CS,chikitsa,646,1,22,27,27,16,0,3,16,7,35,18,2,2,0
SN,CS,chikitsa,647,1,21,27,27,16,0,3,14,7,34,18,2,2,0
SN,CS,chikitsa,648,1,21,27,27,16,0,3,13,7,35,19,1,2,0
SN,CS,chikitsa,649,1,23,27,28,15,0,3,12,7,34,19,1,2,0
SN,CS,chikitsa,650,1,22,27,27,14,0,3,14,8,34,18,2,2,0
SN,CS,chikitsa,651,1,21,25,30,10,0,2,12,8,34,19,2,2,0
SN,CS,chikitsa,652,1,19,26,28,11,0,2,13,7,34,20,1,2,0
SN,CS,chikitsa,653,1,19,26,26,11,0,2,13,6,35,20,1,2,0
SN,CS,chikitsa,654,1,17,26,25,12,0,2,13,5,36,20,1,2,0
SN,CS,chikitsa,655,0,17,27,26,13,0,2,12,5,33,21,1,2,0
SN,CS,chikitsa,656,0,17,27,26,13,0,2,12,5,33,21,1,2,0
SN,CS,chikitsa,657,0,17,27,27,12,0,1,10,5,29,22,1,1,0
SN,CS,chikitsa,658,0,17,29,27,12,0,1,9,5,27,23,1,0,0
SN,CS,chikitsa,659,0,18,31,28,13,0,0,9,4,28,24,1,0,0
SN,CS,chikitsa,660,0,19,31,28,13,0,0,9,4,27,23,2,0,0
SN,CS,chikitsa,661,0,19,30,27,13,0,0,10,5,27,23,2,0,0
SN,CS,chikitsa,662,0,21,31,27,12,0,0,9,5,26,23,2,0,0
SN,CS,chikitsa,663,0,21,31,27,12,0,0,10,5,25,23,2,0,0
SN,CS,chikitsa,664,0,19,31,26,12,0,0,10,5,28,23,2,0,0
SN,CS,chikitsa,665,0,19,32,26,13,0,0,11,5,27,22,2,1,0
SN,CS,chikitsa,666,0,19,31,26,13,0,0,11,5,28,22,2,1,0
SN,CS,chikitsa,667,1,20,31,26,14,0,0,12,4,28,21,2,2,0
SN,CS,chikitsa,668,1,20,31,27,15,0,0,12,3,27,21,2,2,0
SN,CS,chikitsa,669,1,20,31,26,16,0,0,13,3,28,21,2,3,0
SN,CS,chikitsa,670,1,20,31,26,16,0,0,14,3,27,21,2,3,0
SN,CS,chikitsa,671,1,20,32,25,15,0,0,14,3,28,21,2,3,0
SN,CS,chikitsa,672,1,20,33,24,13,0,0,15,4,28,21,2,3,0
SN,CS,chikitsa,673,1,20,33,25,13,0,0,16,4,26,21,2,3,0
SN,CS,chikitsa,674,1,19,33,24,14,0,0,16,4,27,21,2,3,0
SN,CS,chikitsa,675,1,19,33,24,15,0,0,14,3,29,22,1,3,0
SN,CS,chikitsa,676,1,19,33,22,16,0,0,15,3,29,22,1,3,0
SN,CS,chikitsa,677,1,18,33,24,15,0,0,14,3,30,22,1,3,0
SN,CS,chikitsa,678,1,16,33,24,16,0,0,15,5,28,22,1,3,0
SN,CS,chikitsa,679,1,16,33,24,16,0,0,15,5,28,22,1,3,0
SN,CS,chikitsa,680,1,17,33,24,15,0,0,15,5,28,22,1,3,0
SN,CS,chikitsa,681,1,18,34,23,15,0,0,15,5,27,22,1,3,0
SN,CS,chikitsa,682,1,17,34,23,14,0,0,15,4,26,21,2,4,0
SN,CS,chikitsa,683,1,17,33,23,14,0,0,15,5,26,21,2,4,0
SN,CS,chikitsa,684,1,16,32,24,13,0,0,14,5,26,21,2,4,0
SN,CS,chikitsa,685,1,16,33,24,13,0,0,14,5,25,22,1,4,0
SN,CS,chikitsa,686,1,17,33,24,13,0,0,14,4,25,22,1,4,0
SN,CS,chikitsa,687,1,16,33,25,13,0,0,14,5,26,22,1,4,0
SN,CS,chikitsa,688,1,18,33,26,13,0,0,13,6,25,21,2,4,0
SN,CS,chikitsa,689,1,20,33,28,13,0,0,12,7,23,20,3,4,0
SN,CS,chikitsa,690,1,21,33,28,12,0,0,11,8,23,21,3,3,0
SN,CS,chikitsa,691,1,21,33,26,12,0,0,12,8,25,20,3,3,1
SN,CS,chikitsa,692,0,21,33,26,11,0,0,11,8,25,21,3,2,1
SN,CS,chikitsa,693,0,21,32,24,13,0,0,12,9,26,21,3,2,1
SN,CS,chikitsa,694,0,21,31,23,12,0,1,12,10,24,20,3,1,1
SN,CS,chikitsa,695,0,20,32,23,14,0,1,11,10,23,20,3,1,1
SN,CS,chikitsa,696,0,21,31,24,15,0,1,11,11,20,20,3,1,1
SN,CS,chikitsa,697,0,22,30,24,15,0,1,12,10,20,20,3,1,1
SN,CS,chikitsa,698,0,23,30,22,17,0,1,11,10,20,20,3,1,1
SN,CS,chikitsa,699,0,22,30,24,17,0,1,11,11,18,20,3,1,1
SN,CS,chikitsa,700,0,21,31,26,17,0,1,11,11,16,20,3,1,1
SN,CS,chikitsa,701,0,21,32,25,16,0,1,11,12,16,20,3,1,1
SN,CS,chikitsa,702,0,21,31,25,16,0,1,12,13,15,20,3,1,1
SN,CS,chikitsa,703,0,21,32,26,15,0,1,12,11,16,20,3,1,1
SN,CS,chikitsa,704,0,22,32,25,14,0,1,12,11,17,20,3,1,1
SN,CS,chikitsa,705,0,21,32,24,15,0,1,12,11,18,20,3,1,1
SN,CS,chikitsa,706,0,19,32,24,16,0,1,12,12,18,20,3,1,1
SN,CS,chikitsa,707,0,19,32,23,16,0,1,12,12,20,21,2,0,1
SN,CS,chikitsa,708,0,20,32,24,16,0,1,12,11,19,21,2,0,1
SN,CS,chikitsa,709,0,20,33,23,15,0,1,14,11,18,21,2,0,1
SN,CS,chikitsa,710,0,19,33,24,15,0,1,13,11,19,21,2,0,1
SN,CS,chikitsa,711,0,19,33,25,15,0,1,12,12,18,21,2,0,1
SN,CS,chikitsa,712,0,19,32,24,15,0,1,13,11,18,21,2,0,1
SN,CS,chikitsa,713,0,17,32,24,15,0,1,13,10,19,22,1,0,1
SN,CS,chikitsa,714,0,15,34,22,16,0,1,13,10,18,23,0,0,1
SN,CS,chikitsa,715,1,15,33,21,17,0,1,14,9,17,22,0,0,1
SN,CS,chikitsa,716,1,15,33,22,18,0,1,13,10,14,23,0,0,0
SN,CS,chikitsa,717,1,14,33,22,18,0,1,12,10,16,23,0,0,0
SN,CS,chikitsa,718,1,15,34,22,14,0,1,13,9,16,23,0,0,0
SN,CS,chikitsa,719,1,17,35,22,14,0,0,15,8,17,24,0,0,0
SN,CS,chikitsa,720,1,16,36,22,13,0,0,15,9,17,24,0,0,0
SN,CS,chikitsa,721,1,15,37,23,12,0,0,15,8,18,24,0,0,0
SN,CS,chikitsa,722,1,14,38,23,13,0,0,13,9,18,24,0,0,0
SN,CS,chikitsa,723,1,15,37,24,12,0,0,15,10,18,24,0,0,0
SN,CS,chikitsa,724,1,16,37,22,11,0,0,16,9,20,24,0,0,0
SN,CS,chikitsa,725,1,16,37,21,10,0,0,17,9,21,24,0,0,0
SN,CS,chikitsa,726,1,16,36,21,10,0,0,18,8,22,24,0,0,0
SN,CS,chikitsa,727,2,17,36,21,11,0,0,19,7,23,23,0,1,0
SN,CS,chikitsa,728,2,18,35,21,11,0,0,18,8,23,23,0,1,0
SN,CS,chikitsa,729,2,16,35,22,11,0,0,19,9,22,23,0,1,0
SN,CS,chikitsa,730,2,15,35,22,12,0,0,20,9,21,23,0,1,0
SN,CS,chikitsa,731,2,15,34,24,11,0,0,21,8,21,23,0,1,0
SN,CS,chikitsa,732,2,14,34,25,11,0,0,21,9,20,23,0,1,0
SN,CS,chikitsa,733,2,13,35,23,10,0,0,22,9,22,23,0,1,0
SN,CS,chikitsa,734,2,14,34,24,10,0,0,20,9,23,23,0,1,0
SN,CS,chikitsa,735,3,16,32,23,12,0,0,22,9,23,22,0,1,0
SN,CS,chikitsa,736,3,15,33,24,12,0,0,22,8,23,21,1,1,0
SN,CS,chikitsa,737,3,17,33,23,12,0,0,22,8,22,21,1,1,0
SN,CS,chikitsa,738,3,17,34,21,12,0,0,22,9,22,21,1,1,0
SN,CS,chikitsa,739,3,18,32,22,14,0,0,23,8,24,20,1,1,0
SN,CS,chikitsa,740,2,18,32,22,13,0,0,22,8,26,20,2,1,0
SN,CS,chikitsa,741,2,20,32,21,12,0,0,22,7,27,19,3,1,0
SN,CS,chikitsa,742,2,20,33,21,12,0,0,22,7,26,19,3,1,0
SN,CS,chikitsa,743,2,19,33,21,12,0,0,21,7,28,19,3,1,0
SN,CS,chikitsa,744,2,18,33,23,11,0,0,18,7,28,18,4,1,0
SN,CS,chikitsa,745,2,18,31,24,11,0,0,18,7,29,18,4,1,0
SN,CS,chikitsa,746,2,19,30,23,12,0,0,18,8,28,18,4,1,0
SN,CS,chikitsa,747,2,21,29,25,11,0,0,18,7,27,18,4,1,0
SN,CS,chikitsa,748,2,19,29,25,10,0,0,17,7,28,18,4,1,0
SN,CS,chikitsa,749,2,18,29,28,11,0,0,17,8,26,17,4,2,0
SN,CS,chikitsa,750,2,19,28,27,12,0,0,16,10,25,17,4,2,0
SN,CS,chikitsa,751,2,19,28,29,12,0,0,14,10,25,16,5,2,0
SN,CS,chikitsa,752,1,18,28,29,11,0,0,12,10,26,17,5,1,0
SN,CS,chikitsa,753,2,18,28,28,11,0,0,13,9,26,16,5,2,0
SN,CS,chikitsa,754,2,20,29,27,11,0,0,12,9,25,15,6,2,0
SN,CS,chikitsa,755,3,20,29,28,10,0,0,14,9,24,14,6,3,0
SN,CS,chikitsa,756,3,19,30,28,10,0,0,13,9,25,14,6,3,0
SN,CS,chikitsa,757,3,19,30,28,10,0,0,12,8,27,14,6,3,0
SN,CS,chikitsa,758,3,19,29,30,12,0,0,11,8,25,14,6,3,0
SN,CS,chikitsa,759,3,18,30,29,12,0,0,11,8,26,14,6,3,0
SN,CS,chikitsa,760,2,18,31,28,11,0,0,9,8,26,15,6,3,0
SN,CS,chikitsa,761,2,19,29,27,11,0,0,10,9,28,15,5,3,1
SN,CS,chikitsa,762,2,16,29,29,11,0,0,10,9,29,15,5,3,1
SN,CS,chikitsa,763,2,16,29,30,11,0,0,10,8,29,15,5,3,1
SN,CS,chikitsa,764,2,15,29,31,9,0,0,9,8,28,16,5,3,1
SN,CS,chikitsa,765,2,16,29,31,9,0,0,9,8,27,17,4,3,1
SN,CS,chikitsa,766,2,14,29,31,10,0,0,9,9,27,17,4,3,1
SN,CS,chikitsa,767,3,14,28,31,11,0,0,10,10,25,16,4,3,1
SN,CS,chikitsa,768,3,14,28,33,11,0,0,9,11,23,16,4,3,1
SN,CS,chikitsa,769,3,14,28,32,11,0,0,9,11,24,16,4,3,1
SN,CS,chikitsa,770,3,14,28,32,10,0,0,9,10,26,15,5,3,1
SN,CS,chikitsa,771,3,13,28,33,10,0,0,10,9,26,15,5,3,1
SN,CS,chikitsa,772,3,11,29,31,10,0,0,11,11,26,15,5,3,1
SN,CS,chikitsa,773,3,11,29,31,11,0,0,10,10,27,15,5,3,1
SN,CS,chikitsa,774,3,11,29,29,10,0,0,10,10,28,16,5,2,1
SN,CS,chikitsa,775,3,10,29,30,10,0,0,11,8,29,16,5,2,1
SN,CS,chikitsa,776,3,10,29,28,12,0,0,11,9,28,17,4,2,1
SN,CS,chikitsa,777,3,10,30,27,12,0,0,11,9,28,17,4,2,1
SN,CS,chikitsa,778,2,10,30,27,13,0,0,11,9,28,18,4,1,1
SN,CS,chikitsa,779,2,9,29,28,13,0,0,11,9,29,19,3,1,1
SN,CS,chikitsa,780,1,9,29,28,12,0,0,9,9,31,20,3,0,1
