Text_Type,Book,Chapter,Window,G,GGG,GGL,GLG,LG,L,LLG,LGL,LGG,GLL,GG,LLL,LL,GL
SN,AS,sutra,4305,9,19,22,32,3,3,12,18,26,20,1,8,1,2
SN,AS,sutra,4306,9,23,25,31,3,3,14,20,28,20,1,8,1,2
SN,AS,sutra,4307,9,18,25,30,2,3,14,19,28,19,1,7,1,2
SN,AS,sutra,4308,10,19,27,30,2,3,17,19,29,20,1,8,1,2
SN,AS,sutra,4309,10,20,28,31,2,2,18,21,30,21,1,7,1,2
SN,AS,sutra,4310,9,21,31,30,2,2,17,22,30,20,1,7,1,2
SN,AS,sutra,4311,9,22,32,30,2,2,17,21,29,19,1,7,1,2
SN,AS,sutra,4312,9,22,33,30,2,2,17,21,31,19,1,6,1,2
SN,AS,sutra,4313,9,23,33,31,2,2,17,21,33,19,1,6,2,1
SN,AS,sutra,4314,10,24,35,32,1,2,17,22,33,18,1,6,2,1
SN,AS,sutra,4315,10,26,42,33,1,2,18,22,35,15,1,5,1,1
SN,AS,sutra,4316,10,26,43,34,1,2,18,23,35,15,1,6,1,1
SN,AS,sutra,4317,10,27,44,36,1,1,18,21,36,16,1,7,1,1
SN,AS,sutra,4318,9,27,43,38,1,2,20,27,37,15,1,7,1,1
SN,AS,sutra,4319,9,26,44,38,1,2,20,27,37,16,1,7,1,1
SN,AS,sutra,4320,8,26,46,38,1,3,24,27,36,14,1,8,1,1
SN,AS,sutra,4321,7,26,45,38,1,3,24,27,36,13,1,9,1,2
SN,AS,sutra,4322,8,28,45,38,1,3,24,28,36,13,0,9,1,2
SN,AS,sutra,4323,8,29,43,38,1,3,25,28,35,10,0,9,1,2
SN,AS,sutra,4324,9,29,40,37,1,3,25,28,32,9,0,8,1,2
SN,AS,sutra,4325,10,28,40,32,1,3,22,28,28,9,0,8,1,1
SN,AS,sutra,4326,10,29,37,30,1,3,21,27,27,8,0,7,1,1
SN,AS,sutra,4327,11,30,38,31,1,3,21,28,26,8,0,7,1,1
SN,AS,sutra,4328,12,31,38,30,1,2,21,28,23,8,0,7,1,1
SN,AS,sutra,4329,12,32,37,29,1,2,21,28,23,8,0,7,1,1
SN,AS,sutra,4330,13,33,37,28,0,2,22,29,24,7,0,7,1,1
SN,AS,sutra,4331,13,29,34,27,0,2,21,28,22,7,0,7,1,1
SN,AS,sutra,4332,14,31,34,25,0,2,20,29,23,7,0,7,1,1
SN,AS,sutra,4333,14,30,33,25,0,2,17,31,22,6,0,5,1,1
SN,AS,sutra,4334,15,30,32,25,0,2,16,30,21,5,0,5,1,1
SN,AS,sutra,4335,16,28,29,26,0,2,17,29,22,5,0,5,1,1
SN,AS,sutra,4336,16,28,29,26,0,2,17,31,22,6,0,5,1,1
SN,AS,sutra,4337,17,27,28,29,0,2,16,32,21,6,0,5,1,1
SN,AS,sutra,4338,18,27,27,29,0,2,17,33,18,7,0,5,0,1
SN,AS,sutra,4339,18,26,25,29,0,2,18,34,18,7,0,5,0,1
SN,AS,sutra,4340,19,24,18,28,0,2,14,35,15,6,0,5,0,1
SN,AS,sutra,4341,20,24,18,28,0,2,14,35,15,6,0,4,0,1
SN,AS,sutra,4342,21,23,16,27,0,2,15,36,13,5,0,2,0,1
SN,AS,sutra,4343,22,24,14,27,0,1,13,31,11,6,0,2,0,1
SN,AS,sutra,4344,23,23,14,25,0,1,13,31,12,4,0,3,0,1
SN,AS,sutra,4345,24,23,12,27,0,0,10,31,12,4,0,2,0,1
SN,AS,sutra,4346,24,24,12,28,0,1,10,32,13,5,0,1,0,0
SN,AS,sutra,4347,24,24,12,29,0,1,9,32,13,5,0,1,0,0
SN,AS,sutra,4348,24,24,13,28,0,1,8,32,14,5,0,1,0,0
SN,AS,sutra,4349,24,25,14,26,0,1,9,31,14,5,0,1,0,0
SN,AS,sutra,4350,24,24,14,24,0,1,9,33,15,5,0,1,0,0
SN,AS,sutra,4351,24,25,13,25,0,1,9,32,15,5,0,1,0,0
SN,AS,sutra,4352,24,25,12,25,0,1,10,32,15,5,0,1,0,0
SN,AS,sutra,4353,24,23,13,26,0,1,11,31,15,5,0,1,0,0
SN,AS,sutra,4354,23,24,12,26,0,2,11,31,15,5,0,1,0,0
SN,AS,sutra,4355,23,23,14,27,0,2,10,31,14,5,0,1,0,0
SN,AS,sutra,4356,23,23,13,26,0,2,10,33,14,5,0,1,0,0
SN,AS,sutra,4357,23,23,13,27,0,2,10,33,13,5,0,1,0,0
SN,AS,sutra,4358,23,23,13,28,0,2,11,32,12,5,0,1,0,0
SN,AS,sutra,4359,23,23,12,28,0,2,11,32,12,6,0,1,0,0
SN,AS,sutra,4360,23,24,12,26,0,2,11,32,12,7,0,1,0,0
SN,AS,sutra,4361,22,25,11,27,0,3,12,31,12,6,0,1,0,0
SN,AS,sutra,4362,22,26,11,25,0,3,12,32,11,7,0,1,0,0
SN,AS,sutra,4363,22,27,11,24,0,3,11,34,11,6,0,1,0,0
SN,AS,sutra,4364,22,28,11,24,0,3,10,33,12,6,0,1,0,0
SN,AS,sutra,4365,22,28,11,25,0,3,10,32,12,6,0,1,0,0
SN,AS,sutra,4366,22,28,10,25,0,3,9,33,13,6,0,1,0,0
SN,AS,sutra,4367,22,30,9,24,0,3,8,33,14,6,0,1,0,0
SN,AS,sutra,4368,22,30,9,24,0,3,8,33,15,5,0,1,0,0
SN,AS,sutra,4369,21,32,7,25,0,4,9,33,14,5,0,0,0,0
SN,AS,sutra,4370,21,33,7,24,0,4,9,33,14,5,0,0,0,0
SN,AS,sutra,4371,22,35,7,23,0,3,10,33,13,4,0,0,0,0
SN,AS,sutra,4372,22,35,6,24,0,3,10,33,13,4,0,0,0,0
SN,AS,sutra,4373,22,35,7,25,0,3,10,33,12,5,0,0,0,0
SN,AS,sutra,4374,22,34,7,28,0,3,9,34,11,6,0,0,0,0
SN,AS,sutra,4375,21,34,7,28,0,3,10,31,11,5,1,0,0,0
SN,AS,sutra,4376,21,33,7,26,0,3,10,31,11,5,1,0,0,0
SN,AS,sutra,4377,20,34,7,25,0,3,9,30,12,6,1,0,0,0
SN,AS,sutra,4378,19,34,7,26,1,3,9,29,11,6,1,0,0,0
SN,AS,sutra,4379,20,33,8,25,1,2,9,30,10,7,1,0,0,0
SN,AS,sutra,4380,19,34,6,28,1,2,9,29,9,7,2,0,0,0
SN,AS,sutra,4381,18,35,8,30,1,3,9,26,10,9,2,0,0,0
SN,AS,sutra,4382,17,34,8,28,1,3,10,25,11,9,2,0,0,0
SN,AS,sutra,4383,16,33,7,29,2,3,9,24,11,10,2,0,0,0
SN,AS,sutra,4384,15,34,8,28,2,3,9,23,11,9,2,0,0,0
SN,AS,sutra,4385,14,36,10,29,2,4,11,22,12,8,2,1,0,0
SN,AS,sutra,4386,15,36,13,31,2,3,10,25,14,9,2,1,0,0
SN,AS,sutra,4387,14,37,14,33,2,4,11,28,17,10,2,2,0,0
SN,AS,sutra,4388,14,35,14,33,2,4,12,25,17,11,2,2,0,0
SN,AS,sutra,4389,13,34,16,32,2,4,12,24,15,13,2,3,0,0
SN,AS,sutra,4390,13,34,17,31,2,4,13,23,18,13,2,3,0,0
SN,AS,sutra,4391,13,33,17,31,2,4,13,21,17,13,2,3,0,0
SN,AS,sutra,4392,12,33,19,34,2,4,15,20,18,13,2,3,0,0
SN,AS,sutra,4393,11,33,20,34,2,4,15,20,18,14,2,5,0,0
SN,AS,sutra,4394,12,32,20,34,2,3,15,19,19,14,2,5,0,0
SN,AS,sutra,4395,11,32,24,39,2,3,15,18,20,16,2,6,0,0
SN,AS,sutra,4396,10,30,26,40,3,3,15,18,21,18,2,6,0,0
SN,AS,sutra,4397,9,29,26,39,3,3,15,17,21,18,3,6,0,0
SN,AS,sutra,4398,8,29,24,37,3,3,15,16,23,17,4,6,0,0
SN,AS,sutra,4399,7,29,24,35,4,3,15,15,23,16,4,6,0,0
SN,AS,sutra,4400,7,35,27,40,4,3,14,18,25,18,4,8,0,0
SN,AS,sutra,4401,7,34,29,40,4,3,15,21,25,19,4,10,0,0
SN,AS,sutra,4402,7,32,32,41,4,3,17,24,27,22,4,10,0,0
SN,AS,sutra,4403,7,40,38,54,3,3,19,31,35,25,4,12,0,0
SN,AS,sutra,4404,6,44,40,59,3,3,21,31,41,27,5,14,0,0
SN,AS,sutra,4405,6,43,40,57,3,3,21,31,41,28,5,14,0,0
SN,AS,sutra,4406,6,45,40,55,4,2,20,32,41,27,5,14,0,0
SN,AS,sutra,4407,6,45,42,56,5,2,19,34,41,27,5,14,0,0
SN,AS,sutra,4408,6,45,42,55,5,2,20,34,41,26,5,14,0,0
SN,AS,sutra,4409,7,43,43,56,5,2,20,34,41,26,5,17,0,0
SN,AS,sutra,4410,7,41,42,57,5,1,17,34,40,27,5,16,0,0
SN,AS,sutra,4411,7,41,40,54,5,1,18,30,40,26,5,16,0,0
SN,AS,sutra,4412,8,40,39,51,5,0,18,26,37,24,5,15,0,0
SN,AS,sutra,4413,8,42,40,51,5,0,17,27,38,23,5,15,0,0
SN,AS,sutra,4414,8,42,38,51,5,0,18,28,38,21,5,14,0,0
SN,AS,sutra,4415,8,43,37,51,5,0,17,28,36,22,5,14,0,0
SN,AS,sutra,4416,7,44,38,50,5,0,17,28,38,22,6,14,0,0
SN,AS,sutra,4417,7,45,37,46,5,0,15,28,37,22,6,15,0,0
SN,AS,sutra,4418,7,45,37,44,5,0,15,27,36,21,7,14,0,0
SN,AS,sutra,4419,6,45,37,44,5,0,14,29,36,21,7,14,0,0
SN,AS,sutra,4420,6,45,33,38,5,0,13,29,35,19,8,13,0,0
SN,AS,sutra,4421,6,44,33,37,4,0,12,28,35,17,9,13,0,0
SN,AS,sutra,4422,6,43,37,37,4,0,12,28,35,18,8,13,0,0
SN,AS,sutra,4423,7,43,38,38,4,0,12,28,33,18,7,14,0,0
SN,AS,sutra,4424,7,43,37,39,4,0,12,27,33,18,7,14,0,0
SN,AS,sutra,4425,8,38,34,34,4,0,13,24,32,16,6,12,0,0
SN,AS,sutra,4426,7,41,32,39,4,0,14,25,34,19,7,12,0,0
SN,AS,sutra,4427,8,42,29,39,4,0,12,22,33,15,7,12,0,0
SN,AS,sutra,4428,8,34,22,24,4,0,9,15,25,12,7,11,0,0
SN,AS,sutra,4429,9,29,20,20,4,0,7,14,20,10,6,9,0,0
SN,AS,sutra,4430,10,30,20,18,4,0,9,15,21,9,5,9,0,0
SN,AS,sutra,4431,11,28,18,20,3,0,9,15,20,8,5,9,0,0
SN,AS,sutra,4432,12,28,17,20,2,0,9,14,19,9,5,9,0,0
SN,AS,sutra,4433,13,30,17,21,1,0,8,15,19,9,5,9,0,0
SN,AS,sutra,4434,13,31,16,21,1,0,8,16,19,9,5,6,0,0
SN,AS,sutra,4435,13,30,15,20,1,1,9,17,20,8,5,6,0,0
SN,AS,sutra,4436,13,28,17,21,1,1,8,18,18,8,5,6,0,0
SN,AS,sutra,4437,13,29,17,21,1,1,8,18,19,8,5,6,0,0
SN,AS,sutra,4438,13,28,17,22,1,1,9,18,18,8,5,6,0,0
SN,AS,sutra,4439,14,28,18,23,1,1,9,18,19,8,5,6,0,0
SN,AS,sutra,4440,14,28,18,24,1,1,9,18,18,8,5,7,0,0
SN,AS,sutra,4441,14,28,17,26,1,1,10,18,17,8,4,7,0,0
SN,AS,sutra,4442,14,26,21,31,1,1,13,25,20,12,4,11,0,0
SN,AS,sutra,4443,14,32,24,41,1,1,18,31,22,15,3,10,0,0
SN,AS,sutra,4444,15,33,25,40,1,1,18,31,21,15,3,10,0,0
SN,AS,sutra,4445,16,31,27,41,1,1,19,33,22,16,2,10,0,0
SN,AS,sutra,4446,16,34,29,51,2,1,27,38,25,17,1,14,0,0
SN,AS,sutra,4447,17,34,27,53,2,1,29,40,25,18,1,14,0,0
SN,AS,sutra,4448,16,34,27,52,2,1,29,40,27,19,1,13,0,0
SN,AS,sutra,4449,16,35,28,50,1,1,30,42,27,21,1,13,0,0
SN,AS,sutra,4450,16,34,28,51,1,1,29,42,26,22,1,13,0,0
SN,AS,sutra,4451,16,32,29,47,1,1,29,37,25,18,0,11,0,0
SN,AS,sutra,4452,15,30,29,47,1,2,29,37,24,18,0,11,0,0
SN,AS,sutra,4453,15,32,31,47,1,3,29,37,24,19,0,10,0,0
SN,AS,sutra,4454,14,32,32,48,1,3,29,37,25,18,0,10,0,0
SN,AS,sutra,4455,13,31,32,49,1,3,28,37,26,18,0,10,1,0
SN,AS,sutra,4456,12,30,33,51,2,3,30,38,30,20,0,12,1,0
SN,AS,sutra,4457,11,29,32,52,2,3,30,37,33,20,1,12,1,0
SN,AS,sutra,4458,11,29,32,52,2,3,30,36,33,20,1,12,1,0
SN,AS,sutra,4459,10,28,33,51,2,3,30,35,33,20,1,12,1,0
SN,AS,sutra,4460,11,30,33,50,2,2,30,35,32,20,1,12,1,0
SN,AS,sutra,4461,11,32,31,50,2,2,30,35,32,20,1,12,1,0
SN,AS,sutra,4462,10,31,32,51,2,3,29,35,32,20,1,12,1,0
SN,AS,sutra,4463,10,30,33,51,2,3,29,35,32,20,1,12,1,0
SN,AS,sutra,4464,10,32,33,51,2,3,28,35,31,20,1,12,1,0
SN,AS,sutra,4465,9,30,33,51,2,3,30,36,33,21,1,12,1,0
SN,AS,sutra,4466,9,33,41,55,2,3,34,41,34,28,1,18,1,0
SN,AS,sutra,4467,9,33,38,53,2,3,31,34,31,25,1,15,1,0
SN,AS,sutra,4468,9,27,35,44,2,3,26,28,29,23,2,15,1,0
SN,AS,sutra,4469,8,25,36,49,2,3,26,27,29,24,2,15,1,0
SN,AS,sutra,4470,7,25,34,50,2,3,25,25,29,24,3,17,1,0
SN,AS,sutra,4471,7,23,32,46,1,3,19,24,26,23,3,15,2,0
SN,AS,sutra,4472,7,25,34,45,1,3,19,24,27,24,3,15,2,0
SN,AS,sutra,4473,7,36,38,51,1,3,23,28,34,30,3,16,2,0
SN,AS,sutra,4474,7,39,42,55,2,3,24,33,39,30,3,19,2,0
SN,AS,sutra,4475,6,39,43,55,2,3,24,34,38,30,3,20,2,0
SN,AS,sutra,4476,7,43,44,57,2,3,24,38,40,34,3,20,2,0
SN,AS,sutra,4477,7,43,45,58,2,3,24,38,39,34,3,20,2,0
SN,AS,sutra,4478,7,41,43,59,2,2,25,38,40,33,4,20,2,0
SN,AS,sutra,4479,7,43,42,57,2,2,25,38,38,33,5,20,2,0
SN,AS,sutra,4480,8,43,46,57,2,2,25,38,36,33,5,20,1,0
SN,AS,sutra,4481,8,44,45,54,1,2,25,36,34,31,5,18,1,0
SN,AS,sutra,4482,9,46,46,52,1,2,26,36,33,31,4,18,1,0
SN,AS,sutra,4483,8,45,46,50,1,2,26,36,34,31,4,18,1,0
SN,AS,sutra,4484,9,45,44,51,1,2,26,37,34,31,4,18,1,0
SN,AS,sutra,4485,9,43,44,54,1,2,25,37,36,31,4,18,1,0
SN,AS,sutra,4486,9,41,43,53,1,2,25,37,37,33,4,18,1,0
SN,AS,sutra,4487,9,41,44,53,1,1,26,36,37,34,5,18,1,0
SN,AS,sutra,4488,8,42,42,53,2,1,26,35,37,34,5,18,1,0
SN,AS,sutra,4489,7,40,41,54,2,1,26,34,37,35,5,19,1,0
SN,AS,sutra,4490,7,40,41,54,2,1,24,34,35,34,5,18,1,0
SN,AS,sutra,4491,7,38,33,49,2,1,19,29,34,27,5,12,1,0
SN,AS,sutra,4492,7,37,33,48,2,2,19,29,33,26,5,10,1,0
SN,AS,sutra,4493,7,36,32,47,3,2,20,29,33,25,4,11,1,0
SN,AS,sutra,4494,8,36,31,42,3,2,21,28,34,25,4,11,1,0
SN,AS,sutra,4495,8,36,32,40,3,2,23,29,34,24,3,9,1,1
SN,AS,sutra,4496,8,36,32,37,3,2,21,28,33,25,3,7,0,1
SN,AS,sutra,4497,7,37,28,35,3,3,19,26,32,22,3,7,0,1
SN,AS,sutra,4498,8,26,25,31,3,3,16,23,23,15,3,6,0,1
SN,AS,sutra,4499,9,22,24,28,2,3,14,17,19,14,3,3,0,1
SN,AS,sutra,4500,9,22,23,28,2,4,14,16,20,15,3,2,0,1
SN,AS,sutra,4501,9,21,24,26,2,4,15,18,17,12,3,3,0,1
SN,AS,sutra,4502,10,21,24,25,2,3,15,19,18,12,3,3,0,1
SN,AS,sutra,4503,10,22,24,25,3,3,14,20,17,12,2,3,0,1
SN,AS,sutra,4504,10,20,23,27,3,3,14,20,18,12,1,4,0,1
SN,AS,sutra,4505,10,20,19,28,3,3,13,20,19,13,1,4,0,1
SN,AS,sutra,4506,11,18,21,31,3,3,11,20,20,13,1,4,0,1
SN,AS,sutra,4507,11,17,25,33,3,3,10,21,20,15,1,5,0,1
SN,AS,sutra,4508,11,19,25,33,3,3,10,22,19,15,1,5,0,1
SN,AS,sutra,4509,10,25,30,47,3,3,16,27,28,18,2,9,0,1
SN,AS,sutra,4510,9,25,34,46,3,3,18,26,25,19,2,10,0,1
SN,AS,sutra,4511,8,28,36,46,3,3,19,25,26,18,2,10,0,1
SN,AS,sutra,4512,9,29,35,47,3,3,18,25,27,17,1,10,0,1
SN,AS,sutra,4513,9,28,35,49,3,3,17,26,29,18,1,10,0,1
SN,AS,sutra,4514,10,29,41,48,3,3,17,27,30,19,1,10,0,1
SN,AS,sutra,4515,10,33,45,46,3,3,18,26,30,18,1,13,0,2
SN,AS,sutra,4516,10,31,45,47,3,3,19,26,31,19,1,13,1,2
SN,AS,sutra,4517,10,33,45,47,3,2,20,28,31,19,2,13,1,2
SN,AS,sutra,4518,10,34,45,50,3,2,20,28,33,19,2,12,1,2
SN,AS,sutra,4519,10,35,45,50,3,2,19,30,35,20,2,12,1,2
SN,AS,sutra,4520,10,35,44,50,3,2,17,29,34,20,2,13,1,1
SN,AS,sutra,4521,11,34,45,49,3,2,17,27,34,20,2,13,1,1
SN,AS,sutra,4522,11,32,47,51,3,2,17,28,34,21,2,13,1,1
SN,AS,sutra,4523,11,31,47,52,3,2,16,28,34,22,2,13,1,1
SN,AS,sutra,4524,11,32,45,53,3,2,16,28,33,22,2,13,1,1
SN,AS,sutra,4525,11,33,46,53,3,2,17,30,32,21,2,13,1,1
SN,AS,sutra,4526,11,30,45,54,3,2,14,25,32,21,2,12,1,1
SN,AS,sutra,4527,11,31,45,53,3,2,15,26,31,21,2,12,1,1
SN,AS,sutra,4528,12,32,46,53,2,2,15,26,31,21,2,12,1,1
SN,AS,sutra,4529,13,33,48,51,2,2,15,26,30,22,2,11,1,1
SN,AS,sutra,4530,13,34,49,50,2,2,16,26,29,21,2,11,1,1
SN,AS,sutra,4531,13,35,47,47,2,2,17,27,27,21,2,11,1,1
SN,AS,sutra,4532,12,36,46,48,2,2,17,26,25,18,2,10,1,1
SN,AS,sutra,4533,12,34,46,48,2,2,19,26,25,18,2,10,1,1
SN,AS,sutra,4534,12,28,41,33,2,2,14,20,17,16,1,6,1,1
SN,AS,sutra,4535,12,29,37,32,2,2,12,21,18,15,1,5,1,1
SN,AS,sutra,4536,12,27,36,36,3,2,11,21,18,14,1,5,1,1
SN,AS,sutra,4537,11,25,37,34,3,2,12,21,17,14,1,5,1,1
SN,AS,sutra,4538,11,28,37,31,2,3,12,20,15,13,1,5,1,1
SN,AS,sutra,4539,10,28,32,31,2,3,13,20,18,11,2,4,1,1
SN,AS,sutra,4540,10,24,29,31,2,4,12,22,18,11,2,1,1,0
SN,AS,sutra,4541,10,24,29,29,2,4,11,22,17,10,3,1,0,0
SN,AS,sutra,4542,10,22,28,27,2,4,10,20,18,10,2,1,1,0
SN,AS,sutra,4543,10,21,28,26,1,4,10,21,16,11,2,1,1,0
SN,AS,sutra,4544,9,20,30,27,2,4,10,20,14,10,2,2,1,0
SN,AS,sutra,4545,10,20,33,28,2,4,10,20,16,10,2,1,1,0
SN,AS,sutra,4546,10,23,32,29,2,4,11,24,18,11,2,3,1,0
SN,AS,sutra,4547,10,22,31,29,2,3,12,24,18,10,2,3,1,0
SN,AS,sutra,4548,9,24,30,27,2,4,13,24,20,11,2,4,1,0
SN,AS,sutra,4549,8,23,28,25,2,4,13,23,20,10,2,5,1,1
SN,AS,sutra,4550,9,23,29,25,2,3,12,22,20,9,2,5,1,1
SN,AS,sutra,4551,8,22,27,25,2,3,12,21,22,9,2,5,1,1
SN,AS,sutra,4552,8,21,26,26,2,3,11,21,23,10,2,5,1,1
SN,AS,sutra,4553,8,20,26,26,2,3,12,21,23,10,2,5,1,1
SN,AS,sutra,4554,8,20,25,26,2,3,13,21,24,9,2,5,1,1
SN,AS,sutra,4555,8,21,24,27,2,3,12,21,24,9,2,5,1,1
SN,AS,sutra,4556,8,21,24,27,2,3,12,22,23,9,2,5,1,1
SN,AS,sutra,4557,9,21,20,24,2,3,13,23,23,10,2,5,1,1
SN,AS,sutra,4558,10,20,21,26,2,3,11,24,23,10,2,5,1,1
SN,AS,sutra,4559,11,22,21,27,2,3,10,25,21,10,2,5,1,1
SN,AS,sutra,4560,12,21,22,28,2,3,10,26,20,10,2,5,1,1
SN,AS,sutra,4561,13,22,22,24,1,3,11,27,18,10,2,5,1,1
SN,AS,sutra,4562,13,23,20,25,1,4,11,28,17,11,2,5,1,1
SN,AS,sutra,4563,14,20,23,25,1,3,11,29,18,11,2,5,1,1
SN,AS,sutra,4564,15,20,22,26,1,3,10,30,14,11,1,5,1,1
SN,AS,sutra,4565,16,19,22,26,1,2,10,29,16,12,1,5,1,1
SN,AS,sutra,4566,17,19,24,28,1,2,10,30,15,12,0,5,1,1
SN,AS,sutra,4567,17,21,24,28,1,3,10,31,15,12,0,5,0,1
SN,AS,sutra,4568,18,22,25,27,1,3,9,31,16,11,0,5,0,1
SN,AS,sutra,4569,19,25,22,26,0,3,10,31,15,10,0,4,0,1
SN,AS,sutra,4570,18,27,20,25,0,4,10,32,14,10,0,4,0,1
SN,AS,sutra,4571,18,27,18,22,0,4,9,29,12,8,0,2,0,1
SN,AS,sutra,4572,19,28,17,22,0,4,8,29,13,8,0,2,0,1
SN,AS,sutra,4573,20,27,18,21,0,3,8,29,11,6,0,1,0,1
SN,AS,sutra,4574,21,29,20,21,0,3,8,30,11,6,0,0,0,0
SN,AS,sutra,4575,21,29,18,21,0,3,9,30,12,6,0,0,0,0
SN,AS,sutra,4576,22,30,20,19,0,3,9,31,11,5,0,0,0,0
SN,AS,sutra,4577,22,30,20,19,0,3,10,31,10,5,0,0,0,0
SN,AS,sutra,4578,22,29,19,18,0,3,9,31,13,6,0,0,0,0
SN,AS,sutra,4579,22,28,20,18,0,3,8,32,13,6,0,0,0,0
SN,AS,sutra,4580,21,28,20,17,0,4,8,32,14,6,0,0,0,0
SN,AS,sutra,4581,21,29,21,16,0,4,8,31,14,6,0,0,0,0
SN,AS,sutra,4582,21,28,21,18,0,4,8,31,14,5,0,0,0,0
SN,AS,sutra,4583,21,29,20,18,0,4,8,31,14,5,0,0,0,0
SN,AS,sutra,4584,21,29,21,18,0,4,8,31,14,4,0,0,0,0
SN,AS,sutra,4585,21,29,21,16,0,4,8,30,16,5,0,0,0,0
SN,AS,sutra,4586,21,28,20,17,0,4,7,30,17,6,0,0,0,0
SN,AS,sutra,4587,21,28,20,18,0,3,6,29,18,6,0,0,0,0
SN,AS,sutra,4588,21,28,18,20,0,3,6,30,17,6,0,0,0,0
SN,AS,sutra,4589,21,29,18,19,0,3,6,29,17,7,0,0,0,0
SN,AS,sutra,4590,21,29,17,21,0,3,6,29,16,7,0,0,0,0
SN,AS,sutra,4591,21,30,17,19,0,3,6,30,16,7,0,0,0,0
SN,AS,sutra,4592,22,29,18,20,0,2,6,30,15,7,0,0,0,0
SN,AS,sutra,4593,22,29,17,20,0,2,7,30,15,7,0,0,0,0
SN,AS,sutra,4594,22,26,19,20,0,2,6,30,16,8,0,0,0,0
SN,AS,sutra,4595,23,25,18,20,0,1,8,30,16,8,0,0,0,0
SN,AS,sutra,4596,23,24,18,21,0,1,9,29,16,8,0,0,0,0
SN,AS,sutra,4597,23,23,19,19,0,1,11,30,15,8,0,0,0,0
SN,AS,sutra,4598,23,23,17,22,0,1,10,30,15,8,0,0,0,0
SN,AS,sutra,4599,23,21,18,23,0,1,10,30,15,8,0,0,0,0
SN,AS,sutra,4600,22,22,18,22,0,2,9,31,15,8,0,0,0,0
SN,AS,sutra,4601,21,22,16,24,0,3,10,31,14,8,0,0,0,0
SN,AS,sutra,4602,21,25,16,24,0,3,9,30,14,7,0,0,0,0
SN,AS,sutra,4603,21,26,16,25,0,3,9,31,11,7,0,0,0,0
SN,AS,sutra,4604,21,28,15,25,0,3,9,30,11,7,0,0,0,0
SN,AS,sutra,4605,22,26,16,25,0,2,10,30,11,7,0,0,0,0
SN,AS,sutra,4606,22,25,17,25,0,2,9,31,11,7,0,0,0,0
SN,AS,sutra,4607,22,26,18,23,0,2,8,31,12,7,0,0,0,0
SN,AS,sutra,4608,22,26,19,21,0,2,8,31,13,7,0,0,0,0
SN,AS,sutra,4609,22,25,19,21,0,2,8,32,13,7,0,0,0,0
SN,AS,sutra,4610,21,26,18,21,0,2,9,31,11,6,1,0,0,0
SN,AS,sutra,4611,20,27,18,20,0,2,10,30,10,5,1,0,0,0
SN,AS,sutra,4612,20,29,18,18,0,2,10,30,10,5,1,0,0,0
SN,AS,sutra,4613,19,29,18,18,1,2,11,28,10,5,1,0,0,0
SN,AS,sutra,4614,19,28,18,18,1,2,11,28,11,4,1,0,0,0
SN,AS,sutra,4615,18,29,19,17,2,2,11,27,10,4,1,0,0,0
SN,AS,sutra,4616,17,28,18,17,2,2,12,25,10,4,2,0,0,0
SN,AS,sutra,4617,16,31,23,21,2,2,16,25,11,6,2,0,1,0
SN,AS,sutra,4618,15,30,24,22,2,3,16,25,10,6,2,0,1,0
SN,AS,sutra,4619,14,40,33,29,2,3,18,31,13,7,3,0,1,0
SN,AS,sutra,4620,13,40,34,30,2,3,16,30,13,7,3,1,1,0
SN,AS,sutra,4621,12,39,36,32,2,3,16,31,14,8,4,2,1,0
SN,AS,sutra,4622,12,40,36,32,2,3,15,30,14,9,4,2,1,0
SN,AS,sutra,4623,11,39,36,30,2,3,16,29,15,10,4,4,1,0
SN,AS,sutra,4624,10,47,40,35,2,4,18,32,20,11,4,7,1,0
SN,AS,sutra,4625,10,46,43,41,2,3,21,33,21,12,4,10,1,0
SN,AS,sutra,4626,11,47,44,39,2,2,20,32,21,12,4,10,1,0
SN,AS,sutra,4627,10,44,44,38,2,2,20,31,21,12,5,10,1,0
SN,AS,sutra,4628,9,43,44,37,2,2,21,29,21,11,5,10,1,1
SN,AS,sutra,4629,8,44,44,38,2,2,21,31,20,13,6,11,1,1
SN,AS,sutra,4630,7,44,43,38,2,2,21,31,20,13,6,12,1,1
SN,AS,sutra,4631,6,43,43,40,2,2,21,31,21,14,6,12,1,1
SN,AS,sutra,4632,5,42,43,41,2,2,21,31,21,15,6,12,1,1
SN,AS,sutra,4633,5,41,42,42,2,2,22,29,23,15,6,12,1,1
SN,AS,sutra,4634,4,41,41,41,2,2,24,27,23,15,7,12,1,1
SN,AS,sutra,4635,4,40,42,42,2,2,23,29,23,15,6,12,1,1
SN,AS,sutra,4636,4,42,45,49,3,2,27,34,26,17,6,14,1,1
SN,AS,sutra,4637,4,39,46,50,3,2,27,34,26,16,6,14,1,2
SN,AS,sutra,4638,5,46,50,52,2,2,34,39,27,21,6,16,1,2
SN,AS,sutra,4639,5,45,51,53,2,2,35,38,27,21,6,17,1,2
SN,AS,sutra,4640,5,47,51,55,1,2,36,39,30,20,6,17,1,3
SN,AS,sutra,4641,5,48,53,64,1,2,37,43,33,23,5,20,2,3
SN,AS,sutra,4642,5,46,48,61,1,2,34,42,36,21,5,20,1,3
SN,AS,sutra,4643,5,48,50,60,1,1,33,41,37,21,5,22,1,3
