Text_Type,Book,Chapter,Window,GGG,GLG,LGL,LGG,L,LLG,G,GLL,GGL,LLL,LG,LL,GG,GL
SN,AS,chikitsa,2096,32,48,25,40,1,21,3,19,27,4,3,0,5,1
SN,AS,chikitsa,2097,31,51,25,43,1,23,3,18,29,5,3,0,5,1
SN,AS,chikitsa,2098,28,50,21,37,1,26,3,17,25,5,3,0,5,1
SN,AS,chikitsa,2099,27,51,23,37,1,29,3,18,31,8,3,0,5,1
SN,AS,chikitsa,2100,27,51,24,38,1,27,3,17,31,7,2,0,5,1
SN,AS,chikitsa,2101,30,53,24,40,1,28,3,15,30,8,2,0,4,1
SN,AS,chikitsa,2102,32,58,25,41,1,27,3,19,34,8,2,0,5,1
SN,AS,chikitsa,2103,32,58,24,41,1,25,3,19,34,9,2,0,5,1
SN,AS,chikitsa,2104,31,58,25,41,1,25,3,20,36,10,3,0,5,0
SN,AS,chikitsa,2105,30,59,24,42,1,26,3,19,34,10,3,0,4,0
SN,AS,chikitsa,2106,33,61,24,43,1,26,4,18,34,11,3,0,3,0
SN,AS,chikitsa,2107,33,61,24,42,1,25,5,17,34,11,3,0,3,0
SN,AS,chikitsa,2108,36,52,21,40,1,23,5,15,33,11,3,0,3,0
SN,AS,chikitsa,2109,36,52,20,39,1,23,5,15,34,12,3,0,3,1
SN,AS,chikitsa,2110,37,54,19,35,1,23,6,14,32,13,3,0,3,1
SN,AS,chikitsa,2111,36,54,21,36,1,23,7,14,34,13,2,0,3,1
SN,AS,chikitsa,2112,34,47,19,35,1,19,7,14,30,12,3,0,3,1
SN,AS,chikitsa,2113,30,45,17,30,1,19,7,13,30,12,2,0,4,1
SN,AS,chikitsa,2114,31,48,20,29,0,18,8,15,30,12,2,0,4,1
SN,AS,chikitsa,2115,32,45,18,25,1,17,8,15,30,14,2,0,4,1
SN,AS,chikitsa,2116,33,47,19,24,1,19,8,17,36,14,2,0,4,1
SN,AS,chikitsa,2117,34,47,20,22,1,19,8,19,35,14,2,0,4,1
SN,AS,chikitsa,2118,38,46,22,20,1,21,8,19,35,14,2,0,4,2
SN,AS,chikitsa,2119,39,46,22,22,1,21,8,19,36,14,2,0,3,2
SN,AS,chikitsa,2120,40,51,24,23,1,21,8,19,40,14,2,0,3,2
SN,AS,chikitsa,2121,39,48,25,24,1,20,8,18,41,14,2,0,3,2
SN,AS,chikitsa,2122,39,47,25,25,2,20,8,19,40,14,2,0,3,2
SN,AS,chikitsa,2123,40,45,24,26,2,19,8,17,40,16,2,0,3,2
SN,AS,chikitsa,2124,40,42,22,27,2,16,9,16,35,13,2,0,3,2
SN,AS,chikitsa,2125,40,38,22,26,2,18,9,16,36,13,2,0,3,2
SN,AS,chikitsa,2126,37,38,25,24,2,19,9,16,37,12,2,0,4,2
SN,AS,chikitsa,2127,36,35,26,25,2,19,9,13,32,12,3,0,3,2
SN,AS,chikitsa,2128,39,37,27,26,2,19,9,13,32,11,3,0,2,2
SN,AS,chikitsa,2129,39,37,26,25,2,19,9,11,31,11,2,0,2,2
SN,AS,chikitsa,2130,40,44,33,30,2,25,9,13,33,14,2,0,2,3
SN,AS,chikitsa,2131,35,42,34,34,3,30,8,13,36,14,2,0,2,3
SN,AS,chikitsa,2132,39,45,38,34,4,31,7,16,40,14,2,0,2,3
SN,AS,chikitsa,2133,41,48,42,38,4,33,7,18,40,17,2,0,2,3
SN,AS,chikitsa,2134,40,49,43,38,4,33,7,18,40,16,2,0,2,3
SN,AS,chikitsa,2135,41,57,46,41,4,38,6,19,43,18,3,0,2,3
SN,AS,chikitsa,2136,45,62,48,43,4,39,5,25,45,19,3,0,2,3
SN,AS,chikitsa,2137,43,62,51,43,4,38,5,24,44,21,2,0,2,3
SN,AS,chikitsa,2138,46,70,57,47,4,41,5,32,44,24,2,0,1,3
SN,AS,chikitsa,2139,45,69,55,48,4,43,5,31,43,25,2,0,1,3
SN,AS,chikitsa,2140,43,71,54,49,3,43,5,31,44,23,2,0,1,3
SN,AS,chikitsa,2141,41,69,56,49,3,40,6,31,40,23,2,0,1,3
SN,AS,chikitsa,2142,38,70,55,49,3,40,6,29,40,23,2,0,1,3
SN,AS,chikitsa,2143,35,71,53,51,3,39,7,30,41,23,2,0,1,2
SN,AS,chikitsa,2144,35,69,53,51,3,40,7,30,42,23,2,0,2,2
SN,AS,chikitsa,2145,34,65,51,50,3,41,6,29,38,22,2,0,2,2
SN,AS,chikitsa,2146,33,64,49,50,3,41,5,29,37,22,2,0,2,2
SN,AS,chikitsa,2147,34,61,48,47,2,39,6,29,38,22,2,0,2,2
SN,AS,chikitsa,2148,34,65,49,47,2,38,7,30,41,20,2,0,2,2
SN,AS,chikitsa,2149,36,66,50,47,3,40,6,30,41,22,2,0,2,2
SN,AS,chikitsa,2150,36,67,49,49,3,39,6,31,41,22,2,0,2,2
SN,AS,chikitsa,2151,41,69,47,53,3,39,7,35,48,25,2,0,1,2
SN,AS,chikitsa,2152,42,69,47,49,3,38,8,34,48,28,1,0,1,2
SN,AS,chikitsa,2153,42,78,50,53,3,43,8,36,50,28,1,0,1,2
SN,AS,chikitsa,2154,43,79,52,53,3,43,8,36,50,27,1,0,2,2
SN,AS,chikitsa,2155,43,72,47,49,3,38,8,37,48,26,1,0,3,1
SN,AS,chikitsa,2156,44,75,45,44,2,33,9,37,51,25,1,0,3,1
SN,AS,chikitsa,2157,40,72,42,42,1,31,9,34,47,25,1,0,3,2
SN,AS,chikitsa,2158,34,72,37,38,1,29,9,32,47,22,1,0,3,2
SN,AS,chikitsa,2159,36,77,43,43,1,33,9,32,49,22,1,0,3,1
SN,AS,chikitsa,2160,36,73,41,43,1,30,9,33,49,21,1,0,3,1
SN,AS,chikitsa,2161,33,68,37,41,1,28,9,27,44,20,1,0,3,1
SN,AS,chikitsa,2162,33,69,35,41,1,28,9,27,46,18,1,0,3,1
SN,AS,chikitsa,2163,30,64,29,37,1,25,10,20,45,15,1,0,3,1
SN,AS,chikitsa,2164,30,65,28,36,1,23,9,19,45,14,1,0,3,1
SN,AS,chikitsa,2165,29,65,30,36,1,23,10,19,43,14,1,0,3,1
SN,AS,chikitsa,2166,29,65,28,39,2,23,9,17,41,15,1,0,3,1
SN,AS,chikitsa,2167,30,63,29,39,2,22,9,17,43,15,1,0,4,1
SN,AS,chikitsa,2168,30,63,30,39,2,23,8,15,43,15,1,0,4,1
SN,AS,chikitsa,2169,29,63,32,38,2,22,8,16,43,15,1,0,4,1
SN,AS,chikitsa,2170,30,62,34,38,2,21,8,17,45,15,2,0,4,1
SN,AS,chikitsa,2171,30,63,34,36,2,22,9,17,46,15,2,0,4,1
SN,AS,chikitsa,2172,30,64,36,35,3,22,8,18,45,14,2,0,4,1
SN,AS,chikitsa,2173,30,60,35,34,3,23,7,18,41,14,3,0,4,1
SN,AS,chikitsa,2174,31,63,34,33,2,22,7,20,45,13,3,0,5,1
SN,AS,chikitsa,2175,34,66,34,34,2,22,7,21,45,16,3,0,5,1
SN,AS,chikitsa,2176,29,64,32,32,2,21,6,18,37,13,3,0,5,1
SN,AS,chikitsa,2177,28,67,34,38,2,26,5,22,38,11,3,0,5,1
SN,AS,chikitsa,2178,30,56,35,36,3,23,5,20,36,13,3,0,5,1
SN,AS,chikitsa,2179,29,56,33,37,3,25,5,22,35,14,3,0,4,1
SN,AS,chikitsa,2180,29,57,32,39,3,23,6,21,39,13,3,0,3,1
SN,AS,chikitsa,2181,30,57,36,41,3,24,5,22,34,13,3,0,4,1
SN,AS,chikitsa,2182,30,60,39,44,3,26,6,23,37,14,3,0,4,0
SN,AS,chikitsa,2183,31,58,39,43,3,26,6,23,36,14,3,0,4,0
SN,AS,chikitsa,2184,36,58,38,44,3,23,7,30,36,15,3,0,4,0
SN,AS,chikitsa,2185,42,58,42,47,3,27,7,32,43,14,2,0,4,0
SN,AS,chikitsa,2186,42,59,42,46,4,27,7,32,42,14,2,0,4,0
SN,AS,chikitsa,2187,43,60,42,47,4,27,7,32,43,14,2,0,4,0
SN,AS,chikitsa,2188,43,59,43,48,4,31,6,31,43,14,2,0,4,0
SN,AS,chikitsa,2189,44,56,44,51,4,33,6,33,46,14,3,0,4,0
SN,AS,chikitsa,2190,45,56,42,50,5,33,5,33,48,14,3,0,4,0
SN,AS,chikitsa,2191,50,57,44,49,4,36,5,35,48,13,4,0,4,0
SN,AS,chikitsa,2192,52,62,45,52,4,39,6,35,50,13,4,0,3,0
SN,AS,chikitsa,2193,54,61,44,51,4,37,7,35,49,14,4,0,3,0
SN,AS,chikitsa,2194,54,63,42,52,4,37,8,34,48,14,4,0,2,0
SN,AS,chikitsa,2195,54,63,41,52,4,39,9,33,47,14,3,0,2,0
SN,AS,chikitsa,2196,56,62,41,51,4,38,8,33,47,14,3,0,2,0
SN,AS,chikitsa,2197,55,61,40,52,3,38,8,32,47,15,3,0,3,0
SN,AS,chikitsa,2198,54,63,41,51,3,37,8,31,49,15,2,0,3,0
SN,AS,chikitsa,2199,52,60,42,51,3,37,8,29,45,14,2,0,2,0
SN,AS,chikitsa,2200,51,56,43,49,4,36,8,28,43,11,2,0,2,0
SN,AS,chikitsa,2201,52,56,44,48,4,35,8,27,44,10,2,0,2,0
SN,AS,chikitsa,2202,51,52,40,42,4,30,8,23,46,9,2,0,2,0
SN,AS,chikitsa,2203,47,52,36,39,3,28,8,24,48,7,2,0,2,0
SN,AS,chikitsa,2204,47,51,37,38,3,27,8,22,49,6,2,0,3,0
SN,AS,chikitsa,2205,45,51,37,35,3,28,8,20,46,5,2,0,3,0
SN,AS,chikitsa,2206,45,48,33,33,3,27,9,21,45,5,2,0,2,0
SN,AS,chikitsa,2207,44,45,30,32,3,27,8,20,43,5,2,0,2,0
SN,AS,chikitsa,2208,45,44,30,32,3,28,8,21,44,5,2,0,2,0
SN,AS,chikitsa,2209,37,38,25,27,3,29,7,16,42,4,2,0,2,0
SN,AS,chikitsa,2210,28,32,20,23,3,23,7,15,33,3,2,0,2,0
SN,AS,chikitsa,2211,27,33,21,23,2,24,7,15,34,4,2,0,2,1
SN,AS,chikitsa,2212,26,33,20,22,2,24,7,16,32,5,2,0,3,1
SN,AS,chikitsa,2213,26,32,19,22,2,21,7,16,33,7,2,0,3,1
SN,AS,chikitsa,2214,26,31,19,20,2,19,7,17,30,7,1,0,3,1
SN,AS,chikitsa,2215,25,29,21,20,2,21,7,18,29,8,1,0,3,1
SN,AS,chikitsa,2216,22,27,18,19,2,20,8,16,29,8,0,0,3,1
SN,AS,chikitsa,2217,20,23,17,16,2,19,7,16,25,9,0,0,4,1
SN,AS,chikitsa,2218,18,22,17,15,2,20,7,17,26,10,0,0,4,1
SN,AS,chikitsa,2219,18,21,17,15,2,22,7,17,26,10,0,0,4,1
SN,AS,chikitsa,2220,18,20,18,15,2,22,6,17,26,10,0,0,4,1
SN,AS,chikitsa,2221,16,20,18,17,2,22,7,19,25,10,0,0,4,1
SN,AS,chikitsa,2222,17,20,17,16,2,22,7,19,25,10,0,0,4,1
SN,AS,chikitsa,2223,18,19,16,17,3,22,7,21,23,10,0,0,4,1
SN,AS,chikitsa,2224,17,20,15,18,4,21,7,21,23,10,0,0,4,1
SN,AS,chikitsa,2225,20,24,17,22,3,24,7,21,29,12,0,0,4,1
SN,AS,chikitsa,2226,19,24,16,23,3,26,7,21,28,13,0,0,4,1
SN,AS,chikitsa,2227,18,23,17,24,3,26,7,23,27,13,0,0,5,1
SN,AS,chikitsa,2228,19,23,16,24,3,26,8,23,25,13,0,0,5,1
SN,AS,chikitsa,2229,19,25,15,25,3,26,8,23,27,14,0,0,5,1
SN,AS,chikitsa,2230,20,25,15,28,3,29,7,25,27,15,1,0,5,1
SN,AS,chikitsa,2231,24,28,19,32,3,30,7,24,29,16,1,0,5,1
SN,AS,chikitsa,2232,28,29,20,32,3,32,8,26,31,17,1,0,5,1
SN,AS,chikitsa,2233,31,33,27,39,3,32,7,31,34,22,1,0,6,1
SN,AS,chikitsa,2234,31,33,27,38,3,30,7,30,33,23,1,0,6,2
SN,AS,chikitsa,2235,33,33,27,36,3,30,7,29,32,24,1,0,6,2
SN,AS,chikitsa,2236,34,31,27,37,3,30,7,30,31,25,1,0,7,1
SN,AS,chikitsa,2237,35,30,27,39,3,32,7,29,30,24,1,0,6,1
SN,AS,chikitsa,2238,35,30,29,38,3,32,8,31,29,24,1,0,6,1
SN,AS,chikitsa,2239,39,38,29,40,3,34,8,32,31,24,1,0,7,1
SN,AS,chikitsa,2240,40,41,30,43,2,33,8,33,31,23,1,0,7,1
SN,AS,chikitsa,2241,38,44,30,42,2,32,8,34,32,23,1,0,7,1
SN,AS,chikitsa,2242,37,44,31,43,2,32,8,34,33,22,1,0,7,1
SN,AS,chikitsa,2243,37,44,32,43,2,32,7,34,33,20,1,0,8,1
SN,AS,chikitsa,2244,37,44,33,42,2,30,7,34,33,20,1,0,8,1
SN,AS,chikitsa,2245,36,46,31,44,2,31,7,34,32,21,1,0,8,1
SN,AS,chikitsa,2246,37,48,35,42,2,31,7,32,33,21,1,0,8,1
SN,AS,chikitsa,2247,36,50,36,42,2,31,7,32,33,20,1,0,7,2
SN,AS,chikitsa,2248,37,53,38,42,1,30,8,31,34,21,1,0,7,2
SN,AS,chikitsa,2249,42,59,42,43,0,33,8,37,37,24,1,0,7,3
SN,AS,chikitsa,2250,38,57,40,38,0,30,8,36,34,24,1,0,7,3
SN,AS,chikitsa,2251,38,55,41,36,0,28,8,36,34,23,1,0,7,4
SN,AS,chikitsa,2252,40,56,41,35,0,28,9,34,33,23,1,0,6,4
SN,AS,chikitsa,2253,38,55,43,35,0,28,9,33,36,23,1,0,6,4
SN,AS,chikitsa,2254,38,54,44,35,0,27,10,33,33,22,1,0,5,4
SN,AS,chikitsa,2255,37,52,44,32,1,23,10,32,34,21,0,0,5,4
SN,AS,chikitsa,2256,32,52,41,28,2,22,9,31,31,20,0,0,5,4
SN,AS,chikitsa,2257,30,53,40,26,2,18,9,29,28,18,0,0,5,4
SN,AS,chikitsa,2258,26,50,34,20,2,17,10,23,25,13,0,0,4,4
SN,AS,chikitsa,2259,27,51,34,21,2,17,11,23,25,12,0,0,4,3
SN,AS,chikitsa,2260,25,53,35,23,2,17,12,21,25,11,0,0,4,3
SN,AS,chikitsa,2261,24,55,35,24,2,16,13,20,25,9,0,0,3,3
SN,AS,chikitsa,2262,23,55,36,24,2,14,14,20,26,9,0,0,3,3
SN,AS,chikitsa,2263,24,54,34,24,2,14,14,19,27,7,0,0,3,3
SN,AS,chikitsa,2264,20,48,34,21,2,12,15,16,27,7,0,0,2,3
SN,AS,chikitsa,2265,19,48,32,18,3,11,15,15,28,7,0,0,2,3
SN,AS,chikitsa,2266,19,48,33,18,4,10,14,15,29,7,0,0,2,3
SN,AS,chikitsa,2267,19,50,33,17,4,8,15,16,29,7,0,0,1,3
SN,AS,chikitsa,2268,19,52,33,17,4,7,16,16,30,7,0,0,0,3
SN,AS,chikitsa,2269,20,53,33,16,4,7,16,17,31,7,0,0,0,3
SN,AS,chikitsa,2270,20,51,33,15,4,4,17,17,31,7,0,0,0,3
SN,AS,chikitsa,2271,19,49,29,15,4,5,16,17,29,7,0,0,1,3
SN,AS,chikitsa,2272,20,46,29,16,4,5,16,16,29,7,0,0,2,2
SN,AS,chikitsa,2273,18,44,27,15,4,6,15,15,29,6,1,0,2,2
SN,AS,chikitsa,2274,16,36,23,14,4,3,15,10,25,4,1,0,2,1
SN,AS,chikitsa,2275,15,36,22,15,4,3,15,10,25,3,1,0,2,2
SN,AS,chikitsa,2276,16,39,21,16,4,3,15,11,25,3,2,0,2,1
SN,AS,chikitsa,2277,16,38,20,17,4,5,15,11,25,3,2,0,2,1
SN,AS,chikitsa,2278,16,40,18,18,4,6,14,12,23,4,2,0,2,2
SN,AS,chikitsa,2279,18,37,17,17,4,6,13,13,23,4,2,0,3,2
SN,AS,chikitsa,2280,19,38,16,16,3,6,13,14,21,4,2,0,3,2
SN,AS,chikitsa,2281,18,37,16,18,2,6,14,14,21,5,2,0,3,2
SN,AS,chikitsa,2282,17,36,15,20,2,7,13,14,21,5,2,0,3,2
SN,AS,chikitsa,2283,17,39,15,20,2,7,12,17,20,5,3,0,3,2
SN,AS,chikitsa,2284,17,39,15,19,2,8,11,16,20,6,3,0,4,2
SN,AS,chikitsa,2285,17,38,14,17,2,9,10,16,20,7,3,0,5,2
SN,AS,chikitsa,2286,17,36,14,17,2,9,9,16,21,7,3,0,5,2
SN,AS,chikitsa,2287,18,36,14,15,2,10,8,17,21,7,4,0,5,2
SN,AS,chikitsa,2288,18,37,14,16,2,10,7,16,20,7,4,0,5,2
SN,AS,chikitsa,2289,17,36,15,17,2,10,6,15,18,8,4,0,5,2
SN,AS,chikitsa,2290,18,34,14,17,1,10,6,14,16,9,4,0,6,2
SN,AS,chikitsa,2291,18,32,15,19,0,11,7,14,14,9,4,0,6,2
SN,AS,chikitsa,2292,18,30,13,19,0,12,6,14,13,9,5,0,6,2
SN,AS,chikitsa,2293,17,28,13,19,0,12,5,15,13,9,6,0,6,2
SN,AS,chikitsa,2294,17,27,13,20,0,13,4,15,12,9,6,0,6,2
SN,AS,chikitsa,2295,17,35,16,20,0,14,3,17,17,11,6,0,6,2
SN,AS,chikitsa,2296,18,36,16,21,1,13,3,19,17,11,6,0,5,2
SN,AS,chikitsa,2297,17,37,15,22,2,14,3,21,16,11,6,0,4,2
SN,AS,chikitsa,2298,18,35,16,22,2,15,3,21,15,11,5,0,4,2
SN,AS,chikitsa,2299,17,35,16,20,2,17,4,20,15,11,5,0,4,2
SN,AS,chikitsa,2300,18,35,16,20,2,17,4,22,14,10,5,0,4,1
SN,AS,chikitsa,2301,17,37,20,20,2,17,5,25,19,10,4,0,4,1
SN,AS,chikitsa,2302,17,37,20,21,2,16,4,26,19,11,4,0,5,1
SN,AS,chikitsa,2303,17,36,20,20,2,15,4,26,21,11,5,0,5,0
SN,AS,chikitsa,2304,15,38,21,21,2,16,5,28,21,11,5,0,4,0
SN,AS,chikitsa,2305,16,39,22,23,2,17,5,27,22,12,5,0,5,0
SN,AS,chikitsa,2306,20,40,28,27,2,19,4,30,27,12,6,0,5,0
SN,AS,chikitsa,2307,19,39,29,25,2,20,5,30,28,13,6,0,5,0
SN,AS,chikitsa,2308,20,35,28,25,2,20,6,27,28,14,5,0,5,0
SN,AS,chikitsa,2309,20,36,27,26,2,20,7,28,28,13,5,0,4,0
SN,AS,chikitsa,2310,20,38,28,31,2,19,7,28,30,12,5,0,3,0
SN,AS,chikitsa,2311,21,38,27,30,2,19,7,29,30,12,5,0,3,0
SN,AS,chikitsa,2312,20,38,26,30,2,20,7,29,31,12,4,0,4,0
SN,AS,chikitsa,2313,20,39,26,31,2,19,7,29,33,13,4,0,4,0
SN,AS,chikitsa,2314,21,40,24,30,2,21,7,29,34,13,4,0,4,0
SN,AS,chikitsa,2315,22,41,24,32,2,21,8,31,38,13,4,0,3,0
SN,AS,chikitsa,2316,22,42,24,30,2,20,8,30,39,14,4,0,3,0
SN,AS,chikitsa,2317,22,43,25,30,2,19,9,29,41,14,3,0,3,0
SN,AS,chikitsa,2318,25,45,24,30,2,19,9,28,41,15,3,0,3,0
SN,AS,chikitsa,2319,24,45,24,30,2,18,10,27,43,15,3,0,3,0
SN,AS,chikitsa,2320,24,38,22,30,2,17,10,26,38,12,3,0,3,0
SN,AS,chikitsa,2321,23,36,23,31,1,18,10,26,38,13,3,0,3,0
SN,AS,chikitsa,2322,24,35,23,30,0,17,10,24,38,13,4,0,3,0
SN,AS,chikitsa,2323,23,38,22,30,0,16,10,24,38,13,4,0,3,1
SN,AS,chikitsa,2324,24,38,22,32,0,15,10,25,38,13,4,0,3,1
SN,AS,chikitsa,2325,26,37,22,32,0,16,10,23,36,14,4,0,3,1
SN,AS,chikitsa,2326,27,34,18,34,0,19,9,21,33,14,5,0,3,1
SN,AS,chikitsa,2327,27,35,18,32,0,22,10,20,32,14,5,0,2,1
SN,AS,chikitsa,2328,28,34,18,34,1,24,10,19,29,13,4,0,2,1
SN,AS,chikitsa,2329,29,32,17,34,1,23,9,16,29,13,4,0,2,1
SN,AS,chikitsa,2330,28,32,16,33,1,22,9,15,29,13,4,0,1,1
SN,AS,chikitsa,2331,26,31,10,27,1,20,10,12,24,12,3,0,1,1
SN,AS,chikitsa,2332,27,31,9,28,1,18,9,14,26,11,4,0,1,1
SN,AS,chikitsa,2333,28,32,11,28,2,18,8,17,28,12,4,0,1,1
SN,AS,chikitsa,2334,28,33,12,28,2,17,7,17,30,12,4,0,1,1
SN,AS,chikitsa,2335,30,30,13,23,2,17,8,19,29,13,4,0,1,1
SN,AS,chikitsa,2336,32,37,15,28,2,17,8,21,29,15,4,0,2,1
SN,AS,chikitsa,2337,32,38,15,29,2,19,8,22,27,15,4,0,1,1
SN,AS,chikitsa,2338,31,37,14,28,2,19,8,22,26,14,4,0,1,1
SN,AS,chikitsa,2339,30,37,15,28,2,17,8,22,27,13,4,0,1,1
SN,AS,chikitsa,2340,28,35,15,27,2,18,8,20,23,12,4,0,1,1
SN,AS,chikitsa,2341,28,35,13,28,2,18,7,21,23,11,4,0,1,1
SN,AS,chikitsa,2342,28,35,13,28,2,18,6,22,24,11,4,0,1,1
SN,AS,chikitsa,2343,25,36,13,28,2,18,6,21,24,10,3,0,1,1
SN,AS,chikitsa,2344,25,37,13,28,2,19,6,21,21,10,3,0,1,1
SN,AS,chikitsa,2345,25,36,13,27,2,21,6,20,22,11,3,0,2,1
SN,AS,chikitsa,2346,25,37,13,25,2,20,6,18,23,11,3,0,3,1
SN,AS,chikitsa,2347,24,39,14,27,2,21,6,18,23,11,3,0,3,1
SN,AS,chikitsa,2348,25,37,14,27,2,22,6,20,23,11,3,0,4,0
SN,AS,chikitsa,2349,23,37,16,26,2,22,5,21,26,10,3,0,4,0
SN,AS,chikitsa,2350,20,37,16,25,2,21,5,22,27,9,3,0,5,0
SN,AS,chikitsa,2351,21,36,16,23,2,21,5,20,26,9,2,0,5,0
SN,AS,chikitsa,2352,20,35,17,23,2,17,4,20,27,8,2,0,5,0
SN,AS,chikitsa,2353,21,36,18,21,1,15,4,20,28,8,2,0,5,0
SN,AS,chikitsa,2354,23,38,21,23,1,16,4,20,28,9,2,0,5,0
SN,AS,chikitsa,2355,22,37,21,23,1,16,4,20,27,8,2,0,6,0
SN,AS,chikitsa,2356,22,36,22,24,1,19,3,24,29,8,2,0,6,0
SN,AS,chikitsa,2357,21,38,23,24,1,19,3,22,26,8,1,0,6,0
SN,AS,chikitsa,2358,19,37,23,24,0,19,3,19,25,7,1,0,6,0
SN,AS,chikitsa,2359,22,34,24,26,0,22,3,20,26,8,1,0,6,0
SN,AS,chikitsa,2360,22,37,22,28,0,22,2,19,25,7,1,0,7,0
SN,AS,chikitsa,2361,20,33,22,23,0,22,3,16,26,5,1,0,6,0
SN,AS,chikitsa,2362,25,34,24,23,0,18,4,14,27,5,1,0,6,0
SN,AS,chikitsa,2363,27,34,24,24,0,18,4,14,26,9,2,0,6,0
SN,AS,chikitsa,2364,29,33,24,24,0,19,4,15,26,9,2,0,6,0
SN,AS,chikitsa,2365,30,37,25,24,1,18,3,16,29,10,2,0,6,0
SN,AS,chikitsa,2366,30,39,26,24,1,18,3,17,29,10,2,0,6,0
SN,AS,chikitsa,2367,33,38,26,25,1,19,4,17,28,12,2,0,6,0
SN,AS,chikitsa,2368,34,37,27,26,1,19,4,17,26,12,2,0,6,0
SN,AS,chikitsa,2369,38,38,26,28,1,21,3,18,26,12,2,0,6,0
SN,AS,chikitsa,2370,40,39,26,31,1,20,4,19,26,11,2,0,5,0
SN,AS,chikitsa,2371,42,42,27,32,1,21,4,20,28,10,2,0,4,1
SN,AS,chikitsa,2372,45,41,28,31,1,22,5,21,28,10,1,0,4,1
SN,AS,chikitsa,2373,45,42,28,31,1,21,5,19,28,10,1,0,3,1
SN,AS,chikitsa,2374,48,42,26,31,1,20,5,18,27,10,1,0,3,1
SN,AS,chikitsa,2375,52,43,27,31,1,20,6,17,27,11,1,0,2,1
SN,AS,chikitsa,2376,52,42,29,30,1,17,7,17,26,12,1,0,2,1
SN,AS,chikitsa,2377,52,42,28,31,1,18,8,18,25,13,1,0,2,1
SN,AS,chikitsa,2378,50,44,28,31,1,18,8,21,25,14,1,0,2,2
SN,AS,chikitsa,2379,49,42,25,29,1,18,8,21,25,13,1,0,2,2
SN,AS,chikitsa,2380,51,43,27,28,1,19,8,22,27,14,1,0,1,2
SN,AS,chikitsa,2381,50,43,26,27,1,16,8,19,25,14,1,0,1,2
SN,AS,chikitsa,2382,51,41,25,26,1,18,8,19,25,14,2,0,1,2
SN,AS,chikitsa,2383,53,41,23,27,1,18,8,19,24,14,2,0,1,3
SN,AS,chikitsa,2384,49,42,21,25,1,15,9,18,22,13,2,0,1,3
SN,AS,chikitsa,2385,47,39,22,24,1,15,9,17,23,13,2,0,0,3
SN,AS,chikitsa,2386,47,38,20,23,1,15,8,17,21,14,2,0,0,3
SN,AS,chikitsa,2387,46,37,20,24,2,16,7,18,20,16,2,0,0,3
SN,AS,chikitsa,2388,48,38,21,23,2,17,7,19,22,12,1,0,1,3
SN,AS,chikitsa,2389,46,38,21,23,2,18,8,19,20,12,1,0,1,3
SN,AS,chikitsa,2390,45,35,22,22,2,19,8,19,18,11,1,0,1,3
SN,AS,chikitsa,2391,46,32,22,21,2,19,8,18,17,11,1,0,1,3
SN,AS,chikitsa,2392,45,33,22,22,2,19,7,20,17,12,1,0,1,4
SN,AS,chikitsa,2393,46,35,22,23,2,20,8,21,20,14,1,0,1,4
SN,AS,chikitsa,2394,42,33,23,21,2,18,8,20,21,14,1,0,2,4
SN,AS,chikitsa,2395,41,32,22,21,2,18,7,20,20,14,1,0,2,4
SN,AS,chikitsa,2396,40,30,20,21,2,19,7,19,18,14,2,0,2,3
SN,AS,chikitsa,2397,37,32,18,19,2,19,6,18,19,14,3,0,2,3
SN,AS,chikitsa,2398,38,30,19,20,2,19,6,21,20,14,4,0,2,3
SN,AS,chikitsa,2399,36,32,20,20,2,20,7,20,19,14,4,0,2,3
SN,AS,chikitsa,2400,33,31,19,22,2,21,7,21,19,13,4,0,2,3
SN,AS,chikitsa,2401,31,32,18,24,2,21,6,22,19,12,4,0,3,3
SN,AS,chikitsa,2402,31,33,20,25,2,21,6,22,21,11,4,0,3,3
SN,AS,chikitsa,2403,32,30,20,25,2,22,7,20,20,10,4,0,3,2
SN,AS,chikitsa,2404,32,30,20,24,3,22,7,20,20,10,4,0,3,2
SN,AS,chikitsa,2405,33,28,19,24,3,21,7,19,18,10,4,0,3,2
SN,AS,chikitsa,2406,32,27,18,25,3,21,8,18,19,10,4,0,3,2
SN,AS,chikitsa,2407,31,28,18,25,3,19,8,18,20,10,3,0,4,2
SN,AS,chikitsa,2408,28,31,19,25,3,21,9,18,20,10,3,0,4,1
SN,AS,chikitsa,2409,30,34,22,31,3,21,8,20,21,12,3,0,4,1
SN,AS,chikitsa,2410,30,34,21,30,3,21,8,20,20,13,3,0,4,2
SN,AS,chikitsa,2411,31,33,23,30,3,21,9,20,20,12,3,0,4,2
SN,AS,chikitsa,2412,28,31,22,29,2,21,10,19,21,10,3,0,4,2
SN,AS,chikitsa,2413,26,29,22,29,2,20,11,19,19,10,3,0,3,2
SN,AS,chikitsa,2414,26,28,22,31,3,18,10,18,21,10,3,0,3,2
SN,AS,chikitsa,2415,27,28,21,32,2,17,11,17,21,10,3,0,3,2
SN,AS,chikitsa,2416,28,28,21,32,2,18,12,16,21,10,3,0,3,2
SN,AS,chikitsa,2417,26,28,21,30,2,17,13,15,21,7,3,0,3,1
SN,AS,chikitsa,2418,24,26,22,28,2,16,13,15,20,5,3,0,3,1
SN,AS,chikitsa,2419,24,27,23,27,3,15,13,16,21,5,3,0,2,1
