Text_Type,Book,Chapter,Window,GGL,LGG,G,GLL,L,GLG,LLL,GG,GGG,LLG,LG,LGL,GL,LL
SN,AS,uttara,4907,41,34,9,23,5,44,17,0,50,26,3,36,3,0
SN,AS,uttara,4908,40,32,10,22,5,47,15,0,46,26,2,38,3,0
SN,AS,uttara,4909,39,32,9,22,6,49,14,0,46,25,2,37,3,0
SN,AS,uttara,4910,32,31,10,20,6,44,13,0,44,24,2,36,2,0
SN,AS,uttara,4911,31,27,11,17,5,44,11,0,41,22,2,33,2,0
SN,AS,uttara,4912,30,24,11,15,5,38,10,0,41,20,2,31,2,0
SN,AS,uttara,4913,28,24,12,15,5,38,9,0,42,20,1,33,2,0
SN,AS,uttara,4914,29,21,13,16,4,37,8,0,41,18,1,34,2,0
SN,AS,uttara,4915,28,21,13,15,4,38,8,0,40,18,1,35,2,0
SN,AS,uttara,4916,27,19,14,15,4,37,8,0,40,18,1,37,2,0
SN,AS,uttara,4917,26,19,14,15,4,37,7,0,40,18,1,38,2,0
SN,AS,uttara,4918,24,19,15,14,4,37,7,0,40,17,1,38,2,0
SN,AS,uttara,4919,20,16,15,14,4,36,5,0,38,16,1,37,2,0
SN,AS,uttara,4920,18,15,16,11,3,34,5,0,38,16,1,32,2,0
SN,AS,uttara,4921,16,15,17,11,3,34,5,0,36,16,1,33,1,0
SN,AS,uttara,4922,15,15,17,10,3,34,3,0,38,17,1,33,1,0
SN,AS,uttara,4923,14,17,17,10,3,33,3,0,36,14,1,30,1,0
SN,AS,uttara,4924,15,17,17,8,3,33,3,0,35,14,1,30,1,0
SN,AS,uttara,4925,10,16,17,7,3,31,3,0,32,12,1,29,1,0
SN,AS,uttara,4926,9,16,18,8,3,30,3,0,29,12,0,29,1,0
SN,AS,uttara,4927,9,16,19,7,3,31,3,0,30,12,0,30,1,0
SN,AS,uttara,4928,8,13,20,6,2,30,3,0,29,11,0,29,1,0
SN,AS,uttara,4929,8,13,21,5,2,31,3,0,29,9,0,30,1,0
SN,AS,uttara,4930,8,11,22,5,2,29,3,0,28,9,0,30,1,0
SN,AS,uttara,4931,8,9,23,5,1,29,1,0,30,7,0,32,1,0
SN,AS,uttara,4932,9,10,23,5,2,30,0,0,30,8,0,33,0,0
SN,AS,uttara,4933,9,11,23,5,2,29,0,0,31,8,0,32,0,0
SN,AS,uttara,4934,9,11,24,5,1,29,0,0,31,8,0,32,0,0
SN,AS,uttara,4935,9,11,23,5,2,28,0,0,32,8,0,32,0,0
SN,AS,uttara,4936,9,11,23,5,2,25,0,0,33,8,0,34,0,0
SN,AS,uttara,4937,9,11,23,5,2,26,0,0,31,8,0,35,0,0
SN,AS,uttara,4938,9,11,23,5,2,27,0,0,32,7,0,34,0,0
SN,AS,uttara,4939,10,11,23,4,2,27,0,0,33,7,0,33,0,0
SN,AS,uttara,4940,10,11,23,5,2,27,0,0,32,7,0,33,0,0
SN,AS,uttara,4941,10,11,23,6,2,26,0,0,32,7,0,33,0,0
SN,AS,uttara,4942,11,11,23,6,2,27,0,0,31,6,0,33,0,0
SN,AS,uttara,4943,10,11,23,6,2,26,0,0,32,6,0,34,0,0
SN,AS,uttara,4944,9,11,23,6,2,27,0,0,32,5,0,35,0,0
SN,AS,uttara,4945,9,11,23,7,2,27,0,0,31,5,0,35,0,0
SN,AS,uttara,4946,9,12,23,7,2,26,0,0,30,6,0,35,0,0
SN,AS,uttara,4947,10,11,23,7,2,29,0,0,28,5,0,35,0,0
SN,AS,uttara,4948,11,9,22,6,3,30,0,0,28,5,0,36,0,0
SN,AS,uttara,4949,11,10,22,6,3,29,0,0,28,5,0,36,0,0
SN,AS,uttara,4950,11,11,22,7,3,28,0,0,27,6,0,35,0,0
SN,AS,uttara,4951,10,10,22,7,3,30,0,0,28,6,0,34,0,0
SN,AS,uttara,4952,11,11,22,7,3,28,0,0,27,7,0,34,0,0
SN,AS,uttara,4953,11,11,22,8,3,29,0,0,25,7,0,34,0,0
SN,AS,uttara,4954,11,11,21,8,4,30,0,0,23,7,0,35,0,0
SN,AS,uttara,4955,11,13,21,9,4,29,0,0,21,7,0,35,0,0
SN,AS,uttara,4956,11,13,21,8,4,30,0,0,21,8,0,34,0,0
SN,AS,uttara,4957,10,12,22,8,3,30,0,0,23,8,0,34,0,0
SN,AS,uttara,4958,10,11,22,9,3,28,0,0,24,8,0,35,0,0
SN,AS,uttara,4959,10,11,22,9,3,27,0,0,24,8,0,36,0,0
SN,AS,uttara,4960,10,10,22,9,3,27,0,0,24,9,0,36,0,0
SN,AS,uttara,4961,10,11,22,10,3,27,0,0,23,10,0,34,0,0
SN,AS,uttara,4962,10,10,22,11,3,26,0,0,25,10,0,33,0,0
SN,AS,uttara,4963,11,10,22,11,3,25,0,0,25,10,0,33,0,0
SN,AS,uttara,4964,11,11,22,11,3,25,0,0,24,10,0,33,0,0
SN,AS,uttara,4965,11,10,22,10,3,26,0,0,24,10,0,34,0,0
SN,AS,uttara,4966,12,10,22,9,3,26,0,0,24,10,0,34,0,0
SN,AS,uttara,4967,12,10,22,9,3,25,0,0,25,10,0,34,0,0
SN,AS,uttara,4968,12,11,22,9,3,26,0,0,25,9,0,33,0,0
SN,AS,uttara,4969,12,11,22,8,3,26,0,0,26,10,0,32,0,0
SN,AS,uttara,4970,12,10,22,7,3,27,0,0,27,10,0,32,0,0
SN,AS,uttara,4971,12,10,22,8,3,27,0,0,27,9,0,32,0,0
SN,AS,uttara,4972,13,11,22,8,3,24,0,0,28,9,0,32,0,0
SN,AS,uttara,4973,13,11,23,8,2,23,0,0,29,9,0,32,0,0
SN,AS,uttara,4974,13,10,23,8,2,23,0,0,30,9,0,32,0,0
SN,AS,uttara,4975,13,9,23,7,2,23,0,0,32,9,0,32,0,0
SN,AS,uttara,4976,13,10,23,6,2,23,0,0,31,10,0,32,0,0
SN,AS,uttara,4977,14,9,23,6,2,24,0,0,31,9,0,32,0,0
SN,AS,uttara,4978,14,9,23,6,2,23,1,0,31,9,0,32,0,0
SN,AS,uttara,4979,15,10,24,6,1,21,1,0,32,9,0,31,0,0
SN,AS,uttara,4980,15,8,24,5,1,21,1,0,34,9,0,32,0,0
SN,AS,uttara,4981,15,9,24,6,1,20,1,0,32,9,0,33,0,0
SN,AS,uttara,4982,15,9,24,6,1,20,1,0,32,8,0,34,0,0
SN,AS,uttara,4983,16,10,24,5,1,21,1,0,30,8,0,34,0,0
SN,AS,uttara,4984,15,10,24,6,1,21,1,0,31,8,0,33,0,0
SN,AS,uttara,4985,15,10,25,6,0,23,1,0,30,6,0,34,0,0
SN,AS,uttara,4986,15,10,25,5,0,24,1,0,30,6,0,34,0,0
SN,AS,uttara,4987,16,10,25,5,0,24,1,0,29,6,0,34,0,0
SN,AS,uttara,4988,15,10,25,5,0,25,1,0,28,6,0,35,0,0
SN,AS,uttara,4989,13,9,25,5,0,27,1,0,30,6,0,34,0,0
SN,AS,uttara,4990,12,9,25,6,0,25,1,0,32,7,0,33,0,0
SN,AS,uttara,4991,12,9,25,6,0,26,1,0,31,7,0,33,0,0
SN,AS,uttara,4992,13,9,25,8,0,25,1,0,29,7,0,33,0,0
SN,AS,uttara,4993,14,8,25,8,0,26,1,0,28,7,0,33,0,0
SN,AS,uttara,4994,14,8,25,9,0,26,1,0,27,6,0,34,0,0
SN,AS,uttara,4995,14,9,25,9,0,25,1,0,27,6,0,34,0,0
SN,AS,uttara,4996,14,8,25,8,0,26,1,0,28,6,0,34,0,0
SN,AS,uttara,4997,12,7,25,8,0,29,1,0,27,6,0,35,0,0
SN,AS,uttara,4998,13,7,25,8,0,29,1,0,26,6,0,35,0,0
SN,AS,uttara,4999,12,7,25,9,0,29,1,0,25,6,0,36,0,0
SN,AS,uttara,5000,13,6,25,9,0,30,1,0,24,6,0,36,0,0
SN,AS,uttara,5001,15,5,25,9,0,30,1,0,24,5,0,36,0,0
SN,AS,uttara,5002,13,6,25,9,0,29,1,0,24,6,0,37,0,0
SN,AS,uttara,5003,16,6,25,8,0,29,0,0,23,6,0,37,0,0
SN,AS,uttara,5004,16,6,25,8,0,28,0,0,23,7,0,37,0,0
SN,AS,uttara,5005,18,6,25,8,0,29,0,0,22,6,0,36,0,0
SN,AS,uttara,5006,19,5,25,7,0,29,0,0,23,7,0,35,0,0
SN,AS,uttara,5007,20,7,25,7,0,28,0,0,21,7,0,35,0,0
SN,AS,uttara,5008,19,7,25,7,0,28,0,0,23,7,0,34,0,0
SN,AS,uttara,5009,19,7,25,6,0,28,0,0,23,7,0,35,0,0
SN,AS,uttara,5010,20,7,25,7,0,27,0,0,23,7,0,34,0,0
SN,AS,uttara,5011,21,6,25,7,0,26,0,0,24,7,0,34,0,0
SN,AS,uttara,5012,20,7,25,6,0,26,0,0,25,7,0,34,0,0
SN,AS,uttara,5013,21,7,25,7,0,24,0,0,24,8,0,34,0,0
SN,AS,uttara,5014,21,8,25,7,0,22,0,0,24,9,0,34,0,0
SN,AS,uttara,5015,21,8,25,6,0,23,0,0,25,8,0,34,0,0
SN,AS,uttara,5016,21,8,25,6,0,22,0,0,26,8,0,34,0,0
SN,AS,uttara,5017,19,9,25,4,0,23,0,0,28,8,0,34,0,0
SN,AS,uttara,5018,20,9,25,5,0,22,0,0,27,8,0,34,0,0
SN,AS,uttara,5019,20,9,25,4,0,23,0,0,28,8,0,33,0,0
SN,AS,uttara,5020,20,9,25,5,0,24,0,0,26,8,0,33,0,0
SN,AS,uttara,5021,20,9,25,5,0,23,0,0,27,8,0,33,0,0
SN,AS,uttara,5022,20,10,25,5,0,21,0,0,29,8,0,32,0,0
SN,AS,uttara,5023,19,10,25,5,0,22,0,0,30,8,0,31,0,0
SN,AS,uttara,5024,20,10,25,4,0,21,0,0,31,9,0,30,0,0
SN,AS,uttara,5025,19,11,25,4,0,21,0,0,31,9,0,30,0,0
SN,AS,uttara,5026,17,11,25,4,0,20,0,0,33,10,0,30,0,0
SN,AS,uttara,5027,18,11,24,4,1,21,0,0,33,9,0,29,0,0
SN,AS,uttara,5028,15,12,24,5,1,21,0,0,33,10,0,29,0,0
SN,AS,uttara,5029,14,11,24,5,1,21,0,0,35,9,0,30,0,0
SN,AS,uttara,5030,12,12,24,6,1,20,0,0,35,9,0,31,0,0
SN,AS,uttara,5031,11,12,24,6,1,21,0,0,35,8,0,32,0,0
SN,AS,uttara,5032,10,12,24,6,1,22,0,0,36,8,0,31,0,0
SN,AS,uttara,5033,12,11,24,6,1,22,0,0,35,8,0,31,0,0
SN,AS,uttara,5034,12,11,24,6,1,24,0,0,34,8,0,30,0,0
SN,AS,uttara,5035,12,11,24,5,1,24,0,0,35,8,0,30,0,0
SN,AS,uttara,5036,10,11,24,5,1,24,0,0,36,9,0,30,0,0
SN,AS,uttara,5037,10,11,24,5,1,25,0,0,34,10,0,30,0,0
SN,AS,uttara,5038,11,11,24,4,1,26,0,0,35,9,0,29,0,0
SN,AS,uttara,5039,12,10,23,4,1,26,0,0,35,8,0,28,0,0
SN,AS,uttara,5040,12,11,23,4,1,27,0,0,32,10,0,27,0,0
SN,AS,uttara,5041,11,11,22,4,1,26,0,1,32,11,0,25,0,0
SN,AS,uttara,5042,11,12,21,4,1,25,0,2,32,11,0,25,0,0
SN,AS,uttara,5043,10,12,20,3,1,26,0,2,32,12,1,24,0,0
SN,AS,uttara,5044,12,15,19,4,1,28,3,3,32,13,1,27,0,0
SN,AS,uttara,5045,15,16,18,4,1,26,3,3,33,13,1,28,0,0
SN,AS,uttara,5046,17,20,17,7,1,26,4,3,30,15,2,28,0,0
SN,AS,uttara,5047,17,22,16,7,1,27,5,3,28,16,2,27,0,0
SN,AS,uttara,5048,17,22,15,8,1,27,5,3,29,16,3,28,0,0
SN,AS,uttara,5049,17,27,14,9,1,28,5,4,28,15,3,28,0,0
SN,AS,uttara,5050,19,27,13,13,2,28,5,4,27,16,3,28,0,0
SN,AS,uttara,5051,21,27,12,14,2,28,6,5,26,15,3,27,0,0
SN,AS,uttara,5052,20,26,13,16,1,27,6,5,27,15,3,28,0,0
SN,AS,uttara,5053,20,25,12,16,1,28,8,5,28,14,3,30,0,0
SN,AS,uttara,5054,21,27,12,17,1,29,10,5,26,15,3,28,0,0
SN,AS,uttara,5055,22,27,11,16,1,31,10,5,27,15,3,26,0,0
SN,AS,uttara,5056,23,28,10,16,1,31,10,5,26,16,3,25,0,0
SN,AS,uttara,5057,23,27,9,25,1,37,11,5,26,24,3,32,1,0
SN,AS,uttara,5058,21,27,8,25,1,39,11,6,26,26,3,32,1,0
SN,AS,uttara,5059,21,27,7,26,1,37,11,7,26,26,3,31,1,0
SN,AS,uttara,5060,20,27,7,27,1,37,11,7,25,26,3,30,1,0
SN,AS,uttara,5061,21,27,7,27,1,38,12,7,23,24,3,29,1,0
SN,AS,uttara,5062,26,27,6,27,1,36,12,7,23,23,4,29,1,0
SN,AS,uttara,5063,24,28,5,28,1,36,12,7,23,23,4,28,2,0
SN,AS,uttara,5064,24,29,5,30,1,37,12,7,21,23,4,28,2,0
SN,AS,uttara,5065,27,30,4,34,1,38,12,7,21,22,4,30,2,0
SN,AS,uttara,5066,27,30,4,35,1,39,12,6,21,22,4,30,2,0
SN,AS,uttara,5067,29,28,4,35,1,39,12,5,20,23,5,29,2,0
SN,AS,uttara,5068,29,29,4,36,1,39,12,5,22,22,4,29,2,0
SN,AS,uttara,5069,29,26,4,35,2,36,9,4,20,21,4,25,2,0
SN,AS,uttara,5070,27,26,4,34,2,39,11,4,20,23,4,23,3,0
SN,AS,uttara,5071,26,23,4,33,2,38,10,4,20,21,3,23,3,0
SN,AS,uttara,5072,26,20,4,33,3,40,9,4,20,20,3,25,3,0
SN,AS,uttara,5073,25,20,4,33,4,44,9,4,20,20,2,24,3,0
SN,AS,uttara,5074,27,16,4,34,5,46,10,3,19,23,2,25,3,0
SN,AS,uttara,5075,25,15,4,30,4,47,11,3,21,21,2,24,3,0
SN,AS,uttara,5076,23,15,5,29,4,46,10,2,21,21,2,24,3,0
SN,AS,uttara,5077,24,15,4,27,4,46,11,2,20,21,2,23,3,0
SN,AS,uttara,5078,28,15,4,28,4,44,9,2,20,21,2,22,3,1
SN,AS,uttara,5079,27,13,3,27,4,44,8,2,21,20,2,22,3,1
SN,AS,uttara,5080,27,14,3,28,5,42,8,2,20,20,2,22,3,1
SN,AS,uttara,5081,28,14,4,28,5,42,8,2,21,19,2,25,3,1
SN,AS,uttara,5082,28,14,5,20,5,35,7,2,22,12,2,18,2,1
SN,AS,uttara,5083,29,15,5,20,5,33,7,1,21,10,2,17,2,1
SN,AS,uttara,5084,30,16,5,20,6,32,8,0,20,10,2,17,2,1
SN,AS,uttara,5085,31,17,4,20,6,32,9,0,19,12,2,19,2,1
SN,AS,uttara,5086,30,17,3,20,6,31,9,0,19,12,2,19,3,1
SN,AS,uttara,5087,26,16,4,21,6,33,9,0,19,12,1,19,3,1
SN,AS,uttara,5088,27,15,5,20,6,33,9,0,18,13,1,21,2,1
SN,AS,uttara,5089,26,14,6,20,6,33,9,0,18,14,1,22,2,1
SN,AS,uttara,5090,23,12,7,16,6,33,9,0,19,13,1,21,2,1
SN,AS,uttara,5091,23,12,8,15,6,33,9,0,20,13,1,22,2,1
SN,AS,uttara,5092,21,12,9,16,6,35,9,0,20,12,0,23,2,1
SN,AS,uttara,5093,20,11,10,16,6,33,9,0,20,12,0,25,2,1
SN,AS,uttara,5094,18,12,11,17,5,33,9,0,20,13,0,26,2,1
SN,AS,uttara,5095,17,10,12,17,5,31,7,0,20,12,0,28,1,1
SN,AS,uttara,5096,16,10,13,16,5,32,7,0,21,12,0,28,1,1
SN,AS,uttara,5097,17,11,14,16,4,29,7,0,22,12,0,27,1,1
SN,AS,uttara,5098,17,11,15,16,3,25,7,0,21,12,0,27,1,1
SN,AS,uttara,5099,14,10,16,14,2,23,6,0,21,10,0,28,1,1
SN,AS,uttara,5100,15,10,17,15,2,23,5,0,19,10,0,29,1,1
SN,AS,uttara,5101,16,10,16,16,3,24,5,0,18,10,0,31,1,1
SN,AS,uttara,5102,15,11,17,16,3,25,4,0,19,10,0,31,1,1
SN,AS,uttara,5103,11,11,18,16,3,27,4,0,18,10,0,30,1,0
SN,AS,uttara,5104,13,12,18,16,4,26,3,0,17,10,0,31,1,0
SN,AS,uttara,5105,14,10,18,15,4,26,3,0,17,10,0,33,1,0
SN,AS,uttara,5106,13,10,18,16,4,25,3,0,17,9,0,30,1,0
SN,AS,uttara,5107,15,9,18,15,4,26,3,0,16,8,0,30,1,0
SN,AS,uttara,5108,14,9,19,15,4,27,3,0,17,8,0,31,1,0
SN,AS,uttara,5109,13,10,19,14,3,28,3,0,18,8,0,31,1,0
SN,AS,uttara,5110,13,10,20,13,3,28,2,0,19,6,0,30,1,0
SN,AS,uttara,5111,14,10,20,14,3,29,2,0,20,6,0,30,0,0
SN,AS,uttara,5112,13,10,20,14,3,27,2,0,21,7,0,31,0,0
SN,AS,uttara,5113,13,10,19,14,4,26,2,0,22,7,0,31,0,0
SN,AS,uttara,5114,14,12,19,13,4,25,2,0,22,6,0,31,0,0
SN,AS,uttara,5115,14,13,19,13,4,22,2,0,23,7,0,31,0,0
SN,AS,uttara,5116,15,13,19,13,4,23,2,0,22,6,0,31,0,0
SN,AS,uttara,5117,16,14,19,12,4,22,2,0,22,6,0,31,0,0
SN,AS,uttara,5118,16,14,19,12,4,25,2,0,20,6,0,30,0,0
SN,AS,uttara,5119,17,14,18,12,4,25,2,0,21,5,1,29,0,0
SN,AS,uttara,5120,18,16,18,13,4,24,2,0,20,4,1,28,0,0
SN,AS,uttara,5121,18,16,18,12,4,23,2,0,20,5,1,29,0,0
SN,AS,uttara,5122,17,16,17,12,4,22,2,0,21,6,2,29,0,0
SN,AS,uttara,5123,17,16,17,11,4,22,2,0,22,6,2,29,0,0
SN,AS,uttara,5124,17,17,17,11,4,24,2,0,22,5,2,27,0,0
SN,AS,uttara,5125,18,17,17,10,4,23,2,0,22,6,2,27,0,0
SN,AS,uttara,5126,18,18,18,10,3,22,2,0,22,6,2,27,0,0
SN,AS,uttara,5127,18,17,18,10,3,24,2,0,21,6,2,27,0,0
SN,AS,uttara,5128,18,17,18,9,3,23,2,0,21,7,2,28,0,0
SN,AS,uttara,5129,18,16,19,10,2,23,2,0,20,8,2,28,0,0
SN,AS,uttara,5130,18,16,20,10,1,24,2,0,20,8,2,27,0,0
SN,AS,uttara,5131,19,15,20,10,1,24,2,0,20,8,2,27,0,0
SN,AS,uttara,5132,17,15,20,11,1,24,2,0,20,9,2,27,0,0
SN,AS,uttara,5133,17,14,20,11,1,24,2,0,21,9,2,27,0,0
SN,AS,uttara,5134,17,13,21,11,1,24,1,0,22,9,2,28,0,0
SN,AS,uttara,5135,17,12,21,11,1,25,1,0,22,9,2,28,0,0
SN,AS,uttara,5136,17,12,22,11,1,25,0,0,22,9,2,29,0,0
SN,AS,uttara,5137,17,12,22,11,1,25,0,0,23,8,2,29,0,0
SN,AS,uttara,5138,17,12,23,12,0,25,0,0,24,7,2,28,0,0
SN,AS,uttara,5139,16,10,23,11,0,28,0,0,25,7,2,28,0,0
SN,AS,uttara,5140,16,9,23,12,0,29,0,0,24,7,2,28,0,0
SN,AS,uttara,5141,18,9,23,13,0,29,0,0,23,7,2,28,0,0
SN,AS,uttara,5142,18,8,22,14,1,30,0,0,23,7,2,29,0,0
SN,AS,uttara,5143,20,8,21,13,1,27,0,1,23,7,2,29,0,0
SN,AS,uttara,5144,20,7,21,12,1,26,0,1,22,7,1,31,1,0
SN,AS,uttara,5145,20,5,21,12,1,28,0,1,24,7,1,31,1,0
SN,AS,uttara,5146,23,4,21,13,1,30,0,1,23,6,1,30,1,0
SN,AS,uttara,5147,25,4,21,13,1,30,0,1,23,6,0,30,1,0
SN,AS,uttara,5148,26,4,21,14,1,30,0,1,22,6,0,31,1,0
SN,AS,uttara,5149,27,3,20,14,1,27,0,2,22,6,0,32,1,0
SN,AS,uttara,5150,26,3,19,14,1,26,0,3,22,5,0,33,1,0
SN,AS,uttara,5151,25,2,19,14,1,27,0,3,24,5,0,32,1,0
SN,AS,uttara,5152,26,2,19,14,1,24,0,3,25,6,0,32,1,0
SN,AS,uttara,5153,26,2,19,13,1,26,0,3,26,5,0,31,1,0
SN,AS,uttara,5154,24,2,19,12,1,27,0,3,29,4,0,31,1,0
SN,AS,uttara,5155,22,3,18,12,1,28,0,3,29,4,1,30,1,0
SN,AS,uttara,5156,21,4,18,11,1,29,0,3,28,4,1,31,1,0
SN,AS,uttara,5157,21,4,18,10,1,31,0,3,28,3,1,31,1,0
SN,AS,uttara,5158,21,4,18,10,1,30,0,3,28,4,1,31,1,0
SN,AS,uttara,5159,22,3,18,10,1,30,0,3,27,5,1,31,1,0
SN,AS,uttara,5160,22,5,18,10,1,29,0,3,26,5,1,31,1,0
SN,AS,uttara,5161,21,6,18,9,1,28,0,3,27,5,1,32,1,0
SN,AS,uttara,5162,21,6,18,8,1,31,0,3,26,5,1,31,1,0
SN,AS,uttara,5163,20,7,18,8,1,32,0,3,25,5,1,31,1,0
SN,AS,uttara,5164,21,7,18,8,1,30,0,3,25,6,1,31,1,0
SN,AS,uttara,5165,21,7,18,7,1,30,0,3,25,7,1,31,1,0
SN,AS,uttara,5166,19,8,18,7,1,28,0,3,26,7,1,31,1,0
SN,AS,uttara,5167,19,9,19,6,0,27,0,3,26,7,1,30,1,0
SN,AS,uttara,5168,17,10,20,7,0,27,0,2,27,8,1,30,1,0
SN,AS,uttara,5169,16,11,21,8,0,28,0,2,27,8,1,30,0,0
SN,AS,uttara,5170,15,12,21,7,0,28,0,2,25,9,1,30,0,0
SN,AS,uttara,5171,13,13,21,7,0,27,0,2,25,9,1,30,0,0
SN,AS,uttara,5172,12,12,22,7,0,28,0,2,24,9,1,30,0,0
SN,AS,uttara,5173,11,12,22,6,0,27,0,2,25,9,1,30,0,0
SN,AS,uttara,5174,12,12,23,6,0,27,0,1,26,9,1,30,0,0
SN,AS,uttara,5175,11,12,24,7,0,27,0,0,27,9,1,31,0,0
SN,AS,uttara,5176,12,12,24,7,0,26,0,0,27,9,1,31,0,0
SN,AS,uttara,5177,12,12,24,8,0,27,0,0,26,8,1,31,0,0
SN,AS,uttara,5178,13,12,24,9,0,24,0,0,25,9,1,32,0,0
SN,AS,uttara,5179,13,12,24,9,0,24,0,0,24,10,1,32,0,0
SN,AS,uttara,5180,14,11,25,9,0,23,0,0,24,10,0,34,0,0
SN,AS,uttara,5181,13,10,25,9,0,24,0,0,26,10,0,33,0,0
SN,AS,uttara,5182,13,10,25,9,0,23,0,0,26,10,0,34,0,0
SN,AS,uttara,5183,15,10,25,9,0,23,0,0,24,9,0,35,0,0
SN,AS,uttara,5184,15,10,25,9,0,22,0,0,23,10,0,36,0,0
SN,AS,uttara,5185,14,9,25,9,0,24,0,0,23,10,0,36,0,0
SN,AS,uttara,5186,14,8,25,9,0,26,0,0,22,10,0,36,0,0
SN,AS,uttara,5187,15,9,25,9,0,23,0,0,21,11,0,37,0,0
SN,AS,uttara,5188,15,8,25,8,0,24,0,0,21,11,0,38,0,0
SN,AS,uttara,5189,14,8,25,8,0,25,0,0,20,11,0,39,0,0
SN,AS,uttara,5190,16,8,25,8,0,25,0,0,20,9,0,39,0,0
SN,AS,uttara,5191,17,8,25,7,0,25,0,0,19,9,0,40,0,0
SN,AS,uttara,5192,17,7,25,7,0,27,0,0,18,9,0,40,0,0
SN,AS,uttara,5193,17,6,25,6,0,28,0,0,19,9,0,40,0,0
SN,AS,uttara,5194,17,5,25,5,0,27,0,0,21,10,0,40,0,0
SN,AS,uttara,5195,17,4,25,6,0,26,0,0,22,9,0,41,0,0
SN,AS,uttara,5196,16,3,25,5,0,25,0,0,24,10,0,42,0,0
SN,AS,uttara,5197,16,3,25,6,0,26,0,0,23,9,0,42,0,0
SN,AS,uttara,5198,16,3,25,7,0,25,1,0,21,9,0,43,0,0
SN,AS,uttara,5199,14,3,25,7,0,27,1,0,21,9,0,43,0,0
SN,AS,uttara,5200,15,3,25,6,0,29,1,0,21,9,0,41,0,0
SN,AS,uttara,5201,15,3,25,5,0,29,1,0,19,10,0,43,0,0
SN,AS,uttara,5202,15,3,25,4,0,28,1,0,18,12,0,44,0,0
SN,AS,uttara,5203,14,4,25,3,0,30,1,0,19,11,0,43,0,0
SN,AS,uttara,5204,14,6,25,3,0,30,1,0,18,10,0,43,0,0
SN,AS,uttara,5205,13,8,25,4,0,30,1,0,17,10,0,42,0,0
SN,AS,uttara,5206,13,9,25,4,0,29,1,0,17,10,0,42,0,0
SN,AS,uttara,5207,13,9,25,5,0,29,1,0,17,10,0,41,0,0
SN,AS,uttara,5208,12,9,25,5,0,30,1,0,18,10,0,40,0,0
SN,AS,uttara,5209,11,9,25,6,0,31,1,0,19,9,0,39,0,0
SN,AS,uttara,5210,12,9,25,6,0,29,1,0,20,9,0,39,0,0
SN,AS,uttara,5211,12,9,25,7,0,29,1,0,20,9,0,38,0,0
SN,AS,uttara,5212,11,8,25,8,0,29,1,0,22,9,0,37,0,0
SN,AS,uttara,5213,11,9,25,9,0,27,1,0,22,10,0,36,0,0
SN,AS,uttara,5214,13,9,25,9,0,25,1,0,23,9,0,36,0,0
SN,AS,uttara,5215,11,9,25,9,0,26,1,0,23,9,0,37,0,0
SN,AS,uttara,5216,10,8,25,10,0,26,1,0,23,9,0,38,0,0
SN,AS,uttara,5217,10,8,25,11,0,23,1,0,23,9,0,40,0,0
SN,AS,uttara,5218,11,9,24,11,1,22,1,0,22,9,0,40,0,0
SN,AS,uttara,5219,12,10,24,11,1,23,1,0,20,8,0,40,0,0
SN,AS,uttara,5220,14,10,24,10,1,22,1,0,20,9,0,39,0,0
SN,AS,uttara,5221,15,10,23,10,2,22,1,0,19,9,0,39,0,0
SN,AS,uttara,5222,14,11,23,10,2,21,1,0,20,9,0,39,0,0
SN,AS,uttara,5223,15,12,22,9,2,24,0,0,20,9,1,36,0,0
SN,AS,uttara,5224,15,12,22,10,2,23,0,0,21,9,1,35,0,0
SN,AS,uttara,5225,14,12,22,11,2,21,0,0,20,10,1,37,0,0
SN,AS,uttara,5226,14,13,22,11,2,21,0,0,21,10,1,35,0,0
SN,AS,uttara,5227,13,13,22,12,2,22,0,0,22,9,1,34,0,0
SN,AS,uttara,5228,13,13,22,13,2,20,0,0,22,9,1,35,0,0
SN,AS,uttara,5229,14,12,22,13,2,19,0,0,22,9,1,36,0,0
SN,AS,uttara,5230,14,12,22,13,2,18,0,0,23,9,1,36,0,0
SN,AS,uttara,5231,15,11,22,13,2,17,0,0,23,10,1,36,0,0
SN,AS,uttara,5232,15,11,22,12,2,17,0,0,24,10,1,36,0,0
SN,AS,uttara,5233,14,11,22,13,2,15,1,0,25,10,1,36,0,0
SN,AS,uttara,5234,15,12,22,12,2,15,1,0,25,9,1,36,0,0
SN,AS,uttara,5235,15,12,22,13,2,14,1,0,24,9,1,37,0,0
SN,AS,uttara,5236,15,12,22,13,2,12,1,0,24,9,1,39,0,0
SN,AS,uttara,5237,15,12,22,13,2,13,1,0,22,9,1,40,0,0
SN,AS,uttara,5238,16,12,22,13,2,13,1,0,21,9,1,40,0,0
SN,AS,uttara,5239,14,13,22,13,2,14,1,0,22,9,1,39,0,0
SN,AS,uttara,5240,14,14,22,14,2,13,1,0,21,10,1,38,0,0
SN,AS,uttara,5241,13,15,22,13,2,13,1,0,22,12,1,36,0,0
SN,AS,uttara,5242,14,15,22,13,2,14,1,0,22,12,1,34,0,0
SN,AS,uttara,5243,13,15,23,13,1,15,1,0,22,11,1,35,0,0
SN,AS,uttara,5244,13,14,23,13,1,16,1,0,22,12,1,34,0,0
SN,AS,uttara,5245,12,16,23,14,1,16,1,0,21,11,1,34,0,0
