Text_Type,Book,Chapter,Window,GLG,GGL,G,LG,LGG,GGG,LLG,GLL,LLL,LGL,L,LL,GG
SN,AH,sutra,1,83,56,64,1,44,83,23,21,1,85,6,0,0
SN,AH,sutra,2,83,54,64,1,44,84,23,20,1,85,6,0,0
SN,AH,sutra,3,83,52,64,1,44,84,23,19,1,86,6,0,0
SN,AH,sutra,4,82,53,64,1,45,84,22,18,1,87,6,0,0
SN,AH,sutra,5,82,52,63,1,47,86,22,17,1,88,6,0,0
SN,AH,sutra,6,81,51,63,1,47,87,22,17,1,89,6,0,0
SN,AH,sutra,7,80,52,63,1,46,87,23,17,1,89,6,0,0
SN,AH,sutra,8,79,52,63,1,47,87,23,17,1,89,6,0,0
SN,AH,sutra,9,79,51,62,1,47,88,23,17,1,89,7,0,0
SN,AH,sutra,10,81,52,61,1,45,89,22,16,1,89,8,0,0
SN,AH,sutra,11,79,52,60,1,44,91,22,16,1,90,9,0,0
SN,AH,sutra,12,76,51,61,1,42,91,22,17,1,92,9,0,0
SN,AH,sutra,13,76,50,60,1,42,89,23,18,1,93,10,0,0
SN,AH,sutra,14,78,51,61,1,41,89,21,18,1,93,9,0,0
SN,AH,sutra,15,78,50,61,1,42,89,21,18,1,93,9,0,0
SN,AH,sutra,16,77,49,62,1,41,89,21,18,0,94,9,0,0
SN,AH,sutra,17,77,49,62,1,42,89,20,18,0,94,9,0,0
SN,AH,sutra,18,76,50,63,1,43,88,20,18,0,94,8,0,0
SN,AH,sutra,19,77,48,62,1,43,89,20,18,0,94,9,0,0
SN,AH,sutra,20,78,49,62,1,41,90,20,17,0,94,9,0,0
SN,AH,sutra,21,78,49,62,1,41,89,19,18,0,95,9,0,0
SN,AH,sutra,22,76,48,63,1,40,90,18,18,0,96,9,0,0
SN,AH,sutra,23,76,47,63,1,39,90,18,18,0,98,9,0,0
SN,AH,sutra,24,76,47,63,1,39,90,18,18,0,98,9,0,0
SN,AH,sutra,25,76,48,62,1,41,91,18,18,0,97,9,0,0
SN,AH,sutra,26,74,48,62,1,39,91,18,18,0,96,9,0,0
SN,AH,sutra,27,73,50,63,1,39,92,18,17,0,95,8,0,0
SN,AH,sutra,28,73,48,63,1,38,92,18,18,0,97,8,0,0
SN,AH,sutra,29,73,48,63,1,37,93,17,18,1,97,8,0,0
SN,AH,sutra,30,73,49,63,1,37,92,17,18,1,97,8,0,0
SN,AH,sutra,31,72,49,63,1,39,90,18,18,1,97,8,0,0
SN,AH,sutra,32,73,49,63,1,40,89,18,18,1,96,8,0,0
SN,AH,sutra,33,75,51,62,1,41,88,17,18,2,95,8,0,0
SN,AH,sutra,34,75,52,62,1,40,88,16,19,2,95,8,0,0
SN,AH,sutra,35,76,53,62,1,40,88,16,18,2,94,8,0,0
SN,AH,sutra,36,77,53,62,1,40,89,14,19,2,93,8,0,0
SN,AH,sutra,37,79,53,61,1,42,90,14,19,2,91,8,0,0
SN,AH,sutra,38,79,52,60,1,41,90,15,20,2,91,9,0,0
SN,AH,sutra,39,80,52,60,1,42,88,15,20,2,91,9,0,0
SN,AH,sutra,40,80,51,60,1,43,87,16,20,2,91,9,0,0
SN,AH,sutra,41,82,52,59,1,44,87,15,20,3,90,9,0,0
SN,AH,sutra,42,83,52,58,1,44,86,15,20,3,90,10,0,0
SN,AH,sutra,43,84,53,58,1,42,87,15,19,3,90,10,0,0
SN,AH,sutra,44,82,54,59,1,40,87,15,18,3,91,10,0,0
SN,AH,sutra,45,82,53,59,1,41,86,16,18,3,91,10,0,0
SN,AH,sutra,46,80,50,60,0,42,85,16,19,3,90,10,0,0
SN,AH,sutra,47,80,48,60,0,42,87,16,19,3,90,10,0,0
SN,AH,sutra,48,80,47,60,0,42,87,17,18,3,91,10,0,0
SN,AH,sutra,49,80,46,60,0,41,89,17,18,3,91,10,0,0
SN,AH,sutra,50,81,46,60,0,42,88,16,18,3,91,10,0,0
SN,AH,sutra,51,84,46,60,0,42,87,16,17,3,90,10,0,0
SN,AH,sutra,52,84,44,61,0,42,88,17,17,3,90,9,0,0
SN,AH,sutra,53,83,44,61,0,44,86,17,18,3,90,9,0,0
SN,AH,sutra,54,83,44,61,0,44,86,17,18,3,90,9,0,0
SN,AH,sutra,55,83,45,61,0,45,85,17,18,3,89,9,0,0
SN,AH,sutra,56,82,46,60,0,45,83,18,19,3,89,10,0,0
SN,AH,sutra,57,85,46,59,0,44,82,18,19,4,90,10,0,0
SN,AH,sutra,58,84,46,59,0,45,82,17,19,4,91,10,0,0
SN,AH,sutra,59,84,46,60,0,44,83,17,19,4,91,9,0,0
SN,AH,sutra,60,86,45,60,0,44,83,16,19,4,91,9,0,0
SN,AH,sutra,61,87,46,59,0,44,84,16,19,5,90,9,0,0
SN,AH,sutra,62,87,46,59,0,45,82,16,20,5,90,9,0,0
SN,AH,sutra,63,88,47,58,0,46,84,18,21,5,90,10,0,0
SN,AH,sutra,64,89,47,59,0,45,84,18,21,5,90,9,0,0
SN,AH,sutra,65,89,49,59,0,44,85,17,21,5,89,9,0,0
SN,AH,sutra,66,89,49,59,0,44,86,17,21,5,88,9,0,0
SN,AH,sutra,67,89,50,59,0,45,84,17,21,5,88,9,0,0
SN,AH,sutra,68,88,49,59,0,45,85,17,21,5,89,9,0,0
SN,AH,sutra,69,90,48,59,0,43,86,17,21,5,89,9,0,0
SN,AH,sutra,70,90,49,59,0,42,86,17,21,5,89,9,0,0
SN,AH,sutra,71,90,48,59,0,41,89,16,21,5,89,9,0,0
SN,AH,sutra,72,89,47,59,0,43,88,16,22,5,89,9,0,0
SN,AH,sutra,73,90,48,59,0,44,86,15,22,5,89,9,0,0
SN,AH,sutra,74,91,49,59,0,44,83,15,22,5,90,9,0,0
SN,AH,sutra,75,93,48,59,0,44,81,15,22,5,91,9,0,0
SN,AH,sutra,76,92,48,59,0,44,81,16,22,5,91,9,0,0
SN,AH,sutra,77,91,48,59,0,44,80,17,22,5,92,9,0,0
SN,AH,sutra,78,88,50,58,0,45,81,17,22,5,91,10,0,0
SN,AH,sutra,79,89,51,58,0,45,80,17,22,5,90,10,0,0
SN,AH,sutra,80,88,53,59,0,43,77,17,22,5,91,10,0,0
SN,AH,sutra,81,89,55,59,0,43,75,17,22,5,90,10,0,0
SN,AH,sutra,82,89,54,59,0,44,76,16,22,5,90,10,0,0
SN,AH,sutra,83,88,56,59,0,44,75,16,21,5,91,10,0,0
SN,AH,sutra,84,88,55,59,0,46,73,16,21,5,92,10,0,0
SN,AH,sutra,85,87,55,59,0,48,73,17,22,5,92,9,0,0
SN,AH,sutra,86,86,57,60,0,48,71,17,23,5,92,8,0,0
SN,AH,sutra,87,85,58,60,0,48,72,17,22,5,92,8,0,0
SN,AH,sutra,88,84,58,61,0,50,72,17,22,5,91,7,0,0
SN,AH,sutra,89,83,57,61,0,50,72,18,22,5,92,7,0,0
SN,AH,sutra,90,83,56,61,0,49,72,18,23,5,93,7,0,0
SN,AH,sutra,91,83,55,60,0,51,71,18,25,5,94,7,0,0
SN,AH,sutra,92,83,56,60,0,50,69,19,25,5,95,7,0,0
SN,AH,sutra,93,83,55,60,0,49,69,21,25,5,95,7,0,0
SN,AH,sutra,94,84,55,61,0,49,68,21,25,5,95,6,0,0
SN,AH,sutra,95,83,55,60,0,49,68,21,26,5,95,7,0,0
SN,AH,sutra,96,83,55,60,0,49,69,21,25,5,95,7,0,0
SN,AH,sutra,97,82,56,60,0,48,70,21,25,5,95,7,0,0
SN,AH,sutra,98,81,58,60,0,48,69,22,25,5,94,7,0,0
SN,AH,sutra,99,81,60,59,1,50,68,23,26,5,94,7,0,0
SN,AH,sutra,100,79,59,60,1,49,67,23,27,5,95,7,0,0
SN,AH,sutra,101,80,62,59,2,50,69,25,27,5,96,7,0,0
SN,AH,sutra,102,81,60,59,2,50,69,25,27,5,97,7,0,0
SN,AH,sutra,103,81,61,59,2,51,68,26,27,5,95,7,0,0
SN,AH,sutra,104,81,64,58,2,51,67,26,25,4,96,8,0,0
SN,AH,sutra,105,80,63,58,2,53,67,26,24,4,97,8,0,0
SN,AH,sutra,106,81,62,58,2,51,68,25,25,4,98,8,0,0
SN,AH,sutra,107,82,64,58,2,49,68,25,24,4,98,8,0,0
SN,AH,sutra,108,79,62,58,2,48,71,26,23,3,99,9,0,0
SN,AH,sutra,109,80,61,58,2,48,71,27,22,3,99,9,0,0
SN,AH,sutra,110,79,60,58,2,49,69,27,24,3,100,9,0,0
SN,AH,sutra,111,80,60,58,2,49,68,28,23,3,100,9,0,0
SN,AH,sutra,112,79,60,59,2,46,69,28,22,3,101,9,0,0
SN,AH,sutra,113,78,62,60,2,46,69,28,22,3,100,8,0,0
SN,AH,sutra,114,76,62,60,2,45,70,29,23,3,100,8,0,0
SN,AH,sutra,115,76,62,60,2,43,70,29,24,3,101,8,0,0
SN,AH,sutra,116,74,61,61,2,41,71,30,24,2,102,8,0,0
SN,AH,sutra,117,75,61,62,2,41,71,29,24,2,102,7,0,0
SN,AH,sutra,118,74,61,62,2,41,73,29,24,2,101,7,0,0
SN,AH,sutra,119,75,60,62,2,40,73,29,24,2,102,7,0,0
SN,AH,sutra,120,74,60,62,2,40,75,29,24,2,101,7,0,0
SN,AH,sutra,121,75,60,62,2,40,75,29,23,2,101,7,0,0
SN,AH,sutra,122,76,61,62,2,40,73,29,23,2,101,7,0,0
SN,AH,sutra,123,77,61,61,2,40,73,28,24,2,100,8,0,0
SN,AH,sutra,124,76,62,61,2,40,72,29,24,2,100,8,0,0
SN,AH,sutra,125,74,62,61,2,39,75,30,23,2,100,8,0,0
SN,AH,sutra,126,72,64,61,2,39,75,30,24,2,99,8,0,0
SN,AH,sutra,127,74,64,60,2,41,75,30,25,2,97,8,0,0
SN,AH,sutra,128,74,64,60,2,39,78,30,24,2,97,8,0,0
SN,AH,sutra,129,73,66,60,2,38,78,30,24,2,97,8,0,0
SN,AH,sutra,130,72,65,60,2,37,79,32,24,2,97,8,0,0
SN,AH,sutra,131,74,65,61,2,36,79,32,24,2,96,7,0,0
SN,AH,sutra,132,71,65,62,2,37,80,31,24,1,96,7,0,0
SN,AH,sutra,133,73,65,62,2,36,81,31,24,1,94,7,0,0
SN,AH,sutra,134,72,67,62,2,36,78,32,24,1,95,7,0,0
SN,AH,sutra,135,70,68,62,2,36,77,32,24,1,97,7,0,0
SN,AH,sutra,136,67,68,63,2,36,77,32,24,0,98,7,0,0
SN,AH,sutra,137,68,68,63,2,35,77,32,23,0,99,7,0,0
SN,AH,sutra,138,66,67,64,2,34,76,30,23,0,98,6,0,0
SN,AH,sutra,139,65,66,64,2,35,77,31,23,0,97,6,0,0
SN,AH,sutra,140,64,64,64,2,35,77,31,24,1,98,6,0,0
SN,AH,sutra,141,64,64,64,2,35,77,31,24,1,98,6,0,0
SN,AH,sutra,142,64,64,64,2,34,77,32,24,1,98,6,0,0
SN,AH,sutra,143,65,64,64,2,36,76,31,24,1,97,6,0,0
SN,AH,sutra,144,63,63,64,2,36,77,31,25,1,98,6,0,0
SN,AH,sutra,145,62,64,64,2,36,77,31,25,1,98,6,0,0
SN,AH,sutra,146,62,63,63,2,36,76,31,26,1,99,7,0,0
SN,AH,sutra,147,62,64,63,2,35,77,31,25,1,99,7,0,0
SN,AH,sutra,148,61,63,63,2,34,79,32,25,1,99,7,0,0
SN,AH,sutra,149,63,64,62,2,35,79,31,26,1,98,7,0,0
SN,AH,sutra,150,61,66,62,2,35,79,32,26,1,97,7,0,0
SN,AH,sutra,151,61,67,62,2,35,79,31,26,1,97,7,0,0
SN,AH,sutra,152,61,67,62,2,35,80,30,27,1,96,7,0,0
SN,AH,sutra,153,62,65,63,2,36,80,30,27,1,96,6,0,0
SN,AH,sutra,154,61,64,63,2,35,82,31,27,1,96,6,0,0
SN,AH,sutra,155,63,62,62,2,37,82,32,29,1,94,6,0,0
SN,AH,sutra,156,61,61,62,2,37,84,33,29,1,94,6,0,0
SN,AH,sutra,157,62,62,62,2,36,82,33,29,1,95,6,0,0
SN,AH,sutra,158,62,60,62,2,35,84,33,29,1,96,6,0,0
SN,AH,sutra,159,63,61,63,2,34,84,33,29,1,95,5,0,0
SN,AH,sutra,160,63,60,64,2,32,84,32,29,1,96,5,0,0
SN,AH,sutra,161,63,59,64,2,33,84,33,28,1,96,5,0,0
SN,AH,sutra,162,63,59,64,2,34,83,33,28,1,96,5,0,0
SN,AH,sutra,163,63,59,64,2,32,84,32,28,1,98,5,0,0
SN,AH,sutra,164,62,61,64,2,32,84,32,28,1,97,5,0,0
SN,AH,sutra,165,61,63,64,2,33,83,33,27,1,96,5,0,0
SN,AH,sutra,166,60,64,65,2,31,86,33,25,1,94,5,0,0
SN,AH,sutra,167,60,64,65,2,31,87,32,25,1,94,5,0,0
SN,AH,sutra,168,60,64,65,2,31,86,31,25,1,96,5,0,0
SN,AH,sutra,169,58,64,65,2,31,86,33,25,1,96,5,0,0
SN,AH,sutra,170,57,63,66,2,31,86,33,25,1,98,4,0,0
SN,AH,sutra,171,57,65,66,2,31,84,34,25,1,97,4,0,0
SN,AH,sutra,172,59,64,66,2,32,82,34,25,1,97,4,0,0
SN,AH,sutra,173,62,62,65,2,32,82,33,26,1,96,5,0,0
SN,AH,sutra,174,62,60,65,1,30,80,33,26,1,97,6,0,0
SN,AH,sutra,175,63,60,64,1,30,79,34,27,2,97,6,0,0
SN,AH,sutra,176,63,57,64,0,30,77,34,27,2,97,7,0,0
SN,AH,sutra,177,63,57,63,0,32,75,34,30,2,97,7,0,0
SN,AH,sutra,178,63,58,63,0,31,77,33,29,2,97,7,0,0
SN,AH,sutra,179,63,55,64,0,31,78,35,30,2,96,6,0,0
SN,AH,sutra,180,63,56,64,0,29,79,36,30,2,95,6,0,0
SN,AH,sutra,181,64,58,63,0,31,80,36,29,2,93,6,0,0
SN,AH,sutra,182,62,57,63,0,32,81,37,29,2,93,6,0,0
SN,AH,sutra,183,62,58,64,0,33,79,36,29,2,94,5,0,0
SN,AH,sutra,184,61,58,64,0,33,80,35,29,2,95,5,0,0
SN,AH,sutra,185,61,59,64,0,32,82,35,28,2,94,5,0,0
SN,AH,sutra,186,62,59,64,0,33,81,34,28,2,94,5,0,0
SN,AH,sutra,187,65,60,63,0,34,80,34,29,2,92,5,0,0
SN,AH,sutra,188,65,59,63,0,34,80,33,28,2,95,5,0,0
SN,AH,sutra,189,69,63,63,0,35,79,33,27,2,96,5,0,0
SN,AH,sutra,190,69,64,63,0,35,80,33,26,2,95,5,0,0
SN,AH,sutra,191,71,65,62,0,37,79,33,26,2,94,5,0,0
SN,AH,sutra,192,69,65,62,0,37,79,34,26,2,95,5,0,0
SN,AH,sutra,193,70,64,62,0,38,77,35,26,2,95,5,0,0
SN,AH,sutra,194,69,65,61,0,39,76,36,26,2,94,6,0,0
SN,AH,sutra,195,70,65,60,0,38,75,35,27,2,95,7,0,0
SN,AH,sutra,196,69,65,60,0,37,74,36,27,2,97,7,0,0
SN,AH,sutra,197,68,65,60,0,37,74,36,28,2,97,7,0,0
SN,AH,sutra,198,67,64,61,0,37,73,38,29,2,97,6,0,0
SN,AH,sutra,199,68,64,61,0,37,72,37,30,2,97,6,0,0
SN,AH,sutra,200,69,65,61,0,37,71,36,30,2,97,6,0,0
SN,AH,sutra,201,68,63,60,0,37,73,37,29,2,98,7,0,0
SN,AH,sutra,202,66,63,60,0,36,72,37,28,2,100,8,0,0
SN,AH,sutra,203,69,62,60,0,37,69,37,28,2,100,8,0,0
SN,AH,sutra,204,70,59,60,0,37,68,37,30,2,101,8,0,0
SN,AH,sutra,205,72,59,60,0,39,66,35,30,2,101,8,0,0
SN,AH,sutra,206,70,59,60,0,39,67,35,29,2,103,8,0,0
SN,AH,sutra,207,71,59,60,0,38,67,35,29,2,103,8,0,0
SN,AH,sutra,208,69,60,60,0,39,65,36,29,2,104,8,0,0
SN,AH,sutra,209,69,58,60,0,39,66,36,30,2,104,8,0,0
SN,AH,sutra,210,70,57,60,0,39,66,37,31,2,102,8,0,0
SN,AH,sutra,211,70,56,59,0,39,66,37,32,2,102,9,0,0
SN,AH,sutra,212,69,56,59,0,40,67,37,32,2,101,9,0,0
SN,AH,sutra,213,68,57,58,0,40,67,37,34,3,101,9,0,0
SN,AH,sutra,214,68,57,58,0,39,67,36,35,3,102,9,0,0
SN,AH,sutra,215,70,57,57,0,39,67,37,34,2,101,10,0,0
SN,AH,sutra,216,70,56,57,0,41,66,37,34,2,101,10,0,0
SN,AH,sutra,217,69,57,57,0,42,66,36,34,2,101,10,0,0
SN,AH,sutra,218,69,56,57,0,41,67,37,34,2,101,10,0,0
SN,AH,sutra,219,71,56,57,0,42,66,37,33,2,100,10,0,0
SN,AH,sutra,220,72,54,57,0,42,66,37,33,2,101,10,0,0
SN,AH,sutra,221,74,55,57,0,43,66,37,34,2,99,9,0,0
SN,AH,sutra,222,74,55,57,0,43,64,37,34,2,101,9,0,0
SN,AH,sutra,223,77,55,57,0,42,62,36,34,2,102,9,0,0
SN,AH,sutra,224,75,53,58,0,41,64,36,33,2,103,9,0,0
SN,AH,sutra,225,75,52,58,0,42,65,35,33,2,103,9,0,0
SN,AH,sutra,226,75,51,57,0,41,66,35,34,2,103,10,0,0
SN,AH,sutra,227,75,51,57,0,41,66,36,33,2,103,10,0,0
SN,AH,sutra,228,74,52,56,0,40,66,37,33,2,103,11,0,0
SN,AH,sutra,229,75,52,56,0,40,64,37,34,2,103,11,0,0
SN,AH,sutra,230,73,51,57,0,39,66,36,33,2,104,11,0,0
SN,AH,sutra,231,74,52,57,0,40,64,35,33,2,104,11,0,0
SN,AH,sutra,232,74,51,57,0,40,64,36,33,2,104,11,0,0
SN,AH,sutra,233,74,52,57,0,40,64,37,33,2,102,11,0,0
SN,AH,sutra,234,75,52,57,0,39,64,37,33,2,102,11,0,0
SN,AH,sutra,235,74,53,57,0,40,63,37,33,2,102,11,0,0
SN,AH,sutra,236,75,52,57,0,40,63,36,34,2,102,11,0,0
SN,AH,sutra,237,76,51,57,0,39,63,37,35,2,101,11,0,0
SN,AH,sutra,238,77,52,57,0,39,64,37,34,2,99,11,0,0
SN,AH,sutra,239,77,52,57,0,40,63,36,34,2,100,11,0,0
SN,AH,sutra,240,78,51,57,0,39,64,35,34,2,101,11,0,0
SN,AH,sutra,241,79,50,57,0,40,61,35,35,2,102,11,0,0
SN,AH,sutra,242,78,49,57,0,40,63,36,35,2,101,11,0,0
SN,AH,sutra,243,79,50,57,0,41,63,35,35,2,99,11,0,0
SN,AH,sutra,244,81,49,57,0,42,63,33,35,2,99,11,0,0
SN,AH,sutra,245,84,51,56,0,43,63,33,35,2,96,11,0,0
SN,AH,sutra,246,83,49,56,0,43,63,32,35,2,95,11,0,0
SN,AH,sutra,247,82,51,56,0,42,63,32,35,2,95,11,0,0
SN,AH,sutra,248,81,51,57,0,42,65,32,34,2,95,10,0,0
SN,AH,sutra,249,82,51,58,0,43,66,31,33,2,94,9,0,0
SN,AH,sutra,250,83,50,59,0,42,66,31,32,1,94,9,0,0
SN,AH,sutra,251,83,50,59,0,42,67,30,32,1,94,9,0,0
SN,AH,sutra,252,83,51,60,0,40,68,30,29,1,94,9,0,0
SN,AH,sutra,253,84,51,60,0,40,66,31,29,1,94,9,0,0
SN,AH,sutra,254,86,52,60,0,41,65,29,28,1,94,9,0,0
SN,AH,sutra,255,89,53,59,0,43,64,28,28,1,93,9,0,0
SN,AH,sutra,256,90,51,60,0,41,62,28,28,1,95,9,0,0
SN,AH,sutra,257,90,52,60,0,40,64,27,28,1,94,9,0,0
SN,AH,sutra,258,91,51,59,0,40,65,27,28,1,93,10,0,0
SN,AH,sutra,259,93,51,58,0,40,64,27,28,1,92,11,0,0
SN,AH,sutra,260,94,50,58,0,40,64,28,27,1,92,11,0,0
SN,AH,sutra,261,94,53,58,0,43,64,29,27,1,93,11,0,0
SN,AH,sutra,262,91,52,59,0,44,63,30,26,1,94,11,0,0
SN,AH,sutra,263,92,53,59,0,44,63,30,26,1,92,11,0,0
SN,AH,sutra,264,90,50,59,0,43,63,29,26,1,91,11,0,0
SN,AH,sutra,265,90,49,59,0,44,63,29,26,1,91,11,0,0
SN,AH,sutra,266,90,48,60,0,41,63,28,26,1,93,11,0,0
SN,AH,sutra,267,91,47,60,0,41,64,27,26,1,93,11,0,0
SN,AH,sutra,268,92,49,60,0,40,63,26,26,1,93,11,0,0
SN,AH,sutra,269,93,48,61,0,39,65,25,26,1,93,10,0,0
SN,AH,sutra,270,95,48,62,0,40,64,25,25,1,92,9,0,0
SN,AH,sutra,271,97,49,61,0,43,65,24,25,1,89,9,0,0
SN,AH,sutra,272,97,48,61,0,44,66,24,24,1,89,9,0,0
SN,AH,sutra,273,99,51,60,0,44,70,22,22,1,89,9,1,0
SN,AH,sutra,274,97,52,60,0,44,72,22,22,1,88,9,1,0
SN,AH,sutra,275,98,51,60,0,44,71,22,22,1,89,9,1,0
SN,AH,sutra,276,100,51,61,0,44,70,21,22,1,89,8,1,0
SN,AH,sutra,277,102,53,61,0,46,69,20,22,1,88,7,1,0
SN,AH,sutra,278,99,54,61,0,45,71,21,22,1,88,7,1,0
SN,AH,sutra,279,99,55,60,0,46,74,22,20,1,87,7,1,0
SN,AH,sutra,280,98,55,60,0,45,76,22,20,1,87,7,1,0
SN,AH,sutra,281,100,54,60,0,45,76,21,20,1,87,7,1,0
SN,AH,sutra,282,100,53,60,0,46,76,21,20,1,87,7,1,0
SN,AH,sutra,283,100,54,60,0,45,79,20,20,1,85,7,1,0
SN,AH,sutra,284,101,55,60,0,46,79,19,19,1,84,7,1,0
SN,AH,sutra,285,103,56,59,0,48,87,18,19,1,83,7,1,0
SN,AH,sutra,286,104,56,60,0,47,86,19,18,1,84,6,1,0
SN,AH,sutra,287,105,56,59,0,49,86,19,18,1,84,6,1,0
SN,AH,sutra,288,107,55,60,0,48,86,20,15,0,84,6,1,0
SN,AH,sutra,289,107,56,60,0,48,86,21,14,0,83,6,1,0
SN,AH,sutra,290,106,56,61,0,49,87,20,14,0,83,5,1,0
SN,AH,sutra,291,106,57,61,0,47,88,20,14,0,83,5,1,0
SN,AH,sutra,292,108,55,60,0,46,89,20,14,0,83,6,1,0
SN,AH,sutra,293,108,56,59,0,47,88,19,14,0,83,7,1,0
SN,AH,sutra,294,109,56,59,0,46,88,19,14,0,83,7,1,0
SN,AH,sutra,295,109,57,58,0,46,87,20,14,0,82,8,1,0
SN,AH,sutra,296,109,56,59,0,45,87,20,12,0,83,8,1,0
SN,AH,sutra,297,109,56,58,0,44,88,21,12,0,82,9,1,0
SN,AH,sutra,298,107,57,58,0,44,90,21,12,0,81,9,1,0
SN,AH,sutra,299,106,59,58,0,44,89,21,13,0,80,9,1,0
SN,AH,sutra,300,107,61,58,0,43,88,21,13,0,79,9,1,0
SN,AH,sutra,301,110,63,58,0,44,87,21,15,0,78,8,1,0
SN,AH,sutra,302,111,62,58,0,45,86,20,15,0,79,8,1,0
SN,AH,sutra,303,113,62,58,0,45,87,19,15,0,80,7,1,0
SN,AH,sutra,304,114,61,58,0,45,87,19,14,0,81,7,1,0
SN,AH,sutra,305,116,61,57,0,47,85,20,14,0,81,7,1,0
SN,AH,sutra,306,116,59,57,0,46,87,20,15,0,81,7,1,0
SN,AH,sutra,307,115,59,57,0,46,87,20,15,0,82,7,1,0
SN,AH,sutra,308,115,60,57,0,47,86,20,15,0,81,7,1,0
SN,AH,sutra,309,112,61,57,0,48,86,21,15,0,81,7,1,0
SN,AH,sutra,310,113,60,57,0,47,88,22,14,0,80,7,1,0
SN,AH,sutra,311,113,61,56,1,47,91,23,13,0,78,7,1,0
SN,AH,sutra,312,114,61,56,1,47,92,22,12,0,78,7,1,0
SN,AH,sutra,313,113,61,56,1,48,90,23,12,0,79,7,1,0
SN,AH,sutra,314,114,60,56,1,47,92,23,12,0,78,7,1,0
SN,AH,sutra,315,114,59,56,1,47,93,23,13,0,77,7,1,0
SN,AH,sutra,316,112,59,56,1,47,95,24,12,0,77,7,1,0
SN,AH,sutra,317,117,59,55,1,50,93,23,13,0,76,7,1,0
SN,AH,sutra,318,118,60,54,1,49,93,23,14,0,76,8,1,0
SN,AH,sutra,319,118,63,54,1,48,92,23,15,0,76,8,1,0
SN,AH,sutra,320,117,63,55,1,47,92,23,15,0,77,8,1,0
SN,AH,sutra,321,117,64,55,1,48,92,23,16,0,79,8,1,0
SN,AH,sutra,322,115,64,55,1,49,93,23,16,0,79,8,1,0
SN,AH,sutra,323,113,66,55,1,49,93,23,16,0,79,8,1,0
SN,AH,sutra,324,112,66,55,1,48,93,24,16,0,80,8,1,0
SN,AH,sutra,325,117,67,55,1,51,94,23,15,0,80,8,1,0
SN,AH,sutra,326,117,67,56,1,51,94,23,15,0,80,7,1,0
SN,AH,sutra,327,120,68,55,1,55,96,23,15,0,81,7,1,0
SN,AH,sutra,328,119,67,55,1,57,96,23,15,0,81,7,1,0
SN,AH,sutra,329,119,66,55,1,56,97,24,15,0,81,7,1,0
SN,AH,sutra,330,116,64,56,1,56,96,24,16,1,82,7,1,0
SN,AH,sutra,331,114,64,55,1,59,96,24,18,1,82,7,1,0
SN,AH,sutra,332,114,62,55,1,59,96,25,18,1,83,7,1,0
SN,AH,sutra,333,115,63,55,1,61,94,26,18,1,83,6,1,0
SN,AH,sutra,334,113,64,56,1,61,95,26,18,1,83,5,1,0
SN,AH,sutra,335,114,65,56,1,61,94,25,18,1,83,5,1,0
SN,AH,sutra,336,113,63,56,1,57,94,24,18,1,83,5,1,0
SN,AH,sutra,337,114,63,56,1,55,94,24,19,1,83,5,1,0
SN,AH,sutra,338,115,61,56,1,55,93,25,19,1,84,5,1,0
SN,AH,sutra,339,117,62,55,1,58,92,28,20,1,86,5,1,0
SN,AH,sutra,340,116,63,55,1,57,93,28,20,1,86,5,1,0
SN,AH,sutra,341,113,64,55,1,57,94,30,20,1,85,5,1,0
SN,AH,sutra,342,113,65,54,1,57,93,31,20,1,84,6,1,0
SN,AH,sutra,343,111,63,54,1,58,93,32,21,1,85,6,1,0
SN,AH,sutra,344,111,64,54,1,58,92,32,21,1,85,6,1,0
SN,AH,sutra,345,110,64,54,1,57,94,32,21,1,85,6,1,0
SN,AH,sutra,346,108,64,55,1,54,95,32,21,1,86,6,1,0
SN,AH,sutra,347,107,65,54,2,55,97,33,22,1,86,6,1,0
SN,AH,sutra,348,107,63,55,2,56,94,33,22,1,85,6,0,0
SN,AH,sutra,349,107,62,55,2,57,93,33,22,1,86,6,0,0
SN,AH,sutra,350,106,62,55,2,58,94,33,22,1,85,6,0,0
SN,AH,sutra,351,106,63,54,2,59,95,33,23,1,84,6,0,0
SN,AH,sutra,352,105,62,55,2,56,96,33,24,1,84,6,0,0
SN,AH,sutra,353,106,62,55,2,56,96,32,24,1,84,6,0,0
SN,AH,sutra,354,107,62,56,2,55,94,31,24,1,84,6,0,0
SN,AH,sutra,355,107,62,55,2,56,92,31,25,1,84,7,0,0
SN,AH,sutra,356,106,62,55,2,56,93,31,26,1,83,7,0,0
SN,AH,sutra,357,105,64,55,2,55,92,31,25,1,85,7,0,0
SN,AH,sutra,358,105,62,55,2,56,90,32,25,1,87,7,0,0
SN,AH,sutra,359,105,61,55,2,56,89,32,27,1,87,7,0,0
SN,AH,sutra,360,102,60,56,2,54,84,32,26,1,88,7,0,0
SN,AH,sutra,361,101,60,56,2,55,85,32,26,1,87,7,0,0
SN,AH,sutra,362,100,59,57,2,52,86,32,26,1,88,7,0,0
SN,AH,sutra,363,101,60,56,2,52,87,31,27,2,87,7,0,0
SN,AH,sutra,364,101,59,56,2,52,87,30,28,2,88,7,0,0
SN,AH,sutra,365,100,59,56,2,52,86,31,28,2,89,7,0,0
SN,AH,sutra,366,100,58,56,2,52,86,31,28,2,90,7,0,0
