Text_Type,Book,Chapter,Window,LGL,L,GGG,GLL,LG,GG,GLG,LGG,LLL,G,LLG,GGL,LL
SN,AH,nidana,367,82,6,92,16,1,0,92,50,4,57,23,54,0
SN,AH,nidana,368,82,6,92,16,1,0,90,51,4,57,25,53,0
SN,AH,nidana,369,82,6,93,16,1,0,89,52,4,57,24,53,0
SN,AH,nidana,370,81,6,94,16,1,0,90,52,4,57,24,52,0
SN,AH,nidana,371,81,6,94,16,1,0,90,53,4,57,25,50,0
SN,AH,nidana,372,81,6,92,16,1,0,91,54,4,57,25,50,0
SN,AH,nidana,373,80,6,91,16,1,0,94,55,4,57,25,48,0
SN,AH,nidana,374,81,6,91,16,1,0,94,55,4,57,25,47,0
SN,AH,nidana,375,80,6,94,15,1,0,94,55,4,57,24,47,0
SN,AH,nidana,376,81,6,96,14,1,0,94,51,3,58,24,47,0
SN,AH,nidana,377,81,6,96,14,1,0,93,50,3,58,24,49,0
SN,AH,nidana,378,79,6,97,14,1,0,94,52,3,58,24,47,0
SN,AH,nidana,379,79,6,98,13,1,0,93,53,3,58,24,47,0
SN,AH,nidana,380,79,6,97,13,1,0,93,54,3,58,24,47,0
SN,AH,nidana,381,79,6,98,14,1,0,95,55,3,58,24,50,0
SN,AH,nidana,382,79,6,95,14,0,0,93,56,3,59,24,49,0
SN,AH,nidana,383,81,6,93,15,0,0,92,57,3,59,24,48,0
SN,AH,nidana,384,81,6,93,15,0,0,91,57,3,59,25,48,0
SN,AH,nidana,385,81,6,93,16,0,0,89,57,3,59,25,49,0
SN,AH,nidana,386,81,5,93,16,0,0,88,57,3,60,26,49,0
SN,AH,nidana,387,81,5,93,16,0,0,89,56,3,60,27,48,0
SN,AH,nidana,388,80,5,92,16,0,0,90,56,3,60,27,49,0
SN,AH,nidana,389,80,5,93,17,0,0,89,55,3,60,27,49,0
SN,AH,nidana,390,80,5,95,17,0,0,88,53,3,61,26,48,0
SN,AH,nidana,391,80,4,96,17,0,0,88,53,3,62,26,47,0
SN,AH,nidana,392,80,4,94,18,0,0,89,53,3,62,27,46,0
SN,AH,nidana,393,80,3,93,18,0,0,92,55,3,62,27,45,0
SN,AH,nidana,394,80,3,92,18,0,0,93,55,3,62,27,45,0
SN,AH,nidana,395,79,3,90,18,0,0,97,56,3,61,26,47,0
SN,AH,nidana,396,78,2,90,17,0,1,96,55,3,61,25,47,0
SN,AH,nidana,397,78,3,90,16,0,1,97,52,3,60,25,50,0
SN,AH,nidana,398,80,3,89,15,0,1,96,50,2,61,26,50,0
SN,AH,nidana,399,81,3,92,14,0,1,95,50,3,61,27,54,0
SN,AH,nidana,400,81,3,92,14,0,1,94,49,3,62,27,53,0
SN,AH,nidana,401,81,3,92,14,0,1,95,48,3,62,26,54,0
SN,AH,nidana,402,81,3,90,15,0,1,95,48,3,62,28,53,0
SN,AH,nidana,403,81,3,88,15,0,1,95,48,3,62,27,56,0
SN,AH,nidana,404,82,3,87,14,0,1,94,44,3,63,28,58,0
SN,AH,nidana,405,83,3,86,16,1,1,99,45,3,62,30,61,0
SN,AH,nidana,406,83,3,86,15,1,1,99,45,3,62,30,62,0
SN,AH,nidana,407,82,3,88,15,1,1,100,46,3,61,30,62,0
SN,AH,nidana,408,82,3,88,15,1,1,100,46,3,61,31,61,0
SN,AH,nidana,409,81,3,88,16,1,1,100,48,3,60,31,62,0
SN,AH,nidana,410,80,3,87,15,1,1,99,48,3,60,33,64,0
SN,AH,nidana,411,80,3,90,14,1,1,99,47,3,60,33,63,0
SN,AH,nidana,412,80,3,91,15,1,1,98,47,1,61,32,62,0
SN,AH,nidana,413,80,3,92,14,1,1,99,47,1,61,31,62,0
SN,AH,nidana,414,80,3,91,14,1,1,98,47,1,61,32,63,0
SN,AH,nidana,415,81,2,91,14,1,1,98,47,1,62,32,62,0
SN,AH,nidana,416,83,2,92,14,1,1,97,47,1,62,32,60,0
SN,AH,nidana,417,84,2,90,14,1,1,97,47,1,62,32,61,0
SN,AH,nidana,418,85,2,89,15,1,1,98,46,1,62,32,60,0
SN,AH,nidana,419,84,2,88,15,1,1,98,47,1,62,32,61,0
SN,AH,nidana,420,84,2,88,15,1,1,99,47,1,62,32,60,0
SN,AH,nidana,421,85,2,87,13,1,1,101,46,1,62,32,61,0
SN,AH,nidana,422,85,3,85,13,1,1,101,46,1,61,32,63,0
SN,AH,nidana,423,83,3,87,13,1,1,101,46,1,60,34,64,0
SN,AH,nidana,424,82,3,87,13,1,1,98,46,1,61,34,65,0
SN,AH,nidana,425,81,3,87,13,1,1,98,46,1,61,33,67,0
SN,AH,nidana,426,81,3,88,13,1,1,96,46,1,61,34,67,0
SN,AH,nidana,427,80,3,89,13,1,1,94,48,1,60,35,69,0
SN,AH,nidana,428,81,3,87,13,1,1,93,49,1,60,35,70,0
SN,AH,nidana,429,79,3,88,13,1,1,96,50,1,59,34,71,0
SN,AH,nidana,430,79,3,90,13,1,1,95,51,1,59,33,70,0
SN,AH,nidana,431,80,3,90,13,1,1,96,52,1,59,32,68,0
SN,AH,nidana,432,80,3,88,14,1,1,96,53,1,59,31,69,0
SN,AH,nidana,433,79,2,89,14,1,1,97,53,1,60,31,68,0
SN,AH,nidana,434,81,2,90,13,1,1,95,49,1,61,32,68,0
SN,AH,nidana,435,81,2,90,13,1,1,97,48,1,61,32,67,0
SN,AH,nidana,436,82,2,92,13,1,1,97,45,1,62,31,65,0
SN,AH,nidana,437,82,2,90,15,1,1,99,46,1,61,31,65,0
SN,AH,nidana,438,83,2,91,15,1,1,97,46,1,61,31,65,0
SN,AH,nidana,439,83,2,92,15,2,1,98,45,1,60,32,68,0
SN,AH,nidana,440,85,2,93,15,2,1,96,42,1,61,31,68,0
SN,AH,nidana,441,84,2,95,15,2,1,97,42,1,60,32,68,0
SN,AH,nidana,442,85,2,94,15,2,1,94,43,1,61,32,67,0
SN,AH,nidana,443,84,2,96,15,2,1,95,43,2,60,30,69,0
SN,AH,nidana,444,84,2,95,16,2,1,95,43,2,60,30,69,0
SN,AH,nidana,445,84,2,94,16,2,1,95,43,2,60,30,70,0
SN,AH,nidana,446,84,2,93,17,2,1,95,42,2,60,30,71,0
SN,AH,nidana,447,86,3,94,17,2,1,94,41,2,59,30,70,0
SN,AH,nidana,448,86,3,95,18,2,1,92,40,2,59,30,71,0
SN,AH,nidana,449,86,3,96,19,2,1,91,40,2,59,29,71,0
SN,AH,nidana,450,86,3,94,19,2,1,93,40,2,59,29,71,0
SN,AH,nidana,451,85,3,92,20,2,1,94,44,2,58,29,71,0
SN,AH,nidana,452,85,3,92,20,2,1,96,44,2,58,29,69,0
SN,AH,nidana,453,84,3,93,20,2,1,97,44,3,57,29,70,0
SN,AH,nidana,454,84,3,92,20,2,1,97,44,3,57,29,71,0
SN,AH,nidana,455,84,3,93,20,2,1,99,44,3,56,29,73,1
SN,AH,nidana,456,83,3,91,19,2,1,97,43,3,56,30,71,1
SN,AH,nidana,457,83,3,92,19,2,1,98,42,3,56,31,69,1
SN,AH,nidana,458,81,3,95,18,2,1,99,41,3,56,31,69,1
SN,AH,nidana,459,80,3,98,18,2,1,102,40,3,55,30,69,1
SN,AH,nidana,460,80,3,98,17,2,1,101,42,3,55,31,68,1
SN,AH,nidana,461,80,3,96,17,2,1,103,43,3,55,30,68,1
SN,AH,nidana,462,80,3,96,17,2,1,103,43,3,55,29,69,1
SN,AH,nidana,463,81,3,96,18,2,1,102,43,3,55,29,68,1
SN,AH,nidana,464,81,3,96,17,2,1,102,43,3,55,31,67,1
SN,AH,nidana,465,81,3,93,17,2,1,102,43,3,55,31,70,1
SN,AH,nidana,466,81,3,92,17,2,1,102,43,3,55,31,71,1
SN,AH,nidana,467,79,3,92,18,2,1,103,46,3,54,30,72,1
SN,AH,nidana,468,79,3,92,18,2,1,102,45,3,55,30,71,1
SN,AH,nidana,469,79,3,93,18,2,1,99,44,3,55,31,73,1
SN,AH,nidana,470,80,3,93,20,2,1,95,44,3,56,31,71,1
SN,AH,nidana,471,81,3,94,21,2,0,95,45,3,57,31,72,1
SN,AH,nidana,472,82,2,96,21,2,0,94,45,3,58,31,70,1
SN,AH,nidana,473,81,2,96,23,2,0,97,44,4,57,30,70,1
SN,AH,nidana,474,80,2,94,23,2,0,95,44,3,57,30,68,1
SN,AH,nidana,475,82,2,93,24,2,1,96,45,3,56,30,68,1
SN,AH,nidana,476,81,3,92,25,2,1,95,47,3,55,30,68,1
SN,AH,nidana,477,81,4,92,24,2,1,94,47,4,54,30,70,1
SN,AH,nidana,478,81,4,92,24,2,1,94,48,6,53,32,67,1
SN,AH,nidana,479,82,4,92,24,2,1,95,48,6,53,32,65,1
SN,AH,nidana,480,82,4,92,22,1,1,90,46,6,54,29,64,1
SN,AH,nidana,481,82,4,92,23,1,1,92,46,6,54,28,62,1
SN,AH,nidana,482,82,4,91,23,1,1,91,44,6,55,28,63,1
SN,AH,nidana,483,82,4,91,23,1,1,92,43,6,55,28,63,1
SN,AH,nidana,484,83,4,92,23,1,1,89,41,6,56,29,62,1
SN,AH,nidana,485,83,4,94,23,1,1,91,41,6,56,27,60,1
SN,AH,nidana,486,83,4,93,23,1,1,91,41,6,56,27,61,1
SN,AH,nidana,487,82,4,92,22,1,1,90,41,6,56,28,64,1
SN,AH,nidana,488,82,4,89,22,1,1,91,42,6,56,28,65,1
SN,AH,nidana,489,82,4,90,22,2,1,92,44,6,55,28,66,1
SN,AH,nidana,490,82,4,88,22,2,1,95,43,6,55,27,67,1
SN,AH,nidana,491,80,4,87,22,2,1,98,45,6,54,27,68,1
SN,AH,nidana,492,80,4,90,22,2,1,96,46,6,54,27,66,1
SN,AH,nidana,493,79,5,89,21,2,1,96,47,6,53,29,66,1
SN,AH,nidana,494,80,6,87,21,2,1,98,47,6,52,28,66,1
SN,AH,nidana,495,80,6,88,22,2,1,97,46,6,52,29,65,1
SN,AH,nidana,496,79,6,91,22,2,1,95,46,6,52,29,65,1
SN,AH,nidana,497,79,5,93,22,2,1,94,46,6,53,29,64,1
SN,AH,nidana,498,81,5,91,23,2,1,93,45,6,54,27,64,1
SN,AH,nidana,499,82,5,90,24,2,1,94,44,7,54,27,62,1
SN,AH,nidana,500,82,5,89,24,2,1,95,45,7,54,27,61,1
SN,AH,nidana,501,82,5,86,24,2,1,96,47,7,54,26,62,1
SN,AH,nidana,502,82,5,85,24,2,1,97,46,7,55,26,60,1
SN,AH,nidana,503,81,5,84,24,2,1,98,46,7,55,27,60,1
SN,AH,nidana,504,82,5,83,23,2,1,97,45,7,56,28,59,1
SN,AH,nidana,505,82,5,81,24,2,1,98,46,7,56,28,58,1
SN,AH,nidana,506,81,5,81,24,2,1,98,45,7,56,28,60,1
SN,AH,nidana,507,81,6,82,23,2,1,99,45,7,55,28,59,1
