Text_Type,Book,Chapter,Window,LL,GGG,L,GGL,LGL,LG,G,LLL,LGG,GLL,LLG,GLG,GG,GL
SN,AH,uttara,1237,0,84,6,65,77,7,43,15,54,31,41,95,6,1
SN,AH,uttara,1238,0,82,6,65,77,7,44,15,54,30,40,96,6,1
SN,AH,uttara,1239,0,83,6,67,76,8,43,15,54,30,40,99,6,1
SN,AH,uttara,1240,0,83,5,66,76,8,44,15,54,30,41,99,6,1
SN,AH,uttara,1241,0,81,5,67,75,8,43,15,56,30,41,102,6,1
SN,AH,uttara,1242,0,82,5,65,75,8,43,15,56,30,41,103,6,1
SN,AH,uttara,1243,0,82,5,66,74,8,42,15,58,29,41,105,6,1
SN,AH,uttara,1244,0,79,5,66,75,8,43,15,58,29,41,104,6,1
SN,AH,uttara,1245,0,78,5,69,74,8,43,15,58,29,41,103,6,1
SN,AH,uttara,1246,0,77,5,67,73,7,44,15,59,29,39,103,6,1
SN,AH,uttara,1247,0,78,5,65,73,7,43,15,61,29,39,105,6,1
SN,AH,uttara,1248,0,77,5,65,73,7,43,15,62,30,40,103,6,1
SN,AH,uttara,1249,0,77,5,65,74,7,43,15,62,31,41,100,6,1
SN,AH,uttara,1250,0,79,5,65,73,7,43,15,60,31,42,100,6,1
SN,AH,uttara,1251,0,80,5,65,73,7,43,15,60,31,42,99,6,1
SN,AH,uttara,1252,0,78,5,66,73,7,43,15,61,31,41,100,6,1
SN,AH,uttara,1253,0,79,5,65,75,7,43,15,61,30,42,98,6,1
SN,AH,uttara,1254,0,77,5,65,76,6,44,15,60,29,40,98,6,1
SN,AH,uttara,1255,0,79,5,67,78,6,44,15,62,31,41,100,6,1
SN,AH,uttara,1256,0,78,5,66,79,6,45,14,61,32,40,100,6,1
SN,AH,uttara,1257,0,78,5,67,80,6,45,14,64,33,40,102,6,1
SN,AH,uttara,1258,0,78,5,69,80,6,46,12,64,33,39,101,6,0
SN,AH,uttara,1259,0,78,5,70,81,6,47,12,65,33,39,103,6,0
SN,AH,uttara,1260,0,79,6,70,81,6,46,12,66,33,38,103,6,0
SN,AH,uttara,1261,0,79,6,71,82,6,46,12,66,33,38,106,6,0
SN,AH,uttara,1262,0,80,6,72,82,6,46,11,66,33,38,106,6,0
SN,AH,uttara,1263,0,83,6,74,84,7,46,11,66,33,38,109,6,0
SN,AH,uttara,1264,0,85,5,72,84,7,46,11,65,33,40,107,7,0
SN,AH,uttara,1265,0,87,5,73,81,7,46,11,65,31,41,107,7,0
SN,AH,uttara,1266,0,87,5,71,82,7,46,10,65,29,41,107,7,0
SN,AH,uttara,1267,0,86,4,71,81,7,47,10,64,29,41,106,7,0
SN,AH,uttara,1268,0,86,4,72,80,7,47,10,64,29,41,106,7,0
SN,AH,uttara,1269,0,87,4,72,80,7,47,10,63,29,41,106,7,0
SN,AH,uttara,1270,0,85,4,72,81,7,48,10,61,29,41,104,7,0
SN,AH,uttara,1271,0,84,3,70,83,7,49,10,61,29,41,103,7,0
SN,AH,uttara,1272,0,83,3,71,82,7,49,10,61,30,40,104,7,0
SN,AH,uttara,1273,0,83,3,71,81,7,49,10,62,31,40,103,7,0
SN,AH,uttara,1274,0,80,3,70,79,7,50,9,61,28,40,103,6,0
SN,AH,uttara,1275,0,80,3,69,80,7,50,8,62,28,39,104,5,0
SN,AH,uttara,1276,0,79,3,68,81,7,51,7,61,28,40,104,5,0
SN,AH,uttara,1277,0,80,3,68,82,7,51,6,60,28,38,104,5,0
SN,AH,uttara,1278,0,80,3,65,81,7,51,6,59,27,36,103,5,0
SN,AH,uttara,1279,0,79,3,67,83,7,51,7,57,26,37,100,5,0
SN,AH,uttara,1280,0,78,3,68,84,6,51,8,58,26,38,98,5,0
SN,AH,uttara,1281,0,76,3,68,83,6,51,8,59,28,37,100,5,0
SN,AH,uttara,1282,0,73,4,68,83,6,50,8,60,28,41,99,5,0
SN,AH,uttara,1283,0,70,4,69,85,6,49,8,61,30,40,99,5,0
SN,AH,uttara,1284,0,69,4,70,86,7,49,8,58,31,40,97,5,0
SN,AH,uttara,1285,0,68,4,70,87,7,49,9,58,31,41,97,5,0
SN,AH,uttara,1286,0,66,5,69,88,6,49,10,58,30,41,96,5,0
SN,AH,uttara,1287,0,65,5,72,92,5,50,10,58,31,42,99,5,0
SN,AH,uttara,1288,0,65,5,71,94,5,50,10,58,32,41,98,5,0
SN,AH,uttara,1289,0,67,6,70,93,5,49,10,57,32,41,99,5,0
SN,AH,uttara,1290,0,67,6,70,94,5,49,10,56,33,39,99,5,0
SN,AH,uttara,1291,0,66,6,70,94,4,50,10,55,33,38,101,5,0
SN,AH,uttara,1292,0,66,6,71,95,4,50,9,55,32,33,101,5,0
SN,AH,uttara,1293,0,66,5,72,95,4,50,8,56,31,31,104,5,0
SN,AH,uttara,1294,0,67,5,72,95,4,51,7,56,30,29,105,4,0
SN,AH,uttara,1295,0,68,5,71,95,4,51,6,56,30,30,107,3,0
SN,AH,uttara,1296,0,67,5,69,95,4,52,6,52,31,29,105,2,0
SN,AH,uttara,1297,0,67,5,71,93,4,51,6,53,31,29,105,2,0
SN,AH,uttara,1298,0,68,6,70,95,4,50,6,52,31,28,104,2,0
SN,AH,uttara,1299,0,68,6,70,95,4,50,6,55,30,29,104,1,0
SN,AH,uttara,1300,0,67,6,69,94,4,50,6,55,29,29,103,1,0
SN,AH,uttara,1301,0,70,6,70,94,5,49,6,56,28,30,101,1,0
SN,AH,uttara,1302,0,69,5,71,93,5,50,6,57,28,30,101,1,0
SN,AH,uttara,1303,0,71,5,73,93,5,49,6,57,28,30,105,1,0
SN,AH,uttara,1304,0,72,5,73,93,5,49,6,56,28,30,105,1,0
SN,AH,uttara,1305,0,71,5,73,94,5,48,6,56,29,31,106,1,0
SN,AH,uttara,1306,0,70,5,75,93,5,48,6,56,29,31,106,1,0
SN,AH,uttara,1307,0,70,5,74,91,5,47,6,59,30,31,108,1,0
SN,AH,uttara,1308,0,68,5,73,90,4,48,6,59,30,31,107,1,0
SN,AH,uttara,1309,0,68,5,74,89,5,47,6,63,31,31,107,1,0
SN,AH,uttara,1310,0,69,5,73,89,5,48,6,63,30,31,105,1,0
SN,AH,uttara,1311,0,70,5,72,88,5,47,6,63,33,31,106,1,0
SN,AH,uttara,1312,0,70,5,70,88,5,48,6,62,33,31,106,1,0
SN,AH,uttara,1313,0,71,5,70,89,5,47,6,63,34,31,105,1,0
SN,AH,uttara,1314,0,71,5,70,88,4,48,6,62,34,32,101,1,0
SN,AH,uttara,1315,0,74,5,71,86,5,47,6,63,34,32,103,1,0
SN,AH,uttara,1316,0,75,5,70,88,5,48,6,60,34,32,101,1,0
SN,AH,uttara,1317,0,73,6,70,89,5,47,6,60,34,32,102,1,0
SN,AH,uttara,1318,0,74,6,71,90,5,48,6,58,33,32,99,1,0
SN,AH,uttara,1319,0,76,6,74,90,6,47,6,58,33,32,99,1,0
SN,AH,uttara,1320,0,77,6,72,90,6,47,6,58,33,32,100,1,0
SN,AH,uttara,1321,0,78,6,71,91,6,47,6,56,33,33,100,1,0
SN,AH,uttara,1322,0,78,6,71,91,6,48,6,54,33,32,100,1,0
SN,AH,uttara,1323,0,81,6,70,91,6,48,6,53,32,32,100,1,0
SN,AH,uttara,1324,0,83,6,71,90,6,48,6,52,31,31,101,1,0
SN,AH,uttara,1325,0,81,6,70,91,6,48,6,52,32,30,103,1,0
SN,AH,uttara,1326,0,79,6,72,91,6,48,6,51,32,30,104,1,0
SN,AH,uttara,1327,0,79,6,73,91,6,47,8,50,32,31,104,1,0
SN,AH,uttara,1328,0,77,6,74,90,6,47,8,52,33,30,104,1,0
SN,AH,uttara,1329,0,77,6,74,89,6,47,8,51,33,30,106,1,0
SN,AH,uttara,1330,0,76,6,72,88,6,47,8,50,31,29,106,1,0
SN,AH,uttara,1331,0,75,7,74,87,6,46,8,51,32,28,107,1,0
SN,AH,uttara,1332,0,75,7,76,87,6,47,8,48,32,28,107,1,0
SN,AH,uttara,1333,0,79,7,74,85,6,46,8,51,32,28,107,1,0
SN,AH,uttara,1334,0,83,7,73,84,6,45,8,54,32,28,105,1,0
SN,AH,uttara,1335,0,81,6,74,85,6,45,8,55,32,30,104,2,0
SN,AH,uttara,1336,0,81,6,74,86,6,44,8,56,32,33,101,3,0
SN,AH,uttara,1337,0,79,6,74,89,6,43,8,58,35,37,105,3,0
SN,AH,uttara,1338,0,76,6,73,88,5,43,8,61,35,39,102,4,0
SN,AH,uttara,1339,0,76,6,74,88,5,44,8,62,35,36,102,3,0
SN,AH,uttara,1340,0,74,6,74,89,5,44,8,62,35,35,103,3,0
SN,AH,uttara,1341,0,74,6,74,90,5,44,8,62,36,35,101,3,0
SN,AH,uttara,1342,0,75,6,73,91,5,44,8,62,35,35,101,3,0
SN,AH,uttara,1343,0,76,6,70,91,5,43,8,63,36,35,104,3,0
SN,AH,uttara,1344,0,75,6,69,91,5,43,8,63,36,35,106,3,0
SN,AH,uttara,1345,0,75,6,68,90,5,42,8,65,36,36,108,3,0
SN,AH,uttara,1346,0,74,6,70,90,5,42,8,65,36,36,107,3,0
SN,AH,uttara,1347,0,78,6,68,91,6,41,8,66,36,37,107,3,0
SN,AH,uttara,1348,0,76,7,68,92,6,40,8,65,36,38,108,3,0
SN,AH,uttara,1349,0,77,7,70,90,6,39,8,66,37,38,108,3,0
SN,AH,uttara,1350,0,76,7,71,89,6,40,8,65,36,39,107,3,0
SN,AH,uttara,1351,0,78,7,71,88,6,40,8,66,35,39,106,3,0
SN,AH,uttara,1352,0,77,7,71,88,6,40,8,67,34,39,107,3,0
SN,AH,uttara,1353,0,75,7,73,88,6,40,8,68,34,40,105,3,0
SN,AH,uttara,1354,0,76,7,72,87,6,41,8,67,35,39,105,3,0
SN,AH,uttara,1355,0,76,7,72,87,6,41,7,69,35,39,106,3,0
SN,AH,uttara,1356,0,78,7,73,88,6,41,7,68,33,39,104,3,0
SN,AH,uttara,1357,0,79,6,74,88,6,42,7,67,33,35,106,3,0
SN,AH,uttara,1358,0,81,6,74,86,6,43,7,66,31,36,106,3,0
SN,AH,uttara,1359,0,83,6,72,86,5,44,6,66,30,36,108,3,0
SN,AH,uttara,1360,0,85,6,73,85,5,44,5,65,30,35,107,3,0
SN,AH,uttara,1361,0,87,5,75,84,6,44,4,65,30,35,108,3,0
SN,AH,uttara,1362,0,89,6,72,81,6,43,3,64,29,34,105,3,0
SN,AH,uttara,1363,0,91,6,71,79,6,43,3,64,28,35,106,3,0
SN,AH,uttara,1364,0,89,5,74,79,6,44,3,64,28,35,105,3,0
SN,AH,uttara,1365,0,89,5,74,79,6,44,3,64,27,34,107,3,0
SN,AH,uttara,1366,0,88,5,73,79,6,44,3,66,27,34,107,3,0
SN,AH,uttara,1367,0,88,5,72,78,6,43,4,66,28,34,110,3,0
SN,AH,uttara,1368,0,87,5,73,79,6,44,4,66,28,34,106,3,0
SN,AH,uttara,1369,0,87,5,77,78,6,43,4,66,28,34,106,3,0
SN,AH,uttara,1370,0,87,5,76,79,6,44,4,64,29,34,104,3,0
SN,AH,uttara,1371,0,87,5,76,78,6,43,4,66,29,33,107,3,0
SN,AH,uttara,1372,0,89,5,73,79,6,44,4,65,29,33,105,3,0
SN,AH,uttara,1373,0,87,4,75,77,6,44,4,67,29,34,107,3,0
SN,AH,uttara,1374,0,89,4,75,77,6,45,4,65,28,34,105,3,0
SN,AH,uttara,1375,0,88,4,74,77,6,44,4,67,29,34,107,3,0
SN,AH,uttara,1376,0,86,4,72,76,5,45,4,67,29,33,108,3,0
SN,AH,uttara,1377,0,86,4,72,76,5,45,4,66,29,33,109,3,0
SN,AH,uttara,1378,0,86,4,71,77,5,46,4,66,29,34,105,3,0
SN,AH,uttara,1379,0,87,4,71,77,5,46,4,67,28,33,105,3,0
SN,AH,uttara,1380,0,88,4,70,76,5,47,4,67,27,32,105,3,0
SN,AH,uttara,1381,0,89,4,67,77,5,47,4,67,27,32,106,3,0
SN,AH,uttara,1382,0,88,4,68,78,5,48,4,65,27,32,104,3,0
SN,AH,uttara,1383,0,88,4,69,77,5,48,4,65,27,33,103,3,0
SN,AH,uttara,1384,0,87,4,68,78,4,49,4,61,27,34,102,3,0
SN,AH,uttara,1385,0,87,4,69,78,5,48,4,60,29,37,102,3,0
SN,AH,uttara,1386,0,87,4,70,79,5,49,4,60,26,37,100,3,0
SN,AH,uttara,1387,0,87,4,70,81,5,49,4,59,26,37,99,3,0
SN,AH,uttara,1388,0,86,4,70,81,5,50,4,58,25,37,99,3,0
SN,AH,uttara,1389,0,85,4,69,82,5,50,4,59,25,37,99,3,0
SN,AH,uttara,1390,0,82,4,68,83,4,51,4,58,25,37,98,3,0
SN,AH,uttara,1391,0,82,4,69,81,4,50,4,59,26,37,100,3,0
SN,AH,uttara,1392,0,84,3,69,80,4,51,4,59,26,39,97,3,0
SN,AH,uttara,1393,0,86,3,69,80,4,50,4,60,27,42,101,3,0
SN,AH,uttara,1394,0,85,3,64,81,3,51,4,59,27,42,102,3,0
SN,AH,uttara,1395,0,84,3,63,82,3,51,4,60,28,42,101,3,0
SN,AH,uttara,1396,0,86,4,62,82,3,50,4,60,28,41,101,3,0
SN,AH,uttara,1397,0,85,4,62,81,3,49,6,62,29,41,101,3,0
SN,AH,uttara,1398,0,84,4,63,81,3,49,6,62,29,41,101,3,0
SN,AH,uttara,1399,0,82,4,63,82,3,49,7,62,31,41,103,3,0
SN,AH,uttara,1400,0,83,4,64,84,3,49,7,62,31,41,103,3,0
SN,AH,uttara,1401,0,84,4,63,86,3,48,7,65,33,43,103,3,0
SN,AH,uttara,1402,0,85,4,62,87,3,49,5,65,36,42,103,3,0
SN,AH,uttara,1403,0,88,4,63,88,3,48,5,63,36,42,105,3,0
SN,AH,uttara,1404,0,89,4,63,88,3,48,5,63,36,42,104,3,0
SN,AH,uttara,1405,0,93,4,65,88,3,48,6,64,36,42,104,3,0
SN,AH,uttara,1406,0,94,3,64,89,3,49,6,64,34,42,103,3,0
SN,AH,uttara,1407,0,96,3,62,88,3,48,6,67,33,43,102,3,0
SN,AH,uttara,1408,0,92,3,63,89,3,49,6,65,34,43,102,3,0
SN,AH,uttara,1409,0,89,3,63,91,3,49,6,63,36,43,103,3,0
SN,AH,uttara,1410,0,90,3,63,90,3,50,6,62,36,42,103,2,0
SN,AH,uttara,1411,0,92,3,63,90,3,51,6,61,36,39,103,1,0
SN,AH,uttara,1412,0,94,3,63,88,3,52,6,59,33,35,98,1,0
SN,AH,uttara,1413,0,95,3,63,88,3,53,6,57,33,33,99,0,0
SN,AH,uttara,1414,0,93,3,62,88,3,53,6,58,33,33,101,0,0
SN,AH,uttara,1415,0,92,3,62,88,3,52,6,60,34,33,102,0,0
SN,AH,uttara,1416,0,94,3,62,86,3,52,6,60,33,33,103,0,0
SN,AH,uttara,1417,0,99,3,63,85,3,52,6,62,32,33,105,0,0
SN,AH,uttara,1418,0,101,3,63,85,3,53,6,60,31,33,103,0,0
SN,AH,uttara,1419,0,102,3,64,85,3,53,6,60,31,33,101,0,0
SN,AH,uttara,1420,0,101,3,65,86,3,54,6,58,31,32,100,0,0
SN,AH,uttara,1421,0,101,3,63,85,3,54,6,58,32,33,101,0,0
SN,AH,uttara,1422,0,99,3,64,84,2,55,6,57,31,32,101,0,0
SN,AH,uttara,1423,0,101,2,64,83,2,56,6,57,30,32,101,0,0
SN,AH,uttara,1424,0,101,2,62,84,2,57,6,57,29,32,100,0,0
SN,AH,uttara,1425,0,102,2,63,84,2,56,6,58,29,31,101,0,0
SN,AH,uttara,1426,0,102,2,64,85,2,56,6,57,29,30,101,0,0
SN,AH,uttara,1427,0,104,2,66,86,3,55,6,57,29,31,100,0,0
SN,AH,uttara,1428,0,105,2,65,86,3,55,6,56,30,30,101,0,0
SN,AH,uttara,1429,0,104,2,66,86,3,55,5,58,29,30,101,0,0
SN,AH,uttara,1430,0,107,2,64,87,3,56,5,55,29,29,100,0,0
SN,AH,uttara,1431,0,106,2,62,87,3,56,5,55,29,30,102,0,0
SN,AH,uttara,1432,0,106,2,61,87,3,56,5,55,30,31,101,0,0
SN,AH,uttara,1433,0,104,2,60,87,3,56,5,56,30,30,104,0,0
SN,AH,uttara,1434,0,102,2,61,87,3,56,5,56,30,31,104,0,0
SN,AH,uttara,1435,0,100,2,61,86,3,55,5,58,32,31,106,0,0
SN,AH,uttara,1436,0,100,2,60,86,2,56,5,56,32,31,104,0,0
SN,AH,uttara,1437,0,99,1,62,87,2,57,5,58,33,31,107,0,0
SN,AH,uttara,1438,0,99,1,62,87,2,57,5,59,33,31,106,0,0
SN,AH,uttara,1439,0,98,1,60,88,2,57,5,59,34,32,106,0,0
SN,AH,uttara,1440,0,98,1,60,88,2,57,5,59,34,32,106,0,0
SN,AH,uttara,1441,0,99,1,60,87,2,56,5,59,35,32,108,0,0
SN,AH,uttara,1442,0,99,1,61,89,2,57,4,59,34,32,104,0,0
SN,AH,uttara,1443,0,99,1,63,88,2,56,4,60,34,32,105,0,0
SN,AH,uttara,1444,0,99,1,59,88,2,57,4,60,34,32,106,0,0
SN,AH,uttara,1445,0,100,1,60,88,2,57,4,61,33,31,105,0,0
SN,AH,uttara,1446,0,99,1,60,90,2,58,4,59,33,31,103,0,0
SN,AH,uttara,1447,0,98,1,63,90,2,58,4,59,33,31,101,0,0
SN,AH,uttara,1448,0,99,1,61,92,2,59,4,58,32,30,100,0,0
SN,AH,uttara,1449,0,101,1,60,93,2,58,4,59,32,29,103,0,0
SN,AH,uttara,1450,0,104,2,61,92,2,58,4,57,31,29,102,0,0
SN,AH,uttara,1451,0,106,2,64,91,2,57,4,57,31,29,102,0,0
SN,AH,uttara,1452,0,107,2,63,91,2,57,4,56,31,30,102,0,0
SN,AH,uttara,1453,0,105,2,63,91,2,57,4,57,31,29,104,0,0
SN,AH,uttara,1454,0,104,2,64,91,2,57,4,57,31,29,104,0,0
SN,AH,uttara,1455,0,103,2,64,92,2,57,4,56,32,31,102,0,0
SN,AH,uttara,1456,0,104,2,64,92,2,57,4,56,32,30,102,0,0
SN,AH,uttara,1457,0,105,2,63,92,2,56,5,58,31,30,103,0,0
SN,AH,uttara,1458,0,108,2,63,91,2,56,5,57,31,29,103,0,0
SN,AH,uttara,1459,0,108,2,63,91,2,56,5,57,31,29,103,0,0
SN,AH,uttara,1460,0,108,2,62,91,1,57,5,57,29,27,103,0,0
SN,AH,uttara,1461,0,109,2,62,90,2,56,5,59,30,28,104,0,0
SN,AH,uttara,1462,0,108,2,62,87,2,56,5,59,30,28,103,0,0
SN,AH,uttara,1463,0,110,2,61,87,2,55,6,58,30,30,102,0,0
SN,AH,uttara,1464,0,109,2,60,86,2,54,6,57,30,29,102,0,0
SN,AH,uttara,1465,0,109,2,60,85,2,54,6,57,31,29,103,0,0
SN,AH,uttara,1466,0,108,2,59,85,2,55,6,55,30,29,100,0,0
SN,AH,uttara,1467,0,108,2,60,86,2,54,7,58,30,27,104,0,0
SN,AH,uttara,1468,0,104,2,58,85,2,55,7,57,29,24,100,0,0
SN,AH,uttara,1469,0,104,2,59,86,2,54,7,59,30,26,100,1,0
SN,AH,uttara,1470,0,105,2,60,86,2,54,7,58,30,26,101,1,0
SN,AH,uttara,1471,0,104,1,60,87,2,54,8,58,31,27,101,2,0
SN,AH,uttara,1472,0,106,1,60,90,2,54,6,56,31,27,100,3,0
SN,AH,uttara,1473,0,106,1,61,91,2,53,7,58,31,27,101,4,0
SN,AH,uttara,1474,0,107,1,62,90,2,53,6,58,30,27,100,4,0
SN,AH,uttara,1475,0,110,1,65,91,2,53,7,61,31,28,103,4,0
SN,AH,uttara,1476,0,109,1,66,89,2,53,7,59,29,27,102,5,0
SN,AH,uttara,1477,0,109,1,68,90,2,52,7,59,28,29,101,5,0
SN,AH,uttara,1478,0,107,1,66,90,2,53,8,60,27,30,100,5,0
SN,AH,uttara,1479,0,108,1,67,90,2,52,8,61,26,32,98,5,0
SN,AH,uttara,1480,0,105,1,65,90,2,51,7,59,27,33,97,6,0
SN,AH,uttara,1481,0,107,1,67,91,2,51,7,59,27,33,96,6,0
SN,AH,uttara,1482,0,105,1,68,94,2,52,7,56,27,32,95,6,0
SN,AH,uttara,1483,0,105,1,68,94,2,52,7,56,26,32,96,6,0
SN,AH,uttara,1484,0,104,1,70,92,2,53,7,54,24,33,97,6,0
SN,AH,uttara,1485,0,104,1,75,91,2,52,9,53,26,32,99,6,0
SN,AH,uttara,1486,0,102,1,76,89,2,51,9,53,26,33,102,6,0
SN,AH,uttara,1487,0,102,1,75,88,2,51,9,53,27,34,102,6,0
SN,AH,uttara,1488,0,102,1,75,88,2,51,9,53,27,34,102,6,0
SN,AH,uttara,1489,0,102,1,77,88,2,50,9,51,29,35,102,6,0
SN,AH,uttara,1490,0,103,1,76,89,2,51,9,49,29,35,100,6,0
SN,AH,uttara,1491,0,100,1,77,88,2,50,9,52,29,36,102,6,0
SN,AH,uttara,1492,0,94,1,77,88,2,50,9,50,29,36,102,6,0
SN,AH,uttara,1493,0,91,1,77,89,2,50,9,51,30,36,102,6,0
SN,AH,uttara,1494,0,90,1,76,89,2,50,9,53,31,36,101,6,0
SN,AH,uttara,1495,0,90,1,75,89,2,50,9,52,31,37,102,6,0
SN,AH,uttara,1496,0,91,1,75,89,2,50,9,53,30,36,102,6,0
SN,AH,uttara,1497,0,92,1,75,89,3,49,9,55,30,39,101,6,0
SN,AH,uttara,1498,0,91,1,76,89,3,49,9,55,30,38,102,6,0
SN,AH,uttara,1499,0,91,1,77,89,3,48,9,56,30,38,103,6,0
SN,AH,uttara,1500,0,89,1,76,89,3,49,9,55,32,38,102,6,0
SN,AH,uttara,1501,0,89,1,76,88,3,49,9,55,33,38,102,6,0
SN,AH,uttara,1502,0,86,1,74,87,2,50,9,55,33,39,102,6,0
SN,AH,uttara,1503,0,86,1,74,87,2,50,9,56,32,40,101,6,0
SN,AH,uttara,1504,0,86,1,73,87,2,50,9,55,33,40,102,6,0
SN,AH,uttara,1505,0,86,1,74,85,2,50,9,55,33,40,103,6,0
SN,AH,uttara,1506,0,86,1,76,85,2,50,9,55,33,39,102,6,0
SN,AH,uttara,1507,0,89,1,78,84,3,49,9,56,33,40,101,6,0
SN,AH,uttara,1508,0,91,1,78,84,3,49,9,55,33,40,100,6,0
SN,AH,uttara,1509,0,92,1,79,84,3,48,9,56,33,40,100,6,0
SN,AH,uttara,1510,0,94,1,78,85,3,49,9,54,31,40,99,6,0
SN,AH,uttara,1511,0,94,1,78,86,3,49,9,54,31,40,98,6,0
SN,AH,uttara,1512,0,93,1,77,85,3,49,9,53,30,40,95,6,0
SN,AH,uttara,1513,0,91,1,78,85,3,49,9,53,32,39,95,6,0
SN,AH,uttara,1514,0,93,1,77,84,3,49,9,54,31,38,96,6,0
SN,AH,uttara,1515,0,94,1,77,84,3,49,9,54,31,39,94,6,0
SN,AH,uttara,1516,0,93,1,79,85,3,50,9,53,30,40,90,6,0
SN,AH,uttara,1517,0,93,1,80,83,3,50,9,54,30,40,90,6,0
SN,AH,uttara,1518,0,94,1,76,84,3,51,9,52,30,40,91,6,0
SN,AH,uttara,1519,0,94,1,77,84,3,50,9,53,30,41,91,6,0
SN,AH,uttara,1520,0,94,1,77,85,3,50,9,52,30,41,91,6,0
SN,AH,uttara,1521,0,97,1,78,83,3,49,9,53,30,41,91,6,0
SN,AH,uttara,1522,0,97,1,76,83,3,49,9,54,30,41,92,6,0
SN,AH,uttara,1523,0,99,1,77,81,3,48,9,54,30,41,94,6,0
SN,AH,uttara,1524,0,96,1,78,81,3,49,9,53,30,41,92,6,0
SN,AH,uttara,1525,0,95,0,77,81,3,49,9,55,30,41,93,6,0
SN,AH,uttara,1526,0,93,0,74,82,3,50,9,55,30,41,93,6,0
SN,AH,uttara,1527,0,94,0,74,81,3,49,10,55,32,40,94,6,0
SN,AH,uttara,1528,0,96,0,74,81,3,49,10,54,32,40,93,6,0
SN,AH,uttara,1529,0,96,0,75,80,3,48,10,54,32,40,96,6,0
SN,AH,uttara,1530,0,96,0,75,78,3,48,10,54,31,38,96,6,0
SN,AH,uttara,1531,0,95,0,75,78,3,48,10,55,31,38,96,6,0
SN,AH,uttara,1532,0,94,0,75,77,3,48,9,52,31,38,94,7,0
SN,AH,uttara,1533,0,94,0,76,77,3,48,9,52,31,38,95,7,0
SN,AH,uttara,1534,0,96,0,78,76,3,48,9,52,30,37,96,7,0
SN,AH,uttara,1535,0,97,1,80,75,3,47,9,52,30,36,97,7,0
SN,AH,uttara,1536,0,98,1,81,75,2,48,9,49,29,35,97,7,0
SN,AH,uttara,1537,0,100,1,81,77,2,48,9,49,29,36,97,7,0
SN,AH,uttara,1538,0,98,1,81,76,2,49,8,49,29,34,96,7,0
SN,AH,uttara,1539,0,98,1,82,77,2,50,8,50,29,34,98,7,0
SN,AH,uttara,1540,0,99,1,82,78,2,50,8,49,28,34,97,7,0
SN,AH,uttara,1541,0,102,1,82,79,3,49,8,49,30,36,99,7,0
SN,AH,uttara,1542,0,100,1,83,79,3,50,7,46,30,36,96,7,0
SN,AH,uttara,1543,0,101,1,85,80,3,49,7,47,30,37,98,7,0
SN,AH,uttara,1544,0,103,1,85,77,3,50,7,45,29,35,97,6,0
SN,AH,uttara,1545,0,101,1,84,77,3,50,7,46,28,35,98,6,0
SN,AH,uttara,1546,0,101,1,85,77,3,51,6,46,27,34,97,5,0
SN,AH,uttara,1547,0,100,1,85,75,3,52,6,47,26,33,98,4,0
SN,AH,uttara,1548,0,99,1,84,75,3,53,5,45,26,32,98,3,0
SN,AH,uttara,1549,0,100,1,82,75,3,53,5,46,25,32,97,3,0
SN,AH,uttara,1550,0,96,1,78,74,3,53,4,43,24,31,92,3,0
SN,AH,uttara,1551,0,96,1,77,74,3,53,4,44,25,32,92,2,0
SN,AH,uttara,1552,0,97,1,74,72,3,54,4,45,23,30,92,2,0
SN,AH,uttara,1553,0,98,1,74,71,3,54,3,45,24,29,91,2,0
SN,AH,uttara,1554,0,97,1,74,71,3,55,3,45,24,27,92,2,0
SN,AH,uttara,1555,0,97,1,76,71,4,55,3,47,25,26,92,1,0
SN,AH,uttara,1556,0,94,1,74,70,4,55,3,47,25,27,93,1,0
SN,AH,uttara,1557,0,94,1,73,67,4,54,3,51,25,27,96,1,0
SN,AH,uttara,1558,0,94,1,72,67,4,54,3,51,26,28,95,1,0
SN,AH,uttara,1559,0,96,1,71,68,4,54,3,51,26,27,94,1,0
SN,AH,uttara,1560,0,97,1,65,69,4,55,1,52,24,27,93,1,0
SN,AH,uttara,1561,0,99,1,63,70,4,56,1,53,24,27,90,1,0
SN,AH,uttara,1562,0,99,1,63,70,4,56,1,55,23,26,90,1,0
SN,AH,uttara,1563,0,100,1,63,69,4,55,1,56,24,26,91,1,0
SN,AH,uttara,1564,0,100,1,62,70,4,56,1,56,24,25,89,1,0
SN,AH,uttara,1565,0,99,1,64,70,4,55,1,57,23,26,90,1,0
SN,AH,uttara,1566,0,99,1,63,72,4,56,1,54,24,26,88,1,0
SN,AH,uttara,1567,0,100,1,64,72,5,55,1,56,25,28,86,1,0
SN,AH,uttara,1568,0,100,2,66,72,5,54,1,56,24,28,85,1,0
SN,AH,uttara,1569,0,101,2,66,72,5,54,1,54,23,28,87,1,0
SN,AH,uttara,1570,0,101,3,66,74,5,53,1,55,23,27,85,1,0
SN,AH,uttara,1571,0,100,3,66,73,5,52,1,55,24,29,87,1,0
SN,AH,uttara,1572,0,98,3,65,73,4,53,1,54,24,26,89,1,0
SN,AH,uttara,1573,0,97,3,65,74,4,53,1,56,24,26,87,1,0
SN,AH,uttara,1574,0,96,4,65,76,4,53,1,55,24,25,85,1,0
SN,AH,uttara,1575,0,99,4,65,76,5,52,1,55,24,25,87,1,0
