Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AS,uttara,7389,8.49,4.32,16.56,0.94,0.15,0.01
SN,AS,uttara,7390,8.3,4.44,16.64,0.92,0.15,0.01
SN,AS,uttara,7391,8.53,4.32,16.64,0.93,0.15,0.02
SN,AS,uttara,7392,8.87,4.16,16.6,0.94,0.15,0.03
SN,AS,uttara,7393,8.81,4.16,16.6,0.93,0.15,0.03
SN,AS,uttara,7394,9.08,4.08,16.64,0.93,0.15,0.03
SN,AS,uttara,7395,9.11,4.08,16.6,0.94,0.15,0.03
SN,AS,uttara,7396,9.37,4.0,16.64,0.94,0.15,0.03
SN,AS,uttara,7397,9.28,4.04,16.6,0.94,0.15,0.03
SN,AS,uttara,7398,9.4,3.96,16.56,0.96,0.15,0.03
SN,AS,uttara,7399,9.45,3.96,16.56,0.96,0.15,0.03
SN,AS,uttara,7400,9.33,4.0,16.56,0.94,0.16,0.03
SN,AS,uttara,7401,9.39,4.0,16.56,0.93,0.16,0.03
SN,AS,uttara,7402,9.63,3.88,16.52,0.93,0.16,0.04
SN,AS,uttara,7403,9.48,3.96,16.52,0.93,0.16,0.03
SN,AS,uttara,7404,9.31,4.0,16.52,0.92,0.16,0.03
SN,AS,uttara,7405,9.35,4.0,16.6,0.92,0.16,0.03
SN,AS,uttara,7406,9.5,4.04,17.28,0.92,0.16,0.03
SN,AS,uttara,7407,10.05,3.92,18.08,0.93,0.16,0.04
SN,AS,uttara,7408,10.12,3.96,18.4,0.93,0.16,0.04
SN,AS,uttara,7409,10.22,3.96,18.68,0.94,0.16,0.04
SN,AS,uttara,7410,10.28,4.04,19.24,0.94,0.16,0.04
SN,AS,uttara,7411,10.25,4.16,19.76,0.94,0.15,0.04
SN,AS,uttara,7412,9.88,4.36,20.0,0.93,0.15,0.04
SN,AS,uttara,7413,10.21,4.28,20.28,0.93,0.15,0.04
SN,AS,uttara,7414,10.23,4.28,20.36,0.93,0.15,0.04
SN,AS,uttara,7415,10.49,4.16,20.36,0.93,0.16,0.04
SN,AS,uttara,7416,9.98,4.36,20.44,0.93,0.15,0.03
SN,AS,uttara,7417,9.99,4.36,20.52,0.93,0.15,0.02
SN,AS,uttara,7418,10.12,4.32,20.52,0.94,0.15,0.02
SN,AS,uttara,7419,9.85,4.4,20.52,0.94,0.15,0.02
SN,AS,uttara,7420,9.91,4.36,20.48,0.94,0.15,0.02
SN,AS,uttara,7421,9.6,4.44,20.44,0.94,0.15,0.02
SN,AS,uttara,7422,9.66,4.4,20.4,0.95,0.15,0.02
SN,AS,uttara,7423,9.54,4.48,20.48,0.95,0.15,0.02
SN,AS,uttara,7424,9.36,4.52,20.44,0.94,0.15,0.02
SN,AS,uttara,7425,9.51,4.48,20.4,0.95,0.15,0.02
SN,AS,uttara,7426,9.59,4.4,20.36,0.95,0.15,0.02
SN,AS,uttara,7427,9.64,4.4,20.4,0.95,0.15,0.02
SN,AS,uttara,7428,9.72,4.36,20.4,0.94,0.15,0.02
SN,AS,uttara,7429,9.71,4.36,20.4,0.93,0.15,0.02
SN,AS,uttara,7430,10.06,4.2,20.32,0.92,0.15,0.03
SN,AS,uttara,7431,9.98,4.12,19.64,0.91,0.16,0.03
SN,AS,uttara,7432,9.6,4.16,18.8,0.9,0.16,0.02
SN,AS,uttara,7433,9.53,4.12,18.52,0.89,0.16,0.02
SN,AS,uttara,7434,9.71,4.04,18.52,0.89,0.16,0.03
SN,AS,uttara,7435,9.57,4.0,18.28,0.88,0.16,0.03
SN,AS,uttara,7436,10.04,3.76,18.0,0.87,0.16,0.03
SN,AS,uttara,7437,10.33,3.68,18.08,0.89,0.16,0.03
SN,AS,uttara,7438,10.39,3.6,17.84,0.89,0.16,0.04
SN,AS,uttara,7439,10.81,3.44,17.72,0.88,0.17,0.06
SN,AS,uttara,7440,11.07,3.36,17.64,0.88,0.17,0.07
SN,AS,uttara,7441,11.87,3.16,17.6,0.9,0.17,0.09
SN,AS,uttara,7442,11.57,3.2,17.56,0.9,0.17,0.09
SN,AS,uttara,7443,11.63,3.16,17.52,0.9,0.17,0.09
SN,AS,uttara,7444,11.71,3.12,17.48,0.88,0.17,0.09
SN,AS,uttara,7445,12.08,3.04,17.48,0.88,0.17,0.09
SN,AS,uttara,7446,12.78,2.92,17.72,0.88,0.17,0.11
SN,AS,uttara,7447,12.8,2.96,17.96,0.89,0.17,0.11
SN,AS,uttara,7448,12.53,3.0,17.92,0.92,0.17,0.11
SN,AS,uttara,7449,12.6,3.0,17.96,0.93,0.17,0.11
SN,AS,uttara,7450,12.67,3.0,17.96,0.95,0.16,0.11
SN,AS,uttara,7451,12.35,3.08,17.96,0.95,0.16,0.1
SN,AS,uttara,7452,12.53,3.12,18.56,0.95,0.16,0.1
SN,AS,uttara,7453,12.54,3.2,19.12,0.94,0.16,0.1
SN,AS,uttara,7454,12.48,3.24,19.16,0.95,0.16,0.1
SN,AS,uttara,7455,12.18,3.32,19.16,0.95,0.16,0.08
SN,AS,uttara,7456,12.42,3.24,19.2,0.96,0.16,0.09
SN,AS,uttara,7457,12.34,3.28,19.28,0.96,0.16,0.09
SN,AS,uttara,7458,12.01,3.36,19.24,0.95,0.16,0.08
SN,AS,uttara,7459,11.37,3.48,18.92,0.94,0.16,0.07
SN,AS,uttara,7460,11.44,3.48,18.68,0.95,0.16,0.07
SN,AS,uttara,7461,10.88,3.64,18.56,0.95,0.16,0.07
SN,AS,uttara,7462,11.28,3.48,18.44,0.94,0.16,0.07
SN,AS,uttara,7463,10.89,3.6,18.44,0.94,0.16,0.06
SN,AS,uttara,7464,10.93,3.6,18.56,0.94,0.16,0.06
SN,AS,uttara,7465,10.48,3.76,18.6,0.95,0.16,0.04
SN,AS,uttara,7466,10.4,3.8,18.8,0.95,0.16,0.03
SN,AS,uttara,7467,10.35,3.84,18.84,0.95,0.16,0.03
SN,AS,uttara,7468,10.49,3.84,18.96,0.95,0.16,0.03
SN,AS,uttara,7469,10.52,3.84,19.08,0.95,0.16,0.03
SN,AS,uttara,7470,10.53,3.84,19.32,0.95,0.16,0.03
SN,AS,uttara,7471,10.29,3.88,19.16,0.95,0.16,0.02
SN,AS,uttara,7472,10.68,3.72,19.12,0.95,0.16,0.03
SN,AS,uttara,7473,11.25,3.56,19.16,0.94,0.16,0.03
SN,AS,uttara,7474,11.43,3.52,19.32,0.94,0.16,0.03
SN,AS,uttara,7475,11.74,3.44,19.44,0.94,0.16,0.05
SN,AS,uttara,7476,11.85,3.44,19.6,0.95,0.16,0.05
SN,AS,uttara,7477,11.27,3.52,19.0,0.94,0.16,0.03
SN,AS,uttara,7478,11.15,3.48,18.6,0.95,0.16,0.03
SN,AS,uttara,7479,11.35,3.44,18.64,0.95,0.16,0.03
SN,AS,uttara,7480,11.02,3.56,18.76,0.96,0.16,0.03
SN,AS,uttara,7481,10.79,3.68,18.72,0.96,0.16,0.03
SN,AS,uttara,7482,10.76,3.68,18.72,0.96,0.16,0.03
SN,AS,uttara,7483,10.91,3.64,18.76,0.97,0.16,0.03
SN,AS,uttara,7484,11.02,3.6,18.76,0.97,0.16,0.03
SN,AS,uttara,7485,11.03,3.56,18.72,0.97,0.16,0.03
SN,AS,uttara,7486,11.28,3.44,18.6,0.98,0.16,0.03
SN,AS,uttara,7487,10.7,3.6,18.48,0.98,0.16,0.03
SN,AS,uttara,7488,10.82,3.56,18.48,0.99,0.16,0.03
SN,AS,uttara,7489,10.39,3.68,18.36,0.99,0.15,0.02
SN,AS,uttara,7490,10.42,3.68,18.36,0.99,0.15,0.02
SN,AS,uttara,7491,10.2,3.76,18.12,0.99,0.15,0.02
SN,AS,uttara,7492,10.26,3.76,18.08,1.0,0.15,0.02
SN,AS,uttara,7493,10.06,3.8,17.96,1.0,0.15,0.02
SN,AS,uttara,7494,10.34,3.72,17.96,1.0,0.15,0.03
SN,AS,uttara,7495,9.97,3.84,17.92,1.0,0.15,0.03
SN,AS,uttara,7496,9.71,3.96,17.92,0.99,0.15,0.03
SN,AS,uttara,7497,9.43,4.08,17.72,0.99,0.15,0.02
SN,AS,uttara,7498,9.29,4.2,17.88,0.99,0.15,0.02
SN,AS,uttara,7499,9.22,4.28,17.92,0.98,0.15,0.03
SN,AS,uttara,7500,9.02,4.4,18.04,0.98,0.15,0.02
SN,AS,uttara,7501,9.06,4.4,18.12,0.98,0.15,0.02
SN,AS,uttara,7502,8.98,4.4,18.08,0.98,0.15,0.02
SN,AS,uttara,7503,9.02,4.36,17.96,0.98,0.15,0.02
SN,AS,uttara,7504,9.12,4.28,17.92,0.98,0.15,0.03
SN,AS,uttara,7505,9.0,4.32,17.8,0.96,0.15,0.03
SN,AS,uttara,7506,8.97,4.16,17.24,0.96,0.15,0.03
SN,AS,uttara,7507,9.18,4.08,17.24,0.96,0.15,0.03
