Text_Type,Book,Chapter,Window,LLG,G,L,GLG,LGL,GGG,GLL,GGL,LGG,LLL,LG,LL,GG,GL
SN,AH,chikitsa,3127,14,19,1,29,30,26,10,20,15,1,1,0,0,0
SN,AH,chikitsa,3128,15,18,1,31,29,26,9,19,18,1,1,0,0,0
SN,AH,chikitsa,3129,14,19,1,29,29,25,8,18,19,1,0,0,0,0
SN,AH,chikitsa,3130,13,19,1,30,29,25,8,19,18,1,0,0,0,0
SN,AH,chikitsa,3131,14,19,1,29,29,26,8,19,17,1,0,0,0,0
SN,AH,chikitsa,3132,15,19,1,29,29,25,7,19,18,1,0,0,0,0
SN,AH,chikitsa,3133,15,20,1,28,30,23,7,19,18,0,0,0,0,0
SN,AH,chikitsa,3134,16,19,2,27,30,23,7,19,18,0,0,0,0,0
SN,AH,chikitsa,3135,16,19,2,26,29,24,7,20,18,0,0,0,0,0
SN,AH,chikitsa,3136,19,19,1,25,28,27,7,20,19,0,1,0,0,0
SN,AH,chikitsa,3137,18,20,1,24,28,27,6,21,18,0,1,0,0,0
SN,AH,chikitsa,3138,17,20,1,25,29,26,6,21,18,0,1,0,0,0
SN,AH,chikitsa,3139,16,20,1,27,29,26,6,21,17,0,1,0,0,0
SN,AH,chikitsa,3140,15,20,1,26,29,26,7,22,17,0,1,0,0,0
SN,AH,chikitsa,3141,17,20,1,26,28,26,8,20,17,0,1,0,0,0
SN,AH,chikitsa,3142,17,19,1,27,27,28,7,20,19,0,1,0,0,0
SN,AH,chikitsa,3143,16,19,1,28,28,27,8,20,18,0,1,0,0,0
SN,AH,chikitsa,3144,15,19,1,29,29,26,8,21,17,0,1,0,0,0
SN,AH,chikitsa,3145,14,19,1,31,30,23,8,22,17,0,1,0,0,0
SN,AH,chikitsa,3146,15,19,1,32,29,23,8,21,17,0,1,0,0,0
SN,AH,chikitsa,3147,14,20,1,30,30,22,8,21,14,0,1,0,0,0
SN,AH,chikitsa,3148,14,19,1,31,29,23,8,21,16,0,1,0,0,0
SN,AH,chikitsa,3149,14,20,1,28,29,26,7,20,15,0,1,0,0,0
SN,AH,chikitsa,3150,13,20,1,27,29,27,7,21,15,0,1,0,0,0
SN,AH,chikitsa,3151,13,20,1,26,31,27,7,21,14,0,1,0,0,0
SN,AH,chikitsa,3152,13,20,1,27,31,28,7,21,12,0,1,0,0,0
SN,AH,chikitsa,3153,12,21,1,26,32,29,7,21,9,0,1,0,0,0
SN,AH,chikitsa,3154,13,21,1,26,32,30,6,21,8,0,1,0,0,0
SN,AH,chikitsa,3155,14,21,1,24,32,30,7,21,8,0,1,0,0,0
SN,AH,chikitsa,3156,13,21,1,25,32,30,7,21,8,0,1,0,0,0
SN,AH,chikitsa,3157,12,21,1,25,33,30,7,22,7,0,1,0,0,0
SN,AH,chikitsa,3158,12,21,1,22,34,30,8,23,7,0,1,0,0,0
SN,AH,chikitsa,3159,12,22,0,23,34,29,8,23,7,0,1,0,0,0
SN,AH,chikitsa,3160,13,22,0,23,34,30,7,22,7,0,1,0,0,0
SN,AH,chikitsa,3161,10,23,0,24,34,28,8,21,6,0,0,0,0,0
SN,AH,chikitsa,3162,11,23,0,24,32,30,8,21,5,0,0,0,0,0
SN,AH,chikitsa,3163,11,23,0,24,32,30,9,20,5,0,0,0,0,0
SN,AH,chikitsa,3164,11,22,0,25,31,33,8,20,6,0,0,0,0,0
SN,AH,chikitsa,3165,11,22,0,26,31,33,7,19,7,0,0,0,0,0
SN,AH,chikitsa,3166,9,21,1,27,31,35,6,19,7,0,0,0,0,0
SN,AH,chikitsa,3167,9,22,1,26,31,34,6,18,7,0,0,0,0,0
SN,AH,chikitsa,3168,9,22,1,26,30,34,5,19,8,0,0,0,0,0
SN,AH,chikitsa,3169,9,22,1,25,30,34,5,19,9,0,0,0,0,0
SN,AH,chikitsa,3170,9,22,1,23,29,35,6,19,10,0,0,0,0,0
SN,AH,chikitsa,3171,8,22,1,22,30,35,6,20,10,0,0,0,0,0
SN,AH,chikitsa,3172,7,22,1,21,30,36,7,20,10,0,0,0,0,0
SN,AH,chikitsa,3173,6,23,1,21,31,34,6,22,8,0,0,0,0,0
SN,AH,chikitsa,3174,7,22,1,22,31,31,6,24,10,0,0,0,0,0
SN,AH,chikitsa,3175,7,22,1,23,31,30,6,23,11,0,0,0,0,0
SN,AH,chikitsa,3176,7,22,1,23,29,31,6,23,12,0,0,0,0,0
SN,AH,chikitsa,3177,9,22,1,22,29,30,7,23,12,0,0,0,0,0
SN,AH,chikitsa,3178,10,22,1,22,28,30,8,22,13,0,0,0,0,0
SN,AH,chikitsa,3179,10,22,1,21,28,29,8,23,14,0,0,0,0,0
SN,AH,chikitsa,3180,10,22,1,22,28,29,7,22,15,0,0,0,0,0
SN,AH,chikitsa,3181,10,22,1,23,28,28,7,21,16,0,0,0,0,0
SN,AH,chikitsa,3182,11,21,1,26,26,28,7,21,17,0,0,0,0,0
SN,AH,chikitsa,3183,11,21,1,27,25,29,6,21,17,0,0,0,0,0
SN,AH,chikitsa,3184,10,21,1,29,25,27,6,21,18,0,0,0,0,0
SN,AH,chikitsa,3185,9,21,1,30,25,25,6,23,18,0,0,0,0,0
SN,AH,chikitsa,3186,9,21,1,28,25,25,5,25,19,0,0,0,0,0
SN,AH,chikitsa,3187,9,20,2,28,26,24,5,24,20,0,0,0,0,0
SN,AH,chikitsa,3188,10,19,2,27,25,25,4,30,23,0,1,0,0,0
SN,AH,chikitsa,3189,10,19,3,24,26,22,5,29,25,0,1,0,0,0
SN,AH,chikitsa,3190,10,19,3,22,27,21,5,31,25,0,1,0,0,0
SN,AH,chikitsa,3191,10,20,2,24,27,20,5,30,25,0,1,0,0,0
SN,AH,chikitsa,3192,9,20,2,24,27,21,5,31,24,0,1,0,0,0
SN,AH,chikitsa,3193,10,20,2,25,28,20,5,30,23,0,1,0,0,0
SN,AH,chikitsa,3194,10,20,2,24,27,20,5,31,24,0,1,0,0,0
SN,AH,chikitsa,3195,11,20,2,24,28,20,4,31,23,0,1,0,0,0
SN,AH,chikitsa,3196,11,20,2,25,27,20,4,30,24,0,1,0,0,0
SN,AH,chikitsa,3197,12,20,2,26,27,19,3,29,25,0,1,0,0,0
SN,AH,chikitsa,3198,12,20,2,25,26,20,4,29,25,0,1,0,0,0
SN,AH,chikitsa,3199,11,21,2,24,26,23,4,27,23,0,1,0,0,0
SN,AH,chikitsa,3200,12,21,2,23,27,24,4,26,22,0,1,0,0,0
SN,AH,chikitsa,3201,12,20,3,25,27,23,5,24,22,0,1,0,0,0
SN,AH,chikitsa,3202,10,20,3,28,27,22,4,24,22,0,1,0,0,0
SN,AH,chikitsa,3203,10,20,3,27,27,23,3,25,21,0,1,0,0,0
SN,AH,chikitsa,3204,10,20,3,28,28,23,3,24,20,0,1,0,0,0
SN,AH,chikitsa,3205,9,20,3,29,28,23,4,24,19,0,1,0,0,0
SN,AH,chikitsa,3206,9,20,3,27,29,24,4,24,19,0,1,0,0,0
SN,AH,chikitsa,3207,8,21,3,25,31,24,4,23,18,0,1,0,0,0
SN,AH,chikitsa,3208,9,21,3,24,31,25,4,22,18,0,1,0,0,0
SN,AH,chikitsa,3209,10,21,3,21,32,26,4,23,17,0,1,0,0,0
SN,AH,chikitsa,3210,11,20,3,21,31,25,7,22,19,0,1,0,0,0
SN,AH,chikitsa,3211,12,20,3,21,32,25,7,20,19,0,1,0,0,0
SN,AH,chikitsa,3212,12,21,2,21,32,26,7,20,18,0,1,0,0,0
SN,AH,chikitsa,3213,12,22,2,22,32,25,7,15,15,0,0,0,0,0
SN,AH,chikitsa,3214,13,22,2,23,32,26,6,15,13,0,0,0,0,0
SN,AH,chikitsa,3215,14,22,2,23,31,26,7,13,14,0,0,0,0,0
SN,AH,chikitsa,3216,14,22,2,20,31,26,8,15,14,0,0,0,0,0
SN,AH,chikitsa,3217,14,22,2,21,31,26,8,14,14,0,0,0,0,0
SN,AH,chikitsa,3218,14,21,2,21,29,27,8,15,17,0,0,0,0,0
SN,AH,chikitsa,3219,15,21,2,21,29,27,8,15,16,0,0,0,0,0
SN,AH,chikitsa,3220,14,20,2,23,28,26,8,16,19,0,0,0,0,0
SN,AH,chikitsa,3221,14,20,2,22,28,27,8,16,19,0,0,0,0,0
SN,AH,chikitsa,3222,15,20,2,21,28,28,8,16,18,0,0,0,0,0
SN,AH,chikitsa,3223,15,20,2,21,29,28,7,15,19,0,0,0,0,0
SN,AH,chikitsa,3224,17,19,2,21,28,27,8,15,21,0,0,0,0,0
SN,AH,chikitsa,3225,16,19,2,21,27,28,8,16,21,0,0,0,0,0
SN,AH,chikitsa,3226,16,19,2,20,28,29,8,16,20,0,0,0,0,0
SN,AH,chikitsa,3227,16,19,2,19,28,28,8,16,22,0,0,0,0,0
SN,AH,chikitsa,3228,16,19,2,19,28,28,8,15,23,0,0,0,0,0
SN,AH,chikitsa,3229,15,19,2,20,27,28,8,15,24,0,0,0,0,0
SN,AH,chikitsa,3230,16,18,2,20,26,28,9,16,24,1,0,0,0,0
SN,AH,chikitsa,3231,16,18,2,22,25,28,10,15,23,1,0,0,0,0
SN,AH,chikitsa,3232,17,17,2,23,23,29,11,15,24,1,0,0,0,0
SN,AH,chikitsa,3233,17,17,2,23,23,28,11,16,24,1,0,0,0,0
SN,AH,chikitsa,3234,16,17,2,24,22,28,12,15,25,1,0,0,0,0
SN,AH,chikitsa,3235,16,18,2,24,24,28,9,15,23,1,0,0,0,0
SN,AH,chikitsa,3236,15,18,2,25,23,28,9,16,23,1,0,0,0,0
SN,AH,chikitsa,3237,14,18,2,26,23,28,9,15,24,1,0,0,0,0
SN,AH,chikitsa,3238,13,18,2,25,24,28,10,14,25,1,0,0,0,0
SN,AH,chikitsa,3239,12,19,1,25,24,30,10,14,24,1,0,0,0,0
SN,AH,chikitsa,3240,11,18,1,26,24,31,11,14,25,1,0,0,0,0
SN,AH,chikitsa,3241,11,17,2,26,25,31,11,13,25,1,0,0,0,0
SN,AH,chikitsa,3242,11,17,2,27,25,30,11,13,25,1,0,0,0,0
SN,AH,chikitsa,3243,11,18,2,25,26,30,11,13,23,1,0,0,0,0
SN,AH,chikitsa,3244,11,18,2,25,26,30,12,11,24,1,0,0,0,0
SN,AH,chikitsa,3245,11,19,2,24,27,32,12,9,21,1,0,0,0,0
SN,AH,chikitsa,3246,11,18,3,23,27,31,13,10,21,1,0,0,0,0
SN,AH,chikitsa,3247,10,18,3,23,27,30,13,10,23,1,0,0,0,0
SN,AH,chikitsa,3248,10,17,3,23,26,30,14,10,25,2,0,0,0,0
SN,AH,chikitsa,3249,8,18,3,22,27,29,14,11,24,2,0,0,0,0
SN,AH,chikitsa,3250,10,18,3,22,27,28,14,11,23,2,0,0,0,0
SN,AH,chikitsa,3251,10,19,2,22,26,28,13,12,24,2,0,0,0,0
SN,AH,chikitsa,3252,10,19,2,21,27,28,14,12,23,2,0,0,0,0
SN,AH,chikitsa,3253,11,19,2,21,27,27,14,13,22,2,0,0,0,0
SN,AH,chikitsa,3254,14,18,2,20,27,26,14,16,23,2,1,0,0,0
SN,AH,chikitsa,3255,13,19,2,19,29,26,12,15,24,1,1,0,0,0
SN,AH,chikitsa,3256,13,19,2,20,30,25,11,15,24,1,1,0,0,0
SN,AH,chikitsa,3257,13,20,2,17,31,24,10,16,24,1,1,0,0,0
SN,AH,chikitsa,3258,12,20,2,18,31,24,10,15,25,1,1,0,0,0
SN,AH,chikitsa,3259,12,20,2,19,31,25,9,15,24,1,1,0,0,0
SN,AH,chikitsa,3260,12,20,2,19,30,27,9,14,24,1,1,0,0,0
SN,AH,chikitsa,3261,12,19,2,18,29,26,9,13,23,1,1,0,1,0
SN,AH,chikitsa,3262,12,19,2,18,29,26,9,14,22,1,1,0,1,0
SN,AH,chikitsa,3263,12,19,2,20,28,26,8,15,21,1,1,0,1,0
SN,AH,chikitsa,3264,12,18,2,22,28,24,9,16,22,1,1,0,1,0
SN,AH,chikitsa,3265,12,19,2,24,28,23,7,17,19,1,1,0,1,0
SN,AH,chikitsa,3266,12,20,1,25,28,22,8,16,19,1,1,0,1,0
SN,AH,chikitsa,3267,12,20,1,24,29,23,8,16,18,1,1,0,1,0
SN,AH,chikitsa,3268,11,20,1,26,29,23,8,15,18,1,1,0,1,0
SN,AH,chikitsa,3269,11,20,1,27,29,24,7,16,16,1,1,0,1,0
SN,AH,chikitsa,3270,11,20,1,28,28,23,7,17,16,1,1,0,1,0
SN,AH,chikitsa,3271,12,21,0,29,28,22,7,16,16,1,1,0,1,0
SN,AH,chikitsa,3272,12,21,0,29,27,22,7,19,14,1,1,0,1,0
SN,AH,chikitsa,3273,12,22,0,28,28,21,6,20,13,0,1,0,1,0
SN,AH,chikitsa,3274,13,21,0,30,27,23,5,21,12,0,1,0,1,0
SN,AH,chikitsa,3275,11,21,0,31,28,24,5,20,12,0,1,0,1,0
SN,AH,chikitsa,3276,12,21,0,30,28,25,5,20,11,0,1,0,1,0
SN,AH,chikitsa,3277,12,21,0,30,27,27,4,21,10,0,1,0,1,0
SN,AH,chikitsa,3278,10,21,0,30,27,27,4,22,11,0,1,0,1,0
SN,AH,chikitsa,3279,7,22,0,30,27,28,6,19,9,0,0,0,1,0
SN,AH,chikitsa,3280,8,22,0,29,26,29,7,19,8,0,0,0,1,0
SN,AH,chikitsa,3281,9,22,0,26,26,30,7,19,9,0,0,0,1,0
SN,AH,chikitsa,3282,10,22,0,27,27,33,8,20,9,0,0,0,1,0
SN,AH,chikitsa,3283,10,21,1,26,27,35,8,20,8,0,0,0,1,0
SN,AH,chikitsa,3284,10,21,1,26,27,35,8,20,8,0,0,0,1,0
SN,AH,chikitsa,3285,9,21,1,27,27,34,8,20,9,0,0,0,1,0
SN,AH,chikitsa,3286,9,22,1,27,28,35,8,22,10,0,0,0,0,0
SN,AH,chikitsa,3287,10,22,1,27,28,34,8,21,11,0,0,0,0,0
SN,AH,chikitsa,3288,10,22,1,25,28,34,8,22,12,0,0,0,0,0
SN,AH,chikitsa,3289,10,23,1,25,28,34,7,21,11,0,0,0,0,0
SN,AH,chikitsa,3290,10,23,1,25,28,35,7,20,11,0,0,0,0,0
SN,AH,chikitsa,3291,12,23,1,24,27,36,6,20,11,0,0,0,0,0
SN,AH,chikitsa,3292,13,23,1,24,26,34,6,21,12,0,0,0,0,0
SN,AH,chikitsa,3293,13,22,2,23,26,35,6,21,12,0,0,0,0,0
SN,AH,chikitsa,3294,13,22,2,22,27,35,6,21,12,0,0,0,0,0
SN,AH,chikitsa,3295,13,22,2,20,28,35,7,20,13,0,0,0,0,0
SN,AH,chikitsa,3296,13,21,2,21,27,36,9,21,12,0,0,0,0,0
SN,AH,chikitsa,3297,13,21,2,21,28,37,9,19,12,0,0,0,0,0
SN,AH,chikitsa,3298,13,21,2,21,28,38,10,17,12,0,0,0,0,0
SN,AH,chikitsa,3299,13,22,2,19,29,37,10,16,12,0,0,0,0,0
SN,AH,chikitsa,3300,13,21,3,19,28,36,10,18,12,0,0,0,0,0
SN,AH,chikitsa,3301,13,21,3,19,28,34,10,20,12,0,0,0,0,0
SN,AH,chikitsa,3302,14,20,4,19,28,33,11,19,12,0,0,0,0,0
SN,AH,chikitsa,3303,15,20,4,20,29,33,11,17,11,0,0,0,0,0
SN,AH,chikitsa,3304,17,19,4,20,30,34,9,19,12,0,1,0,0,0
SN,AH,chikitsa,3305,17,19,4,20,30,34,8,20,12,0,1,0,0,0
SN,AH,chikitsa,3306,16,18,5,21,30,34,8,20,12,0,1,0,0,0
SN,AH,chikitsa,3307,15,18,5,21,29,30,9,18,11,0,1,0,0,0
SN,AH,chikitsa,3308,16,19,4,22,29,27,10,18,11,0,1,0,0,0
SN,AH,chikitsa,3309,17,19,4,20,31,26,10,18,11,0,1,0,0,0
SN,AH,chikitsa,3310,17,19,4,19,31,27,10,18,11,0,1,0,0,0
SN,AH,chikitsa,3311,18,19,4,19,31,27,10,17,11,0,1,0,0,0
SN,AH,chikitsa,3312,18,18,4,19,30,27,12,18,12,0,1,0,0,0
SN,AH,chikitsa,3313,19,18,4,20,31,26,13,16,11,0,1,0,0,0
SN,AH,chikitsa,3314,20,17,4,19,31,27,14,17,11,0,1,0,0,0
SN,AH,chikitsa,3315,20,17,4,18,31,26,15,17,12,0,1,0,0,0
SN,AH,chikitsa,3316,18,17,4,20,32,25,14,18,12,0,1,0,0,0
SN,AH,chikitsa,3317,18,17,4,19,33,27,14,17,11,0,1,0,0,0
SN,AH,chikitsa,3318,18,18,3,20,34,26,14,17,10,0,1,0,0,0
SN,AH,chikitsa,3319,17,18,3,21,34,27,14,16,10,0,1,0,0,0
SN,AH,chikitsa,3320,19,18,3,21,33,27,13,17,9,0,1,0,0,0
SN,AH,chikitsa,3321,19,19,3,19,34,28,10,17,9,0,1,0,0,0
SN,AH,chikitsa,3322,18,19,3,19,34,26,10,19,10,0,1,0,0,0
SN,AH,chikitsa,3323,18,18,4,19,36,26,9,20,8,0,1,0,0,0
SN,AH,chikitsa,3324,17,18,4,21,36,24,9,19,10,0,1,0,0,0
SN,AH,chikitsa,3325,17,19,3,21,36,25,9,18,10,0,1,0,0,0
SN,AH,chikitsa,3326,17,19,3,22,36,26,9,15,11,0,1,0,0,0
SN,AH,chikitsa,3327,16,19,3,21,38,25,8,17,11,0,1,0,0,0
SN,AH,chikitsa,3328,16,18,3,22,36,25,8,19,12,1,1,0,0,0
SN,AH,chikitsa,3329,15,19,3,22,35,24,8,18,11,1,0,0,0,0
SN,AH,chikitsa,3330,15,18,3,25,35,25,8,19,11,1,1,0,0,0
SN,AH,chikitsa,3331,15,19,2,26,34,25,8,19,11,1,1,0,0,0
SN,AH,chikitsa,3332,17,18,2,26,34,27,6,21,12,1,2,0,0,0
SN,AH,chikitsa,3333,16,17,3,26,34,28,5,22,12,1,2,0,0,0
SN,AH,chikitsa,3334,15,17,3,29,32,28,5,22,12,1,2,0,0,0
SN,AH,chikitsa,3335,16,17,3,28,32,27,6,23,11,1,2,0,0,0
SN,AH,chikitsa,3336,16,17,3,29,32,27,6,22,11,1,2,0,0,0
SN,AH,chikitsa,3337,15,18,3,29,33,26,4,23,10,1,2,0,0,0
SN,AH,chikitsa,3338,14,18,3,28,32,26,3,25,12,1,2,0,0,0
SN,AH,chikitsa,3339,13,19,3,27,32,25,3,25,12,1,2,0,0,0
SN,AH,chikitsa,3340,13,19,3,27,32,26,2,25,12,1,2,0,0,0
SN,AH,chikitsa,3341,14,19,3,25,31,27,3,25,12,1,2,0,0,0
SN,AH,chikitsa,3342,13,19,3,27,30,26,3,25,13,1,2,0,0,0
SN,AH,chikitsa,3343,13,19,3,26,29,25,3,28,13,1,2,0,0,0
SN,AH,chikitsa,3344,13,19,3,25,28,24,3,30,14,1,2,0,0,0
SN,AH,chikitsa,3345,11,19,3,26,29,23,3,30,15,1,2,0,0,0
SN,AH,chikitsa,3346,11,18,3,29,28,22,4,30,16,1,2,0,0,0
SN,AH,chikitsa,3347,12,18,3,30,28,24,4,27,15,1,2,0,0,0
SN,AH,chikitsa,3348,12,19,2,30,26,24,5,26,17,1,2,0,0,0
SN,AH,chikitsa,3349,13,19,2,28,26,25,5,27,16,1,2,0,0,0
SN,AH,chikitsa,3350,14,18,2,28,27,23,5,28,18,1,2,0,0,0
SN,AH,chikitsa,3351,15,18,2,28,27,22,6,28,17,1,2,0,0,0
SN,AH,chikitsa,3352,16,19,1,29,25,23,7,26,17,1,2,0,0,0
SN,AH,chikitsa,3353,16,20,1,28,26,23,7,25,16,0,2,0,0,0
SN,AH,chikitsa,3354,15,20,1,28,26,23,7,25,17,0,2,0,0,0
SN,AH,chikitsa,3355,14,20,2,26,27,20,7,24,18,0,1,0,0,0
SN,AH,chikitsa,3356,14,20,2,26,27,21,7,24,17,0,1,0,0,0
SN,AH,chikitsa,3357,11,21,2,27,27,20,7,22,17,0,0,0,0,0
SN,AH,chikitsa,3358,11,22,1,27,28,19,7,21,18,0,0,0,0,0
SN,AH,chikitsa,3359,12,22,1,25,28,19,7,22,18,0,0,0,0,0
SN,AH,chikitsa,3360,11,22,1,25,29,18,7,21,19,1,0,0,0,0
SN,AH,chikitsa,3361,10,22,1,24,30,18,8,21,19,1,0,0,0,0
SN,AH,chikitsa,3362,10,22,1,24,30,19,9,20,18,1,0,0,0,0
SN,AH,chikitsa,3363,10,22,1,24,31,20,9,20,16,1,0,0,0,0
SN,AH,chikitsa,3364,10,22,1,25,31,19,8,20,17,1,0,0,0,0
SN,AH,chikitsa,3365,11,21,2,24,31,19,8,20,17,1,0,0,0,0
SN,AH,chikitsa,3366,11,21,2,24,31,20,7,20,17,1,0,0,0,0
SN,AH,chikitsa,3367,12,21,2,23,32,19,7,20,17,1,0,0,0,0
SN,AH,chikitsa,3368,14,20,3,22,32,20,7,18,17,1,0,0,0,0
SN,AH,chikitsa,3369,15,20,3,23,32,20,7,16,17,1,0,0,0,0
SN,AH,chikitsa,3370,15,19,4,23,31,22,8,15,16,1,0,0,0,0
SN,AH,chikitsa,3371,14,20,4,23,32,21,7,14,16,1,0,0,0,0
SN,AH,chikitsa,3372,13,20,4,23,32,21,8,14,16,1,0,0,0,0
SN,AH,chikitsa,3373,13,20,4,25,33,21,7,14,14,1,0,0,0,0
SN,AH,chikitsa,3374,13,19,4,28,32,20,7,15,15,1,0,0,0,0
SN,AH,chikitsa,3375,12,20,4,28,31,21,8,13,14,1,0,0,0,0
SN,AH,chikitsa,3376,10,20,4,29,32,22,8,14,14,1,0,0,0,0
SN,AH,chikitsa,3377,9,20,4,30,32,22,8,16,14,1,0,0,0,0
SN,AH,chikitsa,3378,8,20,4,29,33,21,8,17,15,1,0,0,0,0
SN,AH,chikitsa,3379,8,20,4,29,33,20,8,18,15,1,0,0,0,0
SN,AH,chikitsa,3380,9,21,3,29,32,20,9,18,14,1,0,0,0,0
SN,AH,chikitsa,3381,11,21,3,27,33,19,9,18,14,1,0,0,0,0
SN,AH,chikitsa,3382,11,21,3,25,34,20,9,19,13,1,0,0,0,0
SN,AH,chikitsa,3383,11,20,4,24,33,21,10,18,14,1,0,0,0,0
SN,AH,chikitsa,3384,11,19,4,24,33,21,11,18,16,1,0,0,0,0
SN,AH,chikitsa,3385,11,19,4,25,33,22,11,18,15,0,0,0,0,0
SN,AH,chikitsa,3386,11,19,4,26,32,23,10,18,15,0,0,0,0,0
SN,AH,chikitsa,3387,11,19,4,25,32,22,9,20,16,0,0,0,0,0
SN,AH,chikitsa,3388,11,19,4,26,32,21,10,19,16,0,0,0,0,0
SN,AH,chikitsa,3389,12,19,4,24,32,22,10,19,16,0,0,0,0,0
SN,AH,chikitsa,3390,11,20,3,25,32,22,11,21,15,0,0,0,0,0
SN,AH,chikitsa,3391,10,20,3,27,33,21,12,21,15,0,0,0,0,0
SN,AH,chikitsa,3392,11,19,3,26,33,21,12,22,16,0,0,0,1,0
SN,AH,chikitsa,3393,12,19,2,26,34,20,12,22,17,0,0,0,2,0
SN,AH,chikitsa,3394,11,19,2,27,35,20,13,23,16,0,0,0,2,0
SN,AH,chikitsa,3395,11,19,2,29,36,18,13,24,16,0,0,0,2,0
SN,AH,chikitsa,3396,11,19,2,28,37,19,14,25,15,0,0,0,2,0
SN,AH,chikitsa,3397,11,18,3,29,37,18,14,27,15,0,0,0,2,0
SN,AH,chikitsa,3398,11,18,3,27,37,18,16,27,15,0,0,0,2,0
SN,AH,chikitsa,3399,12,19,3,24,38,19,16,25,14,0,0,0,2,0
SN,AH,chikitsa,3400,12,19,3,24,38,21,15,25,13,0,0,0,2,0
SN,AH,chikitsa,3401,12,19,3,22,37,22,14,25,14,0,0,0,2,0
SN,AH,chikitsa,3402,12,18,3,24,37,22,13,24,15,0,0,0,2,0
SN,AH,chikitsa,3403,13,18,3,25,36,23,13,22,15,0,0,0,2,0
SN,AH,chikitsa,3404,13,18,3,26,37,24,13,20,14,0,0,0,2,0
SN,AH,chikitsa,3405,12,18,3,27,37,26,12,19,14,0,0,0,2,0
SN,AH,chikitsa,3406,11,18,3,27,36,27,12,20,14,0,0,0,2,0
SN,AH,chikitsa,3407,11,18,3,28,35,26,12,21,14,0,0,0,2,0
SN,AH,chikitsa,3408,11,19,2,29,35,26,11,23,12,0,0,0,2,0
SN,AH,chikitsa,3409,12,20,2,29,35,26,10,22,10,0,0,0,2,0
SN,AH,chikitsa,3410,13,20,2,28,34,27,9,23,10,0,0,0,2,0
SN,AH,chikitsa,3411,13,20,2,27,35,25,11,23,10,0,0,0,2,0
SN,AH,chikitsa,3412,14,20,2,27,36,27,11,20,9,0,0,0,2,0
SN,AH,chikitsa,3413,14,20,2,26,34,27,10,19,9,0,0,0,2,0
SN,AH,chikitsa,3414,13,20,2,29,35,26,11,19,8,0,0,0,2,0
SN,AH,chikitsa,3415,13,19,2,27,34,25,10,17,8,0,0,0,2,0
SN,AH,chikitsa,3416,13,18,3,27,33,25,10,18,8,0,0,0,2,0
SN,AH,chikitsa,3417,11,19,3,27,31,25,10,17,6,0,0,0,1,0
SN,AH,chikitsa,3418,9,20,3,27,31,25,10,17,6,0,0,0,0,0
SN,AH,chikitsa,3419,9,20,3,25,29,24,9,16,6,0,0,0,0,0
SN,AH,chikitsa,3420,10,21,2,22,29,26,8,15,6,0,0,0,0,0
SN,AH,chikitsa,3421,10,21,2,21,28,27,7,15,6,0,0,0,0,0
SN,AH,chikitsa,3422,11,21,1,20,28,26,8,14,8,0,0,0,0,0
SN,AH,chikitsa,3423,12,20,2,20,27,27,6,15,8,0,0,0,0,0
SN,AH,chikitsa,3424,10,20,2,20,28,27,6,15,9,0,0,0,0,0
SN,AH,chikitsa,3425,11,20,2,21,28,24,6,16,9,0,0,0,0,0
SN,AH,chikitsa,3426,11,20,2,22,28,23,6,15,10,0,0,0,0,0
SN,AH,chikitsa,3427,11,21,2,20,28,24,6,14,9,0,0,0,0,0
SN,AH,chikitsa,3428,10,21,2,20,28,24,6,14,10,0,0,0,0,0
SN,AH,chikitsa,3429,10,21,2,19,28,24,6,15,10,0,0,0,0,0
SN,AH,chikitsa,3430,11,21,2,17,28,23,6,16,11,0,0,0,0,0
SN,AH,chikitsa,3431,11,21,2,18,28,22,6,16,11,0,0,0,0,0
SN,AH,chikitsa,3432,12,21,2,18,28,21,6,15,12,0,0,0,0,0
SN,AH,chikitsa,3433,12,21,2,18,28,23,6,13,12,0,0,0,0,0
SN,AH,chikitsa,3434,10,21,2,18,28,24,6,13,13,0,0,0,0,0
SN,AH,chikitsa,3435,9,21,2,18,29,23,6,14,13,0,0,0,0,0
SN,AH,chikitsa,3436,10,21,2,18,28,23,5,14,14,0,0,0,0,0
SN,AH,chikitsa,3437,9,21,2,19,27,23,5,14,15,0,0,0,0,0
SN,AH,chikitsa,3438,9,21,2,22,29,23,5,14,15,0,0,0,0,0
SN,AH,chikitsa,3439,9,21,2,20,28,24,5,14,15,0,0,0,0,0
SN,AH,chikitsa,3440,9,22,2,20,30,24,5,16,16,0,0,0,0,0
SN,AH,chikitsa,3441,9,22,2,20,29,24,4,15,17,0,0,0,0,0
SN,AH,chikitsa,3442,10,22,2,20,30,26,4,16,17,0,0,0,0,0
SN,AH,chikitsa,3443,9,22,2,21,29,29,4,15,16,0,0,0,0,0
SN,AH,chikitsa,3444,9,22,2,24,30,30,4,15,16,0,0,0,0,0
SN,AH,chikitsa,3445,8,22,2,25,29,31,4,15,16,0,0,0,0,0
SN,AH,chikitsa,3446,8,22,2,26,29,31,4,14,16,0,0,0,0,0
SN,AH,chikitsa,3447,7,23,2,25,30,33,3,13,14,0,0,0,0,0
SN,AH,chikitsa,3448,6,23,1,27,30,33,4,12,16,0,0,0,0,0
SN,AH,chikitsa,3449,7,23,1,27,29,35,4,12,14,0,0,0,0,0
SN,AH,chikitsa,3450,7,22,1,27,29,36,5,12,15,0,0,0,0,0
