Text_Type,Book,Chapter,Window,LL,L,GGL,G,LGG,GLL,GLG,GGG,LLL,LGL,LLG,LG,GG,GL
SN,AH,uttara,540,0,1,22,18,19,9,40,17,1,27,12,2,0,0
SN,AH,uttara,541,0,1,22,17,21,9,42,16,1,27,12,2,0,0
SN,AH,uttara,542,0,1,24,17,20,9,42,16,1,26,12,2,0,0
SN,AH,uttara,543,0,1,23,16,22,10,44,17,1,25,11,2,0,0
SN,AH,uttara,544,0,1,23,16,23,12,43,16,1,25,10,2,0,0
SN,AH,uttara,545,0,1,21,15,25,14,45,16,1,24,10,2,0,0
SN,AH,uttara,546,0,1,20,16,25,14,42,16,0,27,9,2,0,0
SN,AH,uttara,547,0,1,20,16,25,14,40,17,0,27,10,2,0,0
SN,AH,uttara,548,0,1,20,17,24,14,38,17,0,27,10,2,0,0
SN,AH,uttara,549,0,1,21,17,25,15,39,19,0,29,10,2,0,0
SN,AH,uttara,550,0,2,20,17,21,15,38,19,0,30,10,1,0,0
SN,AH,uttara,551,0,2,19,16,22,15,40,21,0,31,10,2,0,0
SN,AH,uttara,552,0,2,19,16,22,16,39,20,0,31,11,2,0,0
SN,AH,uttara,553,0,2,18,16,22,15,39,20,0,32,12,2,0,0
SN,AH,uttara,554,0,2,18,16,21,14,38,22,0,32,13,2,0,0
SN,AH,uttara,555,0,2,17,15,23,12,39,24,0,32,16,3,0,0
SN,AH,uttara,556,0,3,16,15,23,11,37,25,0,33,15,3,0,0
SN,AH,uttara,557,0,3,18,15,22,11,37,25,0,33,14,3,0,0
SN,AH,uttara,558,0,3,19,15,22,10,36,25,0,34,14,3,0,0
SN,AH,uttara,559,0,3,22,15,23,11,35,25,1,36,15,3,0,0
SN,AH,uttara,560,0,3,21,16,21,12,32,25,1,38,15,3,0,0
SN,AH,uttara,561,0,2,25,17,21,12,31,26,2,38,18,3,0,0
SN,AH,uttara,562,0,2,26,17,21,12,30,26,2,38,18,3,0,0
SN,AH,uttara,563,0,2,26,17,20,12,30,26,2,39,18,3,0,0
SN,AH,uttara,564,0,2,26,18,19,12,28,26,2,37,18,2,0,0
SN,AH,uttara,565,0,2,26,18,20,12,27,27,2,36,18,2,0,0
SN,AH,uttara,566,0,2,25,19,19,12,25,28,2,36,18,2,0,0
SN,AH,uttara,567,0,2,23,19,20,13,24,28,2,37,18,2,0,0
SN,AH,uttara,568,0,2,22,20,18,13,22,28,2,38,19,2,0,0
SN,AH,uttara,569,0,2,23,20,20,12,24,31,2,38,20,2,0,0
SN,AH,uttara,570,0,2,24,21,18,10,23,32,2,38,20,2,0,0
SN,AH,uttara,571,0,2,25,20,17,9,25,36,2,37,21,3,0,0
SN,AH,uttara,572,0,3,26,19,18,9,25,35,2,37,20,3,0,0
SN,AH,uttara,573,0,3,25,19,18,9,24,37,2,37,20,3,0,0
SN,AH,uttara,574,0,3,25,19,17,8,21,35,2,36,20,3,0,0
SN,AH,uttara,575,0,2,25,19,19,9,21,36,3,34,20,3,0,0
SN,AH,uttara,576,0,2,25,20,19,10,18,35,3,33,19,2,0,0
SN,AH,uttara,577,0,2,26,20,20,9,19,35,3,32,18,2,0,0
SN,AH,uttara,578,0,2,26,20,20,10,18,34,3,33,18,2,0,0
SN,AH,uttara,579,0,2,27,20,22,11,21,33,5,34,17,2,0,0
SN,AH,uttara,580,0,2,28,21,20,11,20,33,5,34,14,1,0,0
SN,AH,uttara,581,1,1,29,21,21,11,20,33,5,35,16,1,0,0
SN,AH,uttara,582,1,1,28,21,22,12,20,33,5,35,15,1,0,0
SN,AH,uttara,583,1,1,27,20,24,12,22,35,5,34,16,2,0,0
SN,AH,uttara,584,1,1,24,20,22,10,23,37,4,32,15,2,0,0
SN,AH,uttara,585,1,1,24,20,22,8,22,39,4,32,16,2,0,0
SN,AH,uttara,586,1,1,20,20,23,8,22,38,3,32,13,2,0,0
SN,AH,uttara,587,1,1,18,19,24,9,22,40,4,31,14,2,0,0
SN,AH,uttara,588,1,2,17,18,24,9,25,39,4,31,13,2,0,0
SN,AH,uttara,589,1,2,16,18,25,10,26,37,4,31,13,2,0,0
SN,AH,uttara,590,1,2,16,18,24,10,27,37,4,31,13,2,0,0
SN,AH,uttara,591,1,2,15,17,27,11,32,37,5,31,15,2,0,0
SN,AH,uttara,592,1,2,15,17,26,10,32,38,5,31,16,2,0,0
SN,AH,uttara,593,1,2,16,16,27,9,34,40,5,32,15,3,0,0
SN,AH,uttara,594,1,2,15,16,25,8,33,38,5,32,14,3,0,0
SN,AH,uttara,595,1,2,16,15,25,8,34,40,5,31,14,3,0,0
SN,AH,uttara,596,1,2,15,16,27,8,32,37,5,30,14,2,0,0
SN,AH,uttara,597,1,1,15,17,27,9,34,39,5,33,14,2,0,0
SN,AH,uttara,598,1,1,16,17,26,9,35,39,5,33,13,2,0,0
SN,AH,uttara,599,1,1,15,17,26,10,36,40,5,32,12,2,0,0
SN,AH,uttara,600,1,1,15,18,25,9,35,40,4,33,12,2,0,0
SN,AH,uttara,601,1,1,17,18,25,8,36,38,4,32,13,2,0,0
SN,AH,uttara,602,1,1,15,18,24,8,36,40,4,33,13,2,0,0
SN,AH,uttara,603,1,1,16,17,26,7,38,41,4,32,12,2,0,0
SN,AH,uttara,604,1,1,14,17,24,7,36,42,2,31,12,2,0,0
SN,AH,uttara,605,1,1,15,17,24,7,36,40,2,32,12,2,0,0
SN,AH,uttara,606,0,1,13,18,23,7,35,41,2,31,11,2,0,0
SN,AH,uttara,607,0,1,15,17,22,6,35,43,3,31,11,2,0,0
SN,AH,uttara,608,0,1,16,18,19,6,34,43,3,31,9,1,0,0
SN,AH,uttara,609,0,1,18,17,20,7,34,42,3,31,9,1,0,0
SN,AH,uttara,610,0,1,19,17,20,7,35,41,3,30,9,1,0,0
SN,AH,uttara,611,0,1,20,17,19,7,34,40,3,30,11,1,0,0
SN,AH,uttara,612,0,1,20,18,18,7,34,38,2,32,10,1,0,0
SN,AH,uttara,613,0,0,22,19,19,8,34,39,3,33,11,1,0,0
SN,AH,uttara,614,0,0,24,19,18,7,33,40,3,32,12,1,0,0
SN,AH,uttara,615,0,0,23,18,20,8,35,39,4,31,12,1,0,0
SN,AH,uttara,616,0,0,23,19,16,7,31,40,3,31,10,1,0,0
SN,AH,uttara,617,0,0,24,18,18,8,32,39,3,30,10,1,0,0
SN,AH,uttara,618,0,0,24,19,18,8,32,35,3,29,10,0,0,0
SN,AH,uttara,619,0,0,25,19,17,8,32,35,3,29,10,0,0,0
SN,AH,uttara,620,0,0,24,20,16,8,30,34,3,30,11,0,0,0
SN,AH,uttara,621,0,0,24,20,15,8,31,35,3,30,10,0,0,0
SN,AH,uttara,622,0,0,23,20,16,8,28,32,3,28,10,0,0,0
SN,AH,uttara,623,0,0,23,20,17,9,30,34,3,29,11,0,0,0
SN,AH,uttara,624,0,0,23,20,17,9,29,34,3,30,11,0,0,0
SN,AH,uttara,625,0,0,23,20,16,9,30,34,3,30,11,0,0,0
SN,AH,uttara,626,0,0,21,20,16,9,29,36,3,32,10,0,0,0
SN,AH,uttara,627,0,0,21,19,16,9,31,36,3,33,12,1,0,0
SN,AH,uttara,628,0,0,20,20,14,9,30,36,3,33,13,1,0,0
SN,AH,uttara,629,0,0,20,20,14,8,31,35,3,34,13,1,0,0
SN,AH,uttara,630,0,0,18,20,15,9,31,36,3,33,13,1,0,0
SN,AH,uttara,631,1,0,20,19,14,9,33,37,4,33,13,1,0,0
SN,AH,uttara,632,1,0,17,20,14,9,34,37,3,33,13,1,0,0
SN,AH,uttara,633,2,0,18,19,17,9,35,36,3,32,15,1,0,0
SN,AH,uttara,634,2,0,17,20,17,8,34,35,3,33,15,1,0,0
SN,AH,uttara,635,2,0,18,19,18,9,34,36,3,32,15,1,0,0
SN,AH,uttara,636,2,1,19,18,18,9,35,37,3,31,13,1,0,0
SN,AH,uttara,637,2,1,20,18,18,9,35,37,3,30,13,1,0,0
SN,AH,uttara,638,2,1,19,18,18,8,33,36,2,29,12,1,0,0
SN,AH,uttara,639,2,1,17,17,20,8,34,39,2,30,12,2,0,0
SN,AH,uttara,640,2,1,18,18,18,7,33,40,1,30,12,2,0,0
SN,AH,uttara,641,2,1,22,17,18,7,31,42,1,30,13,3,0,0
SN,AH,uttara,642,2,1,21,18,17,6,30,42,1,31,13,3,0,0
SN,AH,uttara,643,2,1,20,18,16,6,30,43,1,32,13,3,0,0
SN,AH,uttara,644,2,1,19,18,17,6,30,43,1,32,13,3,0,0
SN,AH,uttara,645,2,1,19,17,20,7,32,41,1,32,12,3,0,0
SN,AH,uttara,646,2,1,20,17,20,7,31,40,1,33,12,3,0,0
SN,AH,uttara,647,2,1,23,16,19,6,32,43,1,33,12,4,0,0
SN,AH,uttara,648,2,1,22,16,19,6,30,40,1,32,11,4,0,0
SN,AH,uttara,649,2,1,23,15,20,5,33,40,1,32,12,5,0,0
SN,AH,uttara,650,2,1,24,15,20,5,33,40,1,32,11,5,0,0
SN,AH,uttara,651,2,1,24,14,21,5,34,40,1,31,15,6,0,0
SN,AH,uttara,652,2,1,28,15,21,5,31,38,1,29,13,5,0,0
SN,AH,uttara,653,2,1,31,14,24,5,31,38,1,27,12,5,0,0
SN,AH,uttara,654,2,1,31,14,24,5,31,39,1,26,12,5,0,0
SN,AH,uttara,655,2,1,33,14,26,5,34,39,1,26,13,5,0,0
SN,AH,uttara,656,1,1,31,15,27,5,33,37,0,26,13,5,0,0
SN,AH,uttara,657,1,1,31,15,28,5,33,36,0,26,13,5,0,0
SN,AH,uttara,658,0,1,30,16,25,6,32,35,0,28,11,5,0,0
SN,AH,uttara,659,0,1,31,16,24,9,35,35,0,29,12,5,0,0
SN,AH,uttara,660,0,1,30,17,23,9,36,33,0,30,11,5,0,0
SN,AH,uttara,661,0,0,29,18,23,9,36,33,0,30,12,5,0,0
SN,AH,uttara,662,0,0,28,18,24,8,36,34,0,30,12,5,0,0
SN,AH,uttara,663,0,0,27,18,23,8,38,34,0,30,12,5,0,0
SN,AH,uttara,664,0,1,28,18,21,9,37,30,0,31,11,4,0,0
SN,AH,uttara,665,0,1,28,18,21,9,36,31,0,31,11,4,0,0
SN,AH,uttara,666,0,1,24,19,22,9,37,28,0,32,10,3,0,0
SN,AH,uttara,667,0,1,28,18,22,9,38,28,0,31,9,3,0,0
SN,AH,uttara,668,0,1,29,18,22,9,37,29,0,30,9,3,0,0
SN,AH,uttara,669,0,1,33,17,22,9,38,28,0,29,9,3,0,0
SN,AH,uttara,670,0,1,34,18,19,8,36,30,0,28,10,3,0,0
SN,AH,uttara,671,0,1,35,17,18,9,38,33,0,26,11,4,0,0
SN,AH,uttara,672,0,1,32,18,18,9,38,32,0,25,11,3,0,0
SN,AH,uttara,673,0,1,32,17,19,9,39,32,0,25,12,3,0,0
SN,AH,uttara,674,0,1,30,18,18,9,37,32,0,25,12,2,0,0
SN,AH,uttara,675,0,1,30,18,18,9,38,31,0,25,12,2,0,0
SN,AH,uttara,676,0,1,30,19,16,9,37,29,0,24,8,1,0,0
SN,AH,uttara,677,0,1,27,18,17,9,41,29,1,24,8,1,0,0
SN,AH,uttara,678,0,1,24,19,15,9,42,29,1,25,8,1,0,0
SN,AH,uttara,679,0,1,25,19,15,10,41,27,1,25,9,1,0,0
SN,AH,uttara,680,0,1,23,19,12,9,40,26,1,25,9,1,0,0
SN,AH,uttara,681,0,1,25,18,13,9,42,25,1,24,9,1,0,0
SN,AH,uttara,682,0,1,25,18,12,10,40,26,1,24,10,1,0,0
SN,AH,uttara,683,0,1,26,17,14,9,41,27,1,23,10,1,0,0
SN,AH,uttara,684,0,1,24,17,14,6,39,28,1,21,10,1,0,0
SN,AH,uttara,685,0,1,24,16,15,6,43,32,1,22,11,1,0,0
SN,AH,uttara,686,0,1,24,16,16,6,42,33,1,22,10,1,0,0
SN,AH,uttara,687,0,1,26,15,16,6,43,34,1,21,10,1,0,0
SN,AH,uttara,688,0,1,27,15,18,6,40,33,1,22,10,1,0,0
SN,AH,uttara,689,0,0,27,15,18,7,41,36,1,20,10,1,0,0
SN,AH,uttara,690,0,0,28,15,18,8,41,35,1,19,10,1,0,0
SN,AH,uttara,691,1,0,32,14,17,10,41,36,1,17,11,1,0,0
SN,AH,uttara,692,1,1,29,14,16,10,40,36,1,19,11,1,0,0
SN,AH,uttara,693,1,1,30,14,17,10,39,34,1,19,12,1,0,0
SN,AH,uttara,694,1,1,26,15,18,10,37,34,1,21,12,1,0,0
SN,AH,uttara,695,1,1,25,14,20,10,39,33,2,21,12,1,0,0
SN,AH,uttara,696,1,1,24,15,21,9,37,30,2,22,12,0,0,0
SN,AH,uttara,697,1,1,27,14,21,9,39,30,2,22,12,1,0,0
SN,AH,uttara,698,1,1,28,15,19,8,38,30,2,22,12,1,0,0
SN,AH,uttara,699,1,1,29,14,21,9,40,28,3,21,11,1,0,0
SN,AH,uttara,700,1,2,29,13,22,9,39,28,3,21,11,1,0,0
SN,AH,uttara,701,1,2,31,13,23,9,39,28,3,23,11,1,0,0
SN,AH,uttara,702,1,2,30,14,22,9,36,31,2,23,11,1,0,0
SN,AH,uttara,703,1,2,31,13,23,10,37,31,2,22,11,1,0,0
SN,AH,uttara,704,1,2,30,13,24,9,38,32,2,22,10,1,0,0
SN,AH,uttara,705,1,2,32,13,24,10,36,32,2,22,9,1,0,0
SN,AH,uttara,706,1,3,31,13,23,10,34,33,2,23,8,1,0,0
SN,AH,uttara,707,1,3,31,13,23,9,35,34,2,23,7,1,0,0
SN,AH,uttara,708,1,3,29,14,22,9,34,34,2,23,8,1,0,0
SN,AH,uttara,709,1,3,32,13,23,9,34,35,2,22,7,1,0,0
SN,AH,uttara,710,1,3,31,14,22,8,29,33,2,21,7,1,0,0
SN,AH,uttara,711,1,3,30,14,21,8,30,34,2,21,7,1,0,0
SN,AH,uttara,712,1,3,29,15,20,9,29,32,2,22,7,1,0,0
SN,AH,uttara,713,1,3,29,15,18,9,31,32,2,22,7,1,0,0
SN,AH,uttara,714,1,3,28,16,19,8,29,29,2,24,8,1,0,0
SN,AH,uttara,715,1,3,26,15,21,8,30,28,3,24,10,1,0,0
SN,AH,uttara,716,0,3,24,16,21,6,29,27,3,25,10,1,0,0
SN,AH,uttara,717,0,2,24,17,21,6,29,26,3,25,11,1,0,0
SN,AH,uttara,718,0,2,24,17,20,6,30,28,3,24,10,1,0,0
SN,AH,uttara,719,0,2,26,17,18,6,30,27,3,23,12,1,0,0
SN,AH,uttara,720,0,3,25,17,16,7,28,27,2,25,12,1,0,0
SN,AH,uttara,721,0,3,28,16,16,7,28,27,2,25,14,2,0,0
SN,AH,uttara,722,0,3,25,17,16,8,26,25,2,25,15,1,0,0
SN,AH,uttara,723,0,3,26,17,16,8,25,24,2,27,14,1,0,0
SN,AH,uttara,724,0,3,25,18,14,7,23,26,1,29,14,1,0,0
SN,AH,uttara,725,0,2,25,19,14,7,23,26,1,29,14,1,0,0
SN,AH,uttara,726,0,2,23,19,13,7,24,28,1,29,14,1,0,0
SN,AH,uttara,727,0,2,23,19,13,7,24,27,1,30,14,1,0,0
SN,AH,uttara,728,0,2,22,20,11,6,23,28,1,31,14,1,0,0
SN,AH,uttara,729,0,2,23,20,10,6,22,28,1,31,15,1,0,0
SN,AH,uttara,730,0,3,21,19,9,5,24,29,1,31,16,1,0,0
SN,AH,uttara,731,0,3,21,19,9,5,23,29,1,31,17,1,0,0
SN,AH,uttara,732,0,3,21,19,10,6,23,26,1,31,18,1,0,0
SN,AH,uttara,733,0,3,21,19,10,6,24,25,1,32,17,1,0,0
SN,AH,uttara,734,0,3,19,20,9,6,22,23,1,36,17,1,0,0
SN,AH,uttara,735,0,3,21,19,12,7,22,21,1,36,16,1,0,0
SN,AH,uttara,736,0,3,22,19,13,8,21,18,1,37,16,1,0,0
SN,AH,uttara,737,0,3,23,18,14,8,21,18,1,38,16,1,0,0
SN,AH,uttara,738,0,3,22,18,14,9,20,20,1,37,16,1,0,0
SN,AH,uttara,739,0,3,25,17,14,8,21,21,1,35,17,1,0,0
SN,AH,uttara,740,0,3,25,18,13,8,19,22,0,36,16,1,0,0
SN,AH,uttara,741,0,3,25,17,14,8,20,24,0,35,16,1,0,0
SN,AH,uttara,742,0,3,24,17,15,10,19,24,1,34,15,1,0,0
SN,AH,uttara,743,0,3,22,17,16,10,20,23,1,35,15,1,0,0
SN,AH,uttara,744,0,3,21,17,17,10,21,23,1,35,14,1,0,0
SN,AH,uttara,745,0,2,23,17,17,9,24,24,1,34,13,1,0,0
SN,AH,uttara,746,0,2,19,18,17,9,25,25,1,34,10,0,0,0
SN,AH,uttara,747,0,2,21,18,16,8,25,26,1,34,9,0,0,0
SN,AH,uttara,748,0,2,20,18,17,9,25,27,1,32,9,0,0,0
SN,AH,uttara,749,0,2,20,18,17,9,27,26,1,31,9,0,0,0
SN,AH,uttara,750,0,2,20,18,16,9,28,26,1,31,9,0,0,0
SN,AH,uttara,751,0,2,21,18,16,10,27,25,1,30,10,0,0,0
SN,AH,uttara,752,0,2,21,18,16,11,26,25,1,29,11,0,0,0
SN,AH,uttara,753,0,2,23,17,18,11,26,25,1,30,11,1,0,0
SN,AH,uttara,754,0,2,22,17,18,11,26,25,1,31,11,1,0,0
SN,AH,uttara,755,0,1,23,18,18,11,27,28,1,33,12,1,0,0
SN,AH,uttara,756,0,1,24,18,17,11,27,27,1,34,12,1,0,0
SN,AH,uttara,757,0,1,24,17,17,10,27,29,2,36,13,2,0,0
SN,AH,uttara,758,0,1,25,17,16,11,26,29,2,35,14,2,0,0
SN,AH,uttara,759,0,1,27,16,16,11,28,33,2,32,14,3,0,0
SN,AH,uttara,760,0,1,25,17,13,10,29,35,2,32,14,3,0,0
SN,AH,uttara,761,0,1,25,17,13,9,34,38,2,32,15,3,0,0
SN,AH,uttara,762,0,1,23,18,12,8,35,39,2,31,15,3,0,0
SN,AH,uttara,763,0,1,25,17,13,7,36,39,2,31,17,4,0,0
SN,AH,uttara,764,0,1,25,18,12,7,35,38,2,33,15,4,0,0
SN,AH,uttara,765,0,1,25,18,12,6,36,39,2,33,14,4,0,0
SN,AH,uttara,766,0,1,25,19,11,7,36,36,2,34,13,4,0,0
SN,AH,uttara,767,0,1,26,19,11,5,37,37,1,34,13,4,0,0
SN,AH,uttara,768,0,1,27,19,11,5,36,37,1,34,13,4,0,0
SN,AH,uttara,769,0,2,30,18,11,5,38,40,2,34,12,4,0,0
SN,AH,uttara,770,0,2,28,19,11,5,35,41,2,34,13,4,0,0
SN,AH,uttara,771,0,2,29,19,10,5,35,39,2,35,14,4,0,0
SN,AH,uttara,772,0,2,27,19,11,5,35,40,2,35,14,4,0,0
SN,AH,uttara,773,0,2,28,19,12,5,35,39,2,34,14,4,0,0
SN,AH,uttara,774,0,2,29,19,12,5,34,40,2,33,14,4,0,0
SN,AH,uttara,775,0,2,28,19,13,5,33,41,2,33,14,4,0,0
SN,AH,uttara,776,0,2,28,19,14,5,33,41,2,33,13,4,0,0
SN,AH,uttara,777,0,3,30,18,14,4,35,40,2,32,12,4,0,0
SN,AH,uttara,778,0,3,29,19,13,4,33,39,2,32,12,3,0,0
SN,AH,uttara,779,0,3,30,19,13,4,34,39,2,31,11,3,0,0
SN,AH,uttara,780,0,3,29,19,13,4,32,36,2,31,9,3,0,0
SN,AH,uttara,781,0,2,28,20,13,4,33,37,2,31,8,3,0,0
SN,AH,uttara,782,0,2,28,21,13,4,33,37,1,29,6,2,0,0
SN,AH,uttara,783,0,2,29,20,13,3,34,41,1,29,6,3,0,0
SN,AH,uttara,784,0,2,26,21,14,3,33,39,1,29,6,2,0,0
SN,AH,uttara,785,0,2,27,20,17,3,34,37,1,28,7,2,0,0
SN,AH,uttara,786,0,2,27,20,16,3,30,36,1,27,6,2,0,0
SN,AH,uttara,787,0,2,28,19,19,3,29,36,1,27,6,2,0,0
SN,AH,uttara,788,0,2,26,20,19,3,27,36,1,27,5,1,0,0
SN,AH,uttara,789,0,2,23,19,21,3,30,37,1,27,7,2,0,0
SN,AH,uttara,790,0,2,23,19,21,3,30,37,1,27,7,2,0,0
SN,AH,uttara,791,0,2,22,19,21,2,29,39,1,27,8,2,0,0
SN,AH,uttara,792,0,2,21,19,21,3,29,39,1,27,8,2,0,0
SN,AH,uttara,793,0,2,20,18,21,3,30,41,3,26,8,2,0,0
SN,AH,uttara,794,0,1,16,19,20,3,28,41,2,26,8,2,0,0
SN,AH,uttara,795,0,1,18,19,21,5,28,44,2,27,7,2,0,0
SN,AH,uttara,796,0,1,17,19,21,5,28,47,2,26,6,2,0,0
SN,AH,uttara,797,0,1,17,19,20,5,28,48,2,26,6,2,0,0
SN,AH,uttara,798,0,1,16,19,18,4,30,48,2,28,6,2,0,0
SN,AH,uttara,799,0,1,15,19,18,4,28,49,2,29,7,2,0,0
SN,AH,uttara,800,0,1,17,19,17,4,27,48,2,30,7,2,0,0
SN,AH,uttara,801,0,1,17,19,16,3,27,50,2,30,7,2,0,0
SN,AH,uttara,802,0,0,16,20,16,3,27,50,2,31,7,2,0,0
SN,AH,uttara,803,0,0,16,19,18,3,29,50,2,30,7,2,0,0
SN,AH,uttara,804,0,0,15,19,18,4,28,51,2,30,7,2,0,0
SN,AH,uttara,805,0,0,16,19,18,4,29,50,2,29,7,2,0,0
SN,AH,uttara,806,0,0,15,19,19,4,30,49,2,28,8,2,0,0
SN,AH,uttara,807,0,0,16,19,18,4,29,48,2,28,10,2,0,0
SN,AH,uttara,808,0,0,15,20,18,4,29,44,2,29,9,1,0,0
SN,AH,uttara,809,0,0,16,20,18,4,29,43,2,29,9,1,0,0
SN,AH,uttara,810,0,0,15,21,16,4,27,44,2,31,8,1,0,0
SN,AH,uttara,811,0,0,16,20,17,4,29,44,2,30,8,1,0,0
SN,AH,uttara,812,0,0,15,21,14,4,30,43,2,30,9,1,0,0
SN,AH,uttara,813,0,0,16,20,15,4,33,42,2,30,8,1,0,0
SN,AH,uttara,814,0,0,17,21,13,4,32,43,2,28,6,0,0,0
SN,AH,uttara,815,0,0,20,20,16,4,34,45,3,28,6,0,0,0
SN,AH,uttara,816,0,0,20,20,16,4,35,45,3,28,5,0,0,0
SN,AH,uttara,817,0,0,21,20,15,3,35,45,3,29,5,0,0,0
SN,AH,uttara,818,0,0,22,21,15,3,34,43,1,30,5,0,0,0
SN,AH,uttara,819,0,0,22,21,18,3,33,41,1,30,5,0,0,0
SN,AH,uttara,820,0,0,21,21,18,1,34,36,1,29,5,0,0,0
SN,AH,uttara,821,0,0,22,21,18,1,33,36,1,29,5,0,0,0
SN,AH,uttara,822,0,0,23,21,19,2,33,33,1,29,5,0,0,0
SN,AH,uttara,823,0,0,23,20,21,4,34,33,1,27,5,0,0,0
SN,AH,uttara,824,0,0,24,20,22,5,35,30,1,27,4,0,0,0
SN,AH,uttara,825,0,0,22,20,22,6,35,29,1,29,4,0,0,0
SN,AH,uttara,826,0,0,21,19,22,6,35,26,1,28,4,0,1,0
SN,AH,uttara,827,0,0,20,19,22,6,34,28,1,28,4,0,1,0
SN,AH,uttara,828,0,1,19,19,20,6,33,28,1,28,5,0,1,0
SN,AH,uttara,829,0,1,19,19,21,6,32,27,1,29,5,0,1,0
SN,AH,uttara,830,0,1,18,19,21,7,31,29,1,28,5,0,1,0
SN,AH,uttara,831,0,1,18,19,21,7,30,31,1,28,4,0,1,0
SN,AH,uttara,832,0,1,17,19,23,7,31,31,1,28,2,0,1,0
SN,AH,uttara,833,0,1,18,19,24,7,29,32,1,27,2,0,1,0
SN,AH,uttara,834,0,1,18,19,24,8,28,32,1,27,2,0,1,0
SN,AH,uttara,835,0,1,19,18,25,10,28,32,1,25,3,0,1,0
SN,AH,uttara,836,0,1,17,19,26,10,26,31,1,26,3,0,1,0
SN,AH,uttara,837,0,1,17,18,28,10,26,32,1,27,4,1,1,0
SN,AH,uttara,838,0,1,17,19,28,11,23,31,1,27,4,1,1,0
SN,AH,uttara,839,0,1,17,19,30,11,21,30,1,28,4,1,1,0
SN,AH,uttara,840,0,1,15,20,26,11,18,28,0,29,4,1,1,0
SN,AH,uttara,841,0,1,14,19,28,11,18,30,1,28,4,1,1,0
SN,AH,uttara,842,0,1,13,19,30,12,17,29,1,27,5,1,1,0
SN,AH,uttara,843,0,1,13,19,29,12,16,31,1,27,5,1,1,0
SN,AH,uttara,844,0,1,13,19,26,12,17,31,1,28,6,1,1,0
SN,AH,uttara,845,0,1,13,19,25,13,16,31,1,28,7,1,1,0
SN,AH,uttara,846,0,1,13,19,26,14,16,28,1,29,7,1,1,0
SN,AH,uttara,847,0,1,13,19,25,13,16,30,1,29,7,1,1,0
SN,AH,uttara,848,0,1,13,20,24,11,13,31,1,30,8,1,1,0
SN,AH,uttara,849,0,1,13,20,24,11,13,31,1,30,8,1,1,0
SN,AH,uttara,850,0,1,13,20,25,10,14,33,1,27,8,1,1,0
SN,AH,uttara,851,0,1,14,21,27,10,15,33,1,28,8,1,0,0
SN,AH,uttara,852,0,1,14,21,27,10,16,31,1,28,9,1,0,0
SN,AH,uttara,853,0,0,15,21,27,12,16,32,2,27,8,1,0,0
SN,AH,uttara,854,0,0,15,21,27,11,18,32,2,26,8,1,0,0
SN,AH,uttara,855,0,0,15,21,27,11,19,30,2,26,9,1,0,0
SN,AH,uttara,856,0,0,16,21,27,12,18,28,2,27,9,1,0,0
SN,AH,uttara,857,1,0,18,20,26,13,20,28,2,27,10,1,0,0
SN,AH,uttara,858,1,0,16,20,26,13,21,29,2,27,10,1,0,0
SN,AH,uttara,859,1,0,16,20,25,12,21,30,2,28,10,1,0,0
SN,AH,uttara,860,1,0,15,21,24,10,21,29,2,29,11,1,0,0
SN,AH,uttara,861,1,0,15,20,26,10,21,31,2,29,12,2,0,0
SN,AH,uttara,862,1,0,15,21,25,10,20,30,2,28,11,1,0,0
SN,AH,uttara,863,1,0,14,20,25,11,22,32,2,27,11,1,0,0
SN,AH,uttara,864,1,0,14,20,23,12,23,31,2,27,12,1,0,0
