Text_Type,Book,Chapter,Window,GLG,LGG,GLL,GGL,L,G,LLL,LG,LGL,GGG,LLG,LL,GG,GL
SN,AS,chikitsa,332,43,23,21,27,1,48,2,1,66,48,19,0,0,0
SN,AS,chikitsa,333,43,23,22,26,1,48,1,1,67,48,19,0,0,0
SN,AS,chikitsa,334,44,22,22,26,1,48,1,1,67,47,20,0,0,0
SN,AS,chikitsa,335,45,23,20,26,1,48,1,1,68,47,19,0,0,0
SN,AS,chikitsa,336,44,23,20,27,1,48,1,1,68,48,18,0,0,0
SN,AS,chikitsa,337,44,22,20,26,1,48,1,1,68,49,19,0,0,0
SN,AS,chikitsa,338,43,22,21,24,1,48,1,1,69,49,20,0,0,0
SN,AS,chikitsa,339,43,20,21,22,1,48,1,1,70,51,21,0,0,0
SN,AS,chikitsa,340,42,21,21,21,2,47,1,1,69,53,21,0,0,0
SN,AS,chikitsa,341,44,20,21,22,2,47,1,1,68,53,20,0,0,0
SN,AS,chikitsa,342,43,20,21,23,2,47,1,1,68,53,20,0,0,0
SN,AS,chikitsa,343,44,19,21,24,2,47,1,1,68,52,20,0,0,0
SN,AS,chikitsa,344,44,20,21,24,2,47,1,1,67,51,21,0,0,0
SN,AS,chikitsa,345,43,20,22,22,2,47,1,1,69,52,20,0,0,0
SN,AS,chikitsa,346,43,20,22,21,2,47,1,1,69,53,20,0,0,0
SN,AS,chikitsa,347,43,21,22,21,2,47,1,1,71,51,19,0,0,0
SN,AS,chikitsa,348,43,21,22,22,2,47,1,1,71,51,18,0,0,0
SN,AS,chikitsa,349,44,22,22,22,2,48,1,0,72,50,17,0,0,0
SN,AS,chikitsa,350,45,22,22,23,2,48,1,0,72,47,18,0,0,0
SN,AS,chikitsa,351,45,23,23,22,2,48,1,0,71,47,18,0,0,0
SN,AS,chikitsa,352,45,24,22,22,2,48,1,0,72,47,17,0,0,0
SN,AS,chikitsa,353,46,23,21,22,1,49,0,0,73,48,17,0,0,0
SN,AS,chikitsa,354,46,23,22,22,1,49,0,0,73,48,16,0,0,0
SN,AS,chikitsa,355,45,23,22,22,1,49,0,0,73,48,17,0,0,0
SN,AS,chikitsa,356,45,22,22,22,1,49,0,0,73,48,18,0,0,0
SN,AS,chikitsa,357,44,22,21,23,1,49,0,0,73,47,20,0,0,0
SN,AS,chikitsa,358,45,23,20,23,1,49,0,0,73,46,20,0,0,0
SN,AS,chikitsa,359,44,22,19,24,1,49,0,0,73,46,22,0,0,0
SN,AS,chikitsa,360,43,21,19,25,1,49,0,0,73,48,21,0,0,0
SN,AS,chikitsa,361,43,20,19,26,1,49,0,0,73,47,22,0,0,0
SN,AS,chikitsa,362,45,21,19,26,1,49,0,0,72,46,21,0,0,0
SN,AS,chikitsa,363,45,23,20,25,1,49,0,0,72,44,21,0,0,0
SN,AS,chikitsa,364,47,24,19,25,1,49,0,0,72,42,21,0,0,0
SN,AS,chikitsa,365,46,23,19,26,1,49,0,0,72,42,22,0,0,0
SN,AS,chikitsa,366,47,23,20,26,1,49,0,0,71,42,21,0,0,0
SN,AS,chikitsa,367,47,23,20,26,1,49,0,0,71,42,21,0,0,0
SN,AS,chikitsa,368,46,22,20,27,1,49,0,0,71,42,22,0,0,0
SN,AS,chikitsa,369,46,22,20,29,1,49,0,0,71,40,22,0,0,0
SN,AS,chikitsa,370,47,22,19,31,1,49,0,0,71,39,21,0,0,0
SN,AS,chikitsa,371,47,22,18,33,1,49,0,0,71,37,22,0,0,0
SN,AS,chikitsa,372,46,20,18,33,1,49,0,0,72,38,23,0,0,0
SN,AS,chikitsa,373,47,19,17,35,1,49,0,0,72,37,23,0,0,0
SN,AS,chikitsa,374,48,18,17,35,1,49,0,0,72,37,23,0,0,0
SN,AS,chikitsa,375,47,18,16,38,1,49,0,0,71,37,23,0,0,0
SN,AS,chikitsa,376,46,18,16,39,1,49,0,0,71,38,22,0,0,0
SN,AS,chikitsa,377,44,19,17,39,1,49,0,0,71,38,22,0,0,0
SN,AS,chikitsa,378,43,21,16,39,1,49,0,0,70,38,23,0,0,0
SN,AS,chikitsa,379,42,21,17,39,1,49,0,0,71,37,23,0,0,0
SN,AS,chikitsa,380,41,21,17,40,2,48,0,0,71,35,25,0,0,0
SN,AS,chikitsa,381,41,22,16,40,2,48,0,0,71,36,24,0,0,0
SN,AS,chikitsa,382,40,22,15,41,2,48,0,0,71,36,25,0,0,0
SN,AS,chikitsa,383,41,21,15,41,2,48,0,0,69,37,26,0,0,0
SN,AS,chikitsa,384,42,20,15,41,2,48,0,0,70,37,25,0,0,0
SN,AS,chikitsa,385,41,19,16,42,2,48,0,0,69,38,25,0,0,0
SN,AS,chikitsa,386,43,19,17,40,2,48,0,0,68,38,25,0,0,0
SN,AS,chikitsa,387,43,21,18,39,2,48,0,0,68,37,24,0,0,0
SN,AS,chikitsa,388,43,21,17,41,3,47,0,0,67,38,23,0,0,0
SN,AS,chikitsa,389,44,22,18,41,3,47,0,0,66,37,22,0,0,0
SN,AS,chikitsa,390,43,23,18,43,2,48,0,0,66,35,22,0,0,0
SN,AS,chikitsa,391,42,24,17,43,2,48,0,0,66,36,22,0,0,0
SN,AS,chikitsa,392,42,23,17,40,2,48,0,0,67,38,23,0,0,0
SN,AS,chikitsa,393,42,24,17,40,3,47,0,0,67,38,22,0,0,0
SN,AS,chikitsa,394,42,23,17,40,3,47,0,0,68,39,21,0,0,0
SN,AS,chikitsa,395,44,23,16,40,3,47,0,0,66,40,21,0,0,0
SN,AS,chikitsa,396,45,24,15,40,3,47,0,0,66,39,21,0,0,0
SN,AS,chikitsa,397,46,23,15,39,3,47,0,0,65,39,23,0,0,0
SN,AS,chikitsa,398,46,24,15,39,3,47,0,0,65,37,24,0,0,0
SN,AS,chikitsa,399,44,24,16,39,3,47,0,0,65,38,24,0,0,0
SN,AS,chikitsa,400,43,25,16,39,3,47,0,0,65,39,23,0,0,0
SN,AS,chikitsa,401,44,25,15,40,3,47,0,0,65,38,23,0,0,0
SN,AS,chikitsa,402,44,26,14,40,3,47,0,0,64,39,23,0,0,0
SN,AS,chikitsa,403,44,26,14,41,3,47,0,0,63,39,23,0,0,0
SN,AS,chikitsa,404,46,26,13,41,3,47,0,0,63,38,23,0,0,0
SN,AS,chikitsa,405,48,26,12,41,3,47,0,0,62,39,22,0,0,0
SN,AS,chikitsa,406,50,26,11,40,3,47,0,0,63,39,21,0,0,0
SN,AS,chikitsa,407,51,25,11,40,3,47,0,0,63,41,19,0,0,0
SN,AS,chikitsa,408,49,25,11,40,3,47,0,0,63,42,20,0,0,0
SN,AS,chikitsa,409,50,25,11,41,4,46,0,0,63,42,18,0,0,0
SN,AS,chikitsa,410,50,25,11,41,4,46,0,0,63,42,18,0,0,0
SN,AS,chikitsa,411,49,25,11,41,4,46,0,0,64,41,19,0,0,0
SN,AS,chikitsa,412,48,24,11,42,4,46,0,0,65,41,19,0,0,0
SN,AS,chikitsa,413,47,22,10,42,4,46,0,0,67,42,20,0,0,0
SN,AS,chikitsa,414,46,21,10,43,4,46,0,0,68,42,20,0,0,0
SN,AS,chikitsa,415,46,21,10,42,4,46,0,0,68,43,20,0,0,0
SN,AS,chikitsa,416,45,22,10,43,4,46,0,0,68,42,20,0,0,0
SN,AS,chikitsa,417,47,22,11,43,4,46,0,0,67,40,20,0,0,0
SN,AS,chikitsa,418,46,23,11,44,4,46,0,0,67,40,19,0,0,0
SN,AS,chikitsa,419,45,24,12,42,4,46,0,0,67,41,19,0,0,0
SN,AS,chikitsa,420,43,24,12,43,4,46,0,0,67,42,19,0,0,0
SN,AS,chikitsa,421,43,25,13,41,4,46,0,0,68,42,18,0,0,0
SN,AS,chikitsa,422,43,25,13,41,4,46,0,0,67,43,18,0,0,0
SN,AS,chikitsa,423,42,25,13,41,4,46,0,0,67,43,19,0,0,0
SN,AS,chikitsa,424,41,27,12,43,5,45,0,0,65,43,19,0,0,0
SN,AS,chikitsa,425,42,27,12,42,5,45,0,0,66,42,19,0,0,0
SN,AS,chikitsa,426,42,27,13,42,5,45,0,0,66,40,20,0,0,0
SN,AS,chikitsa,427,42,27,12,42,5,45,0,0,66,41,20,0,0,0
SN,AS,chikitsa,428,44,25,13,41,5,45,0,0,67,41,19,0,0,0
SN,AS,chikitsa,429,44,25,13,40,5,45,0,0,66,42,20,0,0,0
SN,AS,chikitsa,430,44,26,13,40,4,46,0,0,66,41,20,0,0,0
SN,AS,chikitsa,431,45,26,13,40,4,45,0,1,65,39,22,0,0,0
SN,AS,chikitsa,432,46,26,14,39,4,45,0,1,65,40,20,0,0,0
SN,AS,chikitsa,433,45,26,13,40,4,45,0,1,66,40,20,0,0,0
SN,AS,chikitsa,434,43,26,13,40,4,45,0,1,65,42,21,0,0,0
SN,AS,chikitsa,435,43,26,12,40,4,45,0,1,66,41,22,0,0,0
SN,AS,chikitsa,436,41,27,11,41,4,45,0,1,67,41,22,0,0,0
SN,AS,chikitsa,437,40,26,10,43,4,45,0,1,67,42,22,0,0,0
SN,AS,chikitsa,438,39,26,11,42,3,46,0,1,67,41,24,0,0,0
SN,AS,chikitsa,439,39,26,11,42,3,46,0,1,68,40,24,0,0,0
SN,AS,chikitsa,440,40,25,12,40,3,46,0,1,68,41,24,0,0,0
SN,AS,chikitsa,441,39,24,12,40,3,46,0,1,68,42,25,0,0,0
SN,AS,chikitsa,442,39,24,13,40,3,46,0,1,68,42,24,0,0,0
SN,AS,chikitsa,443,38,23,13,41,2,47,0,1,69,42,24,0,0,0
SN,AS,chikitsa,444,38,23,13,41,2,47,0,1,68,42,25,0,0,0
SN,AS,chikitsa,445,37,24,13,42,2,47,0,1,68,40,26,0,0,0
SN,AS,chikitsa,446,37,23,14,43,2,47,0,1,68,39,26,0,0,0
SN,AS,chikitsa,447,37,24,14,43,2,47,0,1,67,40,25,0,0,0
SN,AS,chikitsa,448,39,23,15,42,2,47,0,1,66,41,24,0,0,0
SN,AS,chikitsa,449,41,22,14,42,2,47,0,1,66,41,24,0,0,0
SN,AS,chikitsa,450,41,21,14,42,3,46,0,1,67,41,24,0,0,0
SN,AS,chikitsa,451,39,21,14,42,3,46,0,1,67,42,25,0,0,0
SN,AS,chikitsa,452,38,20,14,44,3,46,0,1,67,41,26,0,0,0
SN,AS,chikitsa,453,38,20,15,42,3,46,0,1,67,41,27,0,0,0
SN,AS,chikitsa,454,37,21,15,42,3,46,0,1,66,41,28,0,0,0
SN,AS,chikitsa,455,35,20,15,43,3,46,0,1,66,43,28,0,0,0
SN,AS,chikitsa,456,33,20,16,43,3,46,0,1,65,44,29,0,0,0
SN,AS,chikitsa,457,32,21,17,42,4,45,0,1,66,43,29,0,0,0
SN,AS,chikitsa,458,34,20,17,43,4,45,0,1,65,42,29,0,0,0
SN,AS,chikitsa,459,34,20,17,41,3,46,0,1,66,42,30,0,0,0
SN,AS,chikitsa,460,35,21,17,41,3,46,0,1,66,40,30,0,0,0
SN,AS,chikitsa,461,36,23,17,41,3,46,0,1,65,40,28,0,0,0
SN,AS,chikitsa,462,37,23,18,40,3,46,0,1,65,39,28,0,0,0
SN,AS,chikitsa,463,38,23,19,41,4,45,0,1,63,39,27,0,0,0
SN,AS,chikitsa,464,37,23,19,41,4,45,0,1,63,40,27,0,0,0
SN,AS,chikitsa,465,39,23,19,40,4,45,0,1,63,40,26,0,0,0
SN,AS,chikitsa,466,40,22,18,38,4,45,0,1,63,42,27,0,0,0
SN,AS,chikitsa,467,38,22,17,38,4,45,0,1,63,44,28,0,0,0
SN,AS,chikitsa,468,40,21,17,36,4,45,0,1,63,45,28,0,0,0
SN,AS,chikitsa,469,42,20,16,36,4,45,0,1,63,45,28,0,0,0
SN,AS,chikitsa,470,44,21,16,33,4,45,0,1,64,44,28,0,0,0
SN,AS,chikitsa,471,44,20,15,34,4,45,0,1,64,45,28,0,0,0
SN,AS,chikitsa,472,43,21,15,36,4,45,0,1,64,44,27,0,0,0
SN,AS,chikitsa,473,45,21,15,34,4,45,0,1,65,44,26,0,0,0
SN,AS,chikitsa,474,45,20,15,32,3,46,0,1,65,46,27,0,0,0
SN,AS,chikitsa,475,46,20,15,31,3,46,0,1,64,47,27,0,0,0
SN,AS,chikitsa,476,45,21,15,30,3,46,0,1,65,48,26,0,0,0
SN,AS,chikitsa,477,45,20,15,29,3,46,0,1,65,49,27,0,0,0
SN,AS,chikitsa,478,44,20,14,30,3,46,0,1,64,51,27,0,0,0
SN,AS,chikitsa,479,44,20,13,31,3,46,0,1,66,50,26,0,0,0
SN,AS,chikitsa,480,45,19,14,30,3,46,0,1,66,51,25,0,0,0
SN,AS,chikitsa,481,45,18,14,29,3,47,0,0,67,53,24,0,0,0
SN,AS,chikitsa,482,46,18,14,29,3,47,0,0,68,51,24,0,0,0
SN,AS,chikitsa,483,47,18,15,28,3,47,0,0,68,50,24,0,0,0
SN,AS,chikitsa,484,47,18,16,29,3,47,0,0,69,48,23,0,0,0
SN,AS,chikitsa,485,48,18,17,28,3,47,0,0,68,48,23,0,0,0
SN,AS,chikitsa,486,49,17,17,28,3,47,0,0,68,48,23,0,0,0
SN,AS,chikitsa,487,49,18,18,27,3,47,0,0,68,47,23,0,0,0
SN,AS,chikitsa,488,49,18,17,26,3,47,0,0,68,48,21,0,0,0
SN,AS,chikitsa,489,48,17,16,26,3,47,1,0,66,49,21,0,0,0
SN,AS,chikitsa,490,48,18,15,26,3,46,1,0,65,49,22,0,0,0
SN,AS,chikitsa,491,50,18,15,26,3,45,1,1,64,47,22,0,0,0
SN,AS,chikitsa,492,52,19,14,26,3,45,1,1,63,45,23,0,0,0
SN,AS,chikitsa,493,54,19,14,24,3,45,1,1,63,45,23,0,0,0
SN,AS,chikitsa,494,54,21,14,24,3,45,1,1,63,44,22,0,0,0
SN,AS,chikitsa,495,54,20,14,23,3,45,1,1,63,47,21,0,0,0
SN,AS,chikitsa,496,52,20,13,24,3,45,1,1,64,48,21,0,0,0
SN,AS,chikitsa,497,51,19,15,25,3,45,1,1,65,47,20,0,0,0
SN,AS,chikitsa,498,52,20,14,25,3,45,1,1,65,46,20,0,0,0
SN,AS,chikitsa,499,52,20,14,25,3,45,1,1,66,45,20,0,0,0
SN,AS,chikitsa,500,51,21,14,26,2,46,1,1,66,44,20,0,0,0
SN,AS,chikitsa,501,53,21,15,25,2,46,1,1,66,43,19,0,0,0
SN,AS,chikitsa,502,54,21,15,23,3,45,1,1,66,44,19,0,0,0
SN,AS,chikitsa,503,53,21,14,26,3,45,1,1,67,43,18,0,0,0
SN,AS,chikitsa,504,52,20,14,28,3,45,1,1,67,43,18,0,0,0
SN,AS,chikitsa,505,54,21,14,27,3,45,1,1,68,40,18,0,0,0
SN,AS,chikitsa,506,56,21,13,28,3,45,1,1,68,39,17,0,0,0
SN,AS,chikitsa,507,57,20,12,29,2,46,1,1,67,39,18,0,0,0
SN,AS,chikitsa,508,58,21,12,28,2,46,1,1,67,39,17,0,0,0
SN,AS,chikitsa,509,57,21,12,28,2,46,1,1,66,40,18,0,0,0
SN,AS,chikitsa,510,55,21,12,28,2,46,1,1,66,41,19,0,0,0
SN,AS,chikitsa,511,54,20,13,27,2,46,1,1,67,42,19,0,0,0
SN,AS,chikitsa,512,54,21,13,27,2,46,1,1,66,42,19,0,0,0
SN,AS,chikitsa,513,54,21,12,27,1,47,1,1,66,42,20,0,0,0
SN,AS,chikitsa,514,54,22,12,26,2,46,1,1,65,42,21,0,0,0
SN,AS,chikitsa,515,54,23,12,26,2,46,1,1,65,41,21,0,0,0
SN,AS,chikitsa,516,53,24,12,26,2,46,1,1,66,40,21,0,0,0
SN,AS,chikitsa,517,53,24,12,25,3,45,1,1,67,39,22,0,0,0
SN,AS,chikitsa,518,53,24,12,26,3,45,1,1,67,37,23,0,0,0
SN,AS,chikitsa,519,51,25,12,27,3,45,1,1,68,35,24,0,0,0
SN,AS,chikitsa,520,49,24,12,27,3,45,1,1,67,38,25,0,0,0
SN,AS,chikitsa,521,49,25,12,27,3,45,1,1,66,38,25,0,0,0
SN,AS,chikitsa,522,49,24,12,26,3,45,1,1,66,40,25,0,0,0
SN,AS,chikitsa,523,48,24,13,27,3,45,1,1,65,40,25,0,0,0
SN,AS,chikitsa,524,49,24,14,27,3,45,1,1,65,39,24,0,0,0
SN,AS,chikitsa,525,48,24,14,26,3,45,1,1,65,40,25,0,0,0
SN,AS,chikitsa,526,49,24,13,26,3,45,1,1,64,39,27,0,0,0
SN,AS,chikitsa,527,50,26,13,25,3,45,1,1,64,38,26,0,0,0
SN,AS,chikitsa,528,50,27,13,24,3,45,1,1,64,38,26,0,0,0
SN,AS,chikitsa,529,50,26,13,23,3,45,1,1,62,41,27,0,0,0
SN,AS,chikitsa,530,49,28,13,24,3,45,1,1,62,40,26,0,0,0
SN,AS,chikitsa,531,50,29,13,24,3,45,1,1,62,39,25,0,0,0
SN,AS,chikitsa,532,48,31,13,24,3,45,1,1,62,39,25,0,0,0
SN,AS,chikitsa,533,49,32,12,24,3,45,1,1,61,40,24,0,0,0
SN,AS,chikitsa,534,49,34,11,24,3,45,1,1,60,40,24,0,0,0
SN,AS,chikitsa,535,49,34,10,24,3,45,1,1,60,42,23,0,0,0
SN,AS,chikitsa,536,49,34,10,26,3,45,1,1,59,41,23,0,0,0
SN,AS,chikitsa,537,50,33,9,26,3,45,1,1,59,42,23,0,0,0
SN,AS,chikitsa,538,50,33,9,26,3,45,1,1,59,43,25,0,0,0
SN,AS,chikitsa,539,53,34,9,26,3,45,0,1,60,42,25,0,0,0
SN,AS,chikitsa,540,54,33,9,27,3,46,0,1,61,41,24,0,0,0
SN,AS,chikitsa,541,52,33,9,27,3,47,0,0,64,42,23,0,0,0
SN,AS,chikitsa,542,51,34,9,28,3,47,0,0,64,42,22,0,0,0
SN,AS,chikitsa,543,50,36,9,28,3,47,0,0,63,42,22,0,0,0
SN,AS,chikitsa,544,50,34,9,29,3,47,0,0,64,42,22,0,0,0
SN,AS,chikitsa,545,50,35,9,29,3,47,0,0,65,40,22,0,0,0
SN,AS,chikitsa,546,51,35,9,29,3,47,0,0,64,40,22,0,0,0
SN,AS,chikitsa,547,51,35,7,28,3,47,0,0,65,41,23,0,0,0
SN,AS,chikitsa,548,50,34,7,29,3,47,0,0,65,42,23,0,0,0
SN,AS,chikitsa,549,49,34,8,29,3,47,0,0,64,43,23,0,0,0
SN,AS,chikitsa,550,49,34,9,29,3,47,0,0,63,43,23,0,0,0
SN,AS,chikitsa,551,47,33,8,29,3,47,0,0,63,46,24,0,0,0
SN,AS,chikitsa,552,47,33,8,29,2,48,0,0,63,46,24,0,0,0
SN,AS,chikitsa,553,48,34,9,26,2,48,0,0,62,47,24,0,0,0
SN,AS,chikitsa,554,48,35,10,25,2,48,0,0,62,47,23,0,0,0
SN,AS,chikitsa,555,46,35,10,27,2,48,0,0,62,47,23,0,0,0
SN,AS,chikitsa,556,44,35,11,26,2,48,0,0,64,46,24,0,0,0
SN,AS,chikitsa,557,43,35,12,26,2,48,0,0,64,46,24,0,0,0
SN,AS,chikitsa,558,41,34,12,28,2,48,0,0,64,47,24,0,0,0
SN,AS,chikitsa,559,42,34,13,28,2,47,0,0,64,45,24,0,0,0
SN,AS,chikitsa,560,42,35,14,27,2,47,0,0,65,44,23,0,0,0
SN,AS,chikitsa,561,43,34,14,28,3,46,0,0,65,43,23,0,0,0
SN,AS,chikitsa,562,43,33,14,28,3,46,0,0,65,43,24,0,0,0
SN,AS,chikitsa,563,44,33,14,27,3,46,0,0,65,44,23,0,0,0
SN,AS,chikitsa,564,45,32,14,28,2,47,0,0,65,45,21,0,0,0
SN,AS,chikitsa,565,43,31,14,28,2,47,0,0,65,48,21,0,0,0
SN,AS,chikitsa,566,45,30,14,29,2,47,0,0,64,48,20,0,0,0
SN,AS,chikitsa,567,46,30,14,29,1,48,0,0,63,49,19,0,0,0
SN,AS,chikitsa,568,44,30,14,28,1,48,0,0,63,52,19,0,0,0
SN,AS,chikitsa,569,46,29,14,27,1,48,0,0,64,52,18,0,0,0
SN,AS,chikitsa,570,46,29,14,30,1,48,0,0,64,50,17,0,0,0
SN,AS,chikitsa,571,45,28,14,31,1,48,0,0,65,50,17,0,0,0
SN,AS,chikitsa,572,46,28,15,31,1,48,0,0,65,47,18,0,0,0
SN,AS,chikitsa,573,45,28,14,30,1,48,0,0,65,50,18,0,0,0
SN,AS,chikitsa,574,44,27,14,30,1,48,0,0,65,50,20,0,0,0
SN,AS,chikitsa,575,45,27,14,31,1,48,0,0,65,49,19,0,0,0
SN,AS,chikitsa,576,46,27,15,31,1,48,0,0,65,49,17,0,0,0
SN,AS,chikitsa,577,45,25,15,32,1,48,0,0,66,50,17,0,0,0
SN,AS,chikitsa,578,45,24,16,33,1,48,0,0,66,49,17,0,0,0
SN,AS,chikitsa,579,45,24,16,34,1,48,0,0,68,46,17,0,0,0
SN,AS,chikitsa,580,45,22,16,33,1,48,0,0,70,47,17,0,0,0
SN,AS,chikitsa,581,44,21,16,34,1,48,0,0,70,47,18,0,0,0
SN,AS,chikitsa,582,45,19,15,35,1,48,0,0,69,49,18,0,0,0
SN,AS,chikitsa,583,44,18,16,35,2,47,0,0,69,49,19,0,0,0
SN,AS,chikitsa,584,44,16,17,34,2,47,0,0,70,49,20,0,0,0
SN,AS,chikitsa,585,42,16,17,35,2,47,0,0,72,48,20,0,0,0
SN,AS,chikitsa,586,43,18,17,32,2,47,0,0,72,48,20,0,0,0
SN,AS,chikitsa,587,42,19,17,31,2,47,0,0,72,48,21,0,0,0
SN,AS,chikitsa,588,44,20,18,31,2,47,0,0,72,46,19,0,0,0
SN,AS,chikitsa,589,42,20,18,31,2,47,0,0,72,48,19,0,0,0
SN,AS,chikitsa,590,41,19,18,31,2,47,0,0,73,49,19,0,0,0
SN,AS,chikitsa,591,42,19,19,31,2,47,0,0,72,48,19,0,0,0
SN,AS,chikitsa,592,42,18,19,31,2,47,0,0,72,49,19,0,0,0
SN,AS,chikitsa,593,42,17,19,31,2,47,0,0,72,50,19,0,0,0
SN,AS,chikitsa,594,41,17,20,30,2,47,0,0,71,50,21,0,0,0
SN,AS,chikitsa,595,41,16,20,30,2,47,0,0,70,51,22,0,0,0
SN,AS,chikitsa,596,41,16,20,29,2,47,0,0,71,51,22,0,0,0
SN,AS,chikitsa,597,42,17,20,29,2,47,0,0,69,51,22,0,0,0
SN,AS,chikitsa,598,41,18,20,30,2,47,0,0,69,50,22,0,0,0
SN,AS,chikitsa,599,41,18,19,32,2,47,0,0,69,49,22,0,0,0
SN,AS,chikitsa,600,43,17,18,31,2,47,0,0,69,50,22,0,0,0
SN,AS,chikitsa,601,43,18,18,32,2,47,0,0,69,48,22,0,0,0
SN,AS,chikitsa,602,44,18,18,32,2,47,0,0,69,48,21,0,0,0
SN,AS,chikitsa,603,44,17,17,33,3,46,0,0,69,49,21,0,0,0
SN,AS,chikitsa,604,44,16,17,33,4,45,0,0,70,49,21,0,0,0
SN,AS,chikitsa,605,45,15,17,33,4,45,0,0,69,49,22,0,0,0
SN,AS,chikitsa,606,46,15,16,34,4,45,0,0,69,49,21,0,0,0
SN,AS,chikitsa,607,46,15,15,35,4,45,0,0,70,48,21,0,0,0
SN,AS,chikitsa,608,45,17,15,35,4,45,0,0,70,47,21,0,0,0
SN,AS,chikitsa,609,44,17,14,37,4,46,0,0,71,48,19,0,0,0
SN,AS,chikitsa,610,44,15,13,37,4,45,0,0,69,48,19,1,0,0
SN,AS,chikitsa,611,44,15,13,38,4,45,0,0,68,48,19,1,0,0
SN,AS,chikitsa,612,42,16,12,38,5,44,0,0,69,50,18,1,0,0
SN,AS,chikitsa,613,41,16,13,39,5,44,0,0,69,49,18,1,0,0
SN,AS,chikitsa,614,40,17,14,40,6,43,0,0,69,47,18,1,0,0
SN,AS,chikitsa,615,39,17,14,41,6,43,0,0,70,46,18,1,0,0
SN,AS,chikitsa,616,38,17,14,41,7,42,0,0,72,45,18,1,0,0
SN,AS,chikitsa,617,38,17,15,42,7,42,0,0,72,44,17,1,0,0
SN,AS,chikitsa,618,38,17,15,43,7,42,0,0,72,44,16,1,0,0
SN,AS,chikitsa,619,39,18,15,43,7,42,0,0,70,44,16,1,0,0
SN,AS,chikitsa,620,39,19,15,41,7,42,0,0,70,43,18,1,0,0
SN,AS,chikitsa,621,39,20,15,41,7,42,0,0,70,42,18,1,0,0
SN,AS,chikitsa,622,39,20,14,41,7,42,0,0,70,44,17,1,0,0
SN,AS,chikitsa,623,39,20,14,43,7,42,0,0,70,42,17,1,0,0
SN,AS,chikitsa,624,40,20,14,43,7,42,1,0,70,42,15,1,0,0
SN,AS,chikitsa,625,38,21,14,42,7,42,1,0,70,43,16,1,0,0
SN,AS,chikitsa,626,36,22,13,44,7,42,1,0,70,43,16,1,0,0
SN,AS,chikitsa,627,36,22,13,43,7,42,1,0,70,43,17,1,0,0
SN,AS,chikitsa,628,36,23,13,42,7,42,1,0,70,43,17,1,0,0
SN,AS,chikitsa,629,37,23,13,43,7,42,1,0,68,44,16,1,0,0
SN,AS,chikitsa,630,38,23,12,44,7,42,1,0,66,45,16,1,0,0
SN,AS,chikitsa,631,37,23,13,44,8,41,1,0,66,44,17,1,0,0
SN,AS,chikitsa,632,39,24,13,43,8,41,1,0,66,42,17,1,0,0
SN,AS,chikitsa,633,41,25,12,43,7,42,1,0,66,41,16,1,0,0
SN,AS,chikitsa,634,42,26,11,43,7,42,1,0,66,41,15,1,0,0
SN,AS,chikitsa,635,42,26,11,44,7,42,1,0,64,40,17,1,0,0
SN,AS,chikitsa,636,41,24,12,45,7,42,1,0,65,40,17,1,0,0
SN,AS,chikitsa,637,41,22,13,46,7,42,1,0,65,40,17,1,0,0
SN,AS,chikitsa,638,40,21,13,46,7,42,1,0,65,42,17,1,0,0
SN,AS,chikitsa,639,40,20,14,47,7,42,1,0,65,41,17,1,0,0
SN,AS,chikitsa,640,40,21,15,47,7,42,1,0,64,40,17,1,0,0
SN,AS,chikitsa,641,39,21,14,47,8,41,1,0,63,42,18,1,0,0
SN,AS,chikitsa,642,38,21,14,47,8,41,1,0,63,42,19,1,0,0
SN,AS,chikitsa,643,38,20,14,48,8,41,1,0,63,42,19,1,0,0
SN,AS,chikitsa,644,38,21,13,50,8,41,1,0,64,41,17,1,0,0
SN,AS,chikitsa,645,39,21,13,51,8,41,1,0,65,39,16,1,0,0
SN,AS,chikitsa,646,40,21,13,51,8,41,1,0,64,39,16,1,0,0
SN,AS,chikitsa,647,39,22,13,51,8,41,1,0,64,39,16,1,0,0
SN,AS,chikitsa,648,39,22,13,49,8,41,1,0,64,40,17,1,0,0
SN,AS,chikitsa,649,38,22,13,48,8,41,1,0,65,41,17,1,0,0
SN,AS,chikitsa,650,36,23,13,47,8,41,1,0,65,42,18,1,0,0
SN,AS,chikitsa,651,36,23,13,46,9,40,1,0,65,43,18,1,0,0
SN,AS,chikitsa,652,36,22,13,47,10,39,1,0,65,43,18,1,0,0
SN,AS,chikitsa,653,37,23,13,47,9,40,1,0,65,41,18,1,0,0
SN,AS,chikitsa,654,38,23,12,47,8,41,1,0,64,42,18,1,0,0
SN,AS,chikitsa,655,37,23,12,45,8,41,2,0,63,43,17,1,0,0
SN,AS,chikitsa,656,36,24,12,44,8,40,2,0,60,43,17,1,1,0
SN,AS,chikitsa,657,37,25,13,42,8,40,2,0,58,44,16,1,1,0
SN,AS,chikitsa,658,39,23,13,41,8,39,2,1,57,44,17,1,1,0
SN,AS,chikitsa,659,40,23,13,39,8,39,2,1,56,45,18,1,1,0
SN,AS,chikitsa,660,41,23,13,41,8,40,2,1,57,46,18,0,1,0
SN,AS,chikitsa,661,42,23,13,39,7,40,2,2,56,48,18,0,1,0
SN,AS,chikitsa,662,44,22,13,40,6,41,2,2,55,47,18,0,1,0
