Text_Type,Book,Chapter,Window,LLG,LGL,G,LGG,LG,GGG,L,GLG,GGL,GLL,GG,LLL,LL,GL
SN,AS,sutra,349,19,64,44,20,1,45,3,43,43,15,0,1,0,0
SN,AS,sutra,350,19,64,44,21,1,45,3,42,43,15,0,1,0,0
SN,AS,sutra,351,19,64,44,21,1,43,3,43,44,15,0,1,0,0
SN,AS,sutra,352,18,65,44,21,1,45,3,43,43,14,0,1,0,0
SN,AS,sutra,353,18,65,44,21,1,45,3,42,44,14,0,1,0,0
SN,AS,sutra,354,18,67,43,21,1,45,4,40,43,15,0,1,0,0
SN,AS,sutra,355,18,66,43,21,1,46,4,41,43,14,0,1,0,0
SN,AS,sutra,356,17,66,44,21,1,47,3,41,42,15,0,1,0,0
SN,AS,sutra,357,17,66,44,22,1,47,3,40,42,15,0,1,0,0
SN,AS,sutra,358,16,66,44,22,1,48,3,42,40,15,0,1,0,0
SN,AS,sutra,359,17,66,44,22,1,48,4,40,41,15,0,1,0,0
SN,AS,sutra,360,17,66,43,22,1,50,5,41,38,15,0,1,0,0
SN,AS,sutra,361,17,65,43,22,1,51,5,42,38,14,0,1,0,0
SN,AS,sutra,362,18,64,42,22,2,50,5,42,39,14,0,1,0,0
SN,AS,sutra,363,16,65,43,23,2,48,4,42,41,14,0,1,0,0
SN,AS,sutra,364,16,66,43,23,2,47,4,41,41,15,0,1,0,0
SN,AS,sutra,365,18,65,43,23,2,48,4,40,40,15,0,1,0,0
SN,AS,sutra,366,19,66,43,22,2,48,4,39,40,15,0,1,0,0
SN,AS,sutra,367,19,66,43,22,2,48,4,40,39,15,0,1,0,0
SN,AS,sutra,368,20,66,43,22,2,47,4,39,39,16,0,1,0,0
SN,AS,sutra,369,21,66,43,21,2,48,4,38,38,17,0,1,0,0
SN,AS,sutra,370,21,66,43,21,2,46,4,40,38,17,0,1,0,0
SN,AS,sutra,371,21,65,43,21,2,46,4,42,37,17,0,1,0,0
SN,AS,sutra,372,20,65,43,21,2,47,4,41,38,17,0,1,0,0
SN,AS,sutra,373,19,64,43,23,2,46,4,41,38,18,0,1,0,0
SN,AS,sutra,374,17,64,43,24,2,47,4,41,38,18,0,1,0,0
SN,AS,sutra,375,18,64,43,25,2,47,4,39,38,18,0,1,0,0
SN,AS,sutra,376,17,65,44,26,1,44,4,40,39,19,0,0,0,0
SN,AS,sutra,377,16,66,45,27,1,44,4,40,39,18,0,0,0,0
SN,AS,sutra,378,16,67,45,27,1,45,4,40,37,18,0,0,0,0
SN,AS,sutra,379,16,67,44,26,1,44,5,41,38,18,0,0,0,0
SN,AS,sutra,380,18,66,44,26,1,42,5,41,39,18,0,0,0,0
SN,AS,sutra,381,18,66,44,25,1,42,5,42,39,18,0,0,0,0
SN,AS,sutra,382,18,66,44,24,1,44,5,39,40,19,0,0,0,0
SN,AS,sutra,383,18,64,44,26,1,45,5,38,40,19,0,0,0,0
SN,AS,sutra,384,18,65,44,28,1,44,5,37,39,19,0,0,0,0
SN,AS,sutra,385,17,65,44,27,1,46,5,37,40,18,0,0,0,0
SN,AS,sutra,386,16,66,43,27,1,47,6,37,38,19,0,0,0,0
SN,AS,sutra,387,16,67,43,26,1,47,6,37,37,20,0,0,0,0
SN,AS,sutra,388,17,65,43,25,1,48,6,37,38,20,0,0,0,0
SN,AS,sutra,389,16,64,43,25,1,49,6,37,38,21,0,0,0,0
SN,AS,sutra,390,16,64,43,25,1,51,6,35,38,21,0,0,0,0
SN,AS,sutra,391,16,64,43,26,1,49,6,35,37,23,0,0,0,0
SN,AS,sutra,392,17,63,42,25,1,50,7,33,39,23,0,0,0,0
SN,AS,sutra,393,18,62,42,25,1,51,7,32,39,23,0,0,0,0
SN,AS,sutra,394,18,62,42,25,1,51,7,32,40,22,0,0,0,0
SN,AS,sutra,395,18,63,42,24,1,50,7,32,42,21,0,0,0,0
SN,AS,sutra,396,19,63,42,23,1,49,7,31,44,21,0,0,0,0
SN,AS,sutra,397,18,63,43,23,1,49,6,32,45,20,0,0,0,0
SN,AS,sutra,398,18,63,42,24,1,49,7,32,44,20,0,0,0,0
SN,AS,sutra,399,18,65,42,24,1,50,7,32,41,20,0,0,0,0
SN,AS,sutra,400,17,65,41,23,1,49,8,33,43,22,0,0,0,0
SN,AS,sutra,401,16,65,40,23,1,50,9,33,44,23,0,0,0,0
SN,AS,sutra,402,16,65,39,23,1,49,9,34,46,23,1,0,0,0
SN,AS,sutra,403,16,65,38,21,1,49,10,35,48,24,1,0,0,0
SN,AS,sutra,404,16,62,38,25,1,50,9,35,48,23,1,4,0,0
SN,AS,sutra,405,16,61,37,28,1,51,9,33,48,23,1,8,0,0
SN,AS,sutra,406,17,60,36,28,1,53,9,33,48,22,2,9,0,0
SN,AS,sutra,407,18,59,35,27,2,52,9,35,47,22,2,9,0,0
SN,AS,sutra,408,18,60,34,29,2,50,9,33,48,25,2,9,0,0
SN,AS,sutra,409,21,62,34,31,2,53,8,34,51,27,3,11,0,0
SN,AS,sutra,410,21,62,34,33,3,52,7,35,54,29,3,11,0,0
SN,AS,sutra,411,21,61,33,33,3,51,7,34,54,29,4,11,0,0
SN,AS,sutra,412,21,60,33,33,2,52,7,34,53,29,4,11,0,0
SN,AS,sutra,413,21,58,32,33,2,52,7,36,51,30,4,11,0,0
SN,AS,sutra,414,21,57,31,32,2,52,7,37,52,28,4,11,0,0
SN,AS,sutra,415,19,56,31,32,2,54,7,36,55,28,4,11,0,0
SN,AS,sutra,416,19,54,30,32,2,52,7,37,56,28,4,11,0,0
SN,AS,sutra,417,19,52,29,32,2,52,7,36,56,29,4,11,0,0
SN,AS,sutra,418,18,51,29,33,2,52,7,36,56,28,4,11,0,0
SN,AS,sutra,419,18,51,28,34,2,50,7,39,60,27,4,13,0,0
SN,AS,sutra,420,18,52,27,36,2,50,8,40,59,28,4,14,0,0
SN,AS,sutra,421,19,51,26,36,2,51,8,38,58,28,4,14,0,0
SN,AS,sutra,422,19,50,25,37,2,48,8,39,57,28,5,14,0,0
SN,AS,sutra,423,23,55,24,40,2,52,8,44,59,32,5,15,0,0
SN,AS,sutra,424,23,54,23,40,2,51,8,44,59,31,5,15,0,0
SN,AS,sutra,425,24,60,22,42,2,54,9,51,62,31,5,19,0,0
SN,AS,sutra,426,24,59,21,42,2,54,9,53,63,30,5,20,0,0
SN,AS,sutra,427,24,60,21,40,2,55,9,53,63,30,5,20,0,0
SN,AS,sutra,428,25,59,21,40,2,52,9,54,65,30,5,20,0,0
SN,AS,sutra,429,25,59,22,42,2,52,8,54,64,29,5,20,0,0
SN,AS,sutra,430,23,59,22,42,2,51,8,55,65,30,5,20,0,0
SN,AS,sutra,431,24,60,22,42,2,49,8,54,65,31,5,20,0,0
SN,AS,sutra,432,25,61,22,43,2,48,8,54,64,30,5,20,0,0
SN,AS,sutra,433,25,61,22,41,2,49,8,54,66,29,5,20,0,0
SN,AS,sutra,434,25,60,22,39,2,52,8,55,65,29,5,20,0,0
SN,AS,sutra,435,26,60,22,40,2,50,8,55,65,29,5,20,0,0
SN,AS,sutra,436,27,59,23,41,2,49,7,55,66,28,5,20,0,0
SN,AS,sutra,437,27,58,23,42,2,48,7,58,66,26,5,20,0,0
SN,AS,sutra,438,26,60,23,42,2,48,7,59,64,26,5,20,0,0
SN,AS,sutra,439,27,60,23,42,2,48,7,58,64,26,5,20,0,0
SN,AS,sutra,440,28,60,23,42,2,48,7,58,63,26,5,20,0,0
SN,AS,sutra,441,28,61,23,41,2,49,7,58,63,25,5,20,0,0
SN,AS,sutra,442,27,62,23,42,2,48,7,59,62,25,5,20,0,0
SN,AS,sutra,443,27,62,22,41,2,47,8,60,62,26,5,20,0,0
SN,AS,sutra,444,26,62,22,41,2,47,8,59,62,27,5,21,0,0
SN,AS,sutra,445,26,61,22,42,2,49,8,59,60,27,5,21,0,0
SN,AS,sutra,446,25,63,21,43,2,48,9,59,59,27,5,21,0,0
SN,AS,sutra,447,24,64,21,42,2,49,9,58,59,28,5,21,0,0
SN,AS,sutra,448,24,65,22,41,2,49,8,58,60,27,5,21,0,0
SN,AS,sutra,449,24,63,22,42,2,50,8,58,60,27,5,21,0,0
SN,AS,sutra,450,24,63,23,42,2,50,7,57,59,27,5,21,0,0
SN,AS,sutra,451,25,64,24,43,2,49,6,55,57,27,5,21,0,0
SN,AS,sutra,452,25,62,24,43,3,50,6,55,56,27,4,21,0,0
SN,AS,sutra,453,25,62,25,44,3,50,5,55,53,27,4,21,0,0
SN,AS,sutra,454,25,65,26,40,3,50,5,55,53,27,4,17,0,0
SN,AS,sutra,455,25,67,27,36,3,48,5,57,53,28,4,13,0,0
SN,AS,sutra,456,25,67,28,37,3,45,5,57,54,28,3,12,0,0
SN,AS,sutra,457,24,69,29,37,2,46,5,56,53,29,3,12,0,0
SN,AS,sutra,458,25,68,30,37,2,46,5,56,52,27,3,12,0,0
SN,AS,sutra,459,21,66,31,36,2,44,5,56,47,25,2,10,0,0
SN,AS,sutra,460,22,67,32,34,1,43,5,53,45,24,2,10,0,0
SN,AS,sutra,461,22,69,33,33,1,44,5,54,45,24,1,10,0,0
SN,AS,sutra,462,21,70,34,35,1,43,5,54,45,24,1,10,0,0
SN,AS,sutra,463,22,71,34,34,2,43,5,54,46,23,1,10,0,0
SN,AS,sutra,464,23,71,35,34,2,44,5,55,45,23,1,10,0,0
SN,AS,sutra,465,25,72,35,34,2,42,5,55,42,24,1,10,0,0
SN,AS,sutra,466,24,73,36,35,2,43,5,54,43,24,1,10,0,0
SN,AS,sutra,467,24,75,37,36,2,41,5,56,43,23,1,10,0,0
SN,AS,sutra,468,26,77,36,35,2,41,6,56,42,23,1,10,0,0
SN,AS,sutra,469,25,78,37,34,2,41,6,54,39,24,1,8,0,0
SN,AS,sutra,470,26,79,38,32,2,41,5,51,38,24,1,7,0,0
SN,AS,sutra,471,25,81,39,32,2,41,5,52,38,24,1,7,0,0
SN,AS,sutra,472,25,84,40,31,2,41,5,53,38,24,0,7,0,0
SN,AS,sutra,473,22,78,40,27,3,38,5,49,36,19,0,6,0,0
SN,AS,sutra,474,23,79,41,26,3,39,5,49,36,20,0,6,0,0
SN,AS,sutra,475,21,73,42,23,3,37,4,42,33,21,0,2,0,0
SN,AS,sutra,476,21,74,43,23,3,37,4,42,31,21,0,1,0,0
SN,AS,sutra,477,22,73,42,23,3,35,5,43,31,22,0,1,0,0
SN,AS,sutra,478,22,73,41,23,3,35,6,43,30,23,0,1,0,0
SN,AS,sutra,479,22,74,41,21,3,35,6,44,30,23,0,1,0,0
SN,AS,sutra,480,23,74,41,22,3,37,6,43,28,22,0,1,0,0
SN,AS,sutra,481,22,73,41,22,3,37,6,45,28,22,0,1,0,0
SN,AS,sutra,482,21,72,41,22,3,36,6,45,30,23,0,1,0,0
SN,AS,sutra,483,21,74,40,23,3,34,7,45,29,23,0,1,0,0
SN,AS,sutra,484,23,74,39,23,3,31,8,45,29,24,0,1,0,0
SN,AS,sutra,485,22,74,39,23,3,32,8,45,28,25,0,1,0,0
SN,AS,sutra,486,23,74,38,22,4,32,8,45,28,25,0,1,0,0
SN,AS,sutra,487,23,74,38,22,4,32,8,43,30,25,0,1,0,0
SN,AS,sutra,488,23,73,38,22,4,32,8,43,31,25,0,1,0,0
SN,AS,sutra,489,22,73,38,23,4,31,8,45,31,24,0,1,0,0
SN,AS,sutra,490,22,73,38,24,4,29,8,47,30,24,0,1,0,0
SN,AS,sutra,491,22,72,38,24,4,28,8,48,30,25,0,1,0,0
SN,AS,sutra,492,23,71,39,23,4,29,7,48,30,25,0,1,0,0
SN,AS,sutra,493,23,72,40,23,4,29,6,47,30,25,0,1,0,0
SN,AS,sutra,494,24,72,40,24,4,28,6,49,29,24,0,0,0,0
SN,AS,sutra,495,25,73,40,23,4,26,6,48,29,26,0,0,0,0
SN,AS,sutra,496,25,71,41,23,4,28,5,49,28,26,0,0,0,0
SN,AS,sutra,497,25,70,41,24,4,27,5,52,27,25,0,0,0,0
SN,AS,sutra,498,26,69,41,25,4,27,5,51,26,26,0,0,0,0
SN,AS,sutra,499,26,69,41,25,4,25,5,51,27,27,0,0,0,0
SN,AS,sutra,500,28,69,41,25,4,26,5,51,26,25,0,0,0,0
SN,AS,sutra,501,28,68,41,24,4,27,5,51,28,24,0,0,0,0
SN,AS,sutra,502,28,69,42,25,3,25,5,53,26,24,0,0,0,0
SN,AS,sutra,503,29,69,42,24,3,25,5,53,26,24,0,0,0,0
SN,AS,sutra,504,29,68,42,24,3,25,5,53,27,24,0,0,0,0
SN,AS,sutra,505,29,67,42,25,3,25,5,52,27,25,0,0,0,0
SN,AS,sutra,506,28,67,42,26,3,25,5,53,26,25,0,0,0,0
SN,AS,sutra,507,28,66,42,26,3,26,5,53,27,24,0,0,0,0
SN,AS,sutra,508,27,67,42,24,3,27,5,54,28,23,0,0,0,0
SN,AS,sutra,509,27,68,42,24,3,26,5,53,29,23,0,0,0,0
SN,AS,sutra,510,27,67,42,24,3,28,5,54,28,22,0,0,0,0
SN,AS,sutra,511,27,67,42,25,3,27,5,54,27,23,0,0,0,0
SN,AS,sutra,512,27,67,42,24,3,27,5,53,27,25,0,0,0,0
SN,AS,sutra,513,26,67,43,26,2,27,5,52,26,26,0,0,0,0
SN,AS,sutra,514,27,67,43,27,2,26,5,51,26,26,0,0,0,0
SN,AS,sutra,515,26,68,42,27,2,25,5,51,27,25,0,0,1,0
SN,AS,sutra,516,26,68,42,27,2,25,5,52,26,25,0,0,1,0
SN,AS,sutra,517,26,67,41,26,2,27,6,51,27,25,0,0,1,0
SN,AS,sutra,518,25,66,42,26,2,28,5,51,28,25,0,0,1,0
SN,AS,sutra,519,25,65,42,26,2,30,5,51,27,25,0,0,1,0
SN,AS,sutra,520,25,64,41,26,2,30,6,52,27,25,0,0,1,0
SN,AS,sutra,521,26,63,41,28,2,29,6,51,27,25,0,0,1,0
SN,AS,sutra,522,26,62,40,29,2,29,7,49,27,27,0,0,1,0
SN,AS,sutra,523,25,63,41,28,1,30,7,49,26,28,0,0,1,0
SN,AS,sutra,524,25,63,41,27,1,30,7,51,26,27,0,0,1,0
SN,AS,sutra,525,25,63,40,27,1,28,8,52,27,27,0,0,1,0
SN,AS,sutra,526,27,63,39,27,1,28,9,49,27,28,0,0,1,0
SN,AS,sutra,527,27,63,40,27,1,29,8,48,28,27,0,0,1,0
SN,AS,sutra,528,26,64,41,27,1,30,7,47,28,27,0,0,1,0
SN,AS,sutra,529,26,63,41,27,1,29,7,47,29,28,0,0,1,0
SN,AS,sutra,530,26,63,41,26,1,27,7,48,30,29,0,0,1,0
SN,AS,sutra,531,27,63,41,26,1,29,7,46,30,28,0,0,1,0
SN,AS,sutra,532,27,62,40,26,1,30,7,47,28,29,0,0,1,0
SN,AS,sutra,533,27,60,41,26,1,31,6,49,27,29,0,0,1,0
SN,AS,sutra,534,26,59,41,27,1,32,5,49,28,28,0,0,1,0
SN,AS,sutra,535,26,59,41,26,1,32,5,49,29,28,0,0,1,0
SN,AS,sutra,536,24,59,42,26,0,33,5,51,27,29,0,0,1,0
SN,AS,sutra,537,24,61,41,25,0,34,6,51,25,29,0,0,1,0
SN,AS,sutra,538,24,59,40,27,0,38,6,51,25,29,0,1,1,0
SN,AS,sutra,539,25,58,39,26,1,38,6,51,25,29,0,1,1,0
SN,AS,sutra,540,24,58,39,25,1,38,6,51,27,29,0,1,1,0
SN,AS,sutra,541,24,58,39,25,1,40,6,51,27,27,0,1,1,0
SN,AS,sutra,542,23,58,39,26,1,40,6,52,26,27,0,1,1,0
SN,AS,sutra,543,23,57,39,26,1,41,6,53,25,27,0,1,1,0
SN,AS,sutra,544,23,57,39,25,1,41,6,52,27,27,0,1,1,0
SN,AS,sutra,545,22,56,39,26,1,41,6,54,28,25,0,1,1,0
SN,AS,sutra,546,22,57,39,25,1,40,6,55,28,25,0,1,1,0
SN,AS,sutra,547,22,58,39,24,1,40,6,55,28,25,0,1,1,0
SN,AS,sutra,548,21,58,39,23,1,43,6,54,29,24,0,1,1,0
SN,AS,sutra,549,22,58,38,23,1,45,7,53,28,23,0,1,1,0
SN,AS,sutra,550,20,58,37,23,1,45,8,55,28,23,0,1,1,0
SN,AS,sutra,551,20,57,37,23,1,46,8,56,26,24,0,1,1,0
SN,AS,sutra,552,20,57,37,24,1,46,8,53,28,24,0,1,1,0
SN,AS,sutra,553,21,57,37,25,1,46,8,52,28,23,0,1,1,0
SN,AS,sutra,554,21,56,37,25,1,45,8,53,29,23,0,1,1,0
SN,AS,sutra,555,21,56,37,24,1,46,8,54,30,21,0,1,1,0
SN,AS,sutra,556,22,56,37,23,1,47,8,53,30,21,0,1,1,0
SN,AS,sutra,557,22,57,37,23,1,45,8,55,29,21,0,1,1,0
SN,AS,sutra,558,22,57,37,23,1,46,8,55,28,21,0,1,1,0
SN,AS,sutra,559,22,56,37,22,1,47,8,56,28,21,0,1,1,0
SN,AS,sutra,560,21,56,37,22,1,45,8,56,30,22,0,1,1,0
SN,AS,sutra,561,21,55,37,21,1,47,8,57,30,21,0,1,1,0
SN,AS,sutra,562,21,55,37,21,1,47,8,60,29,19,0,1,1,0
SN,AS,sutra,563,21,55,37,20,1,47,8,62,29,18,0,1,1,0
SN,AS,sutra,564,19,55,37,20,1,48,8,63,29,18,0,1,1,0
SN,AS,sutra,565,18,54,37,20,1,50,9,65,28,18,0,1,0,0
SN,AS,sutra,566,18,54,37,19,1,51,9,64,28,19,0,1,0,0
SN,AS,sutra,567,18,55,38,19,1,50,8,65,27,19,0,1,0,0
SN,AS,sutra,568,17,55,38,19,1,49,8,67,27,19,0,1,0,0
SN,AS,sutra,569,18,55,38,20,1,48,8,67,27,18,0,1,0,0
SN,AS,sutra,570,18,54,39,20,1,50,7,66,28,17,0,1,0,0
SN,AS,sutra,571,18,54,39,18,1,51,7,67,28,17,0,1,0,0
SN,AS,sutra,572,18,53,40,18,1,53,6,68,28,15,0,1,0,0
SN,AS,sutra,573,18,54,40,18,1,52,6,69,28,14,0,1,0,0
SN,AS,sutra,574,18,54,40,19,1,52,6,67,28,15,0,1,0,0
SN,AS,sutra,575,18,54,41,19,1,55,5,66,27,14,0,1,0,0
SN,AS,sutra,576,17,54,42,18,1,56,4,67,28,13,0,1,0,0
SN,AS,sutra,577,17,54,42,18,1,56,4,67,28,13,0,1,0,0
SN,AS,sutra,578,18,54,42,18,1,56,4,68,27,12,0,1,0,0
SN,AS,sutra,579,18,54,42,19,1,56,4,69,26,11,0,1,0,0
SN,AS,sutra,580,19,54,42,19,1,57,4,69,25,10,0,1,0,0
SN,AS,sutra,581,19,54,42,19,1,56,4,70,25,10,0,1,0,0
SN,AS,sutra,582,19,55,43,19,1,55,4,72,25,8,0,1,0,0
SN,AS,sutra,583,19,55,43,18,1,56,4,71,26,8,0,1,0,0
SN,AS,sutra,584,18,56,44,17,1,57,4,71,26,8,0,1,0,0
SN,AS,sutra,585,18,56,43,17,1,58,5,72,25,7,0,1,0,0
SN,AS,sutra,586,18,56,42,19,1,57,6,71,26,6,0,1,0,0
SN,AS,sutra,587,18,54,43,19,1,57,5,73,26,6,0,1,0,0
SN,AS,sutra,588,18,56,44,18,1,53,5,72,25,7,0,0,0,0
SN,AS,sutra,589,18,57,44,18,0,55,6,70,25,7,0,0,0,0
SN,AS,sutra,590,19,57,44,19,0,55,6,70,23,7,0,0,0,0
SN,AS,sutra,591,20,57,44,20,0,53,6,70,23,7,0,0,0,0
SN,AS,sutra,592,21,58,44,20,0,52,6,68,23,8,0,0,0,0
SN,AS,sutra,593,20,58,44,20,0,53,6,68,23,8,0,0,0,0
SN,AS,sutra,594,20,58,44,20,0,54,6,67,21,10,0,0,0,0
SN,AS,sutra,595,21,58,44,19,0,55,6,67,20,10,0,0,0,0
SN,AS,sutra,596,21,58,44,19,0,55,6,65,22,10,0,0,0,0
SN,AS,sutra,597,22,57,43,20,0,56,7,63,22,10,0,0,0,0
SN,AS,sutra,598,24,57,42,20,0,54,8,63,22,10,0,0,0,0
SN,AS,sutra,599,23,58,43,19,0,52,7,63,23,12,0,0,0,0
SN,AS,sutra,600,24,58,43,19,0,52,7,61,24,12,0,0,0,0
SN,AS,sutra,601,23,59,43,19,0,51,7,60,26,12,0,0,0,0
SN,AS,sutra,602,23,59,43,17,0,51,7,62,26,12,0,0,0,0
SN,AS,sutra,603,21,60,43,17,0,51,7,62,26,13,0,0,0,0
SN,AS,sutra,604,21,61,43,18,0,50,7,63,24,13,0,0,0,0
SN,AS,sutra,605,22,61,43,18,0,50,7,63,23,13,0,0,0,0
SN,AS,sutra,606,22,61,43,17,0,49,7,64,24,13,0,0,0,0
SN,AS,sutra,607,23,60,43,17,0,49,7,63,25,13,0,0,0,0
SN,AS,sutra,608,23,59,43,17,0,49,7,63,25,14,0,0,0,0
SN,AS,sutra,609,24,61,43,17,0,48,7,63,24,13,0,0,0,0
SN,AS,sutra,610,25,61,43,18,0,49,7,62,23,12,0,0,0,0
SN,AS,sutra,611,26,61,43,19,0,47,7,60,25,12,0,0,0,0
SN,AS,sutra,612,27,61,43,19,0,48,7,58,25,12,0,0,0,0
SN,AS,sutra,613,27,62,43,18,0,50,7,56,25,12,0,0,0,0
SN,AS,sutra,614,27,62,43,17,0,51,7,56,25,12,0,0,0,0
SN,AS,sutra,615,28,63,44,18,0,49,6,54,26,12,0,0,0,0
SN,AS,sutra,616,28,63,44,18,0,49,6,55,26,11,0,0,0,0
SN,AS,sutra,617,28,62,44,20,0,48,6,54,26,12,0,0,0,0
SN,AS,sutra,618,29,62,44,21,0,49,6,52,25,12,0,0,0,0
SN,AS,sutra,619,28,62,44,20,0,48,6,53,28,13,0,0,0,0
SN,AS,sutra,620,27,63,43,20,0,47,7,55,28,14,0,0,0,0
SN,AS,sutra,621,26,63,43,20,0,45,7,56,31,15,0,0,0,0
SN,AS,sutra,622,26,63,43,19,0,44,7,57,33,16,0,0,0,0
SN,AS,sutra,623,26,62,42,19,0,43,8,57,36,17,0,0,0,0
SN,AS,sutra,624,25,63,42,18,0,43,8,59,37,17,0,0,0,0
SN,AS,sutra,625,25,63,41,18,0,41,9,61,38,18,0,0,0,0
SN,AS,sutra,626,24,63,40,18,0,40,10,62,40,19,0,0,0,0
SN,AS,sutra,627,24,62,39,19,0,44,10,61,42,19,0,0,0,0
SN,AS,sutra,628,24,60,38,19,1,43,10,62,43,19,0,0,0,0
SN,AS,sutra,629,24,60,38,19,1,44,10,61,43,19,0,0,0,0
SN,AS,sutra,630,23,60,38,19,1,45,10,60,44,19,0,0,0,0
SN,AS,sutra,631,22,60,38,19,1,44,10,60,46,19,0,0,0,0
SN,AS,sutra,632,23,61,38,18,1,45,10,58,46,19,0,0,0,0
SN,AS,sutra,633,24,60,37,18,2,44,10,58,46,19,0,0,0,0
SN,AS,sutra,634,24,61,37,19,2,44,10,57,45,19,0,0,0,0
SN,AS,sutra,635,24,61,38,20,2,43,9,55,46,20,0,0,0,0
SN,AS,sutra,636,25,61,39,18,2,45,8,54,46,20,0,0,0,0
SN,AS,sutra,637,25,61,39,18,2,46,8,52,47,20,0,0,0,0
SN,AS,sutra,638,26,60,39,17,2,46,8,54,47,19,0,0,0,0
SN,AS,sutra,639,26,60,40,18,2,44,7,55,46,20,0,0,0,0
SN,AS,sutra,640,26,60,40,18,2,44,7,55,46,20,0,0,0,0
SN,AS,sutra,641,25,60,40,17,2,46,7,54,47,20,0,0,0,0
SN,AS,sutra,642,24,59,40,17,2,46,7,54,48,21,0,0,0,0
SN,AS,sutra,643,25,59,40,17,2,46,7,53,49,20,0,0,0,0
SN,AS,sutra,644,26,59,40,17,2,45,7,53,50,19,0,0,0,0
SN,AS,sutra,645,25,59,40,17,2,44,7,51,53,19,0,1,0,0
SN,AS,sutra,646,25,58,40,17,2,44,7,51,53,20,0,1,0,0
SN,AS,sutra,647,26,58,41,16,2,45,6,50,53,20,0,1,0,0
SN,AS,sutra,648,25,58,42,16,2,44,5,52,53,20,0,1,0,0
SN,AS,sutra,649,26,58,42,16,2,44,5,52,54,18,0,1,0,0
SN,AS,sutra,650,25,58,43,17,2,45,4,52,53,18,0,1,0,0
SN,AS,sutra,651,26,58,43,17,2,44,4,53,52,18,0,1,0,0
SN,AS,sutra,652,26,58,43,17,2,44,4,52,52,19,0,1,0,0
SN,AS,sutra,653,26,57,42,17,2,45,5,53,52,18,0,1,0,0
SN,AS,sutra,654,26,57,42,16,2,46,5,52,53,18,0,1,0,0
SN,AS,sutra,655,26,57,42,16,2,47,5,50,54,18,0,1,0,0
SN,AS,sutra,656,26,57,42,16,2,48,5,49,53,19,0,1,0,0
SN,AS,sutra,657,25,57,42,17,2,49,5,47,54,19,0,1,0,0
SN,AS,sutra,658,26,57,42,17,2,48,5,48,54,18,0,1,0,0
SN,AS,sutra,659,27,55,42,17,2,50,5,47,54,18,0,1,0,0
SN,AS,sutra,660,27,55,42,17,2,50,5,47,53,19,0,1,0,0
SN,AS,sutra,661,27,55,42,16,2,52,5,47,52,19,0,1,0,0
SN,AS,sutra,662,27,56,42,15,2,52,5,47,52,19,0,1,0,0
SN,AS,sutra,663,28,55,42,15,2,52,5,47,52,19,0,1,0,0
SN,AS,sutra,664,30,55,42,16,2,51,5,45,52,19,0,1,0,0
SN,AS,sutra,665,30,54,42,16,2,51,5,46,51,20,0,1,0,0
SN,AS,sutra,666,31,54,42,16,2,51,5,45,51,20,0,1,0,0
SN,AS,sutra,667,32,54,42,15,2,51,5,45,51,20,0,1,0,0
SN,AS,sutra,668,32,54,42,14,2,50,5,46,52,20,0,1,0,0
SN,AS,sutra,669,32,56,42,14,2,50,5,46,49,19,0,1,0,0
SN,AS,sutra,670,32,55,43,15,2,49,4,45,49,19,0,1,0,0
SN,AS,sutra,671,32,55,43,15,2,52,4,44,46,18,0,1,0,0
SN,AS,sutra,672,32,55,43,15,2,53,4,43,45,17,0,1,0,0
SN,AS,sutra,673,32,55,44,15,2,55,3,41,43,17,0,1,0,0
SN,AS,sutra,674,34,55,44,15,2,55,3,39,42,16,0,1,0,0
SN,AS,sutra,675,35,55,45,15,2,55,2,37,41,16,0,1,0,0
SN,AS,sutra,676,36,55,46,15,2,56,1,36,38,16,0,1,0,0
SN,AS,sutra,677,35,56,47,15,2,52,1,38,35,16,0,1,0,0
SN,AS,sutra,678,35,57,48,16,1,52,1,37,34,17,0,1,0,0
SN,AS,sutra,679,36,57,48,15,1,54,1,35,34,17,0,1,0,0
SN,AS,sutra,680,36,56,47,16,2,54,1,36,33,17,0,1,0,0
SN,AS,sutra,681,37,56,47,16,2,54,1,35,33,17,0,1,0,0
SN,AS,sutra,682,36,56,47,16,2,55,1,35,33,17,0,1,0,0
SN,AS,sutra,683,36,57,48,18,1,54,1,35,32,17,0,1,0,0
SN,AS,sutra,684,36,56,48,17,1,53,1,37,33,17,0,1,0,0
SN,AS,sutra,685,37,56,48,16,1,54,1,38,32,16,0,1,0,0
SN,AS,sutra,686,36,56,48,17,1,52,1,41,31,16,0,1,0,0
SN,AS,sutra,687,36,58,48,17,1,50,1,41,30,17,0,1,0,0
SN,AS,sutra,688,36,58,48,19,1,49,1,39,30,18,0,1,0,0
SN,AS,sutra,689,35,59,48,19,1,49,1,39,31,17,0,1,0,0
SN,AS,sutra,690,34,59,48,18,1,51,1,39,31,17,0,1,0,0
SN,AS,sutra,691,34,59,48,18,1,50,1,39,32,17,0,1,0,0
SN,AS,sutra,692,35,59,48,17,1,51,1,39,32,16,0,1,0,0
SN,AS,sutra,693,34,60,48,17,1,49,1,41,32,16,0,1,0,0
SN,AS,sutra,694,32,60,48,18,1,50,1,43,31,15,0,1,0,0
SN,AS,sutra,695,32,60,48,18,1,52,1,44,28,16,0,0,0,0
SN,AS,sutra,696,33,60,48,19,1,52,1,44,27,15,0,0,0,0
